Continuity Violations Report: Traj_1_[1-77]
================================================================================

Commanded Speed: 100.0 mm/s
Number of Poses: 77

C0 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 0
  Segment 56: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 56
  Segment 57: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 57
  Segment 58: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 58
  Segment 59: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 59
  Segment 60: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 60
  Segment 61: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 61
  Segment 62: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 62
  Segment 63: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 63
  Segment 64: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 64
  Segment 65: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 65
  Segment 66: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 66
  Segment 67: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 67
  Segment 68: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 68
  Segment 69: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 69
  Segment 70: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 70
  Segment 71: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 71
  Segment 72: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 72
  Segment 73: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 73
  Segment 74: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 74
  Segment 75: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 75
  Segment 76: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 76
  Segment 0: Magnitude=9.0368, Type=large_step, Details=Step norm 517.8° exceeds limit 30.0°
  Segment 1: Magnitude=8.2182, Type=large_step, Details=Step norm 470.9° exceeds limit 30.0°
  Segment 2: Magnitude=3.3631, Type=large_step, Details=Step norm 192.7° exceeds limit 30.0°
  Segment 3: Magnitude=6.5899, Type=large_step, Details=Step norm 377.6° exceeds limit 30.0°
  Segment 4: Magnitude=6.2705, Type=large_step, Details=Step norm 359.3° exceeds limit 30.0°
  Segment 5: Magnitude=11.5779, Type=large_step, Details=Step norm 663.4° exceeds limit 30.0°
  Segment 6: Magnitude=15.4382, Type=large_step, Details=Step norm 884.5° exceeds limit 30.0°
  Segment 7: Magnitude=10.9246, Type=large_step, Details=Step norm 625.9° exceeds limit 30.0°
  Segment 8: Magnitude=7.6228, Type=large_step, Details=Step norm 436.8° exceeds limit 30.0°
  Segment 9: Magnitude=6.3893, Type=large_step, Details=Step norm 366.1° exceeds limit 30.0°
  Segment 10: Magnitude=7.9005, Type=large_step, Details=Step norm 452.7° exceeds limit 30.0°
  Segment 11: Magnitude=8.2470, Type=large_step, Details=Step norm 472.5° exceeds limit 30.0°
  Segment 12: Magnitude=8.5641, Type=large_step, Details=Step norm 490.7° exceeds limit 30.0°
  Segment 13: Magnitude=13.4506, Type=large_step, Details=Step norm 770.7° exceeds limit 30.0°
  Segment 14: Magnitude=4.9878, Type=large_step, Details=Step norm 285.8° exceeds limit 30.0°
  Segment 15: Magnitude=6.0384, Type=large_step, Details=Step norm 346.0° exceeds limit 30.0°
  Segment 16: Magnitude=10.5636, Type=large_step, Details=Step norm 605.3° exceeds limit 30.0°
  Segment 17: Magnitude=10.9151, Type=large_step, Details=Step norm 625.4° exceeds limit 30.0°
  Segment 18: Magnitude=6.3534, Type=large_step, Details=Step norm 364.0° exceeds limit 30.0°
  Segment 19: Magnitude=8.4726, Type=large_step, Details=Step norm 485.4° exceeds limit 30.0°
  Segment 20: Magnitude=10.0814, Type=large_step, Details=Step norm 577.6° exceeds limit 30.0°
  Segment 21: Magnitude=10.2167, Type=large_step, Details=Step norm 585.4° exceeds limit 30.0°
  Segment 22: Magnitude=6.8508, Type=large_step, Details=Step norm 392.5° exceeds limit 30.0°
  Segment 23: Magnitude=11.6013, Type=large_step, Details=Step norm 664.7° exceeds limit 30.0°
  Segment 24: Magnitude=8.8826, Type=large_step, Details=Step norm 508.9° exceeds limit 30.0°
  Segment 25: Magnitude=12.2441, Type=large_step, Details=Step norm 701.5° exceeds limit 30.0°
  Segment 26: Magnitude=6.2848, Type=large_step, Details=Step norm 360.1° exceeds limit 30.0°
  Segment 27: Magnitude=8.8897, Type=large_step, Details=Step norm 509.3° exceeds limit 30.0°
  Segment 28: Magnitude=11.7657, Type=large_step, Details=Step norm 674.1° exceeds limit 30.0°
  Segment 29: Magnitude=10.8359, Type=large_step, Details=Step norm 620.8° exceeds limit 30.0°
  Segment 30: Magnitude=10.8528, Type=large_step, Details=Step norm 621.8° exceeds limit 30.0°
  Segment 31: Magnitude=12.2627, Type=large_step, Details=Step norm 702.6° exceeds limit 30.0°
  Segment 32: Magnitude=12.5776, Type=large_step, Details=Step norm 720.6° exceeds limit 30.0°
  Segment 33: Magnitude=5.0791, Type=large_step, Details=Step norm 291.0° exceeds limit 30.0°
  Segment 35: Magnitude=6.2893, Type=large_step, Details=Step norm 360.3° exceeds limit 30.0°
  Segment 36: Magnitude=8.8245, Type=large_step, Details=Step norm 505.6° exceeds limit 30.0°
  Segment 37: Magnitude=9.7753, Type=large_step, Details=Step norm 560.1° exceeds limit 30.0°
  Segment 38: Magnitude=9.6203, Type=large_step, Details=Step norm 551.2° exceeds limit 30.0°
  Segment 39: Magnitude=8.6048, Type=large_step, Details=Step norm 493.0° exceeds limit 30.0°
  Segment 40: Magnitude=9.7735, Type=large_step, Details=Step norm 560.0° exceeds limit 30.0°
  Segment 41: Magnitude=5.7792, Type=large_step, Details=Step norm 331.1° exceeds limit 30.0°
  Segment 42: Magnitude=5.9580, Type=large_step, Details=Step norm 341.4° exceeds limit 30.0°
  Segment 43: Magnitude=11.9425, Type=large_step, Details=Step norm 684.3° exceeds limit 30.0°
  Segment 44: Magnitude=4.7760, Type=large_step, Details=Step norm 273.6° exceeds limit 30.0°
  Segment 45: Magnitude=8.7712, Type=large_step, Details=Step norm 502.6° exceeds limit 30.0°
  Segment 46: Magnitude=12.8985, Type=large_step, Details=Step norm 739.0° exceeds limit 30.0°
  Segment 47: Magnitude=9.6388, Type=large_step, Details=Step norm 552.3° exceeds limit 30.0°
  Segment 48: Magnitude=7.6478, Type=large_step, Details=Step norm 438.2° exceeds limit 30.0°
  Segment 49: Magnitude=9.3147, Type=large_step, Details=Step norm 533.7° exceeds limit 30.0°
  Segment 50: Magnitude=6.3580, Type=large_step, Details=Step norm 364.3° exceeds limit 30.0°
  Segment 51: Magnitude=9.5986, Type=large_step, Details=Step norm 550.0° exceeds limit 30.0°
  Segment 52: Magnitude=6.3857, Type=large_step, Details=Step norm 365.9° exceeds limit 30.0°
  Segment 53: Magnitude=6.4861, Type=large_step, Details=Step norm 371.6° exceeds limit 30.0°
  Segment 54: Magnitude=4.4712, Type=large_step, Details=Step norm 256.2° exceeds limit 30.0°
  Segment 55: Magnitude=4.3228, Type=large_step, Details=Step norm 247.7° exceeds limit 30.0°
  Segment 56: Magnitude=7.0786, Type=large_step, Details=Step norm 405.6° exceeds limit 30.0°
  Segment 57: Magnitude=6.9191, Type=large_step, Details=Step norm 396.4° exceeds limit 30.0°
  Segment 58: Magnitude=8.5026, Type=large_step, Details=Step norm 487.2° exceeds limit 30.0°
  Segment 59: Magnitude=9.8010, Type=large_step, Details=Step norm 561.6° exceeds limit 30.0°
  Segment 60: Magnitude=10.2945, Type=large_step, Details=Step norm 589.8° exceeds limit 30.0°
  Segment 61: Magnitude=9.3777, Type=large_step, Details=Step norm 537.3° exceeds limit 30.0°
  Segment 62: Magnitude=5.5537, Type=large_step, Details=Step norm 318.2° exceeds limit 30.0°
  Segment 63: Magnitude=9.0145, Type=large_step, Details=Step norm 516.5° exceeds limit 30.0°
  Segment 64: Magnitude=7.3172, Type=large_step, Details=Step norm 419.2° exceeds limit 30.0°
  Segment 65: Magnitude=7.7935, Type=large_step, Details=Step norm 446.5° exceeds limit 30.0°
  Segment 66: Magnitude=5.6716, Type=large_step, Details=Step norm 325.0° exceeds limit 30.0°
  Segment 67: Magnitude=14.6214, Type=large_step, Details=Step norm 837.7° exceeds limit 30.0°
  Segment 68: Magnitude=7.0205, Type=large_step, Details=Step norm 402.2° exceeds limit 30.0°
  Segment 69: Magnitude=10.9255, Type=large_step, Details=Step norm 626.0° exceeds limit 30.0°
  Segment 70: Magnitude=12.5649, Type=large_step, Details=Step norm 719.9° exceeds limit 30.0°
  Segment 71: Magnitude=6.3514, Type=large_step, Details=Step norm 363.9° exceeds limit 30.0°
  Segment 72: Magnitude=10.5373, Type=large_step, Details=Step norm 603.7° exceeds limit 30.0°
  Segment 73: Magnitude=7.0278, Type=large_step, Details=Step norm 402.7° exceeds limit 30.0°
  Segment 74: Magnitude=7.5593, Type=large_step, Details=Step norm 433.1° exceeds limit 30.0°
  Segment 75: Magnitude=6.5467, Type=large_step, Details=Step norm 375.1° exceeds limit 30.0°

C1 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=101.1018, Type=velocity_limit, Ratio=22.72x limit
  Segment 0: Magnitude=327.4663, Type=velocity_limit, Ratio=104.24x limit
  Segment 0: Magnitude=100.2492, Type=velocity_limit, Ratio=23.25x limit
  Segment 0: Magnitude=44.9625, Type=velocity_limit, Ratio=5.15x limit
  Segment 0: Magnitude=7.1991, Type=velocity_limit, Ratio=0.99x limit
  Segment 0: Magnitude=717.0728, Type=velocity_limit, Ratio=59.80x limit
  Segment 1: Magnitude=37.3706, Type=velocity_limit, Ratio=11.90x limit
  Segment 1: Magnitude=467.7277, Type=velocity_limit, Ratio=53.60x limit
  Segment 1: Magnitude=8.1373, Type=velocity_limit, Ratio=1.12x limit
  Segment 1: Magnitude=678.2404, Type=velocity_limit, Ratio=56.57x limit
  Segment 2: Magnitude=105.7008, Type=velocity_limit, Ratio=23.75x limit
  Segment 2: Magnitude=176.4002, Type=velocity_limit, Ratio=56.15x limit
  Segment 2: Magnitude=138.5066, Type=velocity_limit, Ratio=32.13x limit
  Segment 2: Magnitude=123.5904, Type=velocity_limit, Ratio=14.16x limit
  Segment 2: Magnitude=144.5867, Type=velocity_limit, Ratio=12.06x limit
  Segment 3: Magnitude=287.3595, Type=velocity_limit, Ratio=64.57x limit
  Segment 3: Magnitude=193.0985, Type=velocity_limit, Ratio=61.47x limit
  Segment 3: Magnitude=131.6331, Type=velocity_limit, Ratio=30.53x limit
  Segment 3: Magnitude=221.5440, Type=velocity_limit, Ratio=25.39x limit
  Segment 3: Magnitude=414.1434, Type=velocity_limit, Ratio=57.18x limit
  Segment 3: Magnitude=62.6684, Type=velocity_limit, Ratio=5.23x limit
  Segment 4: Magnitude=643.8710, Type=velocity_limit, Ratio=73.78x limit
  Segment 5: Magnitude=709.6023, Type=velocity_limit, Ratio=81.31x limit
  Segment 5: Magnitude=421.7131, Type=velocity_limit, Ratio=58.22x limit
  Segment 5: Magnitude=690.1698, Type=velocity_limit, Ratio=57.56x limit
  Segment 6: Magnitude=306.9896, Type=velocity_limit, Ratio=68.98x limit
  Segment 6: Magnitude=344.6573, Type=velocity_limit, Ratio=109.71x limit
  Segment 6: Magnitude=117.8286, Type=velocity_limit, Ratio=27.33x limit
  Segment 6: Magnitude=400.9847, Type=velocity_limit, Ratio=45.95x limit
  Segment 6: Magnitude=441.8543, Type=velocity_limit, Ratio=61.00x limit
  Segment 6: Magnitude=1294.9228, Type=velocity_limit, Ratio=108.00x limit
  Segment 7: Magnitude=296.2212, Type=velocity_limit, Ratio=33.94x limit
  Segment 7: Magnitude=427.8041, Type=velocity_limit, Ratio=59.06x limit
  Segment 7: Magnitude=888.8109, Type=velocity_limit, Ratio=74.13x limit
  Segment 8: Magnitude=275.5632, Type=velocity_limit, Ratio=61.92x limit
  Segment 8: Magnitude=319.5496, Type=velocity_limit, Ratio=101.72x limit
  Segment 8: Magnitude=119.2776, Type=velocity_limit, Ratio=27.67x limit
  Segment 8: Magnitude=31.6434, Type=velocity_limit, Ratio=3.63x limit
  Segment 8: Magnitude=397.2404, Type=velocity_limit, Ratio=54.84x limit
  Segment 8: Magnitude=306.9461, Type=velocity_limit, Ratio=25.60x limit
  Segment 9: Magnitude=3.3202, Type=velocity_limit, Ratio=1.06x limit
  Segment 9: Magnitude=6.2502, Type=velocity_limit, Ratio=1.45x limit
  Segment 9: Magnitude=562.3987, Type=velocity_limit, Ratio=64.45x limit
  Segment 10: Magnitude=265.1302, Type=velocity_limit, Ratio=59.57x limit
  Segment 10: Magnitude=189.9101, Type=velocity_limit, Ratio=60.45x limit
  Segment 10: Magnitude=100.0132, Type=velocity_limit, Ratio=23.20x limit
  Segment 10: Magnitude=478.8931, Type=velocity_limit, Ratio=54.88x limit
  Segment 10: Magnitude=311.6967, Type=velocity_limit, Ratio=26.00x limit
  Segment 11: Magnitude=434.3470, Type=velocity_limit, Ratio=97.59x limit
  Segment 11: Magnitude=8.2173, Type=velocity_limit, Ratio=1.91x limit
  Segment 11: Magnitude=264.0673, Type=velocity_limit, Ratio=30.26x limit
  Segment 11: Magnitude=382.5650, Type=velocity_limit, Ratio=52.82x limit
  Segment 11: Magnitude=280.3444, Type=velocity_limit, Ratio=23.38x limit
  Segment 12: Magnitude=171.5765, Type=velocity_limit, Ratio=38.55x limit
  Segment 12: Magnitude=183.5806, Type=velocity_limit, Ratio=58.44x limit
  Segment 12: Magnitude=122.6271, Type=velocity_limit, Ratio=28.45x limit
  Segment 12: Magnitude=326.0257, Type=velocity_limit, Ratio=37.36x limit
  Segment 12: Magnitude=594.7952, Type=velocity_limit, Ratio=49.61x limit
  Segment 13: Magnitude=170.2668, Type=velocity_limit, Ratio=38.26x limit
  Segment 13: Magnitude=182.0309, Type=velocity_limit, Ratio=57.94x limit
  Segment 13: Magnitude=122.0240, Type=velocity_limit, Ratio=28.31x limit
  Segment 13: Magnitude=590.3148, Type=velocity_limit, Ratio=67.65x limit
  Segment 13: Magnitude=385.7711, Type=velocity_limit, Ratio=53.26x limit
  Segment 13: Magnitude=856.2837, Type=velocity_limit, Ratio=71.41x limit
  Segment 14: Magnitude=175.7370, Type=velocity_limit, Ratio=39.49x limit
  Segment 14: Magnitude=183.1864, Type=velocity_limit, Ratio=58.31x limit
  Segment 14: Magnitude=138.0314, Type=velocity_limit, Ratio=32.02x limit
  Segment 14: Magnitude=64.5221, Type=velocity_limit, Ratio=7.39x limit
  Segment 14: Magnitude=320.6848, Type=velocity_limit, Ratio=26.75x limit
  Segment 15: Magnitude=241.3490, Type=velocity_limit, Ratio=54.23x limit
  Segment 15: Magnitude=271.7500, Type=velocity_limit, Ratio=86.50x limit
  Segment 15: Magnitude=88.7065, Type=velocity_limit, Ratio=20.58x limit
  Segment 15: Magnitude=270.4906, Type=velocity_limit, Ratio=31.00x limit
  Segment 15: Magnitude=32.5912, Type=velocity_limit, Ratio=2.72x limit
  Segment 16: Magnitude=127.6896, Type=velocity_limit, Ratio=40.64x limit
  Segment 16: Magnitude=233.3262, Type=velocity_limit, Ratio=54.12x limit
  Segment 16: Magnitude=244.5064, Type=velocity_limit, Ratio=28.02x limit
  Segment 16: Magnitude=859.8784, Type=velocity_limit, Ratio=71.71x limit
  Segment 17: Magnitude=247.8521, Type=velocity_limit, Ratio=28.40x limit
  Segment 17: Magnitude=357.5258, Type=velocity_limit, Ratio=49.36x limit
  Segment 17: Magnitude=741.8339, Type=velocity_limit, Ratio=61.87x limit
  Segment 18: Magnitude=292.7883, Type=velocity_limit, Ratio=33.55x limit
  Segment 18: Magnitude=422.8299, Type=velocity_limit, Ratio=58.38x limit
  Segment 18: Magnitude=293.2011, Type=velocity_limit, Ratio=24.45x limit
  Segment 19: Magnitude=484.0946, Type=velocity_limit, Ratio=55.47x limit
  Segment 19: Magnitude=316.5640, Type=velocity_limit, Ratio=43.71x limit
  Segment 19: Magnitude=121.6313, Type=velocity_limit, Ratio=10.14x limit
  Segment 20: Magnitude=144.3987, Type=velocity_limit, Ratio=45.96x limit
  Segment 20: Magnitude=263.5767, Type=velocity_limit, Ratio=61.14x limit
  Segment 20: Magnitude=414.9481, Type=velocity_limit, Ratio=47.55x limit
  Segment 20: Magnitude=450.5795, Type=velocity_limit, Ratio=62.21x limit
  Segment 20: Magnitude=732.4871, Type=velocity_limit, Ratio=61.09x limit
  Segment 21: Magnitude=115.3980, Type=velocity_limit, Ratio=36.73x limit
  Segment 21: Magnitude=210.8300, Type=velocity_limit, Ratio=48.91x limit
  Segment 21: Magnitude=280.3275, Type=velocity_limit, Ratio=32.12x limit
  Segment 21: Magnitude=721.4311, Type=velocity_limit, Ratio=60.17x limit
  Segment 22: Magnitude=369.5568, Type=velocity_limit, Ratio=83.04x limit
  Segment 22: Magnitude=101.3198, Type=velocity_limit, Ratio=32.25x limit
  Segment 22: Magnitude=249.2590, Type=velocity_limit, Ratio=57.82x limit
  Segment 22: Magnitude=46.1598, Type=velocity_limit, Ratio=5.29x limit
  Segment 22: Magnitude=33.0151, Type=velocity_limit, Ratio=4.56x limit
  Segment 22: Magnitude=167.8112, Type=velocity_limit, Ratio=14.00x limit
  Segment 23: Magnitude=164.7029, Type=velocity_limit, Ratio=52.43x limit
  Segment 23: Magnitude=413.5996, Type=velocity_limit, Ratio=95.94x limit
  Segment 23: Magnitude=801.1229, Type=velocity_limit, Ratio=91.80x limit
  Segment 23: Magnitude=53.1959, Type=velocity_limit, Ratio=7.34x limit
  Segment 23: Magnitude=972.9152, Type=velocity_limit, Ratio=81.14x limit
  Segment 24: Magnitude=508.1682, Type=velocity_limit, Ratio=58.23x limit
  Segment 24: Magnitude=507.3170, Type=velocity_limit, Ratio=42.31x limit
  Segment 25: Magnitude=383.1219, Type=velocity_limit, Ratio=86.08x limit
  Segment 25: Magnitude=7.4262, Type=velocity_limit, Ratio=1.72x limit
  Segment 25: Magnitude=230.5639, Type=velocity_limit, Ratio=26.42x limit
  Segment 25: Magnitude=336.3899, Type=velocity_limit, Ratio=46.44x limit
  Segment 25: Magnitude=714.6292, Type=velocity_limit, Ratio=59.60x limit
  Segment 26: Magnitude=818.7942, Type=velocity_limit, Ratio=68.29x limit
  Segment 27: Magnitude=145.3416, Type=velocity_limit, Ratio=16.65x limit
  Segment 27: Magnitude=298.9072, Type=velocity_limit, Ratio=41.27x limit
  Segment 27: Magnitude=482.0996, Type=velocity_limit, Ratio=40.21x limit
  Segment 28: Magnitude=612.7370, Type=velocity_limit, Ratio=70.21x limit
  Segment 28: Magnitude=1198.2824, Type=velocity_limit, Ratio=99.94x limit
  Segment 29: Magnitude=158.7718, Type=velocity_limit, Ratio=50.54x limit
  Segment 29: Magnitude=289.7622, Type=velocity_limit, Ratio=67.22x limit
  Segment 29: Magnitude=384.2391, Type=velocity_limit, Ratio=44.03x limit
  Segment 29: Magnitude=1054.1187, Type=velocity_limit, Ratio=87.91x limit
  Segment 30: Magnitude=101.9342, Type=velocity_limit, Ratio=32.45x limit
  Segment 30: Magnitude=186.1344, Type=velocity_limit, Ratio=43.18x limit
  Segment 30: Magnitude=247.1645, Type=velocity_limit, Ratio=28.32x limit
  Segment 30: Magnitude=677.3855, Type=velocity_limit, Ratio=56.49x limit
  Segment 31: Magnitude=847.4985, Type=velocity_limit, Ratio=190.42x limit
  Segment 31: Magnitude=17.0176, Type=velocity_limit, Ratio=3.95x limit
  Segment 31: Magnitude=520.8938, Type=velocity_limit, Ratio=59.69x limit
  Segment 31: Magnitude=743.4652, Type=velocity_limit, Ratio=102.64x limit
  Segment 31: Magnitude=1579.1979, Type=velocity_limit, Ratio=131.71x limit
  Segment 32: Magnitude=864.5152, Type=velocity_limit, Ratio=72.10x limit
  Segment 33: Magnitude=201.9687, Type=velocity_limit, Ratio=45.38x limit
  Segment 33: Magnitude=208.4116, Type=velocity_limit, Ratio=66.34x limit
  Segment 33: Magnitude=158.2732, Type=velocity_limit, Ratio=36.71x limit
  Segment 33: Magnitude=82.4839, Type=velocity_limit, Ratio=9.45x limit
  Segment 33: Magnitude=373.5903, Type=velocity_limit, Ratio=31.16x limit
  Segment 35: Magnitude=12.7467, Type=velocity_limit, Ratio=4.06x limit
  Segment 35: Magnitude=23.5965, Type=velocity_limit, Ratio=5.47x limit
  Segment 35: Magnitude=355.2522, Type=velocity_limit, Ratio=40.71x limit
  Segment 35: Magnitude=522.0342, Type=velocity_limit, Ratio=72.07x limit
  Segment 35: Magnitude=352.2059, Type=velocity_limit, Ratio=29.37x limit
  Segment 36: Magnitude=8.1500, Type=velocity_limit, Ratio=2.59x limit
  Segment 36: Magnitude=15.0132, Type=velocity_limit, Ratio=3.48x limit
  Segment 36: Magnitude=494.3771, Type=velocity_limit, Ratio=56.65x limit
  Segment 36: Magnitude=492.3100, Type=velocity_limit, Ratio=41.06x limit
  Segment 37: Magnitude=349.9259, Type=velocity_limit, Ratio=78.62x limit
  Segment 37: Magnitude=399.8871, Type=velocity_limit, Ratio=127.29x limit
  Segment 37: Magnitude=136.1450, Type=velocity_limit, Ratio=31.58x limit
  Segment 37: Magnitude=728.2623, Type=velocity_limit, Ratio=83.45x limit
  Segment 37: Magnitude=592.0557, Type=velocity_limit, Ratio=49.38x limit
  Segment 38: Magnitude=560.2693, Type=velocity_limit, Ratio=125.89x limit
  Segment 38: Magnitude=6.2904, Type=velocity_limit, Ratio=2.00x limit
  Segment 38: Magnitude=85.9922, Type=velocity_limit, Ratio=19.95x limit
  Segment 38: Magnitude=868.8301, Type=velocity_limit, Ratio=99.56x limit
  Segment 38: Magnitude=53.6968, Type=velocity_limit, Ratio=7.41x limit
  Segment 38: Magnitude=68.9500, Type=velocity_limit, Ratio=5.75x limit
  Segment 39: Magnitude=145.7292, Type=velocity_limit, Ratio=46.39x limit
  Segment 39: Magnitude=363.2715, Type=velocity_limit, Ratio=84.27x limit
  Segment 39: Magnitude=380.2399, Type=velocity_limit, Ratio=43.57x limit
  Segment 39: Magnitude=405.7810, Type=velocity_limit, Ratio=56.02x limit
  Segment 39: Magnitude=532.8585, Type=velocity_limit, Ratio=44.44x limit
  Segment 40: Magnitude=187.5259, Type=velocity_limit, Ratio=42.14x limit
  Segment 40: Magnitude=191.9728, Type=velocity_limit, Ratio=61.11x limit
  Segment 40: Magnitude=148.1984, Type=velocity_limit, Ratio=34.38x limit
  Segment 40: Magnitude=368.4160, Type=velocity_limit, Ratio=42.22x limit
  Segment 40: Magnitude=418.6120, Type=velocity_limit, Ratio=57.79x limit
  Segment 40: Magnitude=638.7055, Type=velocity_limit, Ratio=53.27x limit
  Segment 41: Magnitude=215.6892, Type=velocity_limit, Ratio=48.46x limit
  Segment 41: Magnitude=158.4894, Type=velocity_limit, Ratio=50.45x limit
  Segment 41: Magnitude=303.2230, Type=velocity_limit, Ratio=70.34x limit
  Segment 41: Magnitude=26.2838, Type=velocity_limit, Ratio=3.01x limit
