Continuity Violations Report: Traj_17_[1-103]
================================================================================

Commanded Speed: 100.0 mm/s
Number of Poses: 103

C0 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 0
  Segment 71: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 71
  Segment 72: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 72
  Segment 73: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 73
  Segment 74: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 74
  Segment 75: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 75
  Segment 76: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 76
  Segment 77: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 77
  Segment 78: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 78
  Segment 79: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 79
  Segment 80: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 80
  Segment 81: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 81
  Segment 82: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 82
  Segment 83: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 83
  Segment 84: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 84
  Segment 85: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 85
  Segment 86: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 86
  Segment 87: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 87
  Segment 88: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 88
  Segment 89: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 89
  Segment 90: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 90
  Segment 91: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 91
  Segment 92: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 92
  Segment 93: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 93
  Segment 94: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 94
  Segment 95: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 95
  Segment 96: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 96
  Segment 97: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 97
  Segment 98: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 98
  Segment 99: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 99
  Segment 100: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 100
  Segment 101: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 101
  Segment 102: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 102
  Segment 0: Magnitude=5.6842, Type=large_step, Details=Step norm 325.7° exceeds limit 30.0°
  Segment 1: Magnitude=10.3062, Type=large_step, Details=Step norm 590.5° exceeds limit 30.0°
  Segment 2: Magnitude=4.9477, Type=large_step, Details=Step norm 283.5° exceeds limit 30.0°
  Segment 3: Magnitude=9.2786, Type=large_step, Details=Step norm 531.6° exceeds limit 30.0°
  Segment 4: Magnitude=5.7400, Type=large_step, Details=Step norm 328.9° exceeds limit 30.0°
  Segment 5: Magnitude=5.6774, Type=large_step, Details=Step norm 325.3° exceeds limit 30.0°
  Segment 6: Magnitude=8.5457, Type=large_step, Details=Step norm 489.6° exceeds limit 30.0°
  Segment 7: Magnitude=7.2744, Type=large_step, Details=Step norm 416.8° exceeds limit 30.0°
  Segment 8: Magnitude=9.6315, Type=large_step, Details=Step norm 551.8° exceeds limit 30.0°
  Segment 9: Magnitude=13.3373, Type=large_step, Details=Step norm 764.2° exceeds limit 30.0°
  Segment 10: Magnitude=10.7767, Type=large_step, Details=Step norm 617.5° exceeds limit 30.0°
  Segment 11: Magnitude=6.8406, Type=large_step, Details=Step norm 391.9° exceeds limit 30.0°
  Segment 12: Magnitude=10.4928, Type=large_step, Details=Step norm 601.2° exceeds limit 30.0°
  Segment 13: Magnitude=8.0201, Type=large_step, Details=Step norm 459.5° exceeds limit 30.0°
  Segment 14: Magnitude=9.2883, Type=large_step, Details=Step norm 532.2° exceeds limit 30.0°
  Segment 15: Magnitude=15.2158, Type=large_step, Details=Step norm 871.8° exceeds limit 30.0°
  Segment 16: Magnitude=7.4569, Type=large_step, Details=Step norm 427.2° exceeds limit 30.0°
  Segment 17: Magnitude=12.3317, Type=large_step, Details=Step norm 706.6° exceeds limit 30.0°
  Segment 18: Magnitude=7.1901, Type=large_step, Details=Step norm 412.0° exceeds limit 30.0°
  Segment 19: Magnitude=10.0135, Type=large_step, Details=Step norm 573.7° exceeds limit 30.0°
  Segment 34: Magnitude=12.5599, Type=large_step, Details=Step norm 719.6° exceeds limit 30.0°
  Segment 35: Magnitude=4.9148, Type=large_step, Details=Step norm 281.6° exceeds limit 30.0°
  Segment 36: Magnitude=9.3403, Type=large_step, Details=Step norm 535.2° exceeds limit 30.0°
  Segment 37: Magnitude=6.1743, Type=large_step, Details=Step norm 353.8° exceeds limit 30.0°
  Segment 38: Magnitude=6.7012, Type=large_step, Details=Step norm 384.0° exceeds limit 30.0°
  Segment 39: Magnitude=7.1813, Type=large_step, Details=Step norm 411.5° exceeds limit 30.0°
  Segment 40: Magnitude=10.4013, Type=large_step, Details=Step norm 595.9° exceeds limit 30.0°
  Segment 41: Magnitude=4.2712, Type=large_step, Details=Step norm 244.7° exceeds limit 30.0°
  Segment 42: Magnitude=8.6767, Type=large_step, Details=Step norm 497.1° exceeds limit 30.0°
  Segment 43: Magnitude=8.5848, Type=large_step, Details=Step norm 491.9° exceeds limit 30.0°
  Segment 44: Magnitude=7.9453, Type=large_step, Details=Step norm 455.2° exceeds limit 30.0°
  Segment 45: Magnitude=10.1921, Type=large_step, Details=Step norm 584.0° exceeds limit 30.0°
  Segment 46: Magnitude=11.8058, Type=large_step, Details=Step norm 676.4° exceeds limit 30.0°
  Segment 47: Magnitude=10.4482, Type=large_step, Details=Step norm 598.6° exceeds limit 30.0°
  Segment 48: Magnitude=9.0063, Type=large_step, Details=Step norm 516.0° exceeds limit 30.0°
  Segment 49: Magnitude=7.1015, Type=large_step, Details=Step norm 406.9° exceeds limit 30.0°
  Segment 50: Magnitude=4.7044, Type=large_step, Details=Step norm 269.5° exceeds limit 30.0°
  Segment 51: Magnitude=7.4939, Type=large_step, Details=Step norm 429.4° exceeds limit 30.0°
  Segment 52: Magnitude=6.9933, Type=large_step, Details=Step norm 400.7° exceeds limit 30.0°
  Segment 53: Magnitude=8.2058, Type=large_step, Details=Step norm 470.2° exceeds limit 30.0°
  Segment 54: Magnitude=7.1272, Type=large_step, Details=Step norm 408.4° exceeds limit 30.0°
  Segment 55: Magnitude=7.6181, Type=large_step, Details=Step norm 436.5° exceeds limit 30.0°
  Segment 56: Magnitude=10.6040, Type=large_step, Details=Step norm 607.6° exceeds limit 30.0°
  Segment 57: Magnitude=14.9437, Type=large_step, Details=Step norm 856.2° exceeds limit 30.0°
  Segment 58: Magnitude=13.5427, Type=large_step, Details=Step norm 775.9° exceeds limit 30.0°
  Segment 59: Magnitude=12.5741, Type=large_step, Details=Step norm 720.4° exceeds limit 30.0°
  Segment 60: Magnitude=7.3026, Type=large_step, Details=Step norm 418.4° exceeds limit 30.0°
  Segment 61: Magnitude=5.4387, Type=large_step, Details=Step norm 311.6° exceeds limit 30.0°
  Segment 62: Magnitude=7.6633, Type=large_step, Details=Step norm 439.1° exceeds limit 30.0°
  Segment 63: Magnitude=7.4525, Type=large_step, Details=Step norm 427.0° exceeds limit 30.0°
  Segment 64: Magnitude=4.3473, Type=large_step, Details=Step norm 249.1° exceeds limit 30.0°
  Segment 65: Magnitude=13.3565, Type=large_step, Details=Step norm 765.3° exceeds limit 30.0°
  Segment 66: Magnitude=11.8464, Type=large_step, Details=Step norm 678.7° exceeds limit 30.0°
  Segment 67: Magnitude=7.4360, Type=large_step, Details=Step norm 426.1° exceeds limit 30.0°
  Segment 68: Magnitude=5.5147, Type=large_step, Details=Step norm 316.0° exceeds limit 30.0°
  Segment 69: Magnitude=13.3195, Type=large_step, Details=Step norm 763.1° exceeds limit 30.0°
  Segment 70: Magnitude=12.9797, Type=large_step, Details=Step norm 743.7° exceeds limit 30.0°
  Segment 71: Magnitude=10.7078, Type=large_step, Details=Step norm 613.5° exceeds limit 30.0°
  Segment 72: Magnitude=8.1847, Type=large_step, Details=Step norm 468.9° exceeds limit 30.0°
  Segment 73: Magnitude=6.7476, Type=large_step, Details=Step norm 386.6° exceeds limit 30.0°
  Segment 74: Magnitude=7.6710, Type=large_step, Details=Step norm 439.5° exceeds limit 30.0°
  Segment 75: Magnitude=6.3440, Type=large_step, Details=Step norm 363.5° exceeds limit 30.0°
  Segment 76: Magnitude=10.4681, Type=large_step, Details=Step norm 599.8° exceeds limit 30.0°
  Segment 77: Magnitude=4.2348, Type=large_step, Details=Step norm 242.6° exceeds limit 30.0°
  Segment 78: Magnitude=4.2443, Type=large_step, Details=Step norm 243.2° exceeds limit 30.0°
  Segment 79: Magnitude=7.0390, Type=large_step, Details=Step norm 403.3° exceeds limit 30.0°
  Segment 80: Magnitude=6.3506, Type=large_step, Details=Step norm 363.9° exceeds limit 30.0°
  Segment 81: Magnitude=5.6602, Type=large_step, Details=Step norm 324.3° exceeds limit 30.0°
  Segment 82: Magnitude=10.0536, Type=large_step, Details=Step norm 576.0° exceeds limit 30.0°
  Segment 83: Magnitude=10.2133, Type=large_step, Details=Step norm 585.2° exceeds limit 30.0°
  Segment 84: Magnitude=9.7372, Type=large_step, Details=Step norm 557.9° exceeds limit 30.0°
  Segment 85: Magnitude=12.9543, Type=large_step, Details=Step norm 742.2° exceeds limit 30.0°
  Segment 86: Magnitude=10.4446, Type=large_step, Details=Step norm 598.4° exceeds limit 30.0°
  Segment 87: Magnitude=6.2835, Type=large_step, Details=Step norm 360.0° exceeds limit 30.0°
  Segment 88: Magnitude=8.3812, Type=large_step, Details=Step norm 480.2° exceeds limit 30.0°
  Segment 89: Magnitude=6.4212, Type=large_step, Details=Step norm 367.9° exceeds limit 30.0°
  Segment 90: Magnitude=12.1011, Type=large_step, Details=Step norm 693.3° exceeds limit 30.0°
  Segment 91: Magnitude=8.6692, Type=large_step, Details=Step norm 496.7° exceeds limit 30.0°
  Segment 92: Magnitude=9.7519, Type=large_step, Details=Step norm 558.7° exceeds limit 30.0°
  Segment 93: Magnitude=10.1093, Type=large_step, Details=Step norm 579.2° exceeds limit 30.0°
  Segment 95: Magnitude=12.8044, Type=large_step, Details=Step norm 733.6° exceeds limit 30.0°
  Segment 96: Magnitude=14.0765, Type=large_step, Details=Step norm 806.5° exceeds limit 30.0°
  Segment 97: Magnitude=12.1029, Type=large_step, Details=Step norm 693.4° exceeds limit 30.0°
  Segment 98: Magnitude=10.5231, Type=large_step, Details=Step norm 602.9° exceeds limit 30.0°
  Segment 99: Magnitude=11.1880, Type=large_step, Details=Step norm 641.0° exceeds limit 30.0°
  Segment 100: Magnitude=4.5862, Type=large_step, Details=Step norm 262.8° exceeds limit 30.0°
  Segment 101: Magnitude=12.5646, Type=large_step, Details=Step norm 719.9° exceeds limit 30.0°

C1 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=331.5173, Type=velocity_limit, Ratio=74.49x limit
  Segment 0: Magnitude=178.7052, Type=velocity_limit, Ratio=56.88x limit
  Segment 0: Magnitude=234.0333, Type=velocity_limit, Ratio=54.29x limit
  Segment 0: Magnitude=396.7587, Type=velocity_limit, Ratio=45.47x limit
  Segment 0: Magnitude=76.3343, Type=velocity_limit, Ratio=6.37x limit
  Segment 1: Magnitude=195.1626, Type=velocity_limit, Ratio=43.85x limit
  Segment 1: Magnitude=177.2035, Type=velocity_limit, Ratio=56.41x limit
  Segment 1: Magnitude=249.4871, Type=velocity_limit, Ratio=57.87x limit
  Segment 1: Magnitude=68.7106, Type=velocity_limit, Ratio=7.87x limit
  Segment 1: Magnitude=491.0225, Type=velocity_limit, Ratio=67.79x limit
  Segment 1: Magnitude=930.6557, Type=velocity_limit, Ratio=77.62x limit
  Segment 2: Magnitude=509.1344, Type=velocity_limit, Ratio=114.40x limit
  Segment 2: Magnitude=5.2612, Type=velocity_limit, Ratio=1.67x limit
  Segment 2: Magnitude=8.4452, Type=velocity_limit, Ratio=1.96x limit
  Segment 2: Magnitude=10.2561, Type=velocity_limit, Ratio=0.86x limit
  Segment 3: Magnitude=162.4080, Type=velocity_limit, Ratio=51.70x limit
  Segment 3: Magnitude=294.5929, Type=velocity_limit, Ratio=68.34x limit
  Segment 3: Magnitude=109.8657, Type=velocity_limit, Ratio=12.59x limit
  Segment 3: Magnitude=424.4660, Type=velocity_limit, Ratio=58.60x limit
  Segment 3: Magnitude=669.2364, Type=velocity_limit, Ratio=55.81x limit
  Segment 4: Magnitude=149.0373, Type=velocity_limit, Ratio=47.44x limit
  Segment 4: Magnitude=270.1719, Type=velocity_limit, Ratio=62.67x limit
  Segment 4: Magnitude=168.4335, Type=velocity_limit, Ratio=19.30x limit
  Segment 4: Magnitude=343.8185, Type=velocity_limit, Ratio=28.67x limit
  Segment 5: Magnitude=251.4646, Type=velocity_limit, Ratio=56.50x limit
  Segment 5: Magnitude=133.7381, Type=velocity_limit, Ratio=42.57x limit
  Segment 5: Magnitude=180.2582, Type=velocity_limit, Ratio=41.81x limit
  Segment 5: Magnitude=299.5787, Type=velocity_limit, Ratio=34.33x limit
  Segment 5: Magnitude=56.4199, Type=velocity_limit, Ratio=4.71x limit
  Segment 6: Magnitude=250.8794, Type=velocity_limit, Ratio=56.37x limit
  Segment 6: Magnitude=133.1122, Type=velocity_limit, Ratio=42.37x limit
  Segment 6: Magnitude=180.2109, Type=velocity_limit, Ratio=41.80x limit
  Segment 6: Magnitude=203.0708, Type=velocity_limit, Ratio=23.27x limit
  Segment 6: Magnitude=557.9408, Type=velocity_limit, Ratio=46.53x limit
  Segment 7: Magnitude=210.7247, Type=velocity_limit, Ratio=47.35x limit
  Segment 7: Magnitude=177.2752, Type=velocity_limit, Ratio=56.43x limit
  Segment 7: Magnitude=137.3541, Type=velocity_limit, Ratio=31.86x limit
  Segment 7: Magnitude=342.5927, Type=velocity_limit, Ratio=39.26x limit
  Segment 7: Magnitude=375.3637, Type=velocity_limit, Ratio=51.82x limit
  Segment 7: Magnitude=95.4888, Type=velocity_limit, Ratio=7.96x limit
  Segment 8: Magnitude=217.8172, Type=velocity_limit, Ratio=48.94x limit
  Segment 8: Magnitude=199.5455, Type=velocity_limit, Ratio=63.52x limit
  Segment 8: Magnitude=158.4982, Type=velocity_limit, Ratio=36.77x limit
  Segment 8: Magnitude=195.6595, Type=velocity_limit, Ratio=22.42x limit
  Segment 8: Magnitude=411.9906, Type=velocity_limit, Ratio=56.88x limit
  Segment 8: Magnitude=666.5342, Type=velocity_limit, Ratio=55.59x limit
  Segment 9: Magnitude=633.0468, Type=velocity_limit, Ratio=142.24x limit
  Segment 9: Magnitude=218.1831, Type=velocity_limit, Ratio=69.45x limit
  Segment 9: Magnitude=150.0015, Type=velocity_limit, Ratio=34.80x limit
  Segment 9: Magnitude=659.1641, Type=velocity_limit, Ratio=75.53x limit
  Segment 9: Magnitude=457.1937, Type=velocity_limit, Ratio=63.12x limit
  Segment 9: Magnitude=831.4517, Type=velocity_limit, Ratio=69.34x limit
  Segment 10: Magnitude=514.2621, Type=velocity_limit, Ratio=115.55x limit
  Segment 10: Magnitude=65.2091, Type=velocity_limit, Ratio=20.76x limit
  Segment 10: Magnitude=100.7818, Type=velocity_limit, Ratio=23.38x limit
  Segment 10: Magnitude=922.0947, Type=velocity_limit, Ratio=105.66x limit
  Segment 10: Magnitude=521.1720, Type=velocity_limit, Ratio=71.95x limit
  Segment 10: Magnitude=362.2077, Type=velocity_limit, Ratio=30.21x limit
  Segment 11: Magnitude=407.3911, Type=velocity_limit, Ratio=91.54x limit
  Segment 11: Magnitude=441.3322, Type=velocity_limit, Ratio=140.48x limit
  Segment 11: Magnitude=116.1320, Type=velocity_limit, Ratio=26.94x limit
  Segment 11: Magnitude=41.8661, Type=velocity_limit, Ratio=4.80x limit
  Segment 11: Magnitude=588.4111, Type=velocity_limit, Ratio=81.24x limit
  Segment 11: Magnitude=254.1404, Type=velocity_limit, Ratio=21.20x limit
  Segment 12: Magnitude=705.1993, Type=velocity_limit, Ratio=158.45x limit
  Segment 12: Magnitude=258.0579, Type=velocity_limit, Ratio=82.14x limit
  Segment 12: Magnitude=465.8933, Type=velocity_limit, Ratio=108.07x limit
  Segment 12: Magnitude=165.1881, Type=velocity_limit, Ratio=18.93x limit
  Segment 12: Magnitude=646.8223, Type=velocity_limit, Ratio=89.30x limit
  Segment 12: Magnitude=1005.1692, Type=velocity_limit, Ratio=83.83x limit
  Segment 13: Magnitude=716.7847, Type=velocity_limit, Ratio=161.05x limit
  Segment 13: Magnitude=7.1374, Type=velocity_limit, Ratio=2.27x limit
  Segment 13: Magnitude=11.2573, Type=velocity_limit, Ratio=2.61x limit
  Segment 13: Magnitude=456.9399, Type=velocity_limit, Ratio=52.36x limit
  Segment 13: Magnitude=657.3856, Type=velocity_limit, Ratio=90.76x limit
  Segment 13: Magnitude=441.6247, Type=velocity_limit, Ratio=36.83x limit
  Segment 14: Magnitude=244.8805, Type=velocity_limit, Ratio=77.95x limit
  Segment 14: Magnitude=443.7599, Type=velocity_limit, Ratio=102.94x limit
  Segment 14: Magnitude=161.8281, Type=velocity_limit, Ratio=18.54x limit
  Segment 14: Magnitude=630.0911, Type=velocity_limit, Ratio=86.99x limit
  Segment 14: Magnitude=991.6008, Type=velocity_limit, Ratio=82.70x limit
  Segment 15: Magnitude=389.5290, Type=velocity_limit, Ratio=87.52x limit
  Segment 15: Magnitude=421.0339, Type=velocity_limit, Ratio=134.02x limit
  Segment 15: Magnitude=109.4192, Type=velocity_limit, Ratio=25.38x limit
  Segment 15: Magnitude=194.4739, Type=velocity_limit, Ratio=22.29x limit
  Segment 15: Magnitude=562.6928, Type=velocity_limit, Ratio=77.69x limit
  Segment 15: Magnitude=1692.4834, Type=velocity_limit, Ratio=141.15x limit
  Segment 16: Magnitude=185.7821, Type=velocity_limit, Ratio=41.74x limit
  Segment 16: Magnitude=349.4598, Type=velocity_limit, Ratio=111.24x limit
  Segment 16: Magnitude=91.4121, Type=velocity_limit, Ratio=21.20x limit
  Segment 16: Magnitude=484.5292, Type=velocity_limit, Ratio=55.52x limit
  Segment 16: Magnitude=433.7748, Type=velocity_limit, Ratio=36.18x limit
  Segment 17: Magnitude=406.3980, Type=velocity_limit, Ratio=91.31x limit
  Segment 17: Magnitude=145.5370, Type=velocity_limit, Ratio=46.33x limit
  Segment 17: Magnitude=263.6591, Type=velocity_limit, Ratio=61.16x limit
  Segment 17: Magnitude=543.1670, Type=velocity_limit, Ratio=62.24x limit
  Segment 17: Magnitude=688.9474, Type=velocity_limit, Ratio=57.46x limit
  Segment 18: Magnitude=330.2464, Type=velocity_limit, Ratio=74.20x limit
  Segment 18: Magnitude=22.5334, Type=velocity_limit, Ratio=7.17x limit
  Segment 18: Magnitude=74.1179, Type=velocity_limit, Ratio=17.19x limit
  Segment 18: Magnitude=11.4337, Type=velocity_limit, Ratio=1.58x limit
  Segment 18: Magnitude=339.1539, Type=velocity_limit, Ratio=28.29x limit
  Segment 19: Magnitude=271.7069, Type=velocity_limit, Ratio=61.05x limit
  Segment 19: Magnitude=116.0182, Type=velocity_limit, Ratio=36.93x limit
  Segment 19: Magnitude=237.5804, Type=velocity_limit, Ratio=55.11x limit
  Segment 19: Magnitude=362.7468, Type=velocity_limit, Ratio=41.57x limit
  Segment 19: Magnitude=9.3558, Type=velocity_limit, Ratio=1.29x limit
  Segment 19: Magnitude=163.8154, Type=velocity_limit, Ratio=13.66x limit
  Segment 34: Magnitude=46.4235, Type=velocity_limit, Ratio=10.43x limit
  Segment 34: Magnitude=50.2841, Type=velocity_limit, Ratio=16.01x limit
  Segment 34: Magnitude=12.3186, Type=velocity_limit, Ratio=2.86x limit
  Segment 34: Magnitude=70.0582, Type=velocity_limit, Ratio=8.03x limit
  Segment 34: Magnitude=157.0909, Type=velocity_limit, Ratio=13.10x limit
  Segment 35: Magnitude=23.5665, Type=velocity_limit, Ratio=5.30x limit
  Segment 35: Magnitude=18.4644, Type=velocity_limit, Ratio=5.88x limit
  Segment 35: Magnitude=46.6299, Type=velocity_limit, Ratio=10.82x limit
  Segment 35: Magnitude=24.6737, Type=velocity_limit, Ratio=2.83x limit
  Segment 35: Magnitude=22.2284, Type=velocity_limit, Ratio=1.85x limit
  Segment 36: Magnitude=21.4007, Type=velocity_limit, Ratio=4.81x limit
  Segment 36: Magnitude=16.9476, Type=velocity_limit, Ratio=5.39x limit
  Segment 36: Magnitude=42.1593, Type=velocity_limit, Ratio=9.78x limit
  Segment 36: Magnitude=52.1622, Type=velocity_limit, Ratio=7.20x limit
  Segment 36: Magnitude=84.9915, Type=velocity_limit, Ratio=7.09x limit
  Segment 37: Magnitude=19.7959, Type=velocity_limit, Ratio=2.27x limit
  Segment 37: Magnitude=50.1666, Type=velocity_limit, Ratio=6.93x limit
  Segment 37: Magnitude=41.8414, Type=velocity_limit, Ratio=3.49x limit
  Segment 38: Magnitude=18.7243, Type=velocity_limit, Ratio=4.21x limit
  Segment 38: Magnitude=35.8208, Type=velocity_limit, Ratio=11.40x limit
  Segment 38: Magnitude=8.9887, Type=velocity_limit, Ratio=2.09x limit
  Segment 38: Magnitude=52.3816, Type=velocity_limit, Ratio=6.00x limit
  Segment 38: Magnitude=21.3461, Type=velocity_limit, Ratio=1.78x limit
  Segment 39: Magnitude=49.6333, Type=velocity_limit, Ratio=11.15x limit
  Segment 39: Magnitude=18.1411, Type=velocity_limit, Ratio=5.77x limit
  Segment 39: Magnitude=33.0524, Type=velocity_limit, Ratio=7.67x limit
  Segment 39: Magnitude=24.6256, Type=velocity_limit, Ratio=2.82x limit
  Segment 39: Magnitude=27.0363, Type=velocity_limit, Ratio=2.25x limit
  Segment 40: Magnitude=17.6724, Type=velocity_limit, Ratio=5.63x limit
  Segment 40: Magnitude=31.9699, Type=velocity_limit, Ratio=7.42x limit
  Segment 40: Magnitude=36.9146, Type=velocity_limit, Ratio=4.23x limit
  Segment 40: Magnitude=88.3215, Type=velocity_limit, Ratio=7.37x limit
  Segment 41: Magnitude=41.8075, Type=velocity_limit, Ratio=3.49x limit
  Segment 42: Magnitude=48.7135, Type=velocity_limit, Ratio=10.95x limit
  Segment 42: Magnitude=17.3077, Type=velocity_limit, Ratio=5.51x limit
  Segment 42: Magnitude=31.9683, Type=velocity_limit, Ratio=7.42x limit
  Segment 42: Magnitude=44.7975, Type=velocity_limit, Ratio=6.18x limit
  Segment 42: Magnitude=39.8956, Type=velocity_limit, Ratio=3.33x limit
  Segment 43: Magnitude=17.1415, Type=velocity_limit, Ratio=5.46x limit
  Segment 43: Magnitude=32.4494, Type=velocity_limit, Ratio=7.53x limit
