Continuity Violations Report: Traj_3_[1-109]
================================================================================

Commanded Speed: 100.0 mm/s
Number of Poses: 109

C0 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 0
  Segment 56: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 56
  Segment 57: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 57
  Segment 58: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 58
  Segment 59: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 59
  Segment 60: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 60
  Segment 61: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 61
  Segment 62: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 62
  Segment 63: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 63
  Segment 64: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 64
  Segment 65: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 65
  Segment 66: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 66
  Segment 67: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 67
  Segment 68: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 68
  Segment 69: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 69
  Segment 70: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 70
  Segment 71: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 71
  Segment 72: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 72
  Segment 73: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 73
  Segment 74: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 74
  Segment 75: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 75
  Segment 76: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 76
  Segment 77: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 77
  Segment 78: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 78
  Segment 79: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 79
  Segment 80: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 80
  Segment 81: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 81
  Segment 82: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 82
  Segment 83: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 83
  Segment 84: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 84
  Segment 85: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 85
  Segment 86: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 86
  Segment 87: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 87
  Segment 88: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 88
  Segment 89: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 89
  Segment 90: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 90
  Segment 91: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 91
  Segment 92: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 92
  Segment 93: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 93
  Segment 94: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 94
  Segment 95: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 95
  Segment 96: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 96
  Segment 97: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 97
  Segment 98: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 98
  Segment 99: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 99
  Segment 100: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 100
  Segment 101: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 101
  Segment 102: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 102
  Segment 103: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 103
  Segment 104: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 104
  Segment 105: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 105
  Segment 106: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 106
  Segment 107: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 107
  Segment 108: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 108
  Segment 0: Magnitude=6.2883, Type=large_step, Details=Step norm 360.3° exceeds limit 30.0°
  Segment 1: Magnitude=11.2562, Type=large_step, Details=Step norm 644.9° exceeds limit 30.0°
  Segment 2: Magnitude=6.7192, Type=large_step, Details=Step norm 385.0° exceeds limit 30.0°
  Segment 3: Magnitude=9.3936, Type=large_step, Details=Step norm 538.2° exceeds limit 30.0°
  Segment 4: Magnitude=8.5886, Type=large_step, Details=Step norm 492.1° exceeds limit 30.0°
  Segment 5: Magnitude=9.6160, Type=large_step, Details=Step norm 551.0° exceeds limit 30.0°
  Segment 6: Magnitude=9.2530, Type=large_step, Details=Step norm 530.2° exceeds limit 30.0°
  Segment 7: Magnitude=4.4405, Type=large_step, Details=Step norm 254.4° exceeds limit 30.0°
  Segment 9: Magnitude=5.0280, Type=large_step, Details=Step norm 288.1° exceeds limit 30.0°
  Segment 10: Magnitude=13.6002, Type=large_step, Details=Step norm 779.2° exceeds limit 30.0°
  Segment 11: Magnitude=11.2615, Type=large_step, Details=Step norm 645.2° exceeds limit 30.0°
  Segment 12: Magnitude=8.9817, Type=large_step, Details=Step norm 514.6° exceeds limit 30.0°
  Segment 13: Magnitude=10.6265, Type=large_step, Details=Step norm 608.9° exceeds limit 30.0°
  Segment 14: Magnitude=6.1954, Type=large_step, Details=Step norm 355.0° exceeds limit 30.0°
  Segment 15: Magnitude=6.1970, Type=large_step, Details=Step norm 355.1° exceeds limit 30.0°
  Segment 16: Magnitude=5.6819, Type=large_step, Details=Step norm 325.5° exceeds limit 30.0°
  Segment 17: Magnitude=7.6825, Type=large_step, Details=Step norm 440.2° exceeds limit 30.0°
  Segment 18: Magnitude=5.4594, Type=large_step, Details=Step norm 312.8° exceeds limit 30.0°
  Segment 19: Magnitude=11.2345, Type=large_step, Details=Step norm 643.7° exceeds limit 30.0°
  Segment 20: Magnitude=10.3292, Type=large_step, Details=Step norm 591.8° exceeds limit 30.0°
  Segment 21: Magnitude=8.1763, Type=large_step, Details=Step norm 468.5° exceeds limit 30.0°
  Segment 22: Magnitude=6.3507, Type=large_step, Details=Step norm 363.9° exceeds limit 30.0°
  Segment 23: Magnitude=11.4470, Type=large_step, Details=Step norm 655.9° exceeds limit 30.0°
  Segment 24: Magnitude=7.3915, Type=large_step, Details=Step norm 423.5° exceeds limit 30.0°
  Segment 25: Magnitude=4.0987, Type=large_step, Details=Step norm 234.8° exceeds limit 30.0°
  Segment 26: Magnitude=5.5601, Type=large_step, Details=Step norm 318.6° exceeds limit 30.0°
  Segment 27: Magnitude=9.4906, Type=large_step, Details=Step norm 543.8° exceeds limit 30.0°
  Segment 28: Magnitude=13.6908, Type=large_step, Details=Step norm 784.4° exceeds limit 30.0°
  Segment 29: Magnitude=5.1040, Type=large_step, Details=Step norm 292.4° exceeds limit 30.0°
  Segment 30: Magnitude=9.4344, Type=large_step, Details=Step norm 540.5° exceeds limit 30.0°
  Segment 31: Magnitude=6.7410, Type=large_step, Details=Step norm 386.2° exceeds limit 30.0°
  Segment 32: Magnitude=8.1967, Type=large_step, Details=Step norm 469.6° exceeds limit 30.0°
  Segment 33: Magnitude=7.6539, Type=large_step, Details=Step norm 438.5° exceeds limit 30.0°
  Segment 34: Magnitude=10.9226, Type=large_step, Details=Step norm 625.8° exceeds limit 30.0°
  Segment 35: Magnitude=9.0031, Type=large_step, Details=Step norm 515.8° exceeds limit 30.0°
  Segment 36: Magnitude=10.9253, Type=large_step, Details=Step norm 626.0° exceeds limit 30.0°
  Segment 37: Magnitude=6.3510, Type=large_step, Details=Step norm 363.9° exceeds limit 30.0°
  Segment 38: Magnitude=9.5822, Type=large_step, Details=Step norm 549.0° exceeds limit 30.0°
  Segment 39: Magnitude=7.6572, Type=large_step, Details=Step norm 438.7° exceeds limit 30.0°
  Segment 40: Magnitude=8.8669, Type=large_step, Details=Step norm 508.0° exceeds limit 30.0°
  Segment 41: Magnitude=8.8516, Type=large_step, Details=Step norm 507.2° exceeds limit 30.0°
  Segment 42: Magnitude=7.2133, Type=large_step, Details=Step norm 413.3° exceeds limit 30.0°
  Segment 43: Magnitude=12.4505, Type=large_step, Details=Step norm 713.4° exceeds limit 30.0°
  Segment 44: Magnitude=9.8954, Type=large_step, Details=Step norm 567.0° exceeds limit 30.0°
  Segment 45: Magnitude=7.8232, Type=large_step, Details=Step norm 448.2° exceeds limit 30.0°
  Segment 46: Magnitude=6.3522, Type=large_step, Details=Step norm 364.0° exceeds limit 30.0°
  Segment 47: Magnitude=7.0203, Type=large_step, Details=Step norm 402.2° exceeds limit 30.0°
  Segment 48: Magnitude=8.1924, Type=large_step, Details=Step norm 469.4° exceeds limit 30.0°
  Segment 49: Magnitude=7.7151, Type=large_step, Details=Step norm 442.0° exceeds limit 30.0°
  Segment 50: Magnitude=7.3589, Type=large_step, Details=Step norm 421.6° exceeds limit 30.0°
  Segment 51: Magnitude=6.1353, Type=large_step, Details=Step norm 351.5° exceeds limit 30.0°
  Segment 52: Magnitude=6.4339, Type=large_step, Details=Step norm 368.6° exceeds limit 30.0°
  Segment 53: Magnitude=14.0500, Type=large_step, Details=Step norm 805.0° exceeds limit 30.0°
  Segment 54: Magnitude=10.7077, Type=large_step, Details=Step norm 613.5° exceeds limit 30.0°
  Segment 55: Magnitude=9.6076, Type=large_step, Details=Step norm 550.5° exceeds limit 30.0°
  Segment 56: Magnitude=7.3915, Type=large_step, Details=Step norm 423.5° exceeds limit 30.0°
  Segment 57: Magnitude=9.3268, Type=large_step, Details=Step norm 534.4° exceeds limit 30.0°
  Segment 58: Magnitude=9.3724, Type=large_step, Details=Step norm 537.0° exceeds limit 30.0°
  Segment 59: Magnitude=7.0219, Type=large_step, Details=Step norm 402.3° exceeds limit 30.0°
  Segment 60: Magnitude=9.9840, Type=large_step, Details=Step norm 572.0° exceeds limit 30.0°
  Segment 61: Magnitude=6.2997, Type=large_step, Details=Step norm 360.9° exceeds limit 30.0°
  Segment 62: Magnitude=11.6314, Type=large_step, Details=Step norm 666.4° exceeds limit 30.0°
  Segment 63: Magnitude=10.0005, Type=large_step, Details=Step norm 573.0° exceeds limit 30.0°
  Segment 64: Magnitude=4.8845, Type=large_step, Details=Step norm 279.9° exceeds limit 30.0°
  Segment 65: Magnitude=6.3296, Type=large_step, Details=Step norm 362.7° exceeds limit 30.0°
  Segment 66: Magnitude=9.1796, Type=large_step, Details=Step norm 526.0° exceeds limit 30.0°
  Segment 67: Magnitude=13.4876, Type=large_step, Details=Step norm 772.8° exceeds limit 30.0°
  Segment 68: Magnitude=10.9293, Type=large_step, Details=Step norm 626.2° exceeds limit 30.0°
  Segment 69: Magnitude=4.6301, Type=large_step, Details=Step norm 265.3° exceeds limit 30.0°
  Segment 70: Magnitude=12.8370, Type=large_step, Details=Step norm 735.5° exceeds limit 30.0°
  Segment 71: Magnitude=6.4531, Type=large_step, Details=Step norm 369.7° exceeds limit 30.0°
  Segment 72: Magnitude=12.1605, Type=large_step, Details=Step norm 696.7° exceeds limit 30.0°
  Segment 73: Magnitude=9.1466, Type=large_step, Details=Step norm 524.1° exceeds limit 30.0°
  Segment 74: Magnitude=8.1067, Type=large_step, Details=Step norm 464.5° exceeds limit 30.0°
  Segment 75: Magnitude=8.3224, Type=large_step, Details=Step norm 476.8° exceeds limit 30.0°
  Segment 76: Magnitude=11.7242, Type=large_step, Details=Step norm 671.7° exceeds limit 30.0°
  Segment 77: Magnitude=5.9181, Type=large_step, Details=Step norm 339.1° exceeds limit 30.0°
  Segment 78: Magnitude=10.8787, Type=large_step, Details=Step norm 623.3° exceeds limit 30.0°
  Segment 79: Magnitude=14.4961, Type=large_step, Details=Step norm 830.6° exceeds limit 30.0°
  Segment 80: Magnitude=9.2805, Type=large_step, Details=Step norm 531.7° exceeds limit 30.0°
  Segment 81: Magnitude=9.5754, Type=large_step, Details=Step norm 548.6° exceeds limit 30.0°
  Segment 82: Magnitude=9.9981, Type=large_step, Details=Step norm 572.8° exceeds limit 30.0°
  Segment 83: Magnitude=5.1393, Type=large_step, Details=Step norm 294.5° exceeds limit 30.0°
  Segment 84: Magnitude=5.1434, Type=large_step, Details=Step norm 294.7° exceeds limit 30.0°
  Segment 85: Magnitude=5.9361, Type=large_step, Details=Step norm 340.1° exceeds limit 30.0°
  Segment 86: Magnitude=8.5831, Type=large_step, Details=Step norm 491.8° exceeds limit 30.0°
  Segment 87: Magnitude=12.4200, Type=large_step, Details=Step norm 711.6° exceeds limit 30.0°
  Segment 88: Magnitude=15.0861, Type=large_step, Details=Step norm 864.4° exceeds limit 30.0°
  Segment 89: Magnitude=9.1219, Type=large_step, Details=Step norm 522.6° exceeds limit 30.0°
  Segment 90: Magnitude=4.9130, Type=large_step, Details=Step norm 281.5° exceeds limit 30.0°
  Segment 91: Magnitude=7.1637, Type=large_step, Details=Step norm 410.5° exceeds limit 30.0°
  Segment 92: Magnitude=7.2680, Type=large_step, Details=Step norm 416.4° exceeds limit 30.0°
  Segment 93: Magnitude=12.7052, Type=large_step, Details=Step norm 728.0° exceeds limit 30.0°
  Segment 94: Magnitude=6.9312, Type=large_step, Details=Step norm 397.1° exceeds limit 30.0°
  Segment 95: Magnitude=8.5928, Type=large_step, Details=Step norm 492.3° exceeds limit 30.0°
  Segment 96: Magnitude=7.7585, Type=large_step, Details=Step norm 444.5° exceeds limit 30.0°
  Segment 97: Magnitude=7.6220, Type=large_step, Details=Step norm 436.7° exceeds limit 30.0°
  Segment 98: Magnitude=5.8288, Type=large_step, Details=Step norm 334.0° exceeds limit 30.0°
  Segment 99: Magnitude=8.1506, Type=large_step, Details=Step norm 467.0° exceeds limit 30.0°
  Segment 100: Magnitude=7.8042, Type=large_step, Details=Step norm 447.1° exceeds limit 30.0°
  Segment 101: Magnitude=7.8306, Type=large_step, Details=Step norm 448.7° exceeds limit 30.0°
  Segment 102: Magnitude=8.5965, Type=large_step, Details=Step norm 492.5° exceeds limit 30.0°
  Segment 103: Magnitude=15.0372, Type=large_step, Details=Step norm 861.6° exceeds limit 30.0°
  Segment 104: Magnitude=11.8307, Type=large_step, Details=Step norm 677.8° exceeds limit 30.0°
  Segment 105: Magnitude=6.3505, Type=large_step, Details=Step norm 363.9° exceeds limit 30.0°
  Segment 106: Magnitude=8.8016, Type=large_step, Details=Step norm 504.3° exceeds limit 30.0°
  Segment 107: Magnitude=13.6079, Type=large_step, Details=Step norm 779.7° exceeds limit 30.0°

C1 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=288.7205, Type=velocity_limit, Ratio=33.08x limit
  Segment 0: Magnitude=425.8753, Type=velocity_limit, Ratio=58.80x limit
  Segment 0: Magnitude=289.0567, Type=velocity_limit, Ratio=24.11x limit
  Segment 1: Magnitude=8.9894, Type=velocity_limit, Ratio=2.86x limit
  Segment 1: Magnitude=16.9881, Type=velocity_limit, Ratio=3.94x limit
  Segment 1: Magnitude=175.6252, Type=velocity_limit, Ratio=20.13x limit
  Segment 1: Magnitude=417.8712, Type=velocity_limit, Ratio=57.69x limit
  Segment 1: Magnitude=931.9898, Type=velocity_limit, Ratio=77.73x limit
  Segment 2: Magnitude=394.2169, Type=velocity_limit, Ratio=88.58x limit
  Segment 2: Magnitude=7.4133, Type=velocity_limit, Ratio=2.36x limit
  Segment 2: Magnitude=12.7444, Type=velocity_limit, Ratio=2.96x limit
  Segment 2: Magnitude=113.3788, Type=velocity_limit, Ratio=12.99x limit
  Segment 2: Magnitude=399.1052, Type=velocity_limit, Ratio=55.10x limit
  Segment 2: Magnitude=183.8570, Type=velocity_limit, Ratio=15.33x limit
  Segment 3: Magnitude=113.5985, Type=velocity_limit, Ratio=25.52x limit
  Segment 3: Magnitude=325.1777, Type=velocity_limit, Ratio=103.51x limit
  Segment 3: Magnitude=143.0936, Type=velocity_limit, Ratio=33.19x limit
  Segment 3: Magnitude=560.1700, Type=velocity_limit, Ratio=64.19x limit
  Segment 3: Magnitude=401.6776, Type=velocity_limit, Ratio=55.46x limit
  Segment 3: Magnitude=318.7006, Type=velocity_limit, Ratio=26.58x limit
  Segment 4: Magnitude=114.4893, Type=velocity_limit, Ratio=25.72x limit
  Segment 4: Magnitude=350.7694, Type=velocity_limit, Ratio=111.65x limit
  Segment 4: Magnitude=144.5447, Type=velocity_limit, Ratio=33.53x limit
  Segment 4: Magnitude=657.4743, Type=velocity_limit, Ratio=75.34x limit
  Segment 4: Magnitude=136.0252, Type=velocity_limit, Ratio=11.34x limit
  Segment 5: Magnitude=403.3182, Type=velocity_limit, Ratio=90.62x limit
  Segment 5: Magnitude=16.8484, Type=velocity_limit, Ratio=5.36x limit
  Segment 5: Magnitude=15.4836, Type=velocity_limit, Ratio=3.59x limit
  Segment 5: Magnitude=425.6509, Type=velocity_limit, Ratio=48.78x limit
  Segment 5: Magnitude=657.0263, Type=velocity_limit, Ratio=54.80x limit
  Segment 6: Magnitude=297.4546, Type=velocity_limit, Ratio=66.83x limit
  Segment 6: Magnitude=201.6522, Type=velocity_limit, Ratio=64.19x limit
  Segment 6: Magnitude=132.4525, Type=velocity_limit, Ratio=30.72x limit
  Segment 6: Magnitude=297.1600, Type=velocity_limit, Ratio=34.05x limit
  Segment 6: Magnitude=729.6106, Type=velocity_limit, Ratio=60.85x limit
  Segment 7: Magnitude=425.3226, Type=velocity_limit, Ratio=48.74x limit
  Segment 7: Magnitude=50.9489, Type=velocity_limit, Ratio=4.25x limit
  Segment 9: Magnitude=491.1663, Type=velocity_limit, Ratio=110.36x limit
  Segment 9: Magnitude=4.3299, Type=velocity_limit, Ratio=1.38x limit
  Segment 9: Magnitude=11.5232, Type=velocity_limit, Ratio=2.67x limit
  Segment 9: Magnitude=17.1400, Type=velocity_limit, Ratio=1.43x limit
  Segment 10: Magnitude=186.8293, Type=velocity_limit, Ratio=41.98x limit
  Segment 10: Magnitude=214.1490, Type=velocity_limit, Ratio=68.17x limit
  Segment 10: Magnitude=137.0334, Type=velocity_limit, Ratio=31.79x limit
  Segment 10: Magnitude=426.2675, Type=velocity_limit, Ratio=48.85x limit
  Segment 10: Magnitude=450.4077, Type=velocity_limit, Ratio=62.18x limit
  Segment 10: Magnitude=1156.7818, Type=velocity_limit, Ratio=96.48x limit
  Segment 11: Magnitude=313.5879, Type=velocity_limit, Ratio=70.46x limit
  Segment 11: Magnitude=375.5633, Type=velocity_limit, Ratio=119.55x limit
  Segment 11: Magnitude=157.9419, Type=velocity_limit, Ratio=36.64x limit
  Segment 11: Magnitude=45.0360, Type=velocity_limit, Ratio=5.16x limit
  Segment 11: Magnitude=452.9128, Type=velocity_limit, Ratio=62.53x limit
  Segment 11: Magnitude=889.8823, Type=velocity_limit, Ratio=74.22x limit
  Segment 12: Magnitude=155.4145, Type=velocity_limit, Ratio=49.47x limit
  Segment 12: Magnitude=283.0530, Type=velocity_limit, Ratio=65.66x limit
  Segment 12: Magnitude=695.1737, Type=velocity_limit, Ratio=79.66x limit
  Segment 12: Magnitude=449.9986, Type=velocity_limit, Ratio=62.13x limit
  Segment 12: Magnitude=57.3332, Type=velocity_limit, Ratio=4.78x limit
  Segment 13: Magnitude=157.9439, Type=velocity_limit, Ratio=50.28x limit
  Segment 13: Magnitude=287.7302, Type=velocity_limit, Ratio=66.74x limit
  Segment 13: Magnitude=705.5356, Type=velocity_limit, Ratio=80.85x limit
  Segment 13: Magnitude=456.7084, Type=velocity_limit, Ratio=63.05x limit
  Segment 13: Magnitude=574.2424, Type=velocity_limit, Ratio=47.89x limit
  Segment 14: Magnitude=127.1920, Type=velocity_limit, Ratio=28.58x limit
  Segment 14: Magnitude=324.3199, Type=velocity_limit, Ratio=103.23x limit
  Segment 14: Magnitude=126.0381, Type=velocity_limit, Ratio=29.24x limit
  Segment 14: Magnitude=54.7114, Type=velocity_limit, Ratio=6.27x limit
  Segment 14: Magnitude=458.6388, Type=velocity_limit, Ratio=63.32x limit
  Segment 14: Magnitude=203.7172, Type=velocity_limit, Ratio=16.99x limit
  Segment 15: Magnitude=127.4395, Type=velocity_limit, Ratio=28.63x limit
  Segment 15: Magnitude=325.3160, Type=velocity_limit, Ratio=103.55x limit
  Segment 15: Magnitude=126.7980, Type=velocity_limit, Ratio=29.41x limit
  Segment 15: Magnitude=54.8591, Type=velocity_limit, Ratio=6.29x limit
  Segment 15: Magnitude=459.7492, Type=velocity_limit, Ratio=63.47x limit
  Segment 15: Magnitude=204.1448, Type=velocity_limit, Ratio=17.03x limit
  Segment 16: Magnitude=159.1729, Type=velocity_limit, Ratio=50.67x limit
  Segment 16: Magnitude=289.8280, Type=velocity_limit, Ratio=67.23x limit
  Segment 16: Magnitude=390.3314, Type=velocity_limit, Ratio=44.73x limit
  Segment 16: Magnitude=258.8448, Type=velocity_limit, Ratio=21.59x limit
  Segment 17: Magnitude=321.3123, Type=velocity_limit, Ratio=72.20x limit
  Segment 17: Magnitude=200.9695, Type=velocity_limit, Ratio=63.97x limit
  Segment 17: Magnitude=173.3350, Type=velocity_limit, Ratio=40.21x limit
  Segment 17: Magnitude=370.1498, Type=velocity_limit, Ratio=42.42x limit
  Segment 17: Magnitude=553.9168, Type=velocity_limit, Ratio=46.20x limit
  Segment 18: Magnitude=557.9819, Type=velocity_limit, Ratio=63.94x limit
  Segment 18: Magnitude=54.3147, Type=velocity_limit, Ratio=4.53x limit
  Segment 19: Magnitude=322.2132, Type=velocity_limit, Ratio=72.40x limit
  Segment 19: Magnitude=200.4045, Type=velocity_limit, Ratio=63.79x limit
  Segment 19: Magnitude=175.5988, Type=velocity_limit, Ratio=40.73x limit
  Segment 19: Magnitude=508.2765, Type=velocity_limit, Ratio=58.24x limit
  Segment 19: Magnitude=465.3660, Type=velocity_limit, Ratio=64.25x limit
  Segment 19: Magnitude=823.2220, Type=velocity_limit, Ratio=68.66x limit
  Segment 20: Magnitude=521.1561, Type=velocity_limit, Ratio=117.10x limit
  Segment 20: Magnitude=4.4143, Type=velocity_limit, Ratio=1.41x limit
  Segment 20: Magnitude=11.6503, Type=velocity_limit, Ratio=2.70x limit
  Segment 20: Magnitude=653.8555, Type=velocity_limit, Ratio=74.93x limit
  Segment 20: Magnitude=669.0304, Type=velocity_limit, Ratio=55.80x limit
  Segment 21: Magnitude=524.2040, Type=velocity_limit, Ratio=117.78x limit
  Segment 21: Magnitude=4.1283, Type=velocity_limit, Ratio=1.31x limit
  Segment 21: Magnitude=11.2570, Type=velocity_limit, Ratio=2.61x limit
  Segment 21: Magnitude=329.9705, Type=velocity_limit, Ratio=37.81x limit
  Segment 21: Magnitude=473.1706, Type=velocity_limit, Ratio=65.33x limit
  Segment 21: Magnitude=345.2077, Type=velocity_limit, Ratio=28.79x limit
