Continuity Violations Report: Traj_2_[1-92]
================================================================================

Commanded Speed: 100.0 mm/s
Number of Poses: 92

C0 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 0
  Segment 56: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 56
  Segment 57: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 57
  Segment 58: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 58
  Segment 59: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 59
  Segment 60: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 60
  Segment 61: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 61
  Segment 62: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 62
  Segment 63: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 63
  Segment 64: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 64
  Segment 65: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 65
  Segment 66: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 66
  Segment 67: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 67
  Segment 68: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 68
  Segment 69: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 69
  Segment 70: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 70
  Segment 71: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 71
  Segment 72: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 72
  Segment 73: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 73
  Segment 74: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 74
  Segment 75: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 75
  Segment 76: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 76
  Segment 77: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 77
  Segment 78: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 78
  Segment 79: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 79
  Segment 80: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 80
  Segment 81: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 81
  Segment 82: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 82
  Segment 83: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 83
  Segment 84: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 84
  Segment 85: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 85
  Segment 86: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 86
  Segment 87: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 87
  Segment 88: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 88
  Segment 89: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 89
  Segment 90: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 90
  Segment 91: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 91
  Segment 0: Magnitude=4.3342, Type=large_step, Details=Step norm 248.3° exceeds limit 30.0°
  Segment 1: Magnitude=8.9907, Type=large_step, Details=Step norm 515.1° exceeds limit 30.0°
  Segment 2: Magnitude=7.0988, Type=large_step, Details=Step norm 406.7° exceeds limit 30.0°
  Segment 3: Magnitude=5.4733, Type=large_step, Details=Step norm 313.6° exceeds limit 30.0°
  Segment 4: Magnitude=8.1003, Type=large_step, Details=Step norm 464.1° exceeds limit 30.0°
  Segment 5: Magnitude=9.8223, Type=large_step, Details=Step norm 562.8° exceeds limit 30.0°
  Segment 6: Magnitude=7.8232, Type=large_step, Details=Step norm 448.2° exceeds limit 30.0°
  Segment 7: Magnitude=4.1682, Type=large_step, Details=Step norm 238.8° exceeds limit 30.0°
  Segment 8: Magnitude=9.4275, Type=large_step, Details=Step norm 540.2° exceeds limit 30.0°
  Segment 9: Magnitude=9.9466, Type=large_step, Details=Step norm 569.9° exceeds limit 30.0°
  Segment 10: Magnitude=9.9343, Type=large_step, Details=Step norm 569.2° exceeds limit 30.0°
  Segment 11: Magnitude=12.6273, Type=large_step, Details=Step norm 723.5° exceeds limit 30.0°
  Segment 12: Magnitude=8.3163, Type=large_step, Details=Step norm 476.5° exceeds limit 30.0°
  Segment 13: Magnitude=11.0613, Type=large_step, Details=Step norm 633.8° exceeds limit 30.0°
  Segment 14: Magnitude=10.9190, Type=large_step, Details=Step norm 625.6° exceeds limit 30.0°
  Segment 15: Magnitude=9.0957, Type=large_step, Details=Step norm 521.1° exceeds limit 30.0°
  Segment 16: Magnitude=9.5765, Type=large_step, Details=Step norm 548.7° exceeds limit 30.0°
  Segment 17: Magnitude=13.1832, Type=large_step, Details=Step norm 755.3° exceeds limit 30.0°
  Segment 18: Magnitude=13.2512, Type=large_step, Details=Step norm 759.2° exceeds limit 30.0°
  Segment 19: Magnitude=8.2224, Type=large_step, Details=Step norm 471.1° exceeds limit 30.0°
  Segment 20: Magnitude=10.7959, Type=large_step, Details=Step norm 618.6° exceeds limit 30.0°
  Segment 21: Magnitude=7.5971, Type=large_step, Details=Step norm 435.3° exceeds limit 30.0°
  Segment 22: Magnitude=7.6072, Type=large_step, Details=Step norm 435.9° exceeds limit 30.0°
  Segment 23: Magnitude=11.7409, Type=large_step, Details=Step norm 672.7° exceeds limit 30.0°
  Segment 24: Magnitude=10.5100, Type=large_step, Details=Step norm 602.2° exceeds limit 30.0°
  Segment 25: Magnitude=7.8542, Type=large_step, Details=Step norm 450.0° exceeds limit 30.0°
  Segment 26: Magnitude=5.1064, Type=large_step, Details=Step norm 292.6° exceeds limit 30.0°
  Segment 27: Magnitude=9.8891, Type=large_step, Details=Step norm 566.6° exceeds limit 30.0°
  Segment 28: Magnitude=7.5165, Type=large_step, Details=Step norm 430.7° exceeds limit 30.0°
  Segment 29: Magnitude=9.4175, Type=large_step, Details=Step norm 539.6° exceeds limit 30.0°
  Segment 30: Magnitude=10.5294, Type=large_step, Details=Step norm 603.3° exceeds limit 30.0°
  Segment 31: Magnitude=5.5155, Type=large_step, Details=Step norm 316.0° exceeds limit 30.0°
  Segment 32: Magnitude=9.6968, Type=large_step, Details=Step norm 555.6° exceeds limit 30.0°
  Segment 33: Magnitude=5.3346, Type=large_step, Details=Step norm 305.6° exceeds limit 30.0°
  Segment 35: Magnitude=9.7843, Type=large_step, Details=Step norm 560.6° exceeds limit 30.0°
  Segment 36: Magnitude=8.2259, Type=large_step, Details=Step norm 471.3° exceeds limit 30.0°
  Segment 37: Magnitude=6.3488, Type=large_step, Details=Step norm 363.8° exceeds limit 30.0°
  Segment 38: Magnitude=6.2847, Type=large_step, Details=Step norm 360.1° exceeds limit 30.0°
  Segment 39: Magnitude=6.2778, Type=large_step, Details=Step norm 359.7° exceeds limit 30.0°
  Segment 40: Magnitude=8.0969, Type=large_step, Details=Step norm 463.9° exceeds limit 30.0°
  Segment 41: Magnitude=13.6494, Type=large_step, Details=Step norm 782.1° exceeds limit 30.0°
  Segment 42: Magnitude=10.2610, Type=large_step, Details=Step norm 587.9° exceeds limit 30.0°
  Segment 43: Magnitude=6.6137, Type=large_step, Details=Step norm 378.9° exceeds limit 30.0°
  Segment 44: Magnitude=8.1224, Type=large_step, Details=Step norm 465.4° exceeds limit 30.0°
  Segment 45: Magnitude=6.2914, Type=large_step, Details=Step norm 360.5° exceeds limit 30.0°
  Segment 46: Magnitude=13.5837, Type=large_step, Details=Step norm 778.3° exceeds limit 30.0°
  Segment 47: Magnitude=11.6227, Type=large_step, Details=Step norm 665.9° exceeds limit 30.0°
  Segment 48: Magnitude=11.1391, Type=large_step, Details=Step norm 638.2° exceeds limit 30.0°
  Segment 49: Magnitude=9.6535, Type=large_step, Details=Step norm 553.1° exceeds limit 30.0°
  Segment 50: Magnitude=9.4319, Type=large_step, Details=Step norm 540.4° exceeds limit 30.0°
  Segment 51: Magnitude=7.7129, Type=large_step, Details=Step norm 441.9° exceeds limit 30.0°
  Segment 52: Magnitude=7.8379, Type=large_step, Details=Step norm 449.1° exceeds limit 30.0°
  Segment 53: Magnitude=5.5029, Type=large_step, Details=Step norm 315.3° exceeds limit 30.0°
  Segment 54: Magnitude=8.5775, Type=large_step, Details=Step norm 491.5° exceeds limit 30.0°
  Segment 55: Magnitude=12.1637, Type=large_step, Details=Step norm 696.9° exceeds limit 30.0°
  Segment 56: Magnitude=9.3128, Type=large_step, Details=Step norm 533.6° exceeds limit 30.0°
  Segment 57: Magnitude=10.9426, Type=large_step, Details=Step norm 627.0° exceeds limit 30.0°
  Segment 58: Magnitude=12.2726, Type=large_step, Details=Step norm 703.2° exceeds limit 30.0°
  Segment 59: Magnitude=6.3521, Type=large_step, Details=Step norm 363.9° exceeds limit 30.0°
  Segment 60: Magnitude=8.2209, Type=large_step, Details=Step norm 471.0° exceeds limit 30.0°
  Segment 61: Magnitude=8.1189, Type=large_step, Details=Step norm 465.2° exceeds limit 30.0°
  Segment 62: Magnitude=6.2849, Type=large_step, Details=Step norm 360.1° exceeds limit 30.0°
  Segment 63: Magnitude=10.9171, Type=large_step, Details=Step norm 625.5° exceeds limit 30.0°
  Segment 64: Magnitude=8.2178, Type=large_step, Details=Step norm 470.8° exceeds limit 30.0°
  Segment 65: Magnitude=14.6103, Type=large_step, Details=Step norm 837.1° exceeds limit 30.0°
  Segment 66: Magnitude=8.2392, Type=large_step, Details=Step norm 472.1° exceeds limit 30.0°
  Segment 67: Magnitude=9.9168, Type=large_step, Details=Step norm 568.2° exceeds limit 30.0°
  Segment 68: Magnitude=16.8313, Type=large_step, Details=Step norm 964.4° exceeds limit 30.0°
  Segment 69: Magnitude=13.5327, Type=large_step, Details=Step norm 775.4° exceeds limit 30.0°
  Segment 70: Magnitude=7.0985, Type=large_step, Details=Step norm 406.7° exceeds limit 30.0°
  Segment 71: Magnitude=14.7749, Type=large_step, Details=Step norm 846.5° exceeds limit 30.0°
  Segment 72: Magnitude=10.5976, Type=large_step, Details=Step norm 607.2° exceeds limit 30.0°
  Segment 73: Magnitude=5.1638, Type=large_step, Details=Step norm 295.9° exceeds limit 30.0°
  Segment 74: Magnitude=6.7846, Type=large_step, Details=Step norm 388.7° exceeds limit 30.0°
  Segment 75: Magnitude=10.9258, Type=large_step, Details=Step norm 626.0° exceeds limit 30.0°
  Segment 76: Magnitude=10.9179, Type=large_step, Details=Step norm 625.5° exceeds limit 30.0°
  Segment 77: Magnitude=5.6404, Type=large_step, Details=Step norm 323.2° exceeds limit 30.0°
  Segment 78: Magnitude=9.1402, Type=large_step, Details=Step norm 523.7° exceeds limit 30.0°
  Segment 79: Magnitude=9.1505, Type=large_step, Details=Step norm 524.3° exceeds limit 30.0°
  Segment 80: Magnitude=5.9605, Type=large_step, Details=Step norm 341.5° exceeds limit 30.0°
  Segment 81: Magnitude=10.1098, Type=large_step, Details=Step norm 579.3° exceeds limit 30.0°
  Segment 82: Magnitude=9.8880, Type=large_step, Details=Step norm 566.5° exceeds limit 30.0°
  Segment 83: Magnitude=5.9611, Type=large_step, Details=Step norm 341.5° exceeds limit 30.0°
  Segment 84: Magnitude=5.4581, Type=large_step, Details=Step norm 312.7° exceeds limit 30.0°
  Segment 85: Magnitude=6.4914, Type=large_step, Details=Step norm 371.9° exceeds limit 30.0°
  Segment 86: Magnitude=8.4974, Type=large_step, Details=Step norm 486.9° exceeds limit 30.0°
  Segment 87: Magnitude=8.6742, Type=large_step, Details=Step norm 497.0° exceeds limit 30.0°
  Segment 88: Magnitude=10.9206, Type=large_step, Details=Step norm 625.7° exceeds limit 30.0°
  Segment 89: Magnitude=5.9769, Type=large_step, Details=Step norm 342.5° exceeds limit 30.0°
  Segment 90: Magnitude=8.0661, Type=large_step, Details=Step norm 462.2° exceeds limit 30.0°

C1 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=431.0619, Type=velocity_limit, Ratio=96.85x limit
  Segment 0: Magnitude=17.1680, Type=velocity_limit, Ratio=5.46x limit
  Segment 0: Magnitude=35.7566, Type=velocity_limit, Ratio=4.10x limit
  Segment 0: Magnitude=19.8280, Type=velocity_limit, Ratio=1.65x limit
  Segment 1: Magnitude=315.5164, Type=velocity_limit, Ratio=70.89x limit
  Segment 1: Magnitude=220.8383, Type=velocity_limit, Ratio=70.30x limit
  Segment 1: Magnitude=120.6375, Type=velocity_limit, Ratio=27.98x limit
  Segment 1: Magnitude=801.4897, Type=velocity_limit, Ratio=91.84x limit
  Segment 1: Magnitude=17.4086, Type=velocity_limit, Ratio=1.45x limit
  Segment 2: Magnitude=313.2322, Type=velocity_limit, Ratio=70.38x limit
  Segment 2: Magnitude=215.1608, Type=velocity_limit, Ratio=68.49x limit
  Segment 2: Magnitude=134.1691, Type=velocity_limit, Ratio=31.12x limit
  Segment 2: Magnitude=363.0047, Type=velocity_limit, Ratio=41.60x limit
  Segment 2: Magnitude=452.7926, Type=velocity_limit, Ratio=37.76x limit
  Segment 3: Magnitude=311.9153, Type=velocity_limit, Ratio=70.08x limit
  Segment 3: Magnitude=213.8903, Type=velocity_limit, Ratio=68.08x limit
  Segment 3: Magnitude=134.0986, Type=velocity_limit, Ratio=31.11x limit
  Segment 3: Magnitude=51.7547, Type=velocity_limit, Ratio=5.93x limit
  Segment 3: Magnitude=361.2177, Type=velocity_limit, Ratio=30.13x limit
  Segment 4: Magnitude=505.0908, Type=velocity_limit, Ratio=113.49x limit
  Segment 4: Magnitude=8.8501, Type=velocity_limit, Ratio=2.05x limit
  Segment 4: Magnitude=309.0304, Type=velocity_limit, Ratio=35.41x limit
  Segment 4: Magnitude=446.5436, Type=velocity_limit, Ratio=61.65x limit
  Segment 4: Magnitude=292.0566, Type=velocity_limit, Ratio=24.36x limit
  Segment 5: Magnitude=366.5728, Type=velocity_limit, Ratio=82.37x limit
  Segment 5: Magnitude=100.3947, Type=velocity_limit, Ratio=31.96x limit
  Segment 5: Magnitude=190.3150, Type=velocity_limit, Ratio=44.15x limit
  Segment 5: Magnitude=20.8151, Type=velocity_limit, Ratio=2.39x limit
  Segment 5: Magnitude=324.1080, Type=velocity_limit, Ratio=44.75x limit
  Segment 5: Magnitude=453.8897, Type=velocity_limit, Ratio=37.85x limit
  Segment 6: Magnitude=331.0007, Type=velocity_limit, Ratio=74.37x limit
  Segment 6: Magnitude=367.5977, Type=velocity_limit, Ratio=117.01x limit
  Segment 6: Magnitude=116.5136, Type=velocity_limit, Ratio=27.03x limit
  Segment 6: Magnitude=262.0353, Type=velocity_limit, Ratio=30.03x limit
  Segment 6: Magnitude=589.0640, Type=velocity_limit, Ratio=49.13x limit
  Segment 7: Magnitude=226.0362, Type=velocity_limit, Ratio=50.79x limit
  Segment 7: Magnitude=238.9239, Type=velocity_limit, Ratio=76.05x limit
  Segment 7: Magnitude=178.4512, Type=velocity_limit, Ratio=41.39x limit
  Segment 7: Magnitude=107.3051, Type=velocity_limit, Ratio=12.30x limit
  Segment 7: Magnitude=274.4836, Type=velocity_limit, Ratio=22.89x limit
  Segment 8: Magnitude=207.4957, Type=velocity_limit, Ratio=46.62x limit
  Segment 8: Magnitude=222.5901, Type=velocity_limit, Ratio=70.85x limit
  Segment 8: Magnitude=155.3903, Type=velocity_limit, Ratio=36.05x limit
  Segment 8: Magnitude=384.7441, Type=velocity_limit, Ratio=44.09x limit
  Segment 8: Magnitude=473.9710, Type=velocity_limit, Ratio=65.44x limit
  Segment 8: Magnitude=692.9764, Type=velocity_limit, Ratio=57.79x limit
  Segment 9: Magnitude=309.2846, Type=velocity_limit, Ratio=69.49x limit
  Segment 9: Magnitude=348.7472, Type=velocity_limit, Ratio=111.01x limit
  Segment 9: Magnitude=117.5482, Type=velocity_limit, Ratio=27.27x limit
  Segment 9: Magnitude=642.6022, Type=velocity_limit, Ratio=73.64x limit
  Segment 9: Magnitude=446.0516, Type=velocity_limit, Ratio=61.58x limit
  Segment 9: Magnitude=336.0542, Type=velocity_limit, Ratio=28.03x limit
  Segment 10: Magnitude=309.6191, Type=velocity_limit, Ratio=69.57x limit
  Segment 10: Magnitude=356.3665, Type=velocity_limit, Ratio=113.43x limit
  Segment 10: Magnitude=130.7043, Type=velocity_limit, Ratio=30.32x limit
  Segment 10: Magnitude=638.3656, Type=velocity_limit, Ratio=73.15x limit
  Segment 10: Magnitude=446.6458, Type=velocity_limit, Ratio=61.66x limit
  Segment 10: Magnitude=330.4165, Type=velocity_limit, Ratio=27.56x limit
  Segment 11: Magnitude=295.3310, Type=velocity_limit, Ratio=66.36x limit
  Segment 11: Magnitude=205.7921, Type=velocity_limit, Ratio=65.51x limit
  Segment 11: Magnitude=120.2465, Type=velocity_limit, Ratio=27.89x limit
  Segment 11: Magnitude=635.1889, Type=velocity_limit, Ratio=72.79x limit
  Segment 11: Magnitude=926.3125, Type=velocity_limit, Ratio=77.25x limit
  Segment 12: Magnitude=136.3896, Type=velocity_limit, Ratio=43.41x limit
  Segment 12: Magnitude=249.2786, Type=velocity_limit, Ratio=57.82x limit
  Segment 12: Magnitude=695.8820, Type=velocity_limit, Ratio=79.74x limit
  Segment 12: Magnitude=249.4204, Type=velocity_limit, Ratio=20.80x limit
  Segment 13: Magnitude=484.9773, Type=velocity_limit, Ratio=108.97x limit
  Segment 13: Magnitude=135.1893, Type=velocity_limit, Ratio=43.03x limit
  Segment 13: Magnitude=255.5188, Type=velocity_limit, Ratio=59.27x limit
  Segment 13: Magnitude=393.6618, Type=velocity_limit, Ratio=45.11x limit
  Segment 13: Magnitude=428.7566, Type=velocity_limit, Ratio=59.20x limit
  Segment 13: Magnitude=659.3361, Type=velocity_limit, Ratio=54.99x limit
  Segment 14: Magnitude=285.6159, Type=velocity_limit, Ratio=32.73x limit
  Segment 14: Magnitude=412.4472, Type=velocity_limit, Ratio=56.94x limit
  Segment 14: Magnitude=856.2988, Type=velocity_limit, Ratio=71.42x limit
  Segment 15: Magnitude=177.8860, Type=velocity_limit, Ratio=39.97x limit
  Segment 15: Magnitude=189.8219, Type=velocity_limit, Ratio=60.42x limit
  Segment 15: Magnitude=133.6593, Type=velocity_limit, Ratio=31.00x limit
  Segment 15: Magnitude=226.8490, Type=velocity_limit, Ratio=25.99x limit
  Segment 15: Magnitude=406.5888, Type=velocity_limit, Ratio=56.13x limit
  Segment 15: Magnitude=601.5543, Type=velocity_limit, Ratio=50.17x limit
  Segment 16: Magnitude=174.5632, Type=velocity_limit, Ratio=39.22x limit
  Segment 16: Magnitude=226.3273, Type=velocity_limit, Ratio=72.04x limit
  Segment 16: Magnitude=385.4235, Type=velocity_limit, Ratio=44.17x limit
  Segment 16: Magnitude=691.9139, Type=velocity_limit, Ratio=57.71x limit
  Segment 17: Magnitude=454.2645, Type=velocity_limit, Ratio=102.07x limit
  Segment 17: Magnitude=41.4957, Type=velocity_limit, Ratio=13.21x limit
  Segment 17: Magnitude=128.2863, Type=velocity_limit, Ratio=29.76x limit
  Segment 17: Magnitude=7.9107, Type=velocity_limit, Ratio=0.91x limit
  Segment 17: Magnitude=397.6435, Type=velocity_limit, Ratio=54.90x limit
  Segment 17: Magnitude=989.4959, Type=velocity_limit, Ratio=82.52x limit
  Segment 18: Magnitude=429.8413, Type=velocity_limit, Ratio=96.58x limit
  Segment 18: Magnitude=6.6692, Type=velocity_limit, Ratio=1.55x limit
  Segment 18: Magnitude=586.8049, Type=velocity_limit, Ratio=67.24x limit
  Segment 18: Magnitude=838.3218, Type=velocity_limit, Ratio=69.92x limit
  Segment 19: Magnitude=407.1118, Type=velocity_limit, Ratio=91.47x limit
  Segment 19: Magnitude=5.8407, Type=velocity_limit, Ratio=1.35x limit
  Segment 19: Magnitude=248.9226, Type=velocity_limit, Ratio=28.52x limit
  Segment 19: Magnitude=360.0555, Type=velocity_limit, Ratio=49.71x limit
  Segment 19: Magnitude=261.2819, Type=velocity_limit, Ratio=21.79x limit
  Segment 20: Magnitude=307.3486, Type=velocity_limit, Ratio=69.06x limit
  Segment 20: Magnitude=211.0225, Type=velocity_limit, Ratio=67.17x limit
  Segment 20: Magnitude=128.3389, Type=velocity_limit, Ratio=29.77x limit
  Segment 20: Magnitude=59.3289, Type=velocity_limit, Ratio=6.80x limit
  Segment 20: Magnitude=976.1148, Type=velocity_limit, Ratio=81.41x limit
  Segment 21: Magnitude=328.8552, Type=velocity_limit, Ratio=73.89x limit
  Segment 21: Magnitude=378.4794, Type=velocity_limit, Ratio=120.47x limit
  Segment 21: Magnitude=141.7225, Type=velocity_limit, Ratio=32.87x limit
  Segment 21: Magnitude=36.0565, Type=velocity_limit, Ratio=4.13x limit
  Segment 21: Magnitude=474.2095, Type=velocity_limit, Ratio=65.47x limit
  Segment 21: Magnitude=364.2071, Type=velocity_limit, Ratio=30.37x limit
  Segment 22: Magnitude=417.8610, Type=velocity_limit, Ratio=93.89x limit
  Segment 22: Magnitude=118.7559, Type=velocity_limit, Ratio=37.80x limit
  Segment 22: Magnitude=224.3299, Type=velocity_limit, Ratio=52.04x limit
  Segment 22: Magnitude=276.8687, Type=velocity_limit, Ratio=31.73x limit
  Segment 22: Magnitude=261.0357, Type=velocity_limit, Ratio=21.77x limit
  Segment 23: Magnitude=444.2791, Type=velocity_limit, Ratio=99.82x limit
  Segment 23: Magnitude=126.4820, Type=velocity_limit, Ratio=40.26x limit
  Segment 23: Magnitude=239.0801, Type=velocity_limit, Ratio=55.46x limit
  Segment 23: Magnitude=294.4951, Type=velocity_limit, Ratio=33.75x limit
  Segment 23: Magnitude=822.5697, Type=velocity_limit, Ratio=68.60x limit
  Segment 24: Magnitude=124.2500, Type=velocity_limit, Ratio=39.55x limit
  Segment 24: Magnitude=226.7148, Type=velocity_limit, Ratio=52.59x limit
  Segment 24: Magnitude=243.2884, Type=velocity_limit, Ratio=27.88x limit
  Segment 24: Magnitude=810.7218, Type=velocity_limit, Ratio=67.61x limit
  Segment 25: Magnitude=275.7780, Type=velocity_limit, Ratio=61.96x limit
  Segment 25: Magnitude=179.1017, Type=velocity_limit, Ratio=57.01x limit
  Segment 25: Magnitude=132.3249, Type=velocity_limit, Ratio=30.69x limit
  Segment 25: Magnitude=475.2502, Type=velocity_limit, Ratio=54.46x limit
  Segment 25: Magnitude=348.9598, Type=velocity_limit, Ratio=29.10x limit
  Segment 26: Magnitude=164.3320, Type=velocity_limit, Ratio=36.92x limit
  Segment 26: Magnitude=169.9495, Type=velocity_limit, Ratio=54.10x limit
  Segment 26: Magnitude=131.5753, Type=velocity_limit, Ratio=30.52x limit
  Segment 26: Magnitude=71.8751, Type=velocity_limit, Ratio=8.24x limit
  Segment 26: Magnitude=317.8658, Type=velocity_limit, Ratio=26.51x limit
  Segment 27: Magnitude=159.6417, Type=velocity_limit, Ratio=35.87x limit
  Segment 27: Magnitude=177.4174, Type=velocity_limit, Ratio=56.47x limit
  Segment 27: Magnitude=103.6945, Type=velocity_limit, Ratio=24.05x limit
  Segment 27: Magnitude=58.7824, Type=velocity_limit, Ratio=6.74x limit
  Segment 27: Magnitude=366.0929, Type=velocity_limit, Ratio=50.54x limit
