Continuity Violations Report: Traj_25_[1-112]
================================================================================

Commanded Speed: 100.0 mm/s
Number of Poses: 112

C0 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 0
  Segment 56: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 56
  Segment 57: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 57
  Segment 58: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 58
  Segment 59: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 59
  Segment 60: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 60
  Segment 61: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 61
  Segment 62: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 62
  Segment 63: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 63
  Segment 64: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 64
  Segment 65: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 65
  Segment 0: Magnitude=14.7451, Type=large_step, Details=Step norm 844.8° exceeds limit 30.0°
  Segment 1: Magnitude=4.6200, Type=large_step, Details=Step norm 264.7° exceeds limit 30.0°
  Segment 2: Magnitude=5.0096, Type=large_step, Details=Step norm 287.0° exceeds limit 30.0°
  Segment 3: Magnitude=11.8865, Type=large_step, Details=Step norm 681.0° exceeds limit 30.0°
  Segment 4: Magnitude=6.3197, Type=large_step, Details=Step norm 362.1° exceeds limit 30.0°
  Segment 5: Magnitude=9.3234, Type=large_step, Details=Step norm 534.2° exceeds limit 30.0°
  Segment 6: Magnitude=5.8743, Type=large_step, Details=Step norm 336.6° exceeds limit 30.0°
  Segment 7: Magnitude=7.8924, Type=large_step, Details=Step norm 452.2° exceeds limit 30.0°
  Segment 8: Magnitude=11.9147, Type=large_step, Details=Step norm 682.7° exceeds limit 30.0°
  Segment 9: Magnitude=7.9893, Type=large_step, Details=Step norm 457.8° exceeds limit 30.0°
  Segment 10: Magnitude=8.0965, Type=large_step, Details=Step norm 463.9° exceeds limit 30.0°
  Segment 11: Magnitude=7.4903, Type=large_step, Details=Step norm 429.2° exceeds limit 30.0°
  Segment 12: Magnitude=7.0777, Type=large_step, Details=Step norm 405.5° exceeds limit 30.0°
  Segment 13: Magnitude=11.1028, Type=large_step, Details=Step norm 636.1° exceeds limit 30.0°
  Segment 14: Magnitude=7.1766, Type=large_step, Details=Step norm 411.2° exceeds limit 30.0°
  Segment 15: Magnitude=7.2152, Type=large_step, Details=Step norm 413.4° exceeds limit 30.0°
  Segment 16: Magnitude=9.6473, Type=large_step, Details=Step norm 552.7° exceeds limit 30.0°
  Segment 17: Magnitude=8.1044, Type=large_step, Details=Step norm 464.3° exceeds limit 30.0°
  Segment 18: Magnitude=8.8963, Type=large_step, Details=Step norm 509.7° exceeds limit 30.0°
  Segment 19: Magnitude=8.8977, Type=large_step, Details=Step norm 509.8° exceeds limit 30.0°
  Segment 20: Magnitude=8.1081, Type=large_step, Details=Step norm 464.6° exceeds limit 30.0°
  Segment 21: Magnitude=4.2839, Type=large_step, Details=Step norm 245.5° exceeds limit 30.0°
  Segment 22: Magnitude=10.9073, Type=large_step, Details=Step norm 624.9° exceeds limit 30.0°
  Segment 23: Magnitude=7.2757, Type=large_step, Details=Step norm 416.9° exceeds limit 30.0°
  Segment 24: Magnitude=6.3475, Type=large_step, Details=Step norm 363.7° exceeds limit 30.0°
  Segment 25: Magnitude=12.2026, Type=large_step, Details=Step norm 699.2° exceeds limit 30.0°
  Segment 26: Magnitude=6.2701, Type=large_step, Details=Step norm 359.2° exceeds limit 30.0°
  Segment 27: Magnitude=6.2794, Type=large_step, Details=Step norm 359.8° exceeds limit 30.0°
  Segment 28: Magnitude=11.3439, Type=large_step, Details=Step norm 650.0° exceeds limit 30.0°
  Segment 29: Magnitude=6.2904, Type=large_step, Details=Step norm 360.4° exceeds limit 30.0°
  Segment 30: Magnitude=11.9290, Type=large_step, Details=Step norm 683.5° exceeds limit 30.0°
  Segment 31: Magnitude=5.8657, Type=large_step, Details=Step norm 336.1° exceeds limit 30.0°
  Segment 32: Magnitude=5.4757, Type=large_step, Details=Step norm 313.7° exceeds limit 30.0°
  Segment 33: Magnitude=12.5295, Type=large_step, Details=Step norm 717.9° exceeds limit 30.0°
  Segment 34: Magnitude=9.0255, Type=large_step, Details=Step norm 517.1° exceeds limit 30.0°
  Segment 35: Magnitude=4.5547, Type=large_step, Details=Step norm 261.0° exceeds limit 30.0°
  Segment 36: Magnitude=6.3525, Type=large_step, Details=Step norm 364.0° exceeds limit 30.0°
  Segment 37: Magnitude=7.2263, Type=large_step, Details=Step norm 414.0° exceeds limit 30.0°
  Segment 38: Magnitude=9.7557, Type=large_step, Details=Step norm 559.0° exceeds limit 30.0°
  Segment 39: Magnitude=5.8142, Type=large_step, Details=Step norm 333.1° exceeds limit 30.0°
  Segment 40: Magnitude=10.8103, Type=large_step, Details=Step norm 619.4° exceeds limit 30.0°
  Segment 41: Magnitude=7.2007, Type=large_step, Details=Step norm 412.6° exceeds limit 30.0°
  Segment 42: Magnitude=10.0108, Type=large_step, Details=Step norm 573.6° exceeds limit 30.0°
  Segment 43: Magnitude=8.7382, Type=large_step, Details=Step norm 500.7° exceeds limit 30.0°
  Segment 44: Magnitude=6.3511, Type=large_step, Details=Step norm 363.9° exceeds limit 30.0°
  Segment 45: Magnitude=5.1137, Type=large_step, Details=Step norm 293.0° exceeds limit 30.0°
  Segment 46: Magnitude=9.4596, Type=large_step, Details=Step norm 542.0° exceeds limit 30.0°
  Segment 47: Magnitude=10.7047, Type=large_step, Details=Step norm 613.3° exceeds limit 30.0°
  Segment 48: Magnitude=8.3296, Type=large_step, Details=Step norm 477.3° exceeds limit 30.0°
  Segment 49: Magnitude=6.2332, Type=large_step, Details=Step norm 357.1° exceeds limit 30.0°
  Segment 50: Magnitude=9.0224, Type=large_step, Details=Step norm 516.9° exceeds limit 30.0°
  Segment 51: Magnitude=9.1830, Type=large_step, Details=Step norm 526.1° exceeds limit 30.0°
  Segment 52: Magnitude=7.0623, Type=large_step, Details=Step norm 404.6° exceeds limit 30.0°
  Segment 53: Magnitude=13.4531, Type=large_step, Details=Step norm 770.8° exceeds limit 30.0°
  Segment 54: Magnitude=9.0989, Type=large_step, Details=Step norm 521.3° exceeds limit 30.0°
  Segment 55: Magnitude=11.9692, Type=large_step, Details=Step norm 685.8° exceeds limit 30.0°
  Segment 56: Magnitude=7.9634, Type=large_step, Details=Step norm 456.3° exceeds limit 30.0°
  Segment 57: Magnitude=8.0856, Type=large_step, Details=Step norm 463.3° exceeds limit 30.0°
  Segment 58: Magnitude=8.3931, Type=large_step, Details=Step norm 480.9° exceeds limit 30.0°
  Segment 59: Magnitude=10.2371, Type=large_step, Details=Step norm 586.5° exceeds limit 30.0°
  Segment 60: Magnitude=7.0899, Type=large_step, Details=Step norm 406.2° exceeds limit 30.0°
  Segment 61: Magnitude=5.4174, Type=large_step, Details=Step norm 310.4° exceeds limit 30.0°
  Segment 62: Magnitude=4.6425, Type=large_step, Details=Step norm 266.0° exceeds limit 30.0°
  Segment 63: Magnitude=9.0205, Type=large_step, Details=Step norm 516.8° exceeds limit 30.0°
  Segment 64: Magnitude=9.6619, Type=large_step, Details=Step norm 553.6° exceeds limit 30.0°

C1 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=47.5047, Type=velocity_limit, Ratio=10.67x limit
  Segment 0: Magnitude=49.1082, Type=velocity_limit, Ratio=15.63x limit
  Segment 0: Magnitude=50.4024, Type=velocity_limit, Ratio=11.69x limit
  Segment 0: Magnitude=166.5735, Type=velocity_limit, Ratio=19.09x limit
  Segment 0: Magnitude=116.5779, Type=velocity_limit, Ratio=16.09x limit
  Segment 0: Magnitude=319.0805, Type=velocity_limit, Ratio=26.61x limit
  Segment 1: Magnitude=51.1493, Type=velocity_limit, Ratio=11.49x limit
  Segment 1: Magnitude=36.5735, Type=velocity_limit, Ratio=11.64x limit
  Segment 1: Magnitude=12.8794, Type=velocity_limit, Ratio=2.99x limit
  Segment 1: Magnitude=24.0359, Type=velocity_limit, Ratio=2.75x limit
  Segment 1: Magnitude=31.4732, Type=velocity_limit, Ratio=2.62x limit
  Segment 2: Magnitude=43.0747, Type=velocity_limit, Ratio=9.68x limit
  Segment 2: Magnitude=23.4237, Type=velocity_limit, Ratio=7.46x limit
  Segment 2: Magnitude=30.9320, Type=velocity_limit, Ratio=7.18x limit
  Segment 2: Magnitude=35.8160, Type=velocity_limit, Ratio=4.10x limit
  Segment 3: Magnitude=42.9743, Type=velocity_limit, Ratio=9.66x limit
  Segment 3: Magnitude=23.4561, Type=velocity_limit, Ratio=7.47x limit
  Segment 3: Magnitude=30.5390, Type=velocity_limit, Ratio=7.08x limit
  Segment 3: Magnitude=8.2898, Type=velocity_limit, Ratio=0.95x limit
  Segment 3: Magnitude=62.0252, Type=velocity_limit, Ratio=8.56x limit
  Segment 3: Magnitude=138.3884, Type=velocity_limit, Ratio=11.54x limit
  Segment 4: Magnitude=46.9549, Type=velocity_limit, Ratio=5.38x limit
  Segment 4: Magnitude=68.6459, Type=velocity_limit, Ratio=9.48x limit
  Segment 4: Magnitude=47.1458, Type=velocity_limit, Ratio=3.93x limit
  Segment 5: Magnitude=30.5529, Type=velocity_limit, Ratio=9.73x limit
  Segment 5: Magnitude=55.4497, Type=velocity_limit, Ratio=12.86x limit
  Segment 5: Magnitude=129.8856, Type=velocity_limit, Ratio=14.88x limit
  Segment 5: Magnitude=80.8563, Type=velocity_limit, Ratio=11.16x limit
  Segment 5: Magnitude=13.5029, Type=velocity_limit, Ratio=1.13x limit
  Segment 6: Magnitude=37.2521, Type=velocity_limit, Ratio=11.86x limit
  Segment 6: Magnitude=67.6057, Type=velocity_limit, Ratio=15.68x limit
  Segment 6: Magnitude=20.5480, Type=velocity_limit, Ratio=2.35x limit
  Segment 6: Magnitude=98.9745, Type=velocity_limit, Ratio=13.66x limit
  Segment 6: Magnitude=15.4765, Type=velocity_limit, Ratio=1.29x limit
  Segment 7: Magnitude=136.8119, Type=velocity_limit, Ratio=30.74x limit
  Segment 7: Magnitude=169.8668, Type=velocity_limit, Ratio=14.17x limit
  Segment 8: Magnitude=176.9335, Type=velocity_limit, Ratio=39.76x limit
  Segment 8: Magnitude=112.0185, Type=velocity_limit, Ratio=12.84x limit
  Segment 8: Magnitude=162.1177, Type=velocity_limit, Ratio=22.38x limit
  Segment 8: Magnitude=333.2375, Type=velocity_limit, Ratio=27.79x limit
  Segment 9: Magnitude=234.8740, Type=velocity_limit, Ratio=52.77x limit
  Segment 9: Magnitude=147.4827, Type=velocity_limit, Ratio=16.90x limit
  Segment 9: Magnitude=215.2065, Type=velocity_limit, Ratio=29.71x limit
  Segment 9: Magnitude=142.5406, Type=velocity_limit, Ratio=11.89x limit
  Segment 10: Magnitude=315.8912, Type=velocity_limit, Ratio=70.98x limit
  Segment 10: Magnitude=4.7903, Type=velocity_limit, Ratio=1.11x limit
  Segment 10: Magnitude=200.3087, Type=velocity_limit, Ratio=22.95x limit
  Segment 10: Magnitude=289.3607, Type=velocity_limit, Ratio=39.95x limit
  Segment 10: Magnitude=207.0980, Type=velocity_limit, Ratio=17.27x limit
  Segment 11: Magnitude=427.9981, Type=velocity_limit, Ratio=96.17x limit
  Segment 11: Magnitude=146.6732, Type=velocity_limit, Ratio=46.69x limit
  Segment 11: Magnitude=268.8860, Type=velocity_limit, Ratio=62.37x limit
  Segment 11: Magnitude=207.3635, Type=velocity_limit, Ratio=23.76x limit
  Segment 11: Magnitude=314.3082, Type=velocity_limit, Ratio=26.21x limit
  Segment 12: Magnitude=581.1667, Type=velocity_limit, Ratio=130.58x limit
  Segment 12: Magnitude=199.1401, Type=velocity_limit, Ratio=63.39x limit
  Segment 12: Magnitude=365.1337, Type=velocity_limit, Ratio=84.70x limit
  Segment 12: Magnitude=283.9352, Type=velocity_limit, Ratio=32.54x limit
  Segment 12: Magnitude=312.8266, Type=velocity_limit, Ratio=26.09x limit
  Segment 13: Magnitude=711.9647, Type=velocity_limit, Ratio=159.97x limit
  Segment 13: Magnitude=243.8878, Type=velocity_limit, Ratio=77.63x limit
  Segment 13: Magnitude=447.4151, Type=velocity_limit, Ratio=103.79x limit
  Segment 13: Magnitude=349.8875, Type=velocity_limit, Ratio=40.09x limit
  Segment 13: Magnitude=1287.0280, Type=velocity_limit, Ratio=107.34x limit
  Segment 14: Magnitude=734.3119, Type=velocity_limit, Ratio=164.99x limit
  Segment 14: Magnitude=251.7036, Type=velocity_limit, Ratio=80.12x limit
  Segment 14: Magnitude=461.8060, Type=velocity_limit, Ratio=107.12x limit
  Segment 14: Magnitude=178.4405, Type=velocity_limit, Ratio=20.45x limit
  Segment 14: Magnitude=532.3781, Type=velocity_limit, Ratio=44.40x limit
  Segment 15: Magnitude=227.5392, Type=velocity_limit, Ratio=72.43x limit
  Segment 15: Magnitude=413.0218, Type=velocity_limit, Ratio=95.81x limit
  Segment 15: Magnitude=582.1455, Type=velocity_limit, Ratio=66.71x limit
  Segment 15: Magnitude=607.3379, Type=velocity_limit, Ratio=83.85x limit
  Segment 15: Magnitude=49.2840, Type=velocity_limit, Ratio=4.11x limit
  Segment 16: Magnitude=599.9619, Type=velocity_limit, Ratio=134.81x limit
  Segment 16: Magnitude=208.0853, Type=velocity_limit, Ratio=66.24x limit
  Segment 16: Magnitude=382.2101, Type=velocity_limit, Ratio=88.66x limit
  Segment 16: Magnitude=82.1966, Type=velocity_limit, Ratio=9.42x limit
  Segment 16: Magnitude=549.4279, Type=velocity_limit, Ratio=75.86x limit
  Segment 16: Magnitude=711.6415, Type=velocity_limit, Ratio=59.35x limit
  Segment 17: Magnitude=556.0539, Type=velocity_limit, Ratio=124.94x limit
  Segment 17: Magnitude=7.2803, Type=velocity_limit, Ratio=1.69x limit
  Segment 17: Magnitude=353.6118, Type=velocity_limit, Ratio=40.52x limit
  Segment 17: Magnitude=509.2056, Type=velocity_limit, Ratio=70.30x limit
  Segment 17: Magnitude=365.3344, Type=velocity_limit, Ratio=30.47x limit
  Segment 18: Magnitude=184.9874, Type=velocity_limit, Ratio=58.88x limit
  Segment 18: Magnitude=335.7163, Type=velocity_limit, Ratio=77.88x limit
  Segment 18: Magnitude=813.6878, Type=velocity_limit, Ratio=93.24x limit
  Segment 18: Magnitude=346.8104, Type=velocity_limit, Ratio=28.92x limit
  Segment 19: Magnitude=181.8477, Type=velocity_limit, Ratio=57.88x limit
  Segment 19: Magnitude=330.0433, Type=velocity_limit, Ratio=76.56x limit
  Segment 19: Magnitude=798.3344, Type=velocity_limit, Ratio=91.48x limit
  Segment 19: Magnitude=341.4284, Type=velocity_limit, Ratio=28.48x limit
  Segment 20: Magnitude=520.2479, Type=velocity_limit, Ratio=116.89x limit
  Segment 20: Magnitude=6.9076, Type=velocity_limit, Ratio=1.60x limit
  Segment 20: Magnitude=331.2305, Type=velocity_limit, Ratio=37.96x limit
  Segment 20: Magnitude=476.4111, Type=velocity_limit, Ratio=65.77x limit
  Segment 20: Magnitude=342.4011, Type=velocity_limit, Ratio=28.56x limit
  Segment 21: Magnitude=187.0273, Type=velocity_limit, Ratio=42.02x limit
  Segment 21: Magnitude=178.9914, Type=velocity_limit, Ratio=56.97x limit
  Segment 21: Magnitude=230.6182, Type=velocity_limit, Ratio=53.50x limit
  Segment 21: Magnitude=262.3542, Type=velocity_limit, Ratio=30.06x limit
  Segment 21: Magnitude=78.1064, Type=velocity_limit, Ratio=6.51x limit
  Segment 22: Magnitude=319.2877, Type=velocity_limit, Ratio=36.59x limit
  Segment 22: Magnitude=462.7372, Type=velocity_limit, Ratio=63.89x limit
  Segment 22: Magnitude=959.7141, Type=velocity_limit, Ratio=80.04x limit
  Segment 23: Magnitude=311.6646, Type=velocity_limit, Ratio=70.03x limit
  Segment 23: Magnitude=173.0365, Type=velocity_limit, Ratio=55.08x limit
  Segment 23: Magnitude=216.7426, Type=velocity_limit, Ratio=50.28x limit
  Segment 23: Magnitude=57.7344, Type=velocity_limit, Ratio=6.62x limit
  Segment 23: Magnitude=450.1799, Type=velocity_limit, Ratio=62.15x limit
  Segment 23: Magnitude=375.4219, Type=velocity_limit, Ratio=31.31x limit
  Segment 24: Magnitude=300.2540, Type=velocity_limit, Ratio=34.41x limit
  Segment 24: Magnitude=433.9547, Type=velocity_limit, Ratio=59.91x limit
  Segment 24: Magnitude=299.9957, Type=velocity_limit, Ratio=25.02x limit
  Segment 25: Magnitude=292.4192, Type=velocity_limit, Ratio=65.70x limit
  Segment 25: Magnitude=161.4977, Type=velocity_limit, Ratio=51.41x limit
  Segment 25: Magnitude=205.0214, Type=velocity_limit, Ratio=47.56x limit
  Segment 25: Magnitude=533.3387, Type=velocity_limit, Ratio=61.12x limit
  Segment 25: Magnitude=422.3704, Type=velocity_limit, Ratio=58.31x limit
  Segment 25: Magnitude=820.7058, Type=velocity_limit, Ratio=68.45x limit
  Segment 26: Magnitude=558.0736, Type=velocity_limit, Ratio=46.54x limit
  Segment 27: Magnitude=152.2289, Type=velocity_limit, Ratio=17.44x limit
  Segment 27: Magnitude=393.7520, Type=velocity_limit, Ratio=54.36x limit
  Segment 27: Magnitude=344.4907, Type=velocity_limit, Ratio=28.73x limit
  Segment 28: Magnitude=154.4594, Type=velocity_limit, Ratio=34.71x limit
  Segment 28: Magnitude=146.0074, Type=velocity_limit, Ratio=46.48x limit
  Segment 28: Magnitude=194.1781, Type=velocity_limit, Ratio=45.04x limit
  Segment 28: Magnitude=636.9691, Type=velocity_limit, Ratio=72.99x limit
  Segment 28: Magnitude=666.9905, Type=velocity_limit, Ratio=55.63x limit
  Segment 29: Magnitude=146.3673, Type=velocity_limit, Ratio=46.59x limit
  Segment 29: Magnitude=271.4934, Type=velocity_limit, Ratio=62.98x limit
  Segment 29: Magnitude=316.2486, Type=velocity_limit, Ratio=36.24x limit
  Segment 29: Magnitude=289.0782, Type=velocity_limit, Ratio=24.11x limit
  Segment 30: Magnitude=418.1037, Type=velocity_limit, Ratio=93.94x limit
  Segment 30: Magnitude=265.9792, Type=velocity_limit, Ratio=30.48x limit
  Segment 30: Magnitude=382.9182, Type=velocity_limit, Ratio=52.87x limit
  Segment 30: Magnitude=788.0911, Type=velocity_limit, Ratio=65.73x limit
  Segment 31: Magnitude=150.3341, Type=velocity_limit, Ratio=47.85x limit
  Segment 31: Magnitude=272.6250, Type=velocity_limit, Ratio=63.24x limit
  Segment 31: Magnitude=326.4421, Type=velocity_limit, Ratio=37.41x limit
  Segment 31: Magnitude=229.7632, Type=velocity_limit, Ratio=19.16x limit
  Segment 32: Magnitude=271.1953, Type=velocity_limit, Ratio=60.93x limit
  Segment 32: Magnitude=194.4798, Type=velocity_limit, Ratio=61.90x limit
  Segment 32: Magnitude=58.8164, Type=velocity_limit, Ratio=13.64x limit
  Segment 32: Magnitude=63.3203, Type=velocity_limit, Ratio=7.26x limit
  Segment 32: Magnitude=325.7131, Type=velocity_limit, Ratio=27.16x limit
  Segment 33: Magnitude=27.1220, Type=velocity_limit, Ratio=6.09x limit
  Segment 33: Magnitude=388.3825, Type=velocity_limit, Ratio=123.63x limit
  Segment 33: Magnitude=123.7760, Type=velocity_limit, Ratio=28.71x limit
  Segment 33: Magnitude=393.3067, Type=velocity_limit, Ratio=45.07x limit
  Segment 33: Magnitude=960.2951, Type=velocity_limit, Ratio=80.09x limit
  Segment 34: Magnitude=305.2460, Type=velocity_limit, Ratio=68.59x limit
  Segment 34: Magnitude=188.4390, Type=velocity_limit, Ratio=59.98x limit
  Segment 34: Magnitude=62.6175, Type=velocity_limit, Ratio=14.53x limit
  Segment 34: Magnitude=713.3370, Type=velocity_limit, Ratio=81.74x limit
  Segment 34: Magnitude=40.1039, Type=velocity_limit, Ratio=3.34x limit
  Segment 35: Magnitude=281.8312, Type=velocity_limit, Ratio=63.32x limit
  Segment 35: Magnitude=152.4097, Type=velocity_limit, Ratio=48.51x limit
  Segment 35: Magnitude=204.2841, Type=velocity_limit, Ratio=47.39x limit
  Segment 35: Magnitude=149.0149, Type=velocity_limit, Ratio=17.08x limit
  Segment 35: Magnitude=18.6735, Type=velocity_limit, Ratio=1.56x limit
  Segment 36: Magnitude=277.2297, Type=velocity_limit, Ratio=31.77x limit
  Segment 36: Magnitude=401.8556, Type=velocity_limit, Ratio=55.48x limit
  Segment 36: Magnitude=279.5238, Type=velocity_limit, Ratio=23.31x limit
  Segment 37: Magnitude=274.7469, Type=velocity_limit, Ratio=61.73x limit
  Segment 37: Magnitude=148.1388, Type=velocity_limit, Ratio=47.15x limit
  Segment 37: Magnitude=200.1585, Type=velocity_limit, Ratio=46.43x limit
  Segment 37: Magnitude=40.8785, Type=velocity_limit, Ratio=4.68x limit
  Segment 37: Magnitude=396.8642, Type=velocity_limit, Ratio=54.79x limit
  Segment 37: Magnitude=320.5523, Type=velocity_limit, Ratio=26.73x limit
  Segment 38: Magnitude=148.2219, Type=velocity_limit, Ratio=47.18x limit
  Segment 38: Magnitude=268.5467, Type=velocity_limit, Ratio=62.29x limit
  Segment 38: Magnitude=311.7950, Type=velocity_limit, Ratio=35.73x limit
  Segment 38: Magnitude=381.9441, Type=velocity_limit, Ratio=52.73x limit
  Segment 38: Magnitude=580.5787, Type=velocity_limit, Ratio=48.42x limit
  Segment 39: Magnitude=258.3363, Type=velocity_limit, Ratio=58.05x limit
  Segment 39: Magnitude=330.1280, Type=velocity_limit, Ratio=105.08x limit
  Segment 39: Magnitude=209.1142, Type=velocity_limit, Ratio=48.51x limit
  Segment 39: Magnitude=103.6149, Type=velocity_limit, Ratio=11.87x limit
  Segment 40: Magnitude=45.8777, Type=velocity_limit, Ratio=14.60x limit
  Segment 40: Magnitude=136.4707, Type=velocity_limit, Ratio=31.66x limit
  Segment 40: Magnitude=167.5286, Type=velocity_limit, Ratio=19.20x limit
  Segment 40: Magnitude=865.6024, Type=velocity_limit, Ratio=72.19x limit
  Segment 41: Magnitude=147.7191, Type=velocity_limit, Ratio=33.19x limit
  Segment 41: Magnitude=308.8872, Type=velocity_limit, Ratio=98.32x limit
  Segment 41: Magnitude=44.4172, Type=velocity_limit, Ratio=10.30x limit
  Segment 41: Magnitude=386.8497, Type=velocity_limit, Ratio=44.33x limit
  Segment 41: Magnitude=275.1037, Type=velocity_limit, Ratio=22.94x limit
  Segment 42: Magnitude=135.8689, Type=velocity_limit, Ratio=30.53x limit
  Segment 42: Magnitude=283.8588, Type=velocity_limit, Ratio=90.36x limit
  Segment 42: Magnitude=41.4139, Type=velocity_limit, Ratio=9.61x limit
  Segment 42: Magnitude=588.6095, Type=velocity_limit, Ratio=67.45x limit
  Segment 42: Magnitude=340.2423, Type=velocity_limit, Ratio=46.97x limit
  Segment 42: Magnitude=20.8590, Type=velocity_limit, Ratio=1.74x limit
  Segment 43: Magnitude=188.2139, Type=velocity_limit, Ratio=42.29x limit
  Segment 43: Magnitude=100.4291, Type=velocity_limit, Ratio=31.97x limit
