Continuity Violations Report: Traj_39_[1-51]
================================================================================

Commanded Speed: 100.0 mm/s
Number of Poses: 51

C0 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 0
  Segment 4: Magnitude=6.8667, Type=large_step, Details=Step norm 393.4° exceeds limit 30.0°
  Segment 5: Magnitude=4.8037, Type=large_step, Details=Step norm 275.2° exceeds limit 30.0°
  Segment 6: Magnitude=8.5144, Type=large_step, Details=Step norm 487.8° exceeds limit 30.0°
  Segment 7: Magnitude=10.7100, Type=large_step, Details=Step norm 613.6° exceeds limit 30.0°
  Segment 8: Magnitude=8.0916, Type=large_step, Details=Step norm 463.6° exceeds limit 30.0°
  Segment 9: Magnitude=3.6625, Type=large_step, Details=Step norm 209.8° exceeds limit 30.0°
  Segment 10: Magnitude=7.7370, Type=large_step, Details=Step norm 443.3° exceeds limit 30.0°
  Segment 11: Magnitude=7.3759, Type=large_step, Details=Step norm 422.6° exceeds limit 30.0°
  Segment 12: Magnitude=6.6473, Type=large_step, Details=Step norm 380.9° exceeds limit 30.0°
  Segment 13: Magnitude=6.3261, Type=large_step, Details=Step norm 362.5° exceeds limit 30.0°
  Segment 14: Magnitude=1.8052, Type=large_step, Details=Step norm 103.4° exceeds limit 30.0°
  Segment 15: Magnitude=8.5608, Type=large_step, Details=Step norm 490.5° exceeds limit 30.0°
  Segment 16: Magnitude=7.3539, Type=large_step, Details=Step norm 421.3° exceeds limit 30.0°
  Segment 17: Magnitude=13.3025, Type=large_step, Details=Step norm 762.2° exceeds limit 30.0°
  Segment 18: Magnitude=10.6428, Type=large_step, Details=Step norm 609.8° exceeds limit 30.0°
  Segment 19: Magnitude=11.0408, Type=large_step, Details=Step norm 632.6° exceeds limit 30.0°
  Segment 20: Magnitude=4.9507, Type=large_step, Details=Step norm 283.7° exceeds limit 30.0°
  Segment 21: Magnitude=7.8135, Type=large_step, Details=Step norm 447.7° exceeds limit 30.0°
  Segment 22: Magnitude=9.9050, Type=large_step, Details=Step norm 567.5° exceeds limit 30.0°
  Segment 23: Magnitude=10.1500, Type=large_step, Details=Step norm 581.6° exceeds limit 30.0°
  Segment 24: Magnitude=10.9704, Type=large_step, Details=Step norm 628.6° exceeds limit 30.0°
  Segment 25: Magnitude=12.6492, Type=large_step, Details=Step norm 724.7° exceeds limit 30.0°
  Segment 26: Magnitude=12.0481, Type=large_step, Details=Step norm 690.3° exceeds limit 30.0°
  Segment 27: Magnitude=10.4131, Type=large_step, Details=Step norm 596.6° exceeds limit 30.0°
  Segment 28: Magnitude=12.8712, Type=large_step, Details=Step norm 737.5° exceeds limit 30.0°
  Segment 29: Magnitude=8.4515, Type=large_step, Details=Step norm 484.2° exceeds limit 30.0°
  Segment 30: Magnitude=8.1260, Type=large_step, Details=Step norm 465.6° exceeds limit 30.0°
  Segment 31: Magnitude=12.1299, Type=large_step, Details=Step norm 695.0° exceeds limit 30.0°
  Segment 32: Magnitude=10.6231, Type=large_step, Details=Step norm 608.7° exceeds limit 30.0°
  Segment 33: Magnitude=10.5717, Type=large_step, Details=Step norm 605.7° exceeds limit 30.0°
  Segment 34: Magnitude=9.8744, Type=large_step, Details=Step norm 565.8° exceeds limit 30.0°
  Segment 35: Magnitude=13.1694, Type=large_step, Details=Step norm 754.6° exceeds limit 30.0°
  Segment 36: Magnitude=9.0573, Type=large_step, Details=Step norm 518.9° exceeds limit 30.0°
  Segment 37: Magnitude=6.2841, Type=large_step, Details=Step norm 360.1° exceeds limit 30.0°
  Segment 38: Magnitude=7.6179, Type=large_step, Details=Step norm 436.5° exceeds limit 30.0°
  Segment 40: Magnitude=8.5313, Type=large_step, Details=Step norm 488.8° exceeds limit 30.0°
  Segment 41: Magnitude=8.2873, Type=large_step, Details=Step norm 474.8° exceeds limit 30.0°
  Segment 42: Magnitude=5.6957, Type=large_step, Details=Step norm 326.3° exceeds limit 30.0°
  Segment 43: Magnitude=9.7690, Type=large_step, Details=Step norm 559.7° exceeds limit 30.0°
  Segment 44: Magnitude=5.8321, Type=large_step, Details=Step norm 334.2° exceeds limit 30.0°
  Segment 45: Magnitude=2.9764, Type=large_step, Details=Step norm 170.5° exceeds limit 30.0°
  Segment 46: Magnitude=8.1782, Type=large_step, Details=Step norm 468.6° exceeds limit 30.0°
  Segment 47: Magnitude=9.7068, Type=large_step, Details=Step norm 556.2° exceeds limit 30.0°
  Segment 48: Magnitude=9.1464, Type=large_step, Details=Step norm 524.1° exceeds limit 30.0°
  Segment 49: Magnitude=11.8567, Type=large_step, Details=Step norm 679.3° exceeds limit 30.0°

C1 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=131.7283, Type=velocity_limit, Ratio=29.60x limit
  Segment 0: Magnitude=241.8814, Type=velocity_limit, Ratio=76.99x limit
  Segment 0: Magnitude=72.7167, Type=velocity_limit, Ratio=16.87x limit
  Segment 0: Magnitude=147.6116, Type=velocity_limit, Ratio=16.92x limit
  Segment 0: Magnitude=523.1968, Type=velocity_limit, Ratio=43.63x limit
  Segment 1: Magnitude=199.9072, Type=velocity_limit, Ratio=22.91x limit
  Segment 1: Magnitude=288.2848, Type=velocity_limit, Ratio=39.80x limit
  Segment 1: Magnitude=200.0416, Type=velocity_limit, Ratio=16.68x limit
  Segment 2: Magnitude=185.6826, Type=velocity_limit, Ratio=41.72x limit
  Segment 2: Magnitude=107.4945, Type=velocity_limit, Ratio=34.22x limit
  Segment 2: Magnitude=116.5004, Type=velocity_limit, Ratio=27.02x limit
  Segment 2: Magnitude=333.7206, Type=velocity_limit, Ratio=38.24x limit
  Segment 2: Magnitude=268.2156, Type=velocity_limit, Ratio=37.03x limit
  Segment 2: Magnitude=138.9750, Type=velocity_limit, Ratio=11.59x limit
  Segment 3: Magnitude=380.3305, Type=velocity_limit, Ratio=43.58x limit
  Segment 3: Magnitude=380.5963, Type=velocity_limit, Ratio=31.74x limit
  Segment 4: Magnitude=209.9140, Type=velocity_limit, Ratio=47.17x limit
  Segment 4: Magnitude=120.3791, Type=velocity_limit, Ratio=38.32x limit
  Segment 4: Magnitude=133.6542, Type=velocity_limit, Ratio=31.00x limit
  Segment 4: Magnitude=25.8125, Type=velocity_limit, Ratio=2.96x limit
  Segment 4: Magnitude=303.1896, Type=velocity_limit, Ratio=41.86x limit
  Segment 4: Magnitude=203.6728, Type=velocity_limit, Ratio=16.99x limit
  Segment 5: Magnitude=37.8588, Type=velocity_limit, Ratio=12.05x limit
  Segment 5: Magnitude=86.3141, Type=velocity_limit, Ratio=20.02x limit
  Segment 5: Magnitude=79.7793, Type=velocity_limit, Ratio=9.14x limit
  Segment 5: Magnitude=374.7239, Type=velocity_limit, Ratio=31.25x limit
  Segment 6: Magnitude=338.9932, Type=velocity_limit, Ratio=76.17x limit
  Segment 6: Magnitude=423.6555, Type=velocity_limit, Ratio=134.85x limit
  Segment 6: Magnitude=223.1500, Type=velocity_limit, Ratio=51.76x limit
  Segment 6: Magnitude=309.4435, Type=velocity_limit, Ratio=35.46x limit
  Segment 6: Magnitude=637.1979, Type=velocity_limit, Ratio=53.14x limit
  Segment 7: Magnitude=554.7112, Type=velocity_limit, Ratio=124.64x limit
  Segment 7: Magnitude=187.5283, Type=velocity_limit, Ratio=59.69x limit
  Segment 7: Magnitude=338.8889, Type=velocity_limit, Ratio=78.61x limit
  Segment 7: Magnitude=164.8946, Type=velocity_limit, Ratio=18.90x limit
  Segment 7: Magnitude=499.6810, Type=velocity_limit, Ratio=68.99x limit
  Segment 7: Magnitude=810.0855, Type=velocity_limit, Ratio=67.56x limit
  Segment 8: Magnitude=371.0481, Type=velocity_limit, Ratio=83.37x limit
  Segment 8: Magnitude=2.8523, Type=velocity_limit, Ratio=0.91x limit
  Segment 8: Magnitude=3.8475, Type=velocity_limit, Ratio=0.89x limit
  Segment 8: Magnitude=231.2483, Type=velocity_limit, Ratio=26.50x limit
  Segment 8: Magnitude=334.1784, Type=velocity_limit, Ratio=46.14x limit
  Segment 8: Magnitude=228.5438, Type=velocity_limit, Ratio=19.06x limit
  Segment 9: Magnitude=60.1998, Type=velocity_limit, Ratio=13.53x limit
  Segment 9: Magnitude=94.1243, Type=velocity_limit, Ratio=29.96x limit
  Segment 9: Magnitude=69.4652, Type=velocity_limit, Ratio=16.11x limit
  Segment 9: Magnitude=103.3973, Type=velocity_limit, Ratio=11.85x limit
  Segment 9: Magnitude=58.0957, Type=velocity_limit, Ratio=4.85x limit
  Segment 10: Magnitude=153.7118, Type=velocity_limit, Ratio=34.54x limit
  Segment 10: Magnitude=10.9256, Type=velocity_limit, Ratio=3.48x limit
  Segment 10: Magnitude=17.6708, Type=velocity_limit, Ratio=4.10x limit
  Segment 10: Magnitude=125.5713, Type=velocity_limit, Ratio=14.39x limit
  Segment 10: Magnitude=159.0718, Type=velocity_limit, Ratio=21.96x limit
  Segment 10: Magnitude=92.7179, Type=velocity_limit, Ratio=7.73x limit
  Segment 11: Magnitude=12.7935, Type=velocity_limit, Ratio=4.07x limit
  Segment 11: Magnitude=29.9587, Type=velocity_limit, Ratio=6.95x limit
  Segment 11: Magnitude=108.9601, Type=velocity_limit, Ratio=12.49x limit
  Segment 11: Magnitude=124.6425, Type=velocity_limit, Ratio=17.21x limit
  Segment 11: Magnitude=112.1460, Type=velocity_limit, Ratio=9.35x limit
  Segment 12: Magnitude=10.6209, Type=velocity_limit, Ratio=3.38x limit
  Segment 12: Magnitude=25.0266, Type=velocity_limit, Ratio=5.81x limit
  Segment 12: Magnitude=51.3074, Type=velocity_limit, Ratio=5.88x limit
  Segment 12: Magnitude=103.4755, Type=velocity_limit, Ratio=14.29x limit
  Segment 12: Magnitude=94.3240, Type=velocity_limit, Ratio=7.87x limit
  Segment 13: Magnitude=125.8247, Type=velocity_limit, Ratio=14.42x limit
  Segment 14: Magnitude=8.1301, Type=velocity_limit, Ratio=2.59x limit
  Segment 14: Magnitude=19.4168, Type=velocity_limit, Ratio=4.50x limit
  Segment 14: Magnitude=16.6082, Type=velocity_limit, Ratio=1.90x limit
  Segment 14: Magnitude=18.2927, Type=velocity_limit, Ratio=1.53x limit
  Segment 15: Magnitude=52.7221, Type=velocity_limit, Ratio=11.85x limit
  Segment 15: Magnitude=30.4925, Type=velocity_limit, Ratio=9.71x limit
  Segment 15: Magnitude=33.3544, Type=velocity_limit, Ratio=7.74x limit
  Segment 15: Magnitude=90.6365, Type=velocity_limit, Ratio=10.39x limit
  Segment 15: Magnitude=76.0933, Type=velocity_limit, Ratio=10.51x limit
  Segment 15: Magnitude=42.1961, Type=velocity_limit, Ratio=3.52x limit
  Segment 16: Magnitude=50.5297, Type=velocity_limit, Ratio=11.35x limit
  Segment 16: Magnitude=29.4554, Type=velocity_limit, Ratio=9.38x limit
  Segment 16: Magnitude=31.7203, Type=velocity_limit, Ratio=7.36x limit
  Segment 16: Magnitude=36.6940, Type=velocity_limit, Ratio=4.20x limit
  Segment 16: Magnitude=90.7761, Type=velocity_limit, Ratio=7.57x limit
  Segment 17: Magnitude=49.7569, Type=velocity_limit, Ratio=11.18x limit
  Segment 17: Magnitude=55.0742, Type=velocity_limit, Ratio=17.53x limit
  Segment 17: Magnitude=16.2265, Type=velocity_limit, Ratio=3.76x limit
  Segment 17: Magnitude=36.0790, Type=velocity_limit, Ratio=4.13x limit
  Segment 17: Magnitude=71.8237, Type=velocity_limit, Ratio=9.92x limit
  Segment 17: Magnitude=179.1613, Type=velocity_limit, Ratio=14.94x limit
  Segment 18: Magnitude=80.5725, Type=velocity_limit, Ratio=18.10x limit
  Segment 18: Magnitude=35.0042, Type=velocity_limit, Ratio=11.14x limit
  Segment 18: Magnitude=67.1144, Type=velocity_limit, Ratio=15.57x limit
  Segment 18: Magnitude=70.8354, Type=velocity_limit, Ratio=9.78x limit
  Segment 18: Magnitude=107.4110, Type=velocity_limit, Ratio=8.96x limit
  Segment 19: Magnitude=82.8489, Type=velocity_limit, Ratio=18.62x limit
  Segment 19: Magnitude=35.9237, Type=velocity_limit, Ratio=11.43x limit
  Segment 19: Magnitude=68.8305, Type=velocity_limit, Ratio=15.97x limit
  Segment 19: Magnitude=60.4417, Type=velocity_limit, Ratio=6.93x limit
  Segment 19: Magnitude=72.7448, Type=velocity_limit, Ratio=10.04x limit
  Segment 19: Magnitude=104.0378, Type=velocity_limit, Ratio=8.68x limit
  Segment 20: Magnitude=27.9262, Type=velocity_limit, Ratio=8.89x limit
  Segment 20: Magnitude=50.8093, Type=velocity_limit, Ratio=11.79x limit
  Segment 20: Magnitude=42.2153, Type=velocity_limit, Ratio=4.84x limit
  Segment 20: Magnitude=44.7325, Type=velocity_limit, Ratio=3.73x limit
  Segment 21: Magnitude=56.9305, Type=velocity_limit, Ratio=12.79x limit
  Segment 21: Magnitude=41.4563, Type=velocity_limit, Ratio=13.20x limit
  Segment 21: Magnitude=15.3606, Type=velocity_limit, Ratio=3.56x limit
  Segment 21: Magnitude=101.5661, Type=velocity_limit, Ratio=11.64x limit
  Segment 21: Magnitude=67.9350, Type=velocity_limit, Ratio=5.67x limit
  Segment 22: Magnitude=10.4339, Type=velocity_limit, Ratio=2.34x limit
  Segment 22: Magnitude=85.1121, Type=velocity_limit, Ratio=27.09x limit
  Segment 22: Magnitude=25.9132, Type=velocity_limit, Ratio=6.01x limit
  Segment 22: Magnitude=132.9092, Type=velocity_limit, Ratio=15.23x limit
  Segment 22: Magnitude=88.5140, Type=velocity_limit, Ratio=12.22x limit
  Segment 22: Magnitude=61.6798, Type=velocity_limit, Ratio=5.14x limit
  Segment 23: Magnitude=103.8990, Type=velocity_limit, Ratio=23.34x limit
  Segment 23: Magnitude=83.2028, Type=velocity_limit, Ratio=26.48x limit
  Segment 23: Magnitude=40.0173, Type=velocity_limit, Ratio=9.28x limit
  Segment 23: Magnitude=74.2000, Type=velocity_limit, Ratio=8.50x limit
  Segment 23: Magnitude=147.2893, Type=velocity_limit, Ratio=12.28x limit
  Segment 24: Magnitude=5.4183, Type=velocity_limit, Ratio=1.72x limit
  Segment 24: Magnitude=71.7156, Type=velocity_limit, Ratio=8.22x limit
  Segment 24: Magnitude=104.1323, Type=velocity_limit, Ratio=14.38x limit
  Segment 24: Magnitude=221.8805, Type=velocity_limit, Ratio=18.50x limit
  Segment 25: Magnitude=111.7729, Type=velocity_limit, Ratio=25.11x limit
  Segment 25: Magnitude=5.5353, Type=velocity_limit, Ratio=1.76x limit
  Segment 25: Magnitude=17.3438, Type=velocity_limit, Ratio=4.02x limit
  Segment 25: Magnitude=11.5334, Type=velocity_limit, Ratio=1.32x limit
  Segment 25: Magnitude=304.6969, Type=velocity_limit, Ratio=25.41x limit
  Segment 26: Magnitude=89.4771, Type=velocity_limit, Ratio=20.10x limit
  Segment 26: Magnitude=65.2284, Type=velocity_limit, Ratio=20.76x limit
  Segment 26: Magnitude=23.7219, Type=velocity_limit, Ratio=5.50x limit
  Segment 26: Magnitude=172.5178, Type=velocity_limit, Ratio=19.77x limit
  Segment 26: Magnitude=274.0722, Type=velocity_limit, Ratio=22.86x limit
  Segment 27: Magnitude=28.6241, Type=velocity_limit, Ratio=3.28x limit
  Segment 27: Magnitude=327.2196, Type=velocity_limit, Ratio=27.29x limit
  Segment 28: Magnitude=56.9874, Type=velocity_limit, Ratio=18.14x limit
  Segment 28: Magnitude=103.6231, Type=velocity_limit, Ratio=24.04x limit
  Segment 28: Magnitude=184.3907, Type=velocity_limit, Ratio=21.13x limit
  Segment 28: Magnitude=158.7307, Type=velocity_limit, Ratio=21.91x limit
  Segment 28: Magnitude=359.8971, Type=velocity_limit, Ratio=30.02x limit
  Segment 29: Magnitude=63.1280, Type=velocity_limit, Ratio=20.09x limit
  Segment 29: Magnitude=114.8369, Type=velocity_limit, Ratio=26.64x limit
  Segment 29: Magnitude=243.2520, Type=velocity_limit, Ratio=27.87x limit
  Segment 29: Magnitude=175.8510, Type=velocity_limit, Ratio=24.28x limit
  Segment 30: Magnitude=135.0215, Type=velocity_limit, Ratio=30.34x limit
  Segment 30: Magnitude=98.5083, Type=velocity_limit, Ratio=31.36x limit
  Segment 30: Magnitude=35.9318, Type=velocity_limit, Ratio=8.33x limit
  Segment 30: Magnitude=272.1917, Type=velocity_limit, Ratio=31.19x limit
  Segment 30: Magnitude=136.9216, Type=velocity_limit, Ratio=11.42x limit
  Segment 31: Magnitude=151.2789, Type=velocity_limit, Ratio=33.99x limit
  Segment 31: Magnitude=110.2479, Type=velocity_limit, Ratio=35.09x limit
  Segment 31: Magnitude=40.3015, Type=velocity_limit, Ratio=9.35x limit
  Segment 31: Magnitude=307.3354, Type=velocity_limit, Ratio=35.22x limit
  Segment 31: Magnitude=457.8866, Type=velocity_limit, Ratio=38.19x limit
  Segment 32: Magnitude=89.6592, Type=velocity_limit, Ratio=28.54x limit
  Segment 32: Magnitude=163.0300, Type=velocity_limit, Ratio=37.82x limit
  Segment 32: Magnitude=179.4896, Type=velocity_limit, Ratio=20.57x limit
  Segment 32: Magnitude=523.0531, Type=velocity_limit, Ratio=43.62x limit
  Segment 33: Magnitude=106.3412, Type=velocity_limit, Ratio=33.85x limit
  Segment 33: Magnitude=193.4138, Type=velocity_limit, Ratio=44.87x limit
  Segment 33: Magnitude=193.3192, Type=velocity_limit, Ratio=22.15x limit
  Segment 33: Magnitude=622.6468, Type=velocity_limit, Ratio=51.93x limit
  Segment 34: Magnitude=257.3358, Type=velocity_limit, Ratio=57.82x limit
  Segment 34: Magnitude=153.6392, Type=velocity_limit, Ratio=48.90x limit
  Segment 34: Magnitude=157.4622, Type=velocity_limit, Ratio=36.53x limit
  Segment 34: Magnitude=156.7487, Type=velocity_limit, Ratio=17.96x limit
  Segment 34: Magnitude=371.8167, Type=velocity_limit, Ratio=51.33x limit
  Segment 34: Magnitude=614.1460, Type=velocity_limit, Ratio=51.22x limit
  Segment 35: Magnitude=225.3439, Type=velocity_limit, Ratio=50.63x limit
  Segment 35: Magnitude=194.4479, Type=velocity_limit, Ratio=61.89x limit
  Segment 35: Magnitude=364.4448, Type=velocity_limit, Ratio=84.54x limit
  Segment 35: Magnitude=593.4769, Type=velocity_limit, Ratio=68.01x limit
  Segment 35: Magnitude=45.4463, Type=velocity_limit, Ratio=6.27x limit
  Segment 35: Magnitude=1320.3340, Type=velocity_limit, Ratio=110.12x limit
  Segment 36: Magnitude=933.2846, Type=velocity_limit, Ratio=209.70x limit
  Segment 36: Magnitude=335.5657, Type=velocity_limit, Ratio=106.81x limit
  Segment 36: Magnitude=770.9602, Type=velocity_limit, Ratio=178.84x limit
  Segment 36: Magnitude=755.4641, Type=velocity_limit, Ratio=86.57x limit
  Segment 36: Magnitude=759.7121, Type=velocity_limit, Ratio=104.89x limit
  Segment 36: Magnitude=173.6871, Type=velocity_limit, Ratio=14.49x limit
  Segment 37: Magnitude=1280.2362, Type=velocity_limit, Ratio=106.77x limit
  Segment 38: Magnitude=471.7774, Type=velocity_limit, Ratio=54.06x limit
  Segment 38: Magnitude=732.1600, Type=velocity_limit, Ratio=61.06x limit
  Segment 40: Magnitude=86.2283, Type=velocity_limit, Ratio=27.45x limit
  Segment 40: Magnitude=156.7661, Type=velocity_limit, Ratio=36.36x limit
  Segment 40: Magnitude=366.4769, Type=velocity_limit, Ratio=42.00x limit
  Segment 40: Magnitude=182.0939, Type=velocity_limit, Ratio=15.19x limit
  Segment 41: Magnitude=68.1906, Type=velocity_limit, Ratio=21.71x limit
  Segment 41: Magnitude=123.9462, Type=velocity_limit, Ratio=28.75x limit
  Segment 41: Magnitude=249.0686, Type=velocity_limit, Ratio=28.54x limit
  Segment 41: Magnitude=187.5151, Type=velocity_limit, Ratio=25.89x limit
  Segment 42: Magnitude=57.8442, Type=velocity_limit, Ratio=18.41x limit
  Segment 42: Magnitude=105.1466, Type=velocity_limit, Ratio=24.39x limit
  Segment 42: Magnitude=8.0330, Type=velocity_limit, Ratio=0.92x limit
  Segment 42: Magnitude=158.7874, Type=velocity_limit, Ratio=21.92x limit
  Segment 43: Magnitude=159.4612, Type=velocity_limit, Ratio=35.83x limit
  Segment 43: Magnitude=51.2806, Type=velocity_limit, Ratio=16.32x limit
  Segment 43: Magnitude=94.0712, Type=velocity_limit, Ratio=21.82x limit
  Segment 43: Magnitude=142.1640, Type=velocity_limit, Ratio=19.63x limit
  Segment 43: Magnitude=191.0747, Type=velocity_limit, Ratio=15.94x limit
  Segment 44: Magnitude=57.1092, Type=velocity_limit, Ratio=12.83x limit
  Segment 44: Magnitude=115.0280, Type=velocity_limit, Ratio=36.61x limit
  Segment 44: Magnitude=65.0886, Type=velocity_limit, Ratio=15.10x limit
  Segment 44: Magnitude=92.6767, Type=velocity_limit, Ratio=10.62x limit
  Segment 45: Magnitude=13.1279, Type=velocity_limit, Ratio=4.18x limit
  Segment 45: Magnitude=35.5295, Type=velocity_limit, Ratio=8.24x limit
  Segment 45: Magnitude=54.5814, Type=velocity_limit, Ratio=6.25x limit
  Segment 45: Magnitude=54.7397, Type=velocity_limit, Ratio=4.57x limit
  Segment 46: Magnitude=58.4643, Type=velocity_limit, Ratio=13.14x limit
  Segment 46: Magnitude=104.2841, Type=velocity_limit, Ratio=33.19x limit
  Segment 46: Magnitude=30.0403, Type=velocity_limit, Ratio=6.97x limit
  Segment 46: Magnitude=58.3838, Type=velocity_limit, Ratio=6.69x limit
  Segment 46: Magnitude=136.3709, Type=velocity_limit, Ratio=18.83x limit
  Segment 46: Magnitude=152.3247, Type=velocity_limit, Ratio=12.70x limit
  Segment 47: Magnitude=63.9246, Type=velocity_limit, Ratio=14.36x limit
  Segment 47: Magnitude=113.8313, Type=velocity_limit, Ratio=36.23x limit
  Segment 47: Magnitude=32.3456, Type=velocity_limit, Ratio=7.50x limit
  Segment 47: Magnitude=20.3651, Type=velocity_limit, Ratio=2.33x limit
  Segment 47: Magnitude=288.7523, Type=velocity_limit, Ratio=24.08x limit
  Segment 48: Magnitude=184.0278, Type=velocity_limit, Ratio=21.09x limit
  Segment 48: Magnitude=316.2991, Type=velocity_limit, Ratio=26.38x limit
  Segment 49: Magnitude=157.9471, Type=velocity_limit, Ratio=35.49x limit
  Segment 49: Magnitude=90.7065, Type=velocity_limit, Ratio=28.87x limit
  Segment 49: Magnitude=103.4354, Type=velocity_limit, Ratio=23.99x limit
  Segment 49: Magnitude=360.4180, Type=velocity_limit, Ratio=41.30x limit
  Segment 49: Magnitude=426.1241, Type=velocity_limit, Ratio=35.54x limit

C2 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=8741.9571, Ratio=9821.12x limit
  Segment 0: Magnitude=16072.9317, Ratio=25580.87x limit
  Segment 0: Magnitude=4860.3929, Ratio=5637.25x limit
  Segment 0: Magnitude=23062.8688, Ratio=13214.05x limit
  Segment 0: Magnitude=19131.8425, Ratio=13206.91x limit
  Segment 0: Magnitude=21445.9945, Ratio=8942.98x limit
  Segment 1: Magnitude=11370.8309, Ratio=12774.52x limit
  Segment 1: Magnitude=6563.7816, Ratio=10446.58x limit
  Segment 1: Magnitude=7166.2384, Ratio=8311.64x limit
