Continuity Violations Report: Traj_7_[1-89]
================================================================================

Commanded Speed: 100.0 mm/s
Number of Poses: 89

C0 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 0
  Segment 56: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 56
  Segment 57: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 57
  Segment 58: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 58
  Segment 59: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 59
  Segment 60: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 60
  Segment 61: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 61
  Segment 62: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 62
  Segment 63: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 63
  Segment 64: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 64
  Segment 65: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 65
  Segment 66: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 66
  Segment 67: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 67
  Segment 68: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 68
  Segment 69: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 69
  Segment 70: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 70
  Segment 71: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 71
  Segment 72: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 72
  Segment 73: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 73
  Segment 74: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 74
  Segment 75: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 75
  Segment 76: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 76
  Segment 77: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 77
  Segment 78: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 78
  Segment 79: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 79
  Segment 80: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 80
  Segment 81: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 81
  Segment 82: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 82
  Segment 83: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 83
  Segment 84: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 84
  Segment 85: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 85
  Segment 86: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 86
  Segment 87: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 87
  Segment 88: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 88
  Segment 0: Magnitude=11.4508, Type=large_step, Details=Step norm 656.1° exceeds limit 30.0°
  Segment 2: Magnitude=6.6825, Type=large_step, Details=Step norm 382.9° exceeds limit 30.0°
  Segment 3: Magnitude=4.3129, Type=large_step, Details=Step norm 247.1° exceeds limit 30.0°
  Segment 4: Magnitude=7.2701, Type=large_step, Details=Step norm 416.5° exceeds limit 30.0°
  Segment 5: Magnitude=15.2991, Type=large_step, Details=Step norm 876.6° exceeds limit 30.0°
  Segment 6: Magnitude=12.2741, Type=large_step, Details=Step norm 703.3° exceeds limit 30.0°
  Segment 7: Magnitude=8.3823, Type=large_step, Details=Step norm 480.3° exceeds limit 30.0°
  Segment 8: Magnitude=4.9090, Type=large_step, Details=Step norm 281.3° exceeds limit 30.0°
  Segment 9: Magnitude=6.3513, Type=large_step, Details=Step norm 363.9° exceeds limit 30.0°
  Segment 10: Magnitude=5.4516, Type=large_step, Details=Step norm 312.4° exceeds limit 30.0°
  Segment 11: Magnitude=5.0627, Type=large_step, Details=Step norm 290.1° exceeds limit 30.0°
  Segment 12: Magnitude=10.8683, Type=large_step, Details=Step norm 622.7° exceeds limit 30.0°
  Segment 13: Magnitude=5.2369, Type=large_step, Details=Step norm 300.1° exceeds limit 30.0°
  Segment 14: Magnitude=12.5663, Type=large_step, Details=Step norm 720.0° exceeds limit 30.0°
  Segment 15: Magnitude=8.6290, Type=large_step, Details=Step norm 494.4° exceeds limit 30.0°
  Segment 16: Magnitude=6.3513, Type=large_step, Details=Step norm 363.9° exceeds limit 30.0°
  Segment 17: Magnitude=6.4626, Type=large_step, Details=Step norm 370.3° exceeds limit 30.0°
  Segment 18: Magnitude=6.2902, Type=large_step, Details=Step norm 360.4° exceeds limit 30.0°
  Segment 19: Magnitude=10.6019, Type=large_step, Details=Step norm 607.4° exceeds limit 30.0°
  Segment 20: Magnitude=7.9363, Type=large_step, Details=Step norm 454.7° exceeds limit 30.0°
  Segment 21: Magnitude=6.3504, Type=large_step, Details=Step norm 363.9° exceeds limit 30.0°
  Segment 22: Magnitude=4.0375, Type=large_step, Details=Step norm 231.3° exceeds limit 30.0°
  Segment 23: Magnitude=4.6535, Type=large_step, Details=Step norm 266.6° exceeds limit 30.0°
  Segment 24: Magnitude=5.7783, Type=large_step, Details=Step norm 331.1° exceeds limit 30.0°
  Segment 25: Magnitude=9.1665, Type=large_step, Details=Step norm 525.2° exceeds limit 30.0°
  Segment 26: Magnitude=11.2860, Type=large_step, Details=Step norm 646.6° exceeds limit 30.0°
  Segment 27: Magnitude=13.7043, Type=large_step, Details=Step norm 785.2° exceeds limit 30.0°
  Segment 28: Magnitude=10.9270, Type=large_step, Details=Step norm 626.1° exceeds limit 30.0°
  Segment 29: Magnitude=6.3458, Type=large_step, Details=Step norm 363.6° exceeds limit 30.0°
  Segment 30: Magnitude=6.3454, Type=large_step, Details=Step norm 363.6° exceeds limit 30.0°
  Segment 31: Magnitude=7.8758, Type=large_step, Details=Step norm 451.3° exceeds limit 30.0°
  Segment 32: Magnitude=4.6557, Type=large_step, Details=Step norm 266.7° exceeds limit 30.0°
  Segment 33: Magnitude=5.6406, Type=large_step, Details=Step norm 323.2° exceeds limit 30.0°
  Segment 34: Magnitude=6.2883, Type=large_step, Details=Step norm 360.3° exceeds limit 30.0°
  Segment 35: Magnitude=12.5609, Type=large_step, Details=Step norm 719.7° exceeds limit 30.0°
  Segment 36: Magnitude=10.2232, Type=large_step, Details=Step norm 585.7° exceeds limit 30.0°
  Segment 37: Magnitude=9.7626, Type=large_step, Details=Step norm 559.4° exceeds limit 30.0°
  Segment 38: Magnitude=11.4238, Type=large_step, Details=Step norm 654.5° exceeds limit 30.0°
  Segment 39: Magnitude=7.0554, Type=large_step, Details=Step norm 404.2° exceeds limit 30.0°
  Segment 40: Magnitude=6.3507, Type=large_step, Details=Step norm 363.9° exceeds limit 30.0°
  Segment 41: Magnitude=7.9868, Type=large_step, Details=Step norm 457.6° exceeds limit 30.0°
  Segment 43: Magnitude=8.2045, Type=large_step, Details=Step norm 470.1° exceeds limit 30.0°
  Segment 44: Magnitude=6.2918, Type=large_step, Details=Step norm 360.5° exceeds limit 30.0°
  Segment 45: Magnitude=10.0734, Type=large_step, Details=Step norm 577.2° exceeds limit 30.0°
  Segment 46: Magnitude=8.5403, Type=large_step, Details=Step norm 489.3° exceeds limit 30.0°
  Segment 47: Magnitude=5.7268, Type=large_step, Details=Step norm 328.1° exceeds limit 30.0°
  Segment 48: Magnitude=5.5995, Type=large_step, Details=Step norm 320.8° exceeds limit 30.0°
  Segment 49: Magnitude=9.3512, Type=large_step, Details=Step norm 535.8° exceeds limit 30.0°
  Segment 50: Magnitude=5.5337, Type=large_step, Details=Step norm 317.1° exceeds limit 30.0°
  Segment 51: Magnitude=7.0200, Type=large_step, Details=Step norm 402.2° exceeds limit 30.0°
  Segment 52: Magnitude=7.7789, Type=large_step, Details=Step norm 445.7° exceeds limit 30.0°
  Segment 53: Magnitude=8.8629, Type=large_step, Details=Step norm 507.8° exceeds limit 30.0°
  Segment 54: Magnitude=9.2364, Type=large_step, Details=Step norm 529.2° exceeds limit 30.0°
  Segment 55: Magnitude=7.5851, Type=large_step, Details=Step norm 434.6° exceeds limit 30.0°
  Segment 56: Magnitude=5.5992, Type=large_step, Details=Step norm 320.8° exceeds limit 30.0°
  Segment 57: Magnitude=5.6739, Type=large_step, Details=Step norm 325.1° exceeds limit 30.0°
  Segment 58: Magnitude=12.2668, Type=large_step, Details=Step norm 702.8° exceeds limit 30.0°
  Segment 59: Magnitude=6.9117, Type=large_step, Details=Step norm 396.0° exceeds limit 30.0°
  Segment 60: Magnitude=5.0981, Type=large_step, Details=Step norm 292.1° exceeds limit 30.0°
  Segment 61: Magnitude=7.6452, Type=large_step, Details=Step norm 438.0° exceeds limit 30.0°
  Segment 62: Magnitude=12.4176, Type=large_step, Details=Step norm 711.5° exceeds limit 30.0°
  Segment 63: Magnitude=12.0467, Type=large_step, Details=Step norm 690.2° exceeds limit 30.0°
  Segment 64: Magnitude=9.2872, Type=large_step, Details=Step norm 532.1° exceeds limit 30.0°
  Segment 65: Magnitude=10.5560, Type=large_step, Details=Step norm 604.8° exceeds limit 30.0°
  Segment 66: Magnitude=10.9216, Type=large_step, Details=Step norm 625.8° exceeds limit 30.0°
  Segment 67: Magnitude=8.4606, Type=large_step, Details=Step norm 484.8° exceeds limit 30.0°
  Segment 68: Magnitude=13.0738, Type=large_step, Details=Step norm 749.1° exceeds limit 30.0°
  Segment 69: Magnitude=8.3325, Type=large_step, Details=Step norm 477.4° exceeds limit 30.0°
  Segment 70: Magnitude=9.2354, Type=large_step, Details=Step norm 529.1° exceeds limit 30.0°
  Segment 71: Magnitude=3.9172, Type=large_step, Details=Step norm 224.4° exceeds limit 30.0°
  Segment 72: Magnitude=9.3883, Type=large_step, Details=Step norm 537.9° exceeds limit 30.0°
  Segment 73: Magnitude=8.7163, Type=large_step, Details=Step norm 499.4° exceeds limit 30.0°
  Segment 74: Magnitude=7.4413, Type=large_step, Details=Step norm 426.4° exceeds limit 30.0°
  Segment 75: Magnitude=7.6621, Type=large_step, Details=Step norm 439.0° exceeds limit 30.0°
  Segment 76: Magnitude=6.2830, Type=large_step, Details=Step norm 360.0° exceeds limit 30.0°
  Segment 77: Magnitude=14.3235, Type=large_step, Details=Step norm 820.7° exceeds limit 30.0°
  Segment 78: Magnitude=7.5491, Type=large_step, Details=Step norm 432.5° exceeds limit 30.0°
  Segment 79: Magnitude=11.7892, Type=large_step, Details=Step norm 675.5° exceeds limit 30.0°
  Segment 80: Magnitude=8.3608, Type=large_step, Details=Step norm 479.0° exceeds limit 30.0°
  Segment 81: Magnitude=6.6739, Type=large_step, Details=Step norm 382.4° exceeds limit 30.0°
  Segment 82: Magnitude=6.2834, Type=large_step, Details=Step norm 360.0° exceeds limit 30.0°
  Segment 83: Magnitude=5.0659, Type=large_step, Details=Step norm 290.3° exceeds limit 30.0°
  Segment 84: Magnitude=6.9422, Type=large_step, Details=Step norm 397.8° exceeds limit 30.0°
  Segment 85: Magnitude=9.9892, Type=large_step, Details=Step norm 572.3° exceeds limit 30.0°
  Segment 86: Magnitude=9.8770, Type=large_step, Details=Step norm 565.9° exceeds limit 30.0°
  Segment 87: Magnitude=10.9214, Type=large_step, Details=Step norm 625.7° exceeds limit 30.0°

C1 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=219.0139, Type=velocity_limit, Ratio=49.21x limit
  Segment 0: Magnitude=149.7438, Type=velocity_limit, Ratio=47.66x limit
  Segment 0: Magnitude=96.0739, Type=velocity_limit, Ratio=22.29x limit
  Segment 0: Magnitude=89.3515, Type=velocity_limit, Ratio=10.24x limit
  Segment 0: Magnitude=739.8871, Type=velocity_limit, Ratio=61.71x limit
  Segment 2: Magnitude=119.1568, Type=velocity_limit, Ratio=37.93x limit
  Segment 2: Magnitude=217.4862, Type=velocity_limit, Ratio=50.45x limit
  Segment 2: Magnitude=290.2010, Type=velocity_limit, Ratio=33.25x limit
  Segment 2: Magnitude=358.5596, Type=velocity_limit, Ratio=49.50x limit
  Segment 2: Magnitude=67.2903, Type=velocity_limit, Ratio=5.61x limit
  Segment 3: Magnitude=367.3045, Type=velocity_limit, Ratio=42.09x limit
  Segment 3: Magnitude=29.4492, Type=velocity_limit, Ratio=2.46x limit
  Segment 4: Magnitude=112.9455, Type=velocity_limit, Ratio=25.38x limit
  Segment 4: Magnitude=353.2601, Type=velocity_limit, Ratio=112.45x limit
  Segment 4: Magnitude=143.2268, Type=velocity_limit, Ratio=33.22x limit
  Segment 4: Magnitude=330.7233, Type=velocity_limit, Ratio=37.90x limit
  Segment 4: Magnitude=418.6862, Type=velocity_limit, Ratio=57.80x limit
  Segment 4: Magnitude=84.9694, Type=velocity_limit, Ratio=7.09x limit
  Segment 5: Magnitude=429.4607, Type=velocity_limit, Ratio=96.50x limit
  Segment 5: Magnitude=10.0536, Type=velocity_limit, Ratio=3.20x limit
  Segment 5: Magnitude=4.4960, Type=velocity_limit, Ratio=1.04x limit
  Segment 5: Magnitude=88.4616, Type=velocity_limit, Ratio=10.14x limit
  Segment 5: Magnitude=446.1852, Type=velocity_limit, Ratio=61.60x limit
  Segment 5: Magnitude=1368.0186, Type=velocity_limit, Ratio=114.09x limit
  Segment 6: Magnitude=321.3338, Type=velocity_limit, Ratio=72.20x limit
  Segment 6: Magnitude=225.6775, Type=velocity_limit, Ratio=71.84x limit
  Segment 6: Magnitude=128.5964, Type=velocity_limit, Ratio=29.83x limit
  Segment 6: Magnitude=531.4898, Type=velocity_limit, Ratio=60.90x limit
  Segment 6: Magnitude=1058.2149, Type=velocity_limit, Ratio=88.26x limit
  Segment 7: Magnitude=714.3616, Type=velocity_limit, Ratio=81.86x limit
  Segment 7: Magnitude=475.6137, Type=velocity_limit, Ratio=65.66x limit
  Segment 7: Magnitude=188.0174, Type=velocity_limit, Ratio=15.68x limit
  Segment 8: Magnitude=56.7362, Type=velocity_limit, Ratio=6.50x limit
  Segment 8: Magnitude=482.4718, Type=velocity_limit, Ratio=66.61x limit
  Segment 8: Magnitude=190.8518, Type=velocity_limit, Ratio=15.92x limit
  Segment 9: Magnitude=334.2235, Type=velocity_limit, Ratio=38.30x limit
  Segment 9: Magnitude=482.6632, Type=velocity_limit, Ratio=66.64x limit
  Segment 9: Magnitude=334.2254, Type=velocity_limit, Ratio=27.87x limit
  Segment 10: Magnitude=165.6600, Type=velocity_limit, Ratio=52.73x limit
  Segment 10: Magnitude=302.0823, Type=velocity_limit, Ratio=70.07x limit
  Segment 10: Magnitude=273.4423, Type=velocity_limit, Ratio=31.33x limit
  Segment 10: Magnitude=394.5337, Type=velocity_limit, Ratio=32.90x limit
  Segment 11: Magnitude=550.3707, Type=velocity_limit, Ratio=123.66x limit
  Segment 11: Magnitude=4.0381, Type=velocity_limit, Ratio=0.94x limit
  Segment 12: Magnitude=210.1315, Type=velocity_limit, Ratio=47.21x limit
  Segment 12: Magnitude=409.6533, Type=velocity_limit, Ratio=130.40x limit
  Segment 12: Magnitude=173.7540, Type=velocity_limit, Ratio=40.31x limit
  Segment 12: Magnitude=58.8150, Type=velocity_limit, Ratio=6.74x limit
  Segment 12: Magnitude=496.7957, Type=velocity_limit, Ratio=68.59x limit
  Segment 12: Magnitude=960.8938, Type=velocity_limit, Ratio=80.14x limit
  Segment 13: Magnitude=210.8149, Type=velocity_limit, Ratio=47.37x limit
  Segment 13: Magnitude=411.1837, Type=velocity_limit, Ratio=130.88x limit
  Segment 13: Magnitude=174.7054, Type=velocity_limit, Ratio=40.53x limit
  Segment 13: Magnitude=285.9138, Type=velocity_limit, Ratio=32.76x limit
  Segment 13: Magnitude=71.1690, Type=velocity_limit, Ratio=5.94x limit
  Segment 14: Magnitude=1380.3919, Type=velocity_limit, Ratio=115.12x limit
  Segment 15: Magnitude=175.6004, Type=velocity_limit, Ratio=55.90x limit
  Segment 15: Magnitude=330.0269, Type=velocity_limit, Ratio=76.56x limit
  Segment 15: Magnitude=65.0630, Type=velocity_limit, Ratio=7.46x limit
  Segment 15: Magnitude=507.5557, Type=velocity_limit, Ratio=70.07x limit
  Segment 15: Magnitude=727.9704, Type=velocity_limit, Ratio=60.71x limit
  Segment 16: Magnitude=355.7825, Type=velocity_limit, Ratio=40.77x limit
  Segment 16: Magnitude=513.7587, Type=velocity_limit, Ratio=70.93x limit
  Segment 16: Magnitude=355.7412, Type=velocity_limit, Ratio=29.67x limit
  Segment 17: Magnitude=221.4187, Type=velocity_limit, Ratio=49.75x limit
  Segment 17: Magnitude=243.0758, Type=velocity_limit, Ratio=77.37x limit
  Segment 17: Magnitude=169.5504, Type=velocity_limit, Ratio=39.33x limit
  Segment 17: Magnitude=592.4649, Type=velocity_limit, Ratio=67.89x limit
  Segment 17: Magnitude=256.8265, Type=velocity_limit, Ratio=21.42x limit
  Segment 18: Magnitude=727.3655, Type=velocity_limit, Ratio=60.66x limit
  Segment 19: Magnitude=379.0465, Type=velocity_limit, Ratio=85.17x limit
  Segment 19: Magnitude=257.7538, Type=velocity_limit, Ratio=82.05x limit
  Segment 19: Magnitude=165.7916, Type=velocity_limit, Ratio=38.46x limit
  Segment 19: Magnitude=619.9384, Type=velocity_limit, Ratio=71.04x limit
  Segment 19: Magnitude=1007.7959, Type=velocity_limit, Ratio=84.05x limit
  Segment 20: Magnitude=633.9193, Type=velocity_limit, Ratio=142.43x limit
  Segment 20: Magnitude=3.8493, Type=velocity_limit, Ratio=1.23x limit
  Segment 20: Magnitude=13.3004, Type=velocity_limit, Ratio=3.09x limit
  Segment 20: Magnitude=764.4667, Type=velocity_limit, Ratio=63.76x limit
  Segment 21: Magnitude=411.6259, Type=velocity_limit, Ratio=47.17x limit
  Segment 21: Magnitude=594.9656, Type=velocity_limit, Ratio=82.14x limit
  Segment 21: Magnitude=412.1126, Type=velocity_limit, Ratio=34.37x limit
  Segment 22: Magnitude=265.3446, Type=velocity_limit, Ratio=59.62x limit
  Segment 22: Magnitude=277.0313, Type=velocity_limit, Ratio=88.18x limit
  Segment 22: Magnitude=228.2028, Type=velocity_limit, Ratio=52.94x limit
  Segment 22: Magnitude=189.6635, Type=velocity_limit, Ratio=21.73x limit
  Segment 22: Magnitude=272.8222, Type=velocity_limit, Ratio=22.75x limit
  Segment 23: Magnitude=464.3399, Type=velocity_limit, Ratio=104.33x limit
  Segment 23: Magnitude=300.8660, Type=velocity_limit, Ratio=95.77x limit
  Segment 23: Magnitude=230.0614, Type=velocity_limit, Ratio=53.37x limit
  Segment 23: Magnitude=205.1940, Type=velocity_limit, Ratio=23.51x limit
  Segment 23: Magnitude=267.8781, Type=velocity_limit, Ratio=22.34x limit
  Segment 24: Magnitude=487.0737, Type=velocity_limit, Ratio=109.44x limit
  Segment 24: Magnitude=341.1946, Type=velocity_limit, Ratio=108.61x limit
  Segment 24: Magnitude=194.2021, Type=velocity_limit, Ratio=45.05x limit
  Segment 24: Magnitude=148.1155, Type=velocity_limit, Ratio=16.97x limit
  Segment 24: Magnitude=624.1660, Type=velocity_limit, Ratio=52.06x limit
  Segment 25: Magnitude=517.6998, Type=velocity_limit, Ratio=116.32x limit
  Segment 25: Magnitude=620.2610, Type=velocity_limit, Ratio=197.44x limit
  Segment 25: Magnitude=263.2963, Type=velocity_limit, Ratio=61.08x limit
  Segment 25: Magnitude=580.5603, Type=velocity_limit, Ratio=66.53x limit
  Segment 25: Magnitude=1105.3333, Type=velocity_limit, Ratio=92.18x limit
  Segment 26: Magnitude=851.3676, Type=velocity_limit, Ratio=191.29x limit
  Segment 26: Magnitude=267.4066, Type=velocity_limit, Ratio=85.12x limit
  Segment 26: Magnitude=496.2279, Type=velocity_limit, Ratio=115.11x limit
  Segment 26: Magnitude=436.3731, Type=velocity_limit, Ratio=50.00x limit
  Segment 26: Magnitude=1536.4377, Type=velocity_limit, Ratio=128.14x limit
  Segment 27: Magnitude=896.4486, Type=velocity_limit, Ratio=201.42x limit
  Segment 27: Magnitude=3.9239, Type=velocity_limit, Ratio=1.25x limit
  Segment 27: Magnitude=16.8888, Type=velocity_limit, Ratio=3.92x limit
  Segment 27: Magnitude=2251.2093, Type=velocity_limit, Ratio=187.75x limit
  Segment 28: Magnitude=565.2300, Type=velocity_limit, Ratio=64.77x limit
  Segment 28: Magnitude=815.1377, Type=velocity_limit, Ratio=112.54x limit
  Segment 28: Magnitude=1693.7649, Type=velocity_limit, Ratio=141.26x limit
  Segment 29: Magnitude=596.2848, Type=velocity_limit, Ratio=68.33x limit
  Segment 29: Magnitude=862.7558, Type=velocity_limit, Ratio=119.11x limit
  Segment 29: Magnitude=596.4356, Type=velocity_limit, Ratio=49.74x limit
  Segment 30: Magnitude=625.3262, Type=velocity_limit, Ratio=71.66x limit
  Segment 30: Magnitude=904.8974, Type=velocity_limit, Ratio=124.93x limit
  Segment 30: Magnitude=625.4988, Type=velocity_limit, Ratio=52.17x limit
  Segment 31: Magnitude=656.5419, Type=velocity_limit, Ratio=147.52x limit
  Segment 31: Magnitude=409.2657, Type=velocity_limit, Ratio=130.27x limit
  Segment 31: Magnitude=354.6710, Type=velocity_limit, Ratio=82.27x limit
  Segment 31: Magnitude=990.6830, Type=velocity_limit, Ratio=113.52x limit
  Segment 31: Magnitude=948.5407, Type=velocity_limit, Ratio=130.96x limit
  Segment 31: Magnitude=323.6798, Type=velocity_limit, Ratio=26.99x limit
  Segment 32: Magnitude=718.0421, Type=velocity_limit, Ratio=161.34x limit
  Segment 32: Magnitude=446.8054, Type=velocity_limit, Ratio=142.22x limit
  Segment 32: Magnitude=388.6459, Type=velocity_limit, Ratio=90.15x limit
  Segment 32: Magnitude=362.1020, Type=velocity_limit, Ratio=41.49x limit
  Segment 32: Magnitude=366.5830, Type=velocity_limit, Ratio=30.57x limit
  Segment 33: Magnitude=386.2988, Type=velocity_limit, Ratio=122.96x limit
  Segment 33: Magnitude=703.4192, Type=velocity_limit, Ratio=163.17x limit
  Segment 33: Magnitude=118.9388, Type=velocity_limit, Ratio=13.63x limit
  Segment 33: Magnitude=1106.2467, Type=velocity_limit, Ratio=152.73x limit
  Segment 33: Magnitude=94.6431, Type=velocity_limit, Ratio=7.89x limit
  Segment 34: Magnitude=1559.2855, Type=velocity_limit, Ratio=130.04x limit
  Segment 35: Magnitude=3217.5521, Type=velocity_limit, Ratio=268.34x limit
  Segment 36: Magnitude=1283.5688, Type=velocity_limit, Ratio=288.40x limit
  Segment 36: Magnitude=68.1992, Type=velocity_limit, Ratio=21.71x limit
  Segment 36: Magnitude=178.5087, Type=velocity_limit, Ratio=41.41x limit
  Segment 36: Magnitude=1066.5213, Type=velocity_limit, Ratio=122.21x limit
  Segment 36: Magnitude=126.8279, Type=velocity_limit, Ratio=17.51x limit
  Segment 36: Magnitude=1961.1454, Type=velocity_limit, Ratio=163.56x limit
  Segment 37: Magnitude=744.3787, Type=velocity_limit, Ratio=236.94x limit
  Segment 37: Magnitude=1045.0368, Type=velocity_limit, Ratio=242.41x limit
  Segment 37: Magnitude=125.6974, Type=velocity_limit, Ratio=17.35x limit
  Segment 37: Magnitude=2079.6241, Type=velocity_limit, Ratio=173.44x limit
