Continuity Violations Report: Traj_13_[1-88]
================================================================================

Commanded Speed: 100.0 mm/s
Number of Poses: 88

C0 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 0
  Segment 56: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 56
  Segment 57: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 57
  Segment 58: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 58
  Segment 59: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 59
  Segment 60: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 60
  Segment 61: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 61
  Segment 62: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 62
  Segment 63: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 63
  Segment 64: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 64
  Segment 65: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 65
  Segment 66: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 66
  Segment 67: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 67
  Segment 68: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 68
  Segment 69: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 69
  Segment 70: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 70
  Segment 71: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 71
  Segment 72: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 72
  Segment 73: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 73
  Segment 74: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 74
  Segment 75: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 75
  Segment 76: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 76
  Segment 77: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 77
  Segment 78: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 78
  Segment 79: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 79
  Segment 80: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 80
  Segment 81: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 81
  Segment 82: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 82
  Segment 83: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 83
  Segment 84: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 84
  Segment 85: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 85
  Segment 86: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 86
  Segment 87: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 87
  Segment 0: Magnitude=8.2286, Type=large_step, Details=Step norm 471.5° exceeds limit 30.0°
  Segment 1: Magnitude=4.0009, Type=large_step, Details=Step norm 229.2° exceeds limit 30.0°
  Segment 2: Magnitude=6.3418, Type=large_step, Details=Step norm 363.4° exceeds limit 30.0°
  Segment 3: Magnitude=13.0523, Type=large_step, Details=Step norm 747.8° exceeds limit 30.0°
  Segment 4: Magnitude=10.8318, Type=large_step, Details=Step norm 620.6° exceeds limit 30.0°
  Segment 5: Magnitude=6.3668, Type=large_step, Details=Step norm 364.8° exceeds limit 30.0°
  Segment 6: Magnitude=7.2405, Type=large_step, Details=Step norm 414.9° exceeds limit 30.0°
  Segment 7: Magnitude=7.8598, Type=large_step, Details=Step norm 450.3° exceeds limit 30.0°
  Segment 8: Magnitude=7.0420, Type=large_step, Details=Step norm 403.5° exceeds limit 30.0°
  Segment 9: Magnitude=13.1841, Type=large_step, Details=Step norm 755.4° exceeds limit 30.0°
  Segment 10: Magnitude=5.0850, Type=large_step, Details=Step norm 291.3° exceeds limit 30.0°
  Segment 11: Magnitude=6.2881, Type=large_step, Details=Step norm 360.3° exceeds limit 30.0°
  Segment 12: Magnitude=8.1144, Type=large_step, Details=Step norm 464.9° exceeds limit 30.0°
  Segment 13: Magnitude=6.6878, Type=large_step, Details=Step norm 383.2° exceeds limit 30.0°
  Segment 14: Magnitude=8.5541, Type=large_step, Details=Step norm 490.1° exceeds limit 30.0°
  Segment 15: Magnitude=6.6983, Type=large_step, Details=Step norm 383.8° exceeds limit 30.0°
  Segment 16: Magnitude=6.3503, Type=large_step, Details=Step norm 363.8° exceeds limit 30.0°
  Segment 18: Magnitude=10.9193, Type=large_step, Details=Step norm 625.6° exceeds limit 30.0°
  Segment 19: Magnitude=8.1219, Type=large_step, Details=Step norm 465.3° exceeds limit 30.0°
  Segment 20: Magnitude=5.1492, Type=large_step, Details=Step norm 295.0° exceeds limit 30.0°
  Segment 21: Magnitude=7.5512, Type=large_step, Details=Step norm 432.7° exceeds limit 30.0°
  Segment 22: Magnitude=10.3280, Type=large_step, Details=Step norm 591.8° exceeds limit 30.0°
  Segment 23: Magnitude=5.9443, Type=large_step, Details=Step norm 340.6° exceeds limit 30.0°
  Segment 24: Magnitude=7.5175, Type=large_step, Details=Step norm 430.7° exceeds limit 30.0°
  Segment 25: Magnitude=4.5248, Type=large_step, Details=Step norm 259.3° exceeds limit 30.0°
  Segment 26: Magnitude=7.9862, Type=large_step, Details=Step norm 457.6° exceeds limit 30.0°
  Segment 27: Magnitude=10.5772, Type=large_step, Details=Step norm 606.0° exceeds limit 30.0°
  Segment 28: Magnitude=8.2925, Type=large_step, Details=Step norm 475.1° exceeds limit 30.0°
  Segment 29: Magnitude=9.4769, Type=large_step, Details=Step norm 543.0° exceeds limit 30.0°
  Segment 30: Magnitude=5.4929, Type=large_step, Details=Step norm 314.7° exceeds limit 30.0°
  Segment 31: Magnitude=11.1723, Type=large_step, Details=Step norm 640.1° exceeds limit 30.0°
  Segment 32: Magnitude=6.7582, Type=large_step, Details=Step norm 387.2° exceeds limit 30.0°
  Segment 33: Magnitude=12.6674, Type=large_step, Details=Step norm 725.8° exceeds limit 30.0°
  Segment 34: Magnitude=6.3479, Type=large_step, Details=Step norm 363.7° exceeds limit 30.0°
  Segment 35: Magnitude=5.3353, Type=large_step, Details=Step norm 305.7° exceeds limit 30.0°
  Segment 36: Magnitude=4.9704, Type=large_step, Details=Step norm 284.8° exceeds limit 30.0°
  Segment 37: Magnitude=7.5481, Type=large_step, Details=Step norm 432.5° exceeds limit 30.0°
  Segment 38: Magnitude=8.5278, Type=large_step, Details=Step norm 488.6° exceeds limit 30.0°
  Segment 39: Magnitude=8.8850, Type=large_step, Details=Step norm 509.1° exceeds limit 30.0°
  Segment 40: Magnitude=12.1411, Type=large_step, Details=Step norm 695.6° exceeds limit 30.0°
  Segment 41: Magnitude=8.8908, Type=large_step, Details=Step norm 509.4° exceeds limit 30.0°
  Segment 42: Magnitude=6.2401, Type=large_step, Details=Step norm 357.5° exceeds limit 30.0°
  Segment 43: Magnitude=6.3893, Type=large_step, Details=Step norm 366.1° exceeds limit 30.0°
  Segment 44: Magnitude=6.3475, Type=large_step, Details=Step norm 363.7° exceeds limit 30.0°
  Segment 45: Magnitude=6.3215, Type=large_step, Details=Step norm 362.2° exceeds limit 30.0°
  Segment 46: Magnitude=8.2071, Type=large_step, Details=Step norm 470.2° exceeds limit 30.0°
  Segment 47: Magnitude=9.6379, Type=large_step, Details=Step norm 552.2° exceeds limit 30.0°
  Segment 48: Magnitude=6.4574, Type=large_step, Details=Step norm 370.0° exceeds limit 30.0°
  Segment 49: Magnitude=10.2194, Type=large_step, Details=Step norm 585.5° exceeds limit 30.0°
  Segment 50: Magnitude=6.3516, Type=large_step, Details=Step norm 363.9° exceeds limit 30.0°
  Segment 51: Magnitude=6.2862, Type=large_step, Details=Step norm 360.2° exceeds limit 30.0°
  Segment 52: Magnitude=6.1616, Type=large_step, Details=Step norm 353.0° exceeds limit 30.0°
  Segment 53: Magnitude=8.4107, Type=large_step, Details=Step norm 481.9° exceeds limit 30.0°
  Segment 54: Magnitude=7.3616, Type=large_step, Details=Step norm 421.8° exceeds limit 30.0°
  Segment 55: Magnitude=10.9180, Type=large_step, Details=Step norm 625.6° exceeds limit 30.0°
  Segment 56: Magnitude=7.6054, Type=large_step, Details=Step norm 435.8° exceeds limit 30.0°
  Segment 57: Magnitude=7.3312, Type=large_step, Details=Step norm 420.0° exceeds limit 30.0°
  Segment 58: Magnitude=7.4950, Type=large_step, Details=Step norm 429.4° exceeds limit 30.0°
  Segment 59: Magnitude=8.8967, Type=large_step, Details=Step norm 509.7° exceeds limit 30.0°
  Segment 60: Magnitude=7.0811, Type=large_step, Details=Step norm 405.7° exceeds limit 30.0°
  Segment 61: Magnitude=5.7172, Type=large_step, Details=Step norm 327.6° exceeds limit 30.0°
  Segment 62: Magnitude=6.4776, Type=large_step, Details=Step norm 371.1° exceeds limit 30.0°
  Segment 63: Magnitude=9.6381, Type=large_step, Details=Step norm 552.2° exceeds limit 30.0°
  Segment 64: Magnitude=7.5343, Type=large_step, Details=Step norm 431.7° exceeds limit 30.0°
  Segment 65: Magnitude=8.9787, Type=large_step, Details=Step norm 514.4° exceeds limit 30.0°
  Segment 66: Magnitude=11.6158, Type=large_step, Details=Step norm 665.5° exceeds limit 30.0°
  Segment 67: Magnitude=10.7299, Type=large_step, Details=Step norm 614.8° exceeds limit 30.0°
  Segment 68: Magnitude=8.0877, Type=large_step, Details=Step norm 463.4° exceeds limit 30.0°
  Segment 69: Magnitude=6.3508, Type=large_step, Details=Step norm 363.9° exceeds limit 30.0°
  Segment 70: Magnitude=6.3512, Type=large_step, Details=Step norm 363.9° exceeds limit 30.0°
  Segment 71: Magnitude=3.8524, Type=large_step, Details=Step norm 220.7° exceeds limit 30.0°
  Segment 72: Magnitude=13.7229, Type=large_step, Details=Step norm 786.3° exceeds limit 30.0°
  Segment 73: Magnitude=5.1201, Type=large_step, Details=Step norm 293.4° exceeds limit 30.0°
  Segment 74: Magnitude=4.1021, Type=large_step, Details=Step norm 235.0° exceeds limit 30.0°
  Segment 75: Magnitude=6.3028, Type=large_step, Details=Step norm 361.1° exceeds limit 30.0°
  Segment 76: Magnitude=5.1213, Type=large_step, Details=Step norm 293.4° exceeds limit 30.0°
  Segment 77: Magnitude=7.9901, Type=large_step, Details=Step norm 457.8° exceeds limit 30.0°
  Segment 78: Magnitude=6.3506, Type=large_step, Details=Step norm 363.9° exceeds limit 30.0°
  Segment 79: Magnitude=6.6864, Type=large_step, Details=Step norm 383.1° exceeds limit 30.0°
  Segment 80: Magnitude=13.2856, Type=large_step, Details=Step norm 761.2° exceeds limit 30.0°
  Segment 81: Magnitude=9.8212, Type=large_step, Details=Step norm 562.7° exceeds limit 30.0°
  Segment 82: Magnitude=8.5636, Type=large_step, Details=Step norm 490.7° exceeds limit 30.0°
  Segment 83: Magnitude=7.1903, Type=large_step, Details=Step norm 412.0° exceeds limit 30.0°
  Segment 84: Magnitude=8.1115, Type=large_step, Details=Step norm 464.8° exceeds limit 30.0°
  Segment 85: Magnitude=8.6762, Type=large_step, Details=Step norm 497.1° exceeds limit 30.0°
  Segment 86: Magnitude=7.0776, Type=large_step, Details=Step norm 405.5° exceeds limit 30.0°

C1 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=468.4237, Type=velocity_limit, Ratio=105.25x limit
  Segment 0: Magnitude=15.0701, Type=velocity_limit, Ratio=4.80x limit
  Segment 0: Magnitude=9.2791, Type=velocity_limit, Ratio=2.15x limit
  Segment 0: Magnitude=290.3286, Type=velocity_limit, Ratio=33.27x limit
  Segment 0: Magnitude=413.4139, Type=velocity_limit, Ratio=57.08x limit
  Segment 0: Magnitude=295.0570, Type=velocity_limit, Ratio=24.61x limit
  Segment 1: Magnitude=181.9461, Type=velocity_limit, Ratio=40.88x limit
  Segment 1: Magnitude=206.9568, Type=velocity_limit, Ratio=65.88x limit
  Segment 1: Magnitude=116.7269, Type=velocity_limit, Ratio=27.08x limit
  Segment 1: Magnitude=203.7500, Type=velocity_limit, Ratio=23.35x limit
  Segment 1: Magnitude=23.1595, Type=velocity_limit, Ratio=1.93x limit
  Segment 2: Magnitude=8.4464, Type=velocity_limit, Ratio=2.69x limit
  Segment 2: Magnitude=13.1701, Type=velocity_limit, Ratio=3.06x limit
  Segment 2: Magnitude=374.3455, Type=velocity_limit, Ratio=42.90x limit
  Segment 2: Magnitude=409.3572, Type=velocity_limit, Ratio=56.52x limit
  Segment 2: Magnitude=139.0635, Type=velocity_limit, Ratio=11.60x limit
  Segment 3: Magnitude=180.2187, Type=velocity_limit, Ratio=40.49x limit
  Segment 3: Magnitude=321.1270, Type=velocity_limit, Ratio=102.22x limit
  Segment 3: Magnitude=121.9355, Type=velocity_limit, Ratio=28.28x limit
  Segment 3: Magnitude=230.7061, Type=velocity_limit, Ratio=26.44x limit
  Segment 3: Magnitude=1081.5577, Type=velocity_limit, Ratio=90.20x limit
  Segment 4: Magnitude=181.4171, Type=velocity_limit, Ratio=40.76x limit
  Segment 4: Magnitude=321.3324, Type=velocity_limit, Ratio=102.28x limit
  Segment 4: Magnitude=119.4950, Type=velocity_limit, Ratio=27.72x limit
  Segment 4: Magnitude=59.1804, Type=velocity_limit, Ratio=6.78x limit
  Segment 4: Magnitude=409.9580, Type=velocity_limit, Ratio=56.60x limit
  Segment 4: Magnitude=797.2461, Type=velocity_limit, Ratio=66.49x limit
  Segment 5: Magnitude=280.5980, Type=velocity_limit, Ratio=32.15x limit
  Segment 5: Magnitude=403.1686, Type=velocity_limit, Ratio=55.66x limit
  Segment 5: Magnitude=280.5341, Type=velocity_limit, Ratio=23.40x limit
  Segment 6: Magnitude=278.3357, Type=velocity_limit, Ratio=62.54x limit
  Segment 6: Magnitude=325.7821, Type=velocity_limit, Ratio=103.70x limit
  Segment 6: Magnitude=126.3304, Type=velocity_limit, Ratio=29.30x limit
  Segment 6: Magnitude=56.7242, Type=velocity_limit, Ratio=6.50x limit
  Segment 6: Magnitude=402.8320, Type=velocity_limit, Ratio=55.62x limit
  Segment 6: Magnitude=219.2868, Type=velocity_limit, Ratio=18.29x limit
  Segment 7: Magnitude=131.6724, Type=velocity_limit, Ratio=41.91x limit
  Segment 7: Magnitude=240.2683, Type=velocity_limit, Ratio=55.73x limit
  Segment 7: Magnitude=495.3575, Type=velocity_limit, Ratio=56.76x limit
  Segment 7: Magnitude=401.8067, Type=velocity_limit, Ratio=55.47x limit
  Segment 7: Magnitude=49.6629, Type=velocity_limit, Ratio=4.14x limit
  Segment 8: Magnitude=276.1166, Type=velocity_limit, Ratio=62.04x limit
  Segment 8: Magnitude=180.2776, Type=velocity_limit, Ratio=57.38x limit
  Segment 8: Magnitude=133.5908, Type=velocity_limit, Ratio=30.99x limit
  Segment 8: Magnitude=70.6779, Type=velocity_limit, Ratio=8.10x limit
  Segment 8: Magnitude=399.4930, Type=velocity_limit, Ratio=55.15x limit
  Segment 8: Magnitude=305.2251, Type=velocity_limit, Ratio=25.46x limit
  Segment 9: Magnitude=14.1975, Type=velocity_limit, Ratio=4.52x limit
  Segment 9: Magnitude=25.4726, Type=velocity_limit, Ratio=5.91x limit
  Segment 9: Magnitude=525.4632, Type=velocity_limit, Ratio=60.21x limit
  Segment 9: Magnitude=1032.8861, Type=velocity_limit, Ratio=86.14x limit
  Segment 10: Magnitude=12.3810, Type=velocity_limit, Ratio=3.94x limit
  Segment 10: Magnitude=23.9473, Type=velocity_limit, Ratio=5.55x limit
  Segment 10: Magnitude=441.2025, Type=velocity_limit, Ratio=50.56x limit
  Segment 10: Magnitude=57.7039, Type=velocity_limit, Ratio=4.81x limit
  Segment 11: Magnitude=274.3746, Type=velocity_limit, Ratio=61.65x limit
  Segment 11: Magnitude=311.4845, Type=velocity_limit, Ratio=99.15x limit
  Segment 11: Magnitude=107.0014, Type=velocity_limit, Ratio=24.82x limit
  Segment 11: Magnitude=337.8092, Type=velocity_limit, Ratio=38.71x limit
  Segment 11: Magnitude=69.0119, Type=velocity_limit, Ratio=5.76x limit
  Segment 12: Magnitude=443.8267, Type=velocity_limit, Ratio=99.72x limit
  Segment 12: Magnitude=8.2538, Type=velocity_limit, Ratio=2.63x limit
  Segment 12: Magnitude=6.4346, Type=velocity_limit, Ratio=1.49x limit
  Segment 12: Magnitude=541.2259, Type=velocity_limit, Ratio=62.02x limit
  Segment 13: Magnitude=171.8547, Type=velocity_limit, Ratio=38.61x limit
  Segment 13: Magnitude=297.0719, Type=velocity_limit, Ratio=94.56x limit
  Segment 13: Magnitude=99.2657, Type=velocity_limit, Ratio=23.03x limit
  Segment 13: Magnitude=49.9490, Type=velocity_limit, Ratio=5.72x limit
  Segment 13: Magnitude=388.4017, Type=velocity_limit, Ratio=53.62x limit
  Segment 13: Magnitude=216.0671, Type=velocity_limit, Ratio=18.02x limit
  Segment 14: Magnitude=357.5911, Type=velocity_limit, Ratio=80.35x limit
  Segment 14: Magnitude=50.1666, Type=velocity_limit, Ratio=11.64x limit
  Segment 14: Magnitude=93.3251, Type=velocity_limit, Ratio=10.69x limit
  Segment 14: Magnitude=379.5401, Type=velocity_limit, Ratio=52.40x limit
  Segment 14: Magnitude=478.2612, Type=velocity_limit, Ratio=39.89x limit
  Segment 15: Magnitude=92.5964, Type=velocity_limit, Ratio=20.81x limit
  Segment 15: Magnitude=165.6889, Type=velocity_limit, Ratio=52.74x limit
  Segment 15: Magnitude=171.3791, Type=velocity_limit, Ratio=39.75x limit
  Segment 15: Magnitude=8.6117, Type=velocity_limit, Ratio=0.99x limit
  Segment 15: Magnitude=369.2652, Type=velocity_limit, Ratio=50.98x limit
  Segment 15: Magnitude=308.6674, Type=velocity_limit, Ratio=25.74x limit
  Segment 16: Magnitude=249.3807, Type=velocity_limit, Ratio=28.58x limit
  Segment 16: Magnitude=360.7670, Type=velocity_limit, Ratio=49.81x limit
  Segment 16: Magnitude=250.0990, Type=velocity_limit, Ratio=20.86x limit
  Segment 18: Magnitude=239.0355, Type=velocity_limit, Ratio=27.39x limit
  Segment 18: Magnitude=344.6468, Type=velocity_limit, Ratio=47.58x limit
  Segment 18: Magnitude=715.4412, Type=velocity_limit, Ratio=59.67x limit
  Segment 19: Magnitude=378.4497, Type=velocity_limit, Ratio=85.03x limit
  Segment 19: Magnitude=10.0259, Type=velocity_limit, Ratio=3.19x limit
  Segment 19: Magnitude=4.9340, Type=velocity_limit, Ratio=1.14x limit
  Segment 19: Magnitude=227.7233, Type=velocity_limit, Ratio=26.10x limit
  Segment 19: Magnitude=333.7484, Type=velocity_limit, Ratio=46.08x limit
  Segment 19: Magnitude=224.1260, Type=velocity_limit, Ratio=18.69x limit
  Segment 20: Magnitude=371.7900, Type=velocity_limit, Ratio=83.54x limit
  Segment 20: Magnitude=10.0084, Type=velocity_limit, Ratio=3.19x limit
  Segment 20: Magnitude=5.1118, Type=velocity_limit, Ratio=1.19x limit
  Segment 21: Magnitude=227.2278, Type=velocity_limit, Ratio=51.06x limit
  Segment 21: Magnitude=151.7569, Type=velocity_limit, Ratio=48.31x limit
  Segment 21: Magnitude=104.0793, Type=velocity_limit, Ratio=24.14x limit
  Segment 21: Magnitude=267.5490, Type=velocity_limit, Ratio=30.66x limit
  Segment 21: Magnitude=376.9317, Type=velocity_limit, Ratio=31.44x limit
  Segment 22: Magnitude=226.6583, Type=velocity_limit, Ratio=50.93x limit
  Segment 22: Magnitude=151.2246, Type=velocity_limit, Ratio=48.14x limit
  Segment 22: Magnitude=104.0789, Type=velocity_limit, Ratio=24.14x limit
  Segment 22: Magnitude=40.8444, Type=velocity_limit, Ratio=4.68x limit
  Segment 22: Magnitude=327.8571, Type=velocity_limit, Ratio=45.26x limit
  Segment 22: Magnitude=602.1491, Type=velocity_limit, Ratio=50.22x limit
  Segment 23: Magnitude=229.1098, Type=velocity_limit, Ratio=51.48x limit
  Segment 23: Magnitude=153.8545, Type=velocity_limit, Ratio=48.97x limit
  Segment 23: Magnitude=103.6919, Type=velocity_limit, Ratio=24.05x limit
  Segment 23: Magnitude=82.2621, Type=velocity_limit, Ratio=9.43x limit
  Segment 23: Magnitude=307.4842, Type=velocity_limit, Ratio=25.64x limit
  Segment 24: Magnitude=147.1071, Type=velocity_limit, Ratio=33.05x limit
  Segment 24: Magnitude=163.7233, Type=velocity_limit, Ratio=52.11x limit
  Segment 24: Magnitude=100.2447, Type=velocity_limit, Ratio=23.25x limit
  Segment 24: Magnitude=381.6792, Type=velocity_limit, Ratio=43.74x limit
  Segment 24: Magnitude=315.5344, Type=velocity_limit, Ratio=26.32x limit
  Segment 25: Magnitude=115.8041, Type=velocity_limit, Ratio=36.86x limit
  Segment 25: Magnitude=257.4477, Type=velocity_limit, Ratio=59.72x limit
  Segment 25: Magnitude=83.4112, Type=velocity_limit, Ratio=9.56x limit
  Segment 25: Magnitude=157.8343, Type=velocity_limit, Ratio=13.16x limit
  Segment 26: Magnitude=148.9245, Type=velocity_limit, Ratio=33.46x limit
  Segment 26: Magnitude=279.6779, Type=velocity_limit, Ratio=89.02x limit
  Segment 26: Magnitude=152.6897, Type=velocity_limit, Ratio=35.42x limit
  Segment 26: Magnitude=477.2598, Type=velocity_limit, Ratio=39.80x limit
  Segment 27: Magnitude=149.9723, Type=velocity_limit, Ratio=33.70x limit
  Segment 27: Magnitude=18.6355, Type=velocity_limit, Ratio=5.93x limit
  Segment 27: Magnitude=210.2923, Type=velocity_limit, Ratio=48.78x limit
  Segment 27: Magnitude=494.5756, Type=velocity_limit, Ratio=56.67x limit
  Segment 27: Magnitude=315.6100, Type=velocity_limit, Ratio=43.57x limit
  Segment 27: Magnitude=462.6562, Type=velocity_limit, Ratio=38.59x limit
  Segment 28: Magnitude=146.5524, Type=velocity_limit, Ratio=32.93x limit
  Segment 28: Magnitude=14.5670, Type=velocity_limit, Ratio=4.64x limit
  Segment 28: Magnitude=198.7438, Type=velocity_limit, Ratio=46.10x limit
  Segment 28: Magnitude=18.1918, Type=velocity_limit, Ratio=2.08x limit
  Segment 28: Magnitude=308.4279, Type=velocity_limit, Ratio=42.58x limit
  Segment 28: Magnitude=458.7159, Type=velocity_limit, Ratio=38.26x limit
  Segment 29: Magnitude=122.2242, Type=velocity_limit, Ratio=27.46x limit
  Segment 29: Magnitude=136.0483, Type=velocity_limit, Ratio=43.31x limit
  Segment 29: Magnitude=82.8196, Type=velocity_limit, Ratio=19.21x limit
  Segment 29: Magnitude=134.2447, Type=velocity_limit, Ratio=15.38x limit
  Segment 29: Magnitude=276.5011, Type=velocity_limit, Ratio=38.17x limit
  Segment 29: Magnitude=445.7295, Type=velocity_limit, Ratio=37.17x limit
  Segment 30: Magnitude=66.1373, Type=velocity_limit, Ratio=21.05x limit
  Segment 30: Magnitude=133.1283, Type=velocity_limit, Ratio=30.88x limit
  Segment 30: Magnitude=134.0255, Type=velocity_limit, Ratio=15.36x limit
  Segment 30: Magnitude=181.6264, Type=velocity_limit, Ratio=15.15x limit
  Segment 31: Magnitude=211.4115, Type=velocity_limit, Ratio=47.50x limit
  Segment 31: Magnitude=60.0956, Type=velocity_limit, Ratio=19.13x limit
  Segment 31: Magnitude=113.1111, Type=velocity_limit, Ratio=26.24x limit
