Continuity Violations Report: Traj_2_[1-77]
================================================================================

Commanded Speed: 100.0 mm/s
Number of Poses: 77

C0 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 0
  Segment 56: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 56
  Segment 57: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 57
  Segment 58: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 58
  Segment 59: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 59
  Segment 60: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 60
  Segment 61: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 61
  Segment 62: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 62
  Segment 63: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 63
  Segment 64: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 64
  Segment 65: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 65
  Segment 66: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 66
  Segment 67: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 67
  Segment 68: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 68
  Segment 69: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 69
  Segment 70: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 70
  Segment 71: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 71
  Segment 72: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 72
  Segment 73: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 73
  Segment 74: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 74
  Segment 75: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 75
  Segment 76: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 76
  Segment 0: Magnitude=9.2560, Type=large_step, Details=Step norm 530.3° exceeds limit 30.0°
  Segment 1: Magnitude=11.4500, Type=large_step, Details=Step norm 656.0° exceeds limit 30.0°
  Segment 2: Magnitude=13.5688, Type=large_step, Details=Step norm 777.4° exceeds limit 30.0°
  Segment 3: Magnitude=6.2838, Type=large_step, Details=Step norm 360.0° exceeds limit 30.0°
  Segment 4: Magnitude=8.3915, Type=large_step, Details=Step norm 480.8° exceeds limit 30.0°
  Segment 5: Magnitude=14.0245, Type=large_step, Details=Step norm 803.5° exceeds limit 30.0°
  Segment 6: Magnitude=10.3522, Type=large_step, Details=Step norm 593.1° exceeds limit 30.0°
  Segment 7: Magnitude=6.3490, Type=large_step, Details=Step norm 363.8° exceeds limit 30.0°
  Segment 8: Magnitude=14.2549, Type=large_step, Details=Step norm 816.7° exceeds limit 30.0°
  Segment 9: Magnitude=11.3347, Type=large_step, Details=Step norm 649.4° exceeds limit 30.0°
  Segment 10: Magnitude=7.9948, Type=large_step, Details=Step norm 458.1° exceeds limit 30.0°
  Segment 11: Magnitude=8.7879, Type=large_step, Details=Step norm 503.5° exceeds limit 30.0°
  Segment 12: Magnitude=11.7885, Type=large_step, Details=Step norm 675.4° exceeds limit 30.0°
  Segment 13: Magnitude=8.5710, Type=large_step, Details=Step norm 491.1° exceeds limit 30.0°
  Segment 14: Magnitude=8.5523, Type=large_step, Details=Step norm 490.0° exceeds limit 30.0°
  Segment 15: Magnitude=6.3539, Type=large_step, Details=Step norm 364.1° exceeds limit 30.0°
  Segment 16: Magnitude=6.3438, Type=large_step, Details=Step norm 363.5° exceeds limit 30.0°
  Segment 17: Magnitude=8.6686, Type=large_step, Details=Step norm 496.7° exceeds limit 30.0°
  Segment 18: Magnitude=9.6613, Type=large_step, Details=Step norm 553.5° exceeds limit 30.0°
  Segment 19: Magnitude=6.2722, Type=large_step, Details=Step norm 359.4° exceeds limit 30.0°
  Segment 20: Magnitude=5.1347, Type=large_step, Details=Step norm 294.2° exceeds limit 30.0°
  Segment 21: Magnitude=11.9633, Type=large_step, Details=Step norm 685.4° exceeds limit 30.0°
  Segment 22: Magnitude=11.4491, Type=large_step, Details=Step norm 656.0° exceeds limit 30.0°
  Segment 23: Magnitude=7.5406, Type=large_step, Details=Step norm 432.0° exceeds limit 30.0°
  Segment 24: Magnitude=12.1786, Type=large_step, Details=Step norm 697.8° exceeds limit 30.0°
  Segment 25: Magnitude=13.4336, Type=large_step, Details=Step norm 769.7° exceeds limit 30.0°
  Segment 26: Magnitude=12.5693, Type=large_step, Details=Step norm 720.2° exceeds limit 30.0°
  Segment 27: Magnitude=5.8020, Type=large_step, Details=Step norm 332.4° exceeds limit 30.0°
  Segment 28: Magnitude=10.8400, Type=large_step, Details=Step norm 621.1° exceeds limit 30.0°
  Segment 29: Magnitude=10.8952, Type=large_step, Details=Step norm 624.3° exceeds limit 30.0°
  Segment 30: Magnitude=6.3599, Type=large_step, Details=Step norm 364.4° exceeds limit 30.0°
  Segment 31: Magnitude=8.5293, Type=large_step, Details=Step norm 488.7° exceeds limit 30.0°
  Segment 32: Magnitude=12.1523, Type=large_step, Details=Step norm 696.3° exceeds limit 30.0°
  Segment 33: Magnitude=7.3747, Type=large_step, Details=Step norm 422.5° exceeds limit 30.0°
  Segment 34: Magnitude=8.6700, Type=large_step, Details=Step norm 496.8° exceeds limit 30.0°
  Segment 35: Magnitude=6.4662, Type=large_step, Details=Step norm 370.5° exceeds limit 30.0°
  Segment 36: Magnitude=14.7545, Type=large_step, Details=Step norm 845.4° exceeds limit 30.0°
  Segment 37: Magnitude=6.3477, Type=large_step, Details=Step norm 363.7° exceeds limit 30.0°
  Segment 38: Magnitude=4.7755, Type=large_step, Details=Step norm 273.6° exceeds limit 30.0°
  Segment 39: Magnitude=9.1137, Type=large_step, Details=Step norm 522.2° exceeds limit 30.0°
  Segment 40: Magnitude=7.1393, Type=large_step, Details=Step norm 409.0° exceeds limit 30.0°
  Segment 41: Magnitude=7.3701, Type=large_step, Details=Step norm 422.3° exceeds limit 30.0°
  Segment 43: Magnitude=5.5898, Type=large_step, Details=Step norm 320.3° exceeds limit 30.0°
  Segment 44: Magnitude=3.2550, Type=large_step, Details=Step norm 186.5° exceeds limit 30.0°
  Segment 45: Magnitude=7.3901, Type=large_step, Details=Step norm 423.4° exceeds limit 30.0°
  Segment 46: Magnitude=10.9301, Type=large_step, Details=Step norm 626.3° exceeds limit 30.0°
  Segment 47: Magnitude=13.8948, Type=large_step, Details=Step norm 796.1° exceeds limit 30.0°
  Segment 48: Magnitude=9.0641, Type=large_step, Details=Step norm 519.3° exceeds limit 30.0°
  Segment 49: Magnitude=6.6148, Type=large_step, Details=Step norm 379.0° exceeds limit 30.0°
  Segment 50: Magnitude=6.2921, Type=large_step, Details=Step norm 360.5° exceeds limit 30.0°
  Segment 51: Magnitude=4.2345, Type=large_step, Details=Step norm 242.6° exceeds limit 30.0°
  Segment 52: Magnitude=8.6662, Type=large_step, Details=Step norm 496.5° exceeds limit 30.0°
  Segment 53: Magnitude=10.0274, Type=large_step, Details=Step norm 574.5° exceeds limit 30.0°
  Segment 54: Magnitude=14.6176, Type=large_step, Details=Step norm 837.5° exceeds limit 30.0°
  Segment 55: Magnitude=2.9951, Type=large_step, Details=Step norm 171.6° exceeds limit 30.0°
  Segment 56: Magnitude=10.6930, Type=large_step, Details=Step norm 612.7° exceeds limit 30.0°
  Segment 57: Magnitude=5.2123, Type=large_step, Details=Step norm 298.6° exceeds limit 30.0°
  Segment 58: Magnitude=5.6209, Type=large_step, Details=Step norm 322.1° exceeds limit 30.0°
  Segment 59: Magnitude=4.6414, Type=large_step, Details=Step norm 265.9° exceeds limit 30.0°
  Segment 60: Magnitude=4.6406, Type=large_step, Details=Step norm 265.9° exceeds limit 30.0°
  Segment 61: Magnitude=6.2780, Type=large_step, Details=Step norm 359.7° exceeds limit 30.0°
  Segment 62: Magnitude=5.9426, Type=large_step, Details=Step norm 340.5° exceeds limit 30.0°
  Segment 63: Magnitude=8.4276, Type=large_step, Details=Step norm 482.9° exceeds limit 30.0°
  Segment 64: Magnitude=7.2055, Type=large_step, Details=Step norm 412.8° exceeds limit 30.0°
  Segment 65: Magnitude=4.0614, Type=large_step, Details=Step norm 232.7° exceeds limit 30.0°
  Segment 66: Magnitude=8.2432, Type=large_step, Details=Step norm 472.3° exceeds limit 30.0°
  Segment 67: Magnitude=5.6055, Type=large_step, Details=Step norm 321.2° exceeds limit 30.0°
  Segment 68: Magnitude=9.8285, Type=large_step, Details=Step norm 563.1° exceeds limit 30.0°
  Segment 69: Magnitude=8.2451, Type=large_step, Details=Step norm 472.4° exceeds limit 30.0°
  Segment 70: Magnitude=9.7819, Type=large_step, Details=Step norm 560.5° exceeds limit 30.0°
  Segment 71: Magnitude=9.7876, Type=large_step, Details=Step norm 560.8° exceeds limit 30.0°
  Segment 72: Magnitude=13.9247, Type=large_step, Details=Step norm 797.8° exceeds limit 30.0°
  Segment 73: Magnitude=14.8075, Type=large_step, Details=Step norm 848.4° exceeds limit 30.0°
  Segment 74: Magnitude=13.9778, Type=large_step, Details=Step norm 800.9° exceeds limit 30.0°
  Segment 75: Magnitude=10.0742, Type=large_step, Details=Step norm 577.2° exceeds limit 30.0°

C1 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=356.5269, Type=velocity_limit, Ratio=80.11x limit
  Segment 0: Magnitude=409.7521, Type=velocity_limit, Ratio=130.43x limit
  Segment 0: Magnitude=151.3720, Type=velocity_limit, Ratio=35.11x limit
  Segment 0: Magnitude=652.5461, Type=velocity_limit, Ratio=74.78x limit
  Segment 0: Magnitude=513.1505, Type=velocity_limit, Ratio=70.85x limit
  Segment 0: Magnitude=297.5331, Type=velocity_limit, Ratio=24.81x limit
  Segment 1: Magnitude=140.2124, Type=velocity_limit, Ratio=44.63x limit
  Segment 1: Magnitude=256.1443, Type=velocity_limit, Ratio=59.42x limit
  Segment 1: Magnitude=138.6838, Type=velocity_limit, Ratio=15.89x limit
  Segment 1: Magnitude=445.7251, Type=velocity_limit, Ratio=61.54x limit
  Segment 1: Magnitude=980.6728, Type=velocity_limit, Ratio=81.79x limit
  Segment 2: Magnitude=153.8225, Type=velocity_limit, Ratio=48.96x limit
  Segment 2: Magnitude=281.1189, Type=velocity_limit, Ratio=65.21x limit
  Segment 2: Magnitude=186.1578, Type=velocity_limit, Ratio=21.33x limit
  Segment 2: Magnitude=1412.0901, Type=velocity_limit, Ratio=117.77x limit
  Segment 3: Magnitude=661.8992, Type=velocity_limit, Ratio=55.20x limit
  Segment 4: Magnitude=289.7344, Type=velocity_limit, Ratio=65.10x limit
  Segment 4: Magnitude=324.8221, Type=velocity_limit, Ratio=103.39x limit
  Segment 4: Magnitude=107.7959, Type=velocity_limit, Ratio=25.01x limit
  Segment 4: Magnitude=328.7314, Type=velocity_limit, Ratio=37.67x limit
  Segment 4: Magnitude=535.7306, Type=velocity_limit, Ratio=44.68x limit
  Segment 5: Magnitude=4.3309, Type=velocity_limit, Ratio=1.00x limit
  Segment 5: Magnitude=759.7383, Type=velocity_limit, Ratio=87.06x limit
  Segment 5: Magnitude=446.5760, Type=velocity_limit, Ratio=61.66x limit
  Segment 5: Magnitude=1062.1957, Type=velocity_limit, Ratio=88.59x limit
  Segment 6: Magnitude=288.8484, Type=velocity_limit, Ratio=64.90x limit
  Segment 6: Magnitude=191.7198, Type=velocity_limit, Ratio=61.03x limit
  Segment 6: Magnitude=129.3703, Type=velocity_limit, Ratio=30.01x limit
  Segment 6: Magnitude=64.9565, Type=velocity_limit, Ratio=7.44x limit
  Segment 6: Magnitude=415.3305, Type=velocity_limit, Ratio=57.34x limit
  Segment 6: Magnitude=764.2788, Type=velocity_limit, Ratio=63.74x limit
  Segment 7: Magnitude=285.6707, Type=velocity_limit, Ratio=32.74x limit
  Segment 7: Magnitude=412.6432, Type=velocity_limit, Ratio=56.97x limit
  Segment 7: Magnitude=285.3768, Type=velocity_limit, Ratio=23.80x limit
  Segment 8: Magnitude=193.8447, Type=velocity_limit, Ratio=22.21x limit
  Segment 8: Magnitude=430.9954, Type=velocity_limit, Ratio=59.50x limit
  Segment 8: Magnitude=1268.7578, Type=velocity_limit, Ratio=105.81x limit
  Segment 9: Magnitude=470.3347, Type=velocity_limit, Ratio=105.68x limit
  Segment 9: Magnitude=7.8320, Type=velocity_limit, Ratio=1.82x limit
  Segment 9: Magnitude=100.8186, Type=velocity_limit, Ratio=11.55x limit
  Segment 9: Magnitude=919.7543, Type=velocity_limit, Ratio=76.71x limit
  Segment 10: Magnitude=477.1599, Type=velocity_limit, Ratio=107.21x limit
  Segment 10: Magnitude=7.3745, Type=velocity_limit, Ratio=1.71x limit
  Segment 10: Magnitude=569.2216, Type=velocity_limit, Ratio=47.47x limit
  Segment 11: Magnitude=216.1672, Type=velocity_limit, Ratio=48.57x limit
  Segment 11: Magnitude=174.4917, Type=velocity_limit, Ratio=55.54x limit
  Segment 11: Magnitude=113.2786, Type=velocity_limit, Ratio=26.28x limit
  Segment 11: Magnitude=299.2287, Type=velocity_limit, Ratio=34.29x limit
  Segment 11: Magnitude=404.5506, Type=velocity_limit, Ratio=55.85x limit
  Segment 11: Magnitude=542.0697, Type=velocity_limit, Ratio=45.21x limit
  Segment 12: Magnitude=204.9061, Type=velocity_limit, Ratio=46.04x limit
  Segment 12: Magnitude=39.7655, Type=velocity_limit, Ratio=12.66x limit
  Segment 12: Magnitude=122.3007, Type=velocity_limit, Ratio=28.37x limit
  Segment 12: Magnitude=318.8825, Type=velocity_limit, Ratio=36.54x limit
  Segment 12: Magnitude=383.5810, Type=velocity_limit, Ratio=52.96x limit
  Segment 12: Magnitude=850.4447, Type=velocity_limit, Ratio=70.93x limit
  Segment 13: Magnitude=124.0313, Type=velocity_limit, Ratio=39.48x limit
  Segment 13: Magnitude=226.3337, Type=velocity_limit, Ratio=52.50x limit
  Segment 13: Magnitude=591.9939, Type=velocity_limit, Ratio=67.84x limit
  Segment 13: Magnitude=328.7917, Type=velocity_limit, Ratio=27.42x limit
  Segment 14: Magnitude=258.8600, Type=velocity_limit, Ratio=58.16x limit
  Segment 14: Magnitude=178.1414, Type=velocity_limit, Ratio=56.70x limit
  Segment 14: Magnitude=106.1322, Type=velocity_limit, Ratio=24.62x limit
  Segment 14: Magnitude=193.7607, Type=velocity_limit, Ratio=22.20x limit
  Segment 14: Magnitude=373.0596, Type=velocity_limit, Ratio=51.51x limit
  Segment 14: Magnitude=455.6581, Type=velocity_limit, Ratio=38.00x limit
  Segment 15: Magnitude=279.9676, Type=velocity_limit, Ratio=32.08x limit
  Segment 15: Magnitude=402.4960, Type=velocity_limit, Ratio=55.57x limit
  Segment 15: Magnitude=277.9209, Type=velocity_limit, Ratio=23.18x limit
  Segment 16: Magnitude=9.8014, Type=velocity_limit, Ratio=3.12x limit
  Segment 16: Magnitude=18.0102, Type=velocity_limit, Ratio=4.18x limit
  Segment 16: Magnitude=261.9144, Type=velocity_limit, Ratio=30.01x limit
  Segment 16: Magnitude=363.6552, Type=velocity_limit, Ratio=50.21x limit
  Segment 16: Magnitude=239.1563, Type=velocity_limit, Ratio=19.95x limit
  Segment 17: Magnitude=266.4707, Type=velocity_limit, Ratio=59.87x limit
  Segment 17: Magnitude=297.9042, Type=velocity_limit, Ratio=94.83x limit
  Segment 17: Magnitude=100.1871, Type=velocity_limit, Ratio=23.24x limit
  Segment 17: Magnitude=276.9674, Type=velocity_limit, Ratio=31.74x limit
  Segment 17: Magnitude=384.1144, Type=velocity_limit, Ratio=53.03x limit
  Segment 17: Magnitude=379.9777, Type=velocity_limit, Ratio=31.69x limit
  Segment 18: Magnitude=112.2566, Type=velocity_limit, Ratio=35.73x limit
  Segment 18: Magnitude=204.7661, Type=velocity_limit, Ratio=47.50x limit
  Segment 18: Magnitude=314.8214, Type=velocity_limit, Ratio=36.08x limit
  Segment 18: Magnitude=342.9891, Type=velocity_limit, Ratio=47.35x limit
  Segment 18: Magnitude=511.8323, Type=velocity_limit, Ratio=42.69x limit
  Segment 19: Magnitude=597.7824, Type=velocity_limit, Ratio=49.86x limit
  Segment 20: Magnitude=366.9870, Type=velocity_limit, Ratio=82.46x limit
  Segment 20: Magnitude=5.4005, Type=velocity_limit, Ratio=1.25x limit
  Segment 20: Magnitude=10.5376, Type=velocity_limit, Ratio=0.88x limit
  Segment 21: Magnitude=457.1530, Type=velocity_limit, Ratio=102.72x limit
  Segment 21: Magnitude=6.1721, Type=velocity_limit, Ratio=1.43x limit
  Segment 21: Magnitude=280.8413, Type=velocity_limit, Ratio=32.18x limit
  Segment 21: Magnitude=404.3168, Type=velocity_limit, Ratio=55.82x limit
  Segment 21: Magnitude=827.5387, Type=velocity_limit, Ratio=69.02x limit
  Segment 22: Magnitude=489.1639, Type=velocity_limit, Ratio=109.91x limit
  Segment 22: Magnitude=139.6655, Type=velocity_limit, Ratio=44.46x limit
  Segment 22: Magnitude=261.6566, Type=velocity_limit, Ratio=60.70x limit
  Segment 22: Magnitude=274.8485, Type=velocity_limit, Ratio=31.50x limit
  Segment 22: Magnitude=888.0693, Type=velocity_limit, Ratio=74.06x limit
  Segment 23: Magnitude=348.4351, Type=velocity_limit, Ratio=78.29x limit
  Segment 23: Magnitude=99.8409, Type=velocity_limit, Ratio=31.78x limit
  Segment 23: Magnitude=186.8435, Type=velocity_limit, Ratio=43.34x limit
  Segment 23: Magnitude=231.0001, Type=velocity_limit, Ratio=26.47x limit
  Segment 23: Magnitude=206.6320, Type=velocity_limit, Ratio=17.23x limit
  Segment 24: Magnitude=451.6076, Type=velocity_limit, Ratio=101.47x limit
  Segment 24: Magnitude=6.3615, Type=velocity_limit, Ratio=1.48x limit
  Segment 24: Magnitude=275.9225, Type=velocity_limit, Ratio=31.62x limit
  Segment 24: Magnitude=399.4973, Type=velocity_limit, Ratio=55.16x limit
  Segment 24: Magnitude=842.5210, Type=velocity_limit, Ratio=70.27x limit
  Segment 25: Magnitude=198.0061, Type=velocity_limit, Ratio=44.49x limit
  Segment 25: Magnitude=200.6815, Type=velocity_limit, Ratio=63.88x limit
  Segment 25: Magnitude=161.8784, Type=velocity_limit, Ratio=37.55x limit
  Segment 25: Magnitude=239.6108, Type=velocity_limit, Ratio=27.46x limit
  Segment 25: Magnitude=452.6117, Type=velocity_limit, Ratio=62.49x limit
  Segment 25: Magnitude=1194.7255, Type=velocity_limit, Ratio=99.64x limit
  Segment 26: Magnitude=207.0960, Type=velocity_limit, Ratio=46.53x limit
  Segment 26: Magnitude=231.6582, Type=velocity_limit, Ratio=73.74x limit
  Segment 26: Magnitude=79.2376, Type=velocity_limit, Ratio=18.38x limit
  Segment 26: Magnitude=383.9666, Type=velocity_limit, Ratio=44.00x limit
  Segment 26: Magnitude=298.9847, Type=velocity_limit, Ratio=41.28x limit
  Segment 26: Magnitude=588.3840, Type=velocity_limit, Ratio=49.07x limit
  Segment 27: Magnitude=363.1094, Type=velocity_limit, Ratio=81.59x limit
  Segment 27: Magnitude=427.8011, Type=velocity_limit, Ratio=136.17x limit
  Segment 27: Magnitude=179.2853, Type=velocity_limit, Ratio=41.59x limit
  Segment 27: Magnitude=316.0235, Type=velocity_limit, Ratio=36.21x limit
  Segment 27: Magnitude=47.1378, Type=velocity_limit, Ratio=3.93x limit
  Segment 28: Magnitude=237.7188, Type=velocity_limit, Ratio=53.41x limit
  Segment 28: Magnitude=165.2045, Type=velocity_limit, Ratio=52.59x limit
  Segment 28: Magnitude=91.9802, Type=velocity_limit, Ratio=21.34x limit
  Segment 28: Magnitude=51.2522, Type=velocity_limit, Ratio=5.87x limit
  Segment 28: Magnitude=759.6787, Type=velocity_limit, Ratio=63.36x limit
  Segment 29: Magnitude=244.4518, Type=velocity_limit, Ratio=54.93x limit
  Segment 29: Magnitude=161.3163, Type=velocity_limit, Ratio=51.35x limit
  Segment 29: Magnitude=110.1741, Type=velocity_limit, Ratio=25.56x limit
  Segment 29: Magnitude=54.0111, Type=velocity_limit, Ratio=6.19x limit
  Segment 29: Magnitude=785.3601, Type=velocity_limit, Ratio=65.50x limit
  Segment 30: Magnitude=402.9436, Type=velocity_limit, Ratio=46.17x limit
  Segment 30: Magnitude=579.9806, Type=velocity_limit, Ratio=80.07x limit
  Segment 30: Magnitude=402.4892, Type=velocity_limit, Ratio=33.57x limit
  Segment 31: Magnitude=121.5200, Type=velocity_limit, Ratio=27.30x limit
  Segment 31: Magnitude=218.7190, Type=velocity_limit, Ratio=69.62x limit
  Segment 31: Magnitude=84.8971, Type=velocity_limit, Ratio=19.69x limit
  Segment 31: Magnitude=166.5981, Type=velocity_limit, Ratio=19.09x limit
  Segment 31: Magnitude=418.4861, Type=velocity_limit, Ratio=34.90x limit
  Segment 32: Magnitude=703.3979, Type=velocity_limit, Ratio=158.05x limit
  Segment 32: Magnitude=4.5915, Type=velocity_limit, Ratio=1.46x limit
  Segment 32: Magnitude=430.3567, Type=velocity_limit, Ratio=49.32x limit
  Segment 32: Magnitude=622.4775, Type=velocity_limit, Ratio=85.94x limit
  Segment 32: Magnitude=1308.2211, Type=velocity_limit, Ratio=109.11x limit
  Segment 33: Magnitude=483.4322, Type=velocity_limit, Ratio=108.62x limit
  Segment 33: Magnitude=144.1616, Type=velocity_limit, Ratio=45.89x limit
  Segment 33: Magnitude=269.8953, Type=velocity_limit, Ratio=62.61x limit
  Segment 33: Magnitude=270.1214, Type=velocity_limit, Ratio=30.95x limit
  Segment 33: Magnitude=288.2785, Type=velocity_limit, Ratio=24.04x limit
  Segment 34: Magnitude=485.7775, Type=velocity_limit, Ratio=109.15x limit
  Segment 34: Magnitude=145.0666, Type=velocity_limit, Ratio=46.18x limit
  Segment 34: Magnitude=271.6777, Type=velocity_limit, Ratio=63.02x limit
  Segment 34: Magnitude=394.6044, Type=velocity_limit, Ratio=45.22x limit
  Segment 34: Magnitude=429.8869, Type=velocity_limit, Ratio=59.35x limit
  Segment 34: Magnitude=57.1546, Type=velocity_limit, Ratio=4.77x limit
  Segment 35: Magnitude=425.5544, Type=velocity_limit, Ratio=95.62x limit
  Segment 35: Magnitude=323.3267, Type=velocity_limit, Ratio=37.05x limit
  Segment 35: Magnitude=48.2607, Type=velocity_limit, Ratio=4.02x limit
  Segment 36: Magnitude=737.0200, Type=velocity_limit, Ratio=165.60x limit
  Segment 36: Magnitude=217.2803, Type=velocity_limit, Ratio=69.16x limit
  Segment 36: Magnitude=405.7006, Type=velocity_limit, Ratio=94.11x limit
  Segment 36: Magnitude=36.9117, Type=velocity_limit, Ratio=4.23x limit
  Segment 36: Magnitude=652.1363, Type=velocity_limit, Ratio=90.04x limit
  Segment 36: Magnitude=1820.5679, Type=velocity_limit, Ratio=151.84x limit
  Segment 37: Magnitude=270.6677, Type=velocity_limit, Ratio=31.02x limit
  Segment 37: Magnitude=391.3681, Type=velocity_limit, Ratio=54.03x limit
  Segment 37: Magnitude=270.7152, Type=velocity_limit, Ratio=22.58x limit
  Segment 38: Magnitude=279.9658, Type=velocity_limit, Ratio=62.91x limit
  Segment 38: Magnitude=186.9075, Type=velocity_limit, Ratio=59.49x limit
