Continuity Violations Report: Traj_7_[1-87]
================================================================================

Commanded Speed: 100.0 mm/s
Number of Poses: 87

C0 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 0
  Segment 56: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 56
  Segment 57: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 57
  Segment 58: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 58
  Segment 59: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 59
  Segment 60: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 60
  Segment 61: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 61
  Segment 62: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 62
  Segment 63: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 63
  Segment 64: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 64
  Segment 65: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 65
  Segment 66: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 66
  Segment 67: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 67
  Segment 68: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 68
  Segment 69: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 69
  Segment 70: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 70
  Segment 71: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 71
  Segment 72: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 72
  Segment 73: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 73
  Segment 74: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 74
  Segment 75: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 75
  Segment 76: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 76
  Segment 77: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 77
  Segment 78: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 78
  Segment 79: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 79
  Segment 80: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 80
  Segment 81: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 81
  Segment 82: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 82
  Segment 83: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 83
  Segment 84: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 84
  Segment 85: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 85
  Segment 86: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 86
  Segment 0: Magnitude=9.3627, Type=large_step, Details=Step norm 536.4° exceeds limit 30.0°
  Segment 1: Magnitude=6.2764, Type=large_step, Details=Step norm 359.6° exceeds limit 30.0°
  Segment 2: Magnitude=7.7611, Type=large_step, Details=Step norm 444.7° exceeds limit 30.0°
  Segment 3: Magnitude=7.5599, Type=large_step, Details=Step norm 433.2° exceeds limit 30.0°
  Segment 4: Magnitude=7.9861, Type=large_step, Details=Step norm 457.6° exceeds limit 30.0°
  Segment 5: Magnitude=5.2401, Type=large_step, Details=Step norm 300.2° exceeds limit 30.0°
  Segment 6: Magnitude=8.1981, Type=large_step, Details=Step norm 469.7° exceeds limit 30.0°
  Segment 7: Magnitude=8.4406, Type=large_step, Details=Step norm 483.6° exceeds limit 30.0°
  Segment 8: Magnitude=10.8772, Type=large_step, Details=Step norm 623.2° exceeds limit 30.0°
  Segment 9: Magnitude=8.5944, Type=large_step, Details=Step norm 492.4° exceeds limit 30.0°
  Segment 10: Magnitude=12.9941, Type=large_step, Details=Step norm 744.5° exceeds limit 30.0°
  Segment 11: Magnitude=15.1553, Type=large_step, Details=Step norm 868.3° exceeds limit 30.0°
  Segment 12: Magnitude=9.9671, Type=large_step, Details=Step norm 571.1° exceeds limit 30.0°
  Segment 13: Magnitude=7.0387, Type=large_step, Details=Step norm 403.3° exceeds limit 30.0°
  Segment 14: Magnitude=6.7754, Type=large_step, Details=Step norm 388.2° exceeds limit 30.0°
  Segment 15: Magnitude=7.4034, Type=large_step, Details=Step norm 424.2° exceeds limit 30.0°
  Segment 16: Magnitude=6.7921, Type=large_step, Details=Step norm 389.2° exceeds limit 30.0°
  Segment 18: Magnitude=7.7150, Type=large_step, Details=Step norm 442.0° exceeds limit 30.0°
  Segment 19: Magnitude=6.3506, Type=large_step, Details=Step norm 363.9° exceeds limit 30.0°
  Segment 20: Magnitude=11.9675, Type=large_step, Details=Step norm 685.7° exceeds limit 30.0°
  Segment 21: Magnitude=7.5625, Type=large_step, Details=Step norm 433.3° exceeds limit 30.0°
  Segment 22: Magnitude=10.0559, Type=large_step, Details=Step norm 576.2° exceeds limit 30.0°
  Segment 23: Magnitude=9.4571, Type=large_step, Details=Step norm 541.9° exceeds limit 30.0°
  Segment 24: Magnitude=6.0528, Type=large_step, Details=Step norm 346.8° exceeds limit 30.0°
  Segment 25: Magnitude=6.3800, Type=large_step, Details=Step norm 365.5° exceeds limit 30.0°
  Segment 26: Magnitude=4.7718, Type=large_step, Details=Step norm 273.4° exceeds limit 30.0°
  Segment 27: Magnitude=11.5352, Type=large_step, Details=Step norm 660.9° exceeds limit 30.0°
  Segment 28: Magnitude=8.0720, Type=large_step, Details=Step norm 462.5° exceeds limit 30.0°
  Segment 29: Magnitude=5.0801, Type=large_step, Details=Step norm 291.1° exceeds limit 30.0°
  Segment 30: Magnitude=10.1671, Type=large_step, Details=Step norm 582.5° exceeds limit 30.0°
  Segment 31: Magnitude=5.6620, Type=large_step, Details=Step norm 324.4° exceeds limit 30.0°
  Segment 32: Magnitude=10.0973, Type=large_step, Details=Step norm 578.5° exceeds limit 30.0°
  Segment 33: Magnitude=9.8995, Type=large_step, Details=Step norm 567.2° exceeds limit 30.0°
  Segment 34: Magnitude=8.1850, Type=large_step, Details=Step norm 469.0° exceeds limit 30.0°
  Segment 35: Magnitude=7.1599, Type=large_step, Details=Step norm 410.2° exceeds limit 30.0°
  Segment 36: Magnitude=9.8152, Type=large_step, Details=Step norm 562.4° exceeds limit 30.0°
  Segment 37: Magnitude=5.5534, Type=large_step, Details=Step norm 318.2° exceeds limit 30.0°
  Segment 38: Magnitude=6.5258, Type=large_step, Details=Step norm 373.9° exceeds limit 30.0°
  Segment 39: Magnitude=5.5767, Type=large_step, Details=Step norm 319.5° exceeds limit 30.0°
  Segment 40: Magnitude=7.0665, Type=large_step, Details=Step norm 404.9° exceeds limit 30.0°
  Segment 41: Magnitude=4.9921, Type=large_step, Details=Step norm 286.0° exceeds limit 30.0°
  Segment 42: Magnitude=6.5825, Type=large_step, Details=Step norm 377.2° exceeds limit 30.0°
  Segment 43: Magnitude=8.6395, Type=large_step, Details=Step norm 495.0° exceeds limit 30.0°
  Segment 44: Magnitude=10.1848, Type=large_step, Details=Step norm 583.5° exceeds limit 30.0°
  Segment 45: Magnitude=9.7029, Type=large_step, Details=Step norm 555.9° exceeds limit 30.0°
  Segment 46: Magnitude=8.2962, Type=large_step, Details=Step norm 475.3° exceeds limit 30.0°
  Segment 47: Magnitude=6.3191, Type=large_step, Details=Step norm 362.1° exceeds limit 30.0°
  Segment 48: Magnitude=12.9023, Type=large_step, Details=Step norm 739.2° exceeds limit 30.0°
  Segment 49: Magnitude=4.5312, Type=large_step, Details=Step norm 259.6° exceeds limit 30.0°
  Segment 50: Magnitude=5.7675, Type=large_step, Details=Step norm 330.5° exceeds limit 30.0°
  Segment 51: Magnitude=11.5351, Type=large_step, Details=Step norm 660.9° exceeds limit 30.0°
  Segment 52: Magnitude=9.9772, Type=large_step, Details=Step norm 571.7° exceeds limit 30.0°
  Segment 53: Magnitude=9.9306, Type=large_step, Details=Step norm 569.0° exceeds limit 30.0°
  Segment 54: Magnitude=7.5605, Type=large_step, Details=Step norm 433.2° exceeds limit 30.0°
  Segment 55: Magnitude=5.5027, Type=large_step, Details=Step norm 315.3° exceeds limit 30.0°
  Segment 56: Magnitude=13.7086, Type=large_step, Details=Step norm 785.4° exceeds limit 30.0°
  Segment 57: Magnitude=4.7978, Type=large_step, Details=Step norm 274.9° exceeds limit 30.0°
  Segment 58: Magnitude=10.3671, Type=large_step, Details=Step norm 594.0° exceeds limit 30.0°
  Segment 59: Magnitude=6.8618, Type=large_step, Details=Step norm 393.2° exceeds limit 30.0°
  Segment 60: Magnitude=6.2855, Type=large_step, Details=Step norm 360.1° exceeds limit 30.0°
  Segment 61: Magnitude=10.6121, Type=large_step, Details=Step norm 608.0° exceeds limit 30.0°
  Segment 62: Magnitude=12.5684, Type=large_step, Details=Step norm 720.1° exceeds limit 30.0°
  Segment 63: Magnitude=16.3154, Type=large_step, Details=Step norm 934.8° exceeds limit 30.0°
  Segment 64: Magnitude=9.6822, Type=large_step, Details=Step norm 554.8° exceeds limit 30.0°
  Segment 65: Magnitude=8.3590, Type=large_step, Details=Step norm 478.9° exceeds limit 30.0°
  Segment 66: Magnitude=7.6544, Type=large_step, Details=Step norm 438.6° exceeds limit 30.0°
  Segment 67: Magnitude=5.6777, Type=large_step, Details=Step norm 325.3° exceeds limit 30.0°
  Segment 68: Magnitude=10.4488, Type=large_step, Details=Step norm 598.7° exceeds limit 30.0°
  Segment 69: Magnitude=4.2370, Type=large_step, Details=Step norm 242.8° exceeds limit 30.0°
  Segment 70: Magnitude=11.1915, Type=large_step, Details=Step norm 641.2° exceeds limit 30.0°
  Segment 71: Magnitude=11.1494, Type=large_step, Details=Step norm 638.8° exceeds limit 30.0°
  Segment 72: Magnitude=11.2892, Type=large_step, Details=Step norm 646.8° exceeds limit 30.0°
  Segment 73: Magnitude=6.3978, Type=large_step, Details=Step norm 366.6° exceeds limit 30.0°
  Segment 74: Magnitude=8.3089, Type=large_step, Details=Step norm 476.1° exceeds limit 30.0°
  Segment 75: Magnitude=9.9257, Type=large_step, Details=Step norm 568.7° exceeds limit 30.0°
  Segment 76: Magnitude=5.7780, Type=large_step, Details=Step norm 331.1° exceeds limit 30.0°
  Segment 77: Magnitude=8.2178, Type=large_step, Details=Step norm 470.8° exceeds limit 30.0°
  Segment 78: Magnitude=5.6418, Type=large_step, Details=Step norm 323.2° exceeds limit 30.0°
  Segment 79: Magnitude=10.9217, Type=large_step, Details=Step norm 625.8° exceeds limit 30.0°
  Segment 80: Magnitude=6.3505, Type=large_step, Details=Step norm 363.9° exceeds limit 30.0°
  Segment 81: Magnitude=7.3289, Type=large_step, Details=Step norm 419.9° exceeds limit 30.0°
  Segment 82: Magnitude=9.2047, Type=large_step, Details=Step norm 527.4° exceeds limit 30.0°
  Segment 83: Magnitude=7.8554, Type=large_step, Details=Step norm 450.1° exceeds limit 30.0°
  Segment 84: Magnitude=5.6328, Type=large_step, Details=Step norm 322.7° exceeds limit 30.0°
  Segment 85: Magnitude=4.6545, Type=large_step, Details=Step norm 266.7° exceeds limit 30.0°

C1 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=64.1553, Type=velocity_limit, Ratio=7.35x limit
  Segment 0: Magnitude=470.0637, Type=velocity_limit, Ratio=64.90x limit
  Segment 0: Magnitude=845.9071, Type=velocity_limit, Ratio=70.55x limit
  Segment 1: Magnitude=390.0608, Type=velocity_limit, Ratio=44.70x limit
  Segment 1: Magnitude=521.1259, Type=velocity_limit, Ratio=43.46x limit
  Segment 2: Magnitude=522.0693, Type=velocity_limit, Ratio=117.30x limit
  Segment 2: Magnitude=156.8003, Type=velocity_limit, Ratio=49.91x limit
  Segment 2: Magnitude=291.2697, Type=velocity_limit, Ratio=67.56x limit
  Segment 2: Magnitude=372.1258, Type=velocity_limit, Ratio=42.64x limit
  Segment 2: Magnitude=354.1680, Type=velocity_limit, Ratio=29.54x limit
  Segment 3: Magnitude=196.9409, Type=velocity_limit, Ratio=44.25x limit
  Segment 3: Magnitude=374.8070, Type=velocity_limit, Ratio=119.30x limit
  Segment 3: Magnitude=143.3817, Type=velocity_limit, Ratio=33.26x limit
  Segment 3: Magnitude=271.4315, Type=velocity_limit, Ratio=31.10x limit
  Segment 3: Magnitude=583.9997, Type=velocity_limit, Ratio=48.71x limit
  Segment 4: Magnitude=197.8421, Type=velocity_limit, Ratio=44.45x limit
  Segment 4: Magnitude=376.7867, Type=velocity_limit, Ratio=119.93x limit
  Segment 4: Magnitude=144.4676, Type=velocity_limit, Ratio=33.51x limit
  Segment 4: Magnitude=381.8476, Type=velocity_limit, Ratio=43.76x limit
  Segment 4: Magnitude=586.7754, Type=velocity_limit, Ratio=48.94x limit
  Segment 5: Magnitude=160.7288, Type=velocity_limit, Ratio=51.16x limit
  Segment 5: Magnitude=306.3478, Type=velocity_limit, Ratio=71.06x limit
  Segment 5: Magnitude=283.6427, Type=velocity_limit, Ratio=32.50x limit
  Segment 5: Magnitude=319.0072, Type=velocity_limit, Ratio=26.61x limit
  Segment 6: Magnitude=528.0334, Type=velocity_limit, Ratio=118.64x limit
  Segment 6: Magnitude=9.7661, Type=velocity_limit, Ratio=2.27x limit
  Segment 6: Magnitude=676.6445, Type=velocity_limit, Ratio=56.43x limit
  Segment 7: Magnitude=332.0027, Type=velocity_limit, Ratio=74.60x limit
  Segment 7: Magnitude=226.0270, Type=velocity_limit, Ratio=71.95x limit
  Segment 7: Magnitude=143.1013, Type=velocity_limit, Ratio=33.19x limit
  Segment 7: Magnitude=235.3975, Type=velocity_limit, Ratio=26.97x limit
  Segment 7: Magnitude=479.5758, Type=velocity_limit, Ratio=66.21x limit
  Segment 7: Magnitude=573.1813, Type=velocity_limit, Ratio=47.80x limit
  Segment 8: Magnitude=201.7687, Type=velocity_limit, Ratio=45.34x limit
  Segment 8: Magnitude=389.0969, Type=velocity_limit, Ratio=123.85x limit
  Segment 8: Magnitude=157.2644, Type=velocity_limit, Ratio=36.48x limit
  Segment 8: Magnitude=49.1153, Type=velocity_limit, Ratio=5.63x limit
  Segment 8: Magnitude=481.4347, Type=velocity_limit, Ratio=66.47x limit
  Segment 8: Magnitude=938.4560, Type=velocity_limit, Ratio=78.27x limit
  Segment 9: Magnitude=189.0980, Type=velocity_limit, Ratio=60.19x limit
  Segment 9: Magnitude=443.1224, Type=velocity_limit, Ratio=102.79x limit
  Segment 9: Magnitude=743.4475, Type=velocity_limit, Ratio=85.19x limit
  Segment 9: Magnitude=9.2394, Type=velocity_limit, Ratio=1.28x limit
  Segment 9: Magnitude=241.8104, Type=velocity_limit, Ratio=20.17x limit
  Segment 10: Magnitude=672.6843, Type=velocity_limit, Ratio=151.14x limit
  Segment 10: Magnitude=205.2424, Type=velocity_limit, Ratio=65.33x limit
  Segment 10: Magnitude=300.6819, Type=velocity_limit, Ratio=69.75x limit
  Segment 10: Magnitude=796.7880, Type=velocity_limit, Ratio=91.31x limit
  Segment 10: Magnitude=845.8083, Type=velocity_limit, Ratio=70.54x limit
  Segment 11: Magnitude=131.9707, Type=velocity_limit, Ratio=29.65x limit
  Segment 11: Magnitude=394.9379, Type=velocity_limit, Ratio=125.71x limit
  Segment 11: Magnitude=141.1043, Type=velocity_limit, Ratio=32.73x limit
  Segment 11: Magnitude=387.1175, Type=velocity_limit, Ratio=44.36x limit
  Segment 11: Magnitude=478.1917, Type=velocity_limit, Ratio=66.02x limit
  Segment 11: Magnitude=1427.2613, Type=velocity_limit, Ratio=119.03x limit
  Segment 12: Magnitude=163.5481, Type=velocity_limit, Ratio=52.06x limit
  Segment 12: Magnitude=297.9646, Type=velocity_limit, Ratio=69.12x limit
  Segment 12: Magnitude=400.3924, Type=velocity_limit, Ratio=45.88x limit
  Segment 12: Magnitude=476.8633, Type=velocity_limit, Ratio=65.84x limit
  Segment 12: Magnitude=770.5956, Type=velocity_limit, Ratio=64.27x limit
  Segment 13: Magnitude=443.3246, Type=velocity_limit, Ratio=50.80x limit
  Segment 13: Magnitude=581.8742, Type=velocity_limit, Ratio=48.53x limit
  Segment 14: Magnitude=517.0084, Type=velocity_limit, Ratio=116.17x limit
  Segment 14: Magnitude=54.5571, Type=velocity_limit, Ratio=17.37x limit
  Segment 14: Magnitude=132.6748, Type=velocity_limit, Ratio=30.78x limit
  Segment 14: Magnitude=437.0975, Type=velocity_limit, Ratio=50.09x limit
  Segment 14: Magnitude=55.2821, Type=velocity_limit, Ratio=4.61x limit
  Segment 15: Magnitude=52.7489, Type=velocity_limit, Ratio=16.79x limit
  Segment 15: Magnitude=121.5908, Type=velocity_limit, Ratio=28.21x limit
  Segment 15: Magnitude=431.1003, Type=velocity_limit, Ratio=49.40x limit
  Segment 15: Magnitude=600.0529, Type=velocity_limit, Ratio=50.04x limit
  Segment 16: Magnitude=190.4784, Type=velocity_limit, Ratio=42.80x limit
  Segment 16: Magnitude=219.2077, Type=velocity_limit, Ratio=69.78x limit
  Segment 16: Magnitude=132.3320, Type=velocity_limit, Ratio=30.70x limit
  Segment 16: Magnitude=388.2935, Type=velocity_limit, Ratio=44.50x limit
  Segment 16: Magnitude=453.7448, Type=velocity_limit, Ratio=62.64x limit
  Segment 16: Magnitude=52.4586, Type=velocity_limit, Ratio=4.38x limit
  Segment 18: Magnitude=309.3990, Type=velocity_limit, Ratio=69.52x limit
  Segment 18: Magnitude=372.0791, Type=velocity_limit, Ratio=118.44x limit
  Segment 18: Magnitude=161.5720, Type=velocity_limit, Ratio=37.48x limit
  Segment 18: Magnitude=28.4531, Type=velocity_limit, Ratio=3.26x limit
  Segment 18: Magnitude=446.8610, Type=velocity_limit, Ratio=61.69x limit
  Segment 18: Magnitude=341.2202, Type=velocity_limit, Ratio=28.46x limit
  Segment 19: Magnitude=318.7533, Type=velocity_limit, Ratio=36.53x limit
  Segment 19: Magnitude=460.4393, Type=velocity_limit, Ratio=63.57x limit
  Segment 19: Magnitude=318.7730, Type=velocity_limit, Ratio=26.59x limit
  Segment 20: Magnitude=536.5406, Type=velocity_limit, Ratio=120.55x limit
  Segment 20: Magnitude=333.3125, Type=velocity_limit, Ratio=38.19x limit
  Segment 20: Magnitude=482.3657, Type=velocity_limit, Ratio=66.60x limit
  Segment 20: Magnitude=993.3186, Type=velocity_limit, Ratio=82.84x limit
  Segment 21: Magnitude=561.6632, Type=velocity_limit, Ratio=126.20x limit
  Segment 21: Magnitude=174.1666, Type=velocity_limit, Ratio=55.44x limit
  Segment 21: Magnitude=322.0923, Type=velocity_limit, Ratio=74.71x limit
  Segment 21: Magnitude=50.2655, Type=velocity_limit, Ratio=5.76x limit
  Segment 21: Magnitude=504.8811, Type=velocity_limit, Ratio=69.70x limit
  Segment 21: Magnitude=31.6798, Type=velocity_limit, Ratio=2.64x limit
  Segment 22: Magnitude=367.1454, Type=velocity_limit, Ratio=82.49x limit
  Segment 22: Magnitude=227.0257, Type=velocity_limit, Ratio=72.26x limit
  Segment 22: Magnitude=199.7563, Type=velocity_limit, Ratio=46.34x limit
  Segment 22: Magnitude=806.9065, Type=velocity_limit, Ratio=92.46x limit
  Segment 22: Magnitude=530.3800, Type=velocity_limit, Ratio=73.23x limit
  Segment 22: Magnitude=471.9808, Type=velocity_limit, Ratio=39.36x limit
  Segment 23: Magnitude=987.4147, Type=velocity_limit, Ratio=113.15x limit
  Segment 23: Magnitude=558.0911, Type=velocity_limit, Ratio=77.05x limit
  Segment 23: Magnitude=257.5729, Type=velocity_limit, Ratio=21.48x limit
  Segment 24: Magnitude=407.0663, Type=velocity_limit, Ratio=91.46x limit
  Segment 24: Magnitude=250.4216, Type=velocity_limit, Ratio=79.71x limit
  Segment 24: Magnitude=223.5420, Type=velocity_limit, Ratio=51.85x limit
  Segment 24: Magnitude=145.1739, Type=velocity_limit, Ratio=16.64x limit
  Segment 24: Magnitude=561.6735, Type=velocity_limit, Ratio=46.84x limit
  Segment 25: Magnitude=428.3366, Type=velocity_limit, Ratio=96.24x limit
  Segment 25: Magnitude=262.1357, Type=velocity_limit, Ratio=83.44x limit
  Segment 25: Magnitude=237.9351, Type=velocity_limit, Ratio=55.19x limit
  Segment 25: Magnitude=634.8896, Type=velocity_limit, Ratio=72.75x limit
  Segment 25: Magnitude=212.1657, Type=velocity_limit, Ratio=17.69x limit
  Segment 26: Magnitude=255.3342, Type=velocity_limit, Ratio=57.37x limit
  Segment 26: Magnitude=468.0420, Type=velocity_limit, Ratio=148.98x limit
  Segment 26: Magnitude=156.1807, Type=velocity_limit, Ratio=36.23x limit
  Segment 26: Magnitude=261.5412, Type=velocity_limit, Ratio=29.97x limit
  Segment 26: Magnitude=174.9896, Type=velocity_limit, Ratio=14.59x limit
  Segment 27: Magnitude=541.3096, Type=velocity_limit, Ratio=121.63x limit
  Segment 27: Magnitude=169.2946, Type=velocity_limit, Ratio=53.89x limit
  Segment 27: Magnitude=312.7923, Type=velocity_limit, Ratio=72.56x limit
  Segment 27: Magnitude=383.4063, Type=velocity_limit, Ratio=43.94x limit
  Segment 27: Magnitude=980.7776, Type=velocity_limit, Ratio=81.80x limit
  Segment 28: Magnitude=437.4461, Type=velocity_limit, Ratio=98.29x limit
  Segment 28: Magnitude=7.5085, Type=velocity_limit, Ratio=1.74x limit
  Segment 28: Magnitude=545.1326, Type=velocity_limit, Ratio=62.47x limit
  Segment 28: Magnitude=14.3746, Type=velocity_limit, Ratio=1.20x limit
  Segment 29: Magnitude=46.8200, Type=velocity_limit, Ratio=14.90x limit
  Segment 29: Magnitude=105.9575, Type=velocity_limit, Ratio=24.58x limit
  Segment 29: Magnitude=69.3232, Type=velocity_limit, Ratio=7.94x limit
  Segment 29: Magnitude=329.7558, Type=velocity_limit, Ratio=45.53x limit
  Segment 29: Magnitude=96.5270, Type=velocity_limit, Ratio=8.05x limit
  Segment 30: Magnitude=317.6532, Type=velocity_limit, Ratio=71.37x limit
  Segment 30: Magnitude=40.2883, Type=velocity_limit, Ratio=12.82x limit
  Segment 30: Magnitude=86.7093, Type=velocity_limit, Ratio=20.11x limit
  Segment 30: Magnitude=336.5441, Type=velocity_limit, Ratio=38.57x limit
  Segment 30: Magnitude=285.3773, Type=velocity_limit, Ratio=39.40x limit
  Segment 30: Magnitude=322.6181, Type=velocity_limit, Ratio=26.91x limit
  Segment 31: Magnitude=89.1027, Type=velocity_limit, Ratio=28.36x limit
  Segment 31: Magnitude=162.1752, Type=velocity_limit, Ratio=37.62x limit
  Segment 31: Magnitude=25.9829, Type=velocity_limit, Ratio=2.98x limit
  Segment 31: Magnitude=251.9018, Type=velocity_limit, Ratio=34.78x limit
  Segment 31: Magnitude=20.5316, Type=velocity_limit, Ratio=1.71x limit
  Segment 32: Magnitude=156.6997, Type=velocity_limit, Ratio=35.21x limit
  Segment 32: Magnitude=193.6804, Type=velocity_limit, Ratio=61.65x limit
  Segment 32: Magnitude=98.6508, Type=velocity_limit, Ratio=22.88x limit
  Segment 32: Magnitude=321.2446, Type=velocity_limit, Ratio=36.81x limit
  Segment 32: Magnitude=226.4249, Type=velocity_limit, Ratio=31.26x limit
  Segment 32: Magnitude=166.0769, Type=velocity_limit, Ratio=13.85x limit
  Segment 33: Magnitude=142.9530, Type=velocity_limit, Ratio=32.12x limit
