Continuity Violations Report: Traj_10_[1-83]
================================================================================

Commanded Speed: 100.0 mm/s
Number of Poses: 83

C0 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 0
  Segment 56: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 56
  Segment 57: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 57
  Segment 58: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 58
  Segment 59: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 59
  Segment 60: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 60
  Segment 61: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 61
  Segment 62: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 62
  Segment 63: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 63
  Segment 64: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 64
  Segment 65: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 65
  Segment 66: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 66
  Segment 67: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 67
  Segment 68: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 68
  Segment 69: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 69
  Segment 70: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 70
  Segment 71: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 71
  Segment 72: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 72
  Segment 73: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 73
  Segment 74: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 74
  Segment 75: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 75
  Segment 76: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 76
  Segment 77: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 77
  Segment 78: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 78
  Segment 79: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 79
  Segment 80: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 80
  Segment 81: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 81
  Segment 82: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 82
  Segment 0: Magnitude=5.5024, Type=large_step, Details=Step norm 315.3° exceeds limit 30.0°
  Segment 1: Magnitude=8.3720, Type=large_step, Details=Step norm 479.7° exceeds limit 30.0°
  Segment 2: Magnitude=12.1503, Type=large_step, Details=Step norm 696.2° exceeds limit 30.0°
  Segment 3: Magnitude=8.2089, Type=large_step, Details=Step norm 470.3° exceeds limit 30.0°
  Segment 4: Magnitude=6.3310, Type=large_step, Details=Step norm 362.7° exceeds limit 30.0°
  Segment 5: Magnitude=6.7523, Type=large_step, Details=Step norm 386.9° exceeds limit 30.0°
  Segment 6: Magnitude=9.3340, Type=large_step, Details=Step norm 534.8° exceeds limit 30.0°
  Segment 7: Magnitude=14.6954, Type=large_step, Details=Step norm 842.0° exceeds limit 30.0°
  Segment 8: Magnitude=12.0605, Type=large_step, Details=Step norm 691.0° exceeds limit 30.0°
  Segment 9: Magnitude=5.2262, Type=large_step, Details=Step norm 299.4° exceeds limit 30.0°
  Segment 10: Magnitude=6.4550, Type=large_step, Details=Step norm 369.8° exceeds limit 30.0°
  Segment 11: Magnitude=11.0257, Type=large_step, Details=Step norm 631.7° exceeds limit 30.0°
  Segment 12: Magnitude=3.9778, Type=large_step, Details=Step norm 227.9° exceeds limit 30.0°
  Segment 13: Magnitude=6.5974, Type=large_step, Details=Step norm 378.0° exceeds limit 30.0°
  Segment 14: Magnitude=8.2675, Type=large_step, Details=Step norm 473.7° exceeds limit 30.0°
  Segment 15: Magnitude=8.1522, Type=large_step, Details=Step norm 467.1° exceeds limit 30.0°
  Segment 16: Magnitude=10.7962, Type=large_step, Details=Step norm 618.6° exceeds limit 30.0°
  Segment 17: Magnitude=8.8638, Type=large_step, Details=Step norm 507.9° exceeds limit 30.0°
  Segment 18: Magnitude=3.9424, Type=large_step, Details=Step norm 225.9° exceeds limit 30.0°
  Segment 19: Magnitude=11.5873, Type=large_step, Details=Step norm 663.9° exceeds limit 30.0°
  Segment 20: Magnitude=8.4052, Type=large_step, Details=Step norm 481.6° exceeds limit 30.0°
  Segment 21: Magnitude=11.9068, Type=large_step, Details=Step norm 682.2° exceeds limit 30.0°
  Segment 22: Magnitude=7.5487, Type=large_step, Details=Step norm 432.5° exceeds limit 30.0°
  Segment 23: Magnitude=5.3548, Type=large_step, Details=Step norm 306.8° exceeds limit 30.0°
  Segment 24: Magnitude=7.9520, Type=large_step, Details=Step norm 455.6° exceeds limit 30.0°
  Segment 25: Magnitude=9.3479, Type=large_step, Details=Step norm 535.6° exceeds limit 30.0°
  Segment 26: Magnitude=10.9107, Type=large_step, Details=Step norm 625.1° exceeds limit 30.0°
  Segment 27: Magnitude=5.1567, Type=large_step, Details=Step norm 295.5° exceeds limit 30.0°
  Segment 28: Magnitude=4.5551, Type=large_step, Details=Step norm 261.0° exceeds limit 30.0°
  Segment 29: Magnitude=5.8090, Type=large_step, Details=Step norm 332.8° exceeds limit 30.0°
  Segment 30: Magnitude=6.0155, Type=large_step, Details=Step norm 344.7° exceeds limit 30.0°
  Segment 31: Magnitude=10.0247, Type=large_step, Details=Step norm 574.4° exceeds limit 30.0°
  Segment 32: Magnitude=6.9983, Type=large_step, Details=Step norm 401.0° exceeds limit 30.0°
  Segment 33: Magnitude=6.1371, Type=large_step, Details=Step norm 351.6° exceeds limit 30.0°
  Segment 34: Magnitude=6.2127, Type=large_step, Details=Step norm 356.0° exceeds limit 30.0°
  Segment 35: Magnitude=5.5068, Type=large_step, Details=Step norm 315.5° exceeds limit 30.0°
  Segment 36: Magnitude=10.0292, Type=large_step, Details=Step norm 574.6° exceeds limit 30.0°
  Segment 37: Magnitude=3.8366, Type=large_step, Details=Step norm 219.8° exceeds limit 30.0°
  Segment 38: Magnitude=11.6222, Type=large_step, Details=Step norm 665.9° exceeds limit 30.0°
  Segment 39: Magnitude=4.8185, Type=large_step, Details=Step norm 276.1° exceeds limit 30.0°
  Segment 40: Magnitude=11.9628, Type=large_step, Details=Step norm 685.4° exceeds limit 30.0°
  Segment 41: Magnitude=8.5593, Type=large_step, Details=Step norm 490.4° exceeds limit 30.0°
  Segment 42: Magnitude=11.1153, Type=large_step, Details=Step norm 636.9° exceeds limit 30.0°
  Segment 43: Magnitude=17.3833, Type=large_step, Details=Step norm 996.0° exceeds limit 30.0°
  Segment 44: Magnitude=10.8279, Type=large_step, Details=Step norm 620.4° exceeds limit 30.0°
  Segment 45: Magnitude=6.1843, Type=large_step, Details=Step norm 354.3° exceeds limit 30.0°
  Segment 46: Magnitude=4.6964, Type=large_step, Details=Step norm 269.1° exceeds limit 30.0°
  Segment 47: Magnitude=8.1947, Type=large_step, Details=Step norm 469.5° exceeds limit 30.0°
  Segment 48: Magnitude=6.6584, Type=large_step, Details=Step norm 381.5° exceeds limit 30.0°
  Segment 49: Magnitude=9.5917, Type=large_step, Details=Step norm 549.6° exceeds limit 30.0°
  Segment 50: Magnitude=7.6183, Type=large_step, Details=Step norm 436.5° exceeds limit 30.0°
  Segment 52: Magnitude=12.8330, Type=large_step, Details=Step norm 735.3° exceeds limit 30.0°
  Segment 53: Magnitude=12.8264, Type=large_step, Details=Step norm 734.9° exceeds limit 30.0°
  Segment 54: Magnitude=6.6422, Type=large_step, Details=Step norm 380.6° exceeds limit 30.0°
  Segment 55: Magnitude=14.1365, Type=large_step, Details=Step norm 810.0° exceeds limit 30.0°
  Segment 56: Magnitude=8.8407, Type=large_step, Details=Step norm 506.5° exceeds limit 30.0°
  Segment 57: Magnitude=6.5164, Type=large_step, Details=Step norm 373.4° exceeds limit 30.0°
  Segment 58: Magnitude=5.9856, Type=large_step, Details=Step norm 342.9° exceeds limit 30.0°
  Segment 59: Magnitude=15.8181, Type=large_step, Details=Step norm 906.3° exceeds limit 30.0°
  Segment 60: Magnitude=10.2535, Type=large_step, Details=Step norm 587.5° exceeds limit 30.0°
  Segment 61: Magnitude=5.5381, Type=large_step, Details=Step norm 317.3° exceeds limit 30.0°
  Segment 62: Magnitude=8.0366, Type=large_step, Details=Step norm 460.5° exceeds limit 30.0°
  Segment 64: Magnitude=5.7244, Type=large_step, Details=Step norm 328.0° exceeds limit 30.0°
  Segment 65: Magnitude=5.5514, Type=large_step, Details=Step norm 318.1° exceeds limit 30.0°
  Segment 66: Magnitude=8.1339, Type=large_step, Details=Step norm 466.0° exceeds limit 30.0°
  Segment 67: Magnitude=7.7062, Type=large_step, Details=Step norm 441.5° exceeds limit 30.0°
  Segment 68: Magnitude=7.6220, Type=large_step, Details=Step norm 436.7° exceeds limit 30.0°
  Segment 69: Magnitude=10.0003, Type=large_step, Details=Step norm 573.0° exceeds limit 30.0°
  Segment 70: Magnitude=10.5966, Type=large_step, Details=Step norm 607.1° exceeds limit 30.0°
  Segment 71: Magnitude=11.7589, Type=large_step, Details=Step norm 673.7° exceeds limit 30.0°
  Segment 72: Magnitude=9.2962, Type=large_step, Details=Step norm 532.6° exceeds limit 30.0°
  Segment 73: Magnitude=10.6286, Type=large_step, Details=Step norm 609.0° exceeds limit 30.0°
  Segment 74: Magnitude=11.5259, Type=large_step, Details=Step norm 660.4° exceeds limit 30.0°
  Segment 75: Magnitude=5.7590, Type=large_step, Details=Step norm 330.0° exceeds limit 30.0°
  Segment 76: Magnitude=4.0205, Type=large_step, Details=Step norm 230.4° exceeds limit 30.0°
  Segment 77: Magnitude=7.9366, Type=large_step, Details=Step norm 454.7° exceeds limit 30.0°
  Segment 78: Magnitude=10.4147, Type=large_step, Details=Step norm 596.7° exceeds limit 30.0°
  Segment 79: Magnitude=7.5665, Type=large_step, Details=Step norm 433.5° exceeds limit 30.0°
  Segment 80: Magnitude=7.9639, Type=large_step, Details=Step norm 456.3° exceeds limit 30.0°
  Segment 81: Magnitude=6.3772, Type=large_step, Details=Step norm 365.4° exceeds limit 30.0°

C1 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=138.3624, Type=velocity_limit, Ratio=44.04x limit
  Segment 0: Magnitude=252.6578, Type=velocity_limit, Ratio=58.61x limit
  Segment 0: Magnitude=420.1300, Type=velocity_limit, Ratio=58.00x limit
  Segment 1: Magnitude=165.2275, Type=velocity_limit, Ratio=52.59x limit
  Segment 1: Magnitude=301.2047, Type=velocity_limit, Ratio=69.87x limit
  Segment 1: Magnitude=499.7633, Type=velocity_limit, Ratio=69.00x limit
  Segment 1: Magnitude=694.5139, Type=velocity_limit, Ratio=57.92x limit
  Segment 2: Magnitude=660.4660, Type=velocity_limit, Ratio=148.40x limit
  Segment 2: Magnitude=4.4401, Type=velocity_limit, Ratio=1.41x limit
  Segment 2: Magnitude=406.0078, Type=velocity_limit, Ratio=46.53x limit
  Segment 2: Magnitude=585.1013, Type=velocity_limit, Ratio=80.78x limit
  Segment 2: Magnitude=1229.2206, Type=velocity_limit, Ratio=102.52x limit
  Segment 3: Magnitude=765.5545, Type=velocity_limit, Ratio=172.01x limit
  Segment 3: Magnitude=6.0551, Type=velocity_limit, Ratio=1.93x limit
  Segment 3: Magnitude=476.1819, Type=velocity_limit, Ratio=54.57x limit
  Segment 3: Magnitude=677.6862, Type=velocity_limit, Ratio=93.56x limit
  Segment 3: Magnitude=480.4257, Type=velocity_limit, Ratio=40.07x limit
  Segment 4: Magnitude=534.9082, Type=velocity_limit, Ratio=61.30x limit
  Segment 4: Magnitude=777.9995, Type=velocity_limit, Ratio=107.41x limit
  Segment 4: Magnitude=535.5171, Type=velocity_limit, Ratio=44.66x limit
  Segment 5: Magnitude=670.5279, Type=velocity_limit, Ratio=150.66x limit
  Segment 5: Magnitude=450.5851, Type=velocity_limit, Ratio=143.43x limit
  Segment 5: Magnitude=294.1020, Type=velocity_limit, Ratio=68.22x limit
  Segment 5: Magnitude=41.3863, Type=velocity_limit, Ratio=4.74x limit
  Segment 5: Magnitude=969.0003, Type=velocity_limit, Ratio=133.78x limit
  Segment 5: Magnitude=631.8508, Type=velocity_limit, Ratio=52.70x limit
  Segment 6: Magnitude=574.6163, Type=velocity_limit, Ratio=129.11x limit
  Segment 6: Magnitude=1016.9540, Type=velocity_limit, Ratio=323.71x limit
  Segment 6: Magnitude=384.2911, Type=velocity_limit, Ratio=89.14x limit
  Segment 6: Magnitude=915.6897, Type=velocity_limit, Ratio=104.93x limit
  Segment 6: Magnitude=1311.4712, Type=velocity_limit, Ratio=181.06x limit
  Segment 6: Magnitude=1790.7019, Type=velocity_limit, Ratio=149.34x limit
  Segment 7: Magnitude=2456.3565, Type=velocity_limit, Ratio=551.92x limit
  Segment 7: Magnitude=677.8879, Type=velocity_limit, Ratio=215.78x limit
  Segment 7: Magnitude=1300.6041, Type=velocity_limit, Ratio=301.70x limit
  Segment 7: Magnitude=1113.5139, Type=velocity_limit, Ratio=127.60x limit
  Segment 7: Magnitude=6325.5108, Type=velocity_limit, Ratio=527.55x limit
  Segment 8: Magnitude=1753.8099, Type=velocity_limit, Ratio=394.06x limit
  Segment 8: Magnitude=1147.3077, Type=velocity_limit, Ratio=365.20x limit
  Segment 8: Magnitude=827.8726, Type=velocity_limit, Ratio=192.04x limit
  Segment 8: Magnitude=3607.7768, Type=velocity_limit, Ratio=413.42x limit
  Segment 8: Magnitude=2536.6117, Type=velocity_limit, Ratio=350.21x limit
  Segment 8: Magnitude=4574.2390, Type=velocity_limit, Ratio=381.49x limit
  Segment 9: Magnitude=4.3819, Type=velocity_limit, Ratio=1.39x limit
  Segment 9: Magnitude=6.3620, Type=velocity_limit, Ratio=1.48x limit
  Segment 9: Magnitude=592.7020, Type=velocity_limit, Ratio=67.92x limit
  Segment 9: Magnitude=1534.9062, Type=velocity_limit, Ratio=211.91x limit
  Segment 9: Magnitude=646.2622, Type=velocity_limit, Ratio=53.90x limit
  Segment 10: Magnitude=716.3924, Type=velocity_limit, Ratio=82.09x limit
  Segment 10: Magnitude=1000.0874, Type=velocity_limit, Ratio=138.07x limit
  Segment 10: Magnitude=714.4537, Type=velocity_limit, Ratio=59.59x limit
  Segment 11: Magnitude=6.6891, Type=velocity_limit, Ratio=2.13x limit
  Segment 11: Magnitude=12.3690, Type=velocity_limit, Ratio=2.87x limit
  Segment 11: Magnitude=523.2495, Type=velocity_limit, Ratio=59.96x limit
  Segment 11: Magnitude=737.1469, Type=velocity_limit, Ratio=101.77x limit
  Segment 11: Magnitude=1546.1450, Type=velocity_limit, Ratio=128.95x limit
  Segment 12: Magnitude=262.0072, Type=velocity_limit, Ratio=58.87x limit
  Segment 12: Magnitude=282.6774, Type=velocity_limit, Ratio=89.98x limit
  Segment 12: Magnitude=182.8290, Type=velocity_limit, Ratio=42.41x limit
  Segment 12: Magnitude=134.5191, Type=velocity_limit, Ratio=15.41x limit
  Segment 12: Magnitude=268.4784, Type=velocity_limit, Ratio=22.39x limit
  Segment 13: Magnitude=220.8360, Type=velocity_limit, Ratio=49.62x limit
  Segment 13: Magnitude=239.0522, Type=velocity_limit, Ratio=76.09x limit
  Segment 13: Magnitude=152.2391, Type=velocity_limit, Ratio=35.31x limit
  Segment 13: Magnitude=68.9195, Type=velocity_limit, Ratio=7.90x limit
  Segment 13: Magnitude=501.5890, Type=velocity_limit, Ratio=69.25x limit
  Segment 13: Magnitude=382.5893, Type=velocity_limit, Ratio=31.91x limit
  Segment 14: Magnitude=196.0796, Type=velocity_limit, Ratio=44.06x limit
  Segment 14: Magnitude=211.9697, Type=velocity_limit, Ratio=67.47x limit
  Segment 14: Magnitude=135.5906, Type=velocity_limit, Ratio=31.45x limit
  Segment 14: Magnitude=369.6526, Type=velocity_limit, Ratio=42.36x limit
  Segment 14: Magnitude=648.0502, Type=velocity_limit, Ratio=54.05x limit
  Segment 15: Magnitude=447.1445, Type=velocity_limit, Ratio=100.47x limit
  Segment 15: Magnitude=5.2116, Type=velocity_limit, Ratio=1.66x limit
  Segment 15: Magnitude=275.7522, Type=velocity_limit, Ratio=31.60x limit
  Segment 15: Magnitude=394.8049, Type=velocity_limit, Ratio=54.51x limit
  Segment 15: Magnitude=266.8208, Type=velocity_limit, Ratio=22.25x limit
  Segment 16: Magnitude=122.7373, Type=velocity_limit, Ratio=39.07x limit
  Segment 16: Magnitude=223.6563, Type=velocity_limit, Ratio=51.88x limit
  Segment 16: Magnitude=520.3903, Type=velocity_limit, Ratio=59.63x limit
  Segment 16: Magnitude=359.4136, Type=velocity_limit, Ratio=49.62x limit
  Segment 16: Magnitude=515.8881, Type=velocity_limit, Ratio=43.03x limit
  Segment 17: Magnitude=228.8600, Type=velocity_limit, Ratio=51.42x limit
  Segment 17: Magnitude=263.1297, Type=velocity_limit, Ratio=83.76x limit
  Segment 17: Magnitude=99.3675, Type=velocity_limit, Ratio=23.05x limit
  Segment 17: Magnitude=388.7891, Type=velocity_limit, Ratio=44.55x limit
  Segment 17: Magnitude=330.5575, Type=velocity_limit, Ratio=45.64x limit
  Segment 17: Magnitude=158.0953, Type=velocity_limit, Ratio=13.19x limit
  Segment 18: Magnitude=135.6442, Type=velocity_limit, Ratio=30.48x limit
  Segment 18: Magnitude=143.6615, Type=velocity_limit, Ratio=45.73x limit
  Segment 18: Magnitude=99.3213, Type=velocity_limit, Ratio=23.04x limit
  Segment 18: Magnitude=80.2246, Type=velocity_limit, Ratio=9.19x limit
  Segment 18: Magnitude=127.7599, Type=velocity_limit, Ratio=10.66x limit
  Segment 19: Magnitude=127.1322, Type=velocity_limit, Ratio=28.57x limit
  Segment 19: Magnitude=139.4998, Type=velocity_limit, Ratio=44.40x limit
  Segment 19: Magnitude=84.2239, Type=velocity_limit, Ratio=19.54x limit
  Segment 19: Magnitude=441.2315, Type=velocity_limit, Ratio=50.56x limit
  Segment 19: Magnitude=553.7647, Type=velocity_limit, Ratio=46.18x limit
  Segment 20: Magnitude=191.9524, Type=velocity_limit, Ratio=43.13x limit
  Segment 20: Magnitude=130.5126, Type=velocity_limit, Ratio=41.54x limit
  Segment 20: Magnitude=81.0110, Type=velocity_limit, Ratio=18.79x limit
  Segment 20: Magnitude=424.0839, Type=velocity_limit, Ratio=48.60x limit
  Segment 20: Magnitude=153.3505, Type=velocity_limit, Ratio=12.79x limit
  Segment 21: Magnitude=304.2277, Type=velocity_limit, Ratio=68.36x limit
  Segment 21: Magnitude=86.5066, Type=velocity_limit, Ratio=27.54x limit
  Segment 21: Magnitude=164.8299, Type=velocity_limit, Ratio=38.24x limit
  Segment 21: Magnitude=197.9488, Type=velocity_limit, Ratio=22.68x limit
  Segment 21: Magnitude=574.9606, Type=velocity_limit, Ratio=47.95x limit
  Segment 22: Magnitude=297.3150, Type=velocity_limit, Ratio=66.80x limit
  Segment 22: Magnitude=84.5880, Type=velocity_limit, Ratio=26.93x limit
  Segment 22: Magnitude=161.1991, Type=velocity_limit, Ratio=37.39x limit
  Segment 22: Magnitude=10.2312, Type=velocity_limit, Ratio=1.17x limit
  Segment 22: Magnitude=262.6061, Type=velocity_limit, Ratio=36.26x limit
  Segment 22: Magnitude=15.3579, Type=velocity_limit, Ratio=1.28x limit
  Segment 23: Magnitude=90.3688, Type=velocity_limit, Ratio=28.77x limit
  Segment 23: Magnitude=164.6407, Type=velocity_limit, Ratio=38.19x limit
  Segment 23: Magnitude=174.2451, Type=velocity_limit, Ratio=19.97x limit
  Segment 23: Magnitude=175.8129, Type=velocity_limit, Ratio=14.66x limit
  Segment 24: Magnitude=66.7732, Type=velocity_limit, Ratio=15.00x limit
  Segment 24: Magnitude=136.4511, Type=velocity_limit, Ratio=43.43x limit
  Segment 24: Magnitude=79.8898, Type=velocity_limit, Ratio=18.53x limit
  Segment 24: Magnitude=54.5502, Type=velocity_limit, Ratio=6.25x limit
  Segment 24: Magnitude=261.3982, Type=velocity_limit, Ratio=36.09x limit
  Segment 24: Magnitude=337.4607, Type=velocity_limit, Ratio=28.14x limit
  Segment 25: Magnitude=68.8403, Type=velocity_limit, Ratio=15.47x limit
  Segment 25: Magnitude=47.0251, Type=velocity_limit, Ratio=14.97x limit
  Segment 25: Magnitude=88.1366, Type=velocity_limit, Ratio=20.44x limit
  Segment 25: Magnitude=427.2485, Type=velocity_limit, Ratio=48.96x limit
  Segment 25: Magnitude=342.8272, Type=velocity_limit, Ratio=28.59x limit
  Segment 26: Magnitude=193.2211, Type=velocity_limit, Ratio=22.14x limit
  Segment 26: Magnitude=280.0962, Type=velocity_limit, Ratio=38.67x limit
  Segment 26: Magnitude=581.1754, Type=velocity_limit, Ratio=48.47x limit
  Segment 27: Magnitude=203.0940, Type=velocity_limit, Ratio=45.63x limit
  Segment 27: Magnitude=140.2977, Type=velocity_limit, Ratio=44.66x limit
  Segment 27: Magnitude=81.6402, Type=velocity_limit, Ratio=18.94x limit
  Segment 27: Magnitude=208.5190, Type=velocity_limit, Ratio=17.39x limit
  Segment 28: Magnitude=11.9295, Type=velocity_limit, Ratio=3.80x limit
  Segment 28: Magnitude=22.0635, Type=velocity_limit, Ratio=5.12x limit
  Segment 28: Magnitude=307.2687, Type=velocity_limit, Ratio=42.42x limit
  Segment 29: Magnitude=223.0536, Type=velocity_limit, Ratio=50.12x limit
  Segment 29: Magnitude=252.5260, Type=velocity_limit, Ratio=80.38x limit
  Segment 29: Magnitude=89.2840, Type=velocity_limit, Ratio=20.71x limit
  Segment 29: Magnitude=220.5198, Type=velocity_limit, Ratio=18.39x limit
  Segment 30: Magnitude=233.3698, Type=velocity_limit, Ratio=52.44x limit
  Segment 30: Magnitude=278.3274, Type=velocity_limit, Ratio=88.59x limit
  Segment 30: Magnitude=119.5827, Type=velocity_limit, Ratio=27.74x limit
  Segment 30: Magnitude=231.1498, Type=velocity_limit, Ratio=26.49x limit
  Segment 31: Magnitude=15.6854, Type=velocity_limit, Ratio=4.99x limit
  Segment 31: Magnitude=29.0177, Type=velocity_limit, Ratio=6.73x limit
  Segment 31: Magnitude=433.3196, Type=velocity_limit, Ratio=49.65x limit
  Segment 31: Magnitude=347.2691, Type=velocity_limit, Ratio=47.94x limit
  Segment 31: Magnitude=528.3017, Type=velocity_limit, Ratio=44.06x limit
  Segment 32: Magnitude=154.8793, Type=velocity_limit, Ratio=34.80x limit
  Segment 32: Magnitude=155.8778, Type=velocity_limit, Ratio=49.62x limit
  Segment 32: Magnitude=128.3037, Type=velocity_limit, Ratio=29.76x limit
  Segment 32: Magnitude=201.5514, Type=velocity_limit, Ratio=23.10x limit
  Segment 32: Magnitude=436.2561, Type=velocity_limit, Ratio=36.38x limit
  Segment 33: Magnitude=153.7590, Type=velocity_limit, Ratio=34.55x limit
  Segment 33: Magnitude=154.0557, Type=velocity_limit, Ratio=49.04x limit
  Segment 33: Magnitude=128.7060, Type=velocity_limit, Ratio=29.86x limit
  Segment 33: Magnitude=44.0818, Type=velocity_limit, Ratio=5.05x limit
  Segment 33: Magnitude=350.0666, Type=velocity_limit, Ratio=48.33x limit
