Continuity Violations Report: Traj_6_[1-88]
================================================================================

Commanded Speed: 100.0 mm/s
Number of Poses: 88

C0 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 0
  Segment 56: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 56
  Segment 57: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 57
  Segment 58: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 58
  Segment 59: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 59
  Segment 60: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 60
  Segment 61: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 61
  Segment 62: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 62
  Segment 63: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 63
  Segment 64: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 64
  Segment 65: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 65
  Segment 66: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 66
  Segment 67: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 67
  Segment 68: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 68
  Segment 69: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 69
  Segment 70: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 70
  Segment 71: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 71
  Segment 72: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 72
  Segment 73: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 73
  Segment 74: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 74
  Segment 75: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 75
  Segment 76: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 76
  Segment 77: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 77
  Segment 78: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 78
  Segment 79: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 79
  Segment 80: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 80
  Segment 81: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 81
  Segment 82: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 82
  Segment 83: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 83
  Segment 84: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 84
  Segment 85: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 85
  Segment 86: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 86
  Segment 87: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 87
  Segment 0: Magnitude=5.6871, Type=large_step, Details=Step norm 325.8° exceeds limit 30.0°
  Segment 1: Magnitude=7.5791, Type=large_step, Details=Step norm 434.2° exceeds limit 30.0°
  Segment 2: Magnitude=7.4113, Type=large_step, Details=Step norm 424.6° exceeds limit 30.0°
  Segment 3: Magnitude=11.9031, Type=large_step, Details=Step norm 682.0° exceeds limit 30.0°
  Segment 4: Magnitude=7.1014, Type=large_step, Details=Step norm 406.9° exceeds limit 30.0°
  Segment 5: Magnitude=6.4944, Type=large_step, Details=Step norm 372.1° exceeds limit 30.0°
  Segment 6: Magnitude=6.3513, Type=large_step, Details=Step norm 363.9° exceeds limit 30.0°
  Segment 7: Magnitude=5.0329, Type=large_step, Details=Step norm 288.4° exceeds limit 30.0°
  Segment 8: Magnitude=6.2830, Type=large_step, Details=Step norm 360.0° exceeds limit 30.0°
  Segment 9: Magnitude=6.7466, Type=large_step, Details=Step norm 386.5° exceeds limit 30.0°
  Segment 10: Magnitude=8.9884, Type=large_step, Details=Step norm 515.0° exceeds limit 30.0°
  Segment 11: Magnitude=6.3515, Type=large_step, Details=Step norm 363.9° exceeds limit 30.0°
  Segment 12: Magnitude=6.2840, Type=large_step, Details=Step norm 360.0° exceeds limit 30.0°
  Segment 13: Magnitude=11.0700, Type=large_step, Details=Step norm 634.3° exceeds limit 30.0°
  Segment 14: Magnitude=10.1711, Type=large_step, Details=Step norm 582.8° exceeds limit 30.0°
  Segment 15: Magnitude=4.9271, Type=large_step, Details=Step norm 282.3° exceeds limit 30.0°
  Segment 16: Magnitude=7.0033, Type=large_step, Details=Step norm 401.3° exceeds limit 30.0°
  Segment 17: Magnitude=8.8908, Type=large_step, Details=Step norm 509.4° exceeds limit 30.0°
  Segment 18: Magnitude=7.1087, Type=large_step, Details=Step norm 407.3° exceeds limit 30.0°
  Segment 19: Magnitude=10.0436, Type=large_step, Details=Step norm 575.5° exceeds limit 30.0°
  Segment 20: Magnitude=6.5237, Type=large_step, Details=Step norm 373.8° exceeds limit 30.0°
  Segment 21: Magnitude=5.6980, Type=large_step, Details=Step norm 326.5° exceeds limit 30.0°
  Segment 22: Magnitude=10.9240, Type=large_step, Details=Step norm 625.9° exceeds limit 30.0°
  Segment 23: Magnitude=4.6143, Type=large_step, Details=Step norm 264.4° exceeds limit 30.0°
  Segment 24: Magnitude=4.6159, Type=large_step, Details=Step norm 264.5° exceeds limit 30.0°
  Segment 25: Magnitude=10.9627, Type=large_step, Details=Step norm 628.1° exceeds limit 30.0°
  Segment 26: Magnitude=10.0604, Type=large_step, Details=Step norm 576.4° exceeds limit 30.0°
  Segment 27: Magnitude=7.6317, Type=large_step, Details=Step norm 437.3° exceeds limit 30.0°
  Segment 28: Magnitude=7.0029, Type=large_step, Details=Step norm 401.2° exceeds limit 30.0°
  Segment 29: Magnitude=6.5179, Type=large_step, Details=Step norm 373.4° exceeds limit 30.0°
  Segment 30: Magnitude=6.2818, Type=large_step, Details=Step norm 359.9° exceeds limit 30.0°
  Segment 31: Magnitude=7.2728, Type=large_step, Details=Step norm 416.7° exceeds limit 30.0°
  Segment 32: Magnitude=5.6594, Type=large_step, Details=Step norm 324.3° exceeds limit 30.0°
  Segment 33: Magnitude=7.6326, Type=large_step, Details=Step norm 437.3° exceeds limit 30.0°
  Segment 35: Magnitude=8.0689, Type=large_step, Details=Step norm 462.3° exceeds limit 30.0°
  Segment 36: Magnitude=7.2186, Type=large_step, Details=Step norm 413.6° exceeds limit 30.0°
  Segment 37: Magnitude=8.0593, Type=large_step, Details=Step norm 461.8° exceeds limit 30.0°
  Segment 38: Magnitude=6.9577, Type=large_step, Details=Step norm 398.6° exceeds limit 30.0°
  Segment 39: Magnitude=6.1564, Type=large_step, Details=Step norm 352.7° exceeds limit 30.0°
  Segment 40: Magnitude=15.3584, Type=large_step, Details=Step norm 880.0° exceeds limit 30.0°
  Segment 41: Magnitude=14.1554, Type=large_step, Details=Step norm 811.0° exceeds limit 30.0°
  Segment 42: Magnitude=6.5028, Type=large_step, Details=Step norm 372.6° exceeds limit 30.0°
  Segment 43: Magnitude=10.1437, Type=large_step, Details=Step norm 581.2° exceeds limit 30.0°
  Segment 44: Magnitude=7.2915, Type=large_step, Details=Step norm 417.8° exceeds limit 30.0°
  Segment 45: Magnitude=8.3276, Type=large_step, Details=Step norm 477.1° exceeds limit 30.0°
  Segment 46: Magnitude=5.0331, Type=large_step, Details=Step norm 288.4° exceeds limit 30.0°
  Segment 47: Magnitude=13.7018, Type=large_step, Details=Step norm 785.1° exceeds limit 30.0°
  Segment 48: Magnitude=12.5358, Type=large_step, Details=Step norm 718.2° exceeds limit 30.0°
  Segment 49: Magnitude=8.0013, Type=large_step, Details=Step norm 458.4° exceeds limit 30.0°
  Segment 50: Magnitude=5.6846, Type=large_step, Details=Step norm 325.7° exceeds limit 30.0°
  Segment 51: Magnitude=8.7195, Type=large_step, Details=Step norm 499.6° exceeds limit 30.0°
  Segment 52: Magnitude=9.0199, Type=large_step, Details=Step norm 516.8° exceeds limit 30.0°
  Segment 53: Magnitude=1.2394, Type=large_step, Details=Step norm 71.0° exceeds limit 30.0°
  Segment 54: Magnitude=5.8763, Type=large_step, Details=Step norm 336.7° exceeds limit 30.0°
  Segment 55: Magnitude=12.6941, Type=large_step, Details=Step norm 727.3° exceeds limit 30.0°
  Segment 56: Magnitude=6.3626, Type=large_step, Details=Step norm 364.6° exceeds limit 30.0°
  Segment 57: Magnitude=8.1102, Type=large_step, Details=Step norm 464.7° exceeds limit 30.0°
  Segment 58: Magnitude=6.2791, Type=large_step, Details=Step norm 359.8° exceeds limit 30.0°
  Segment 59: Magnitude=12.3438, Type=large_step, Details=Step norm 707.2° exceeds limit 30.0°
  Segment 60: Magnitude=7.6138, Type=large_step, Details=Step norm 436.2° exceeds limit 30.0°
  Segment 61: Magnitude=8.0882, Type=large_step, Details=Step norm 463.4° exceeds limit 30.0°
  Segment 62: Magnitude=6.2854, Type=large_step, Details=Step norm 360.1° exceeds limit 30.0°
  Segment 63: Magnitude=11.8010, Type=large_step, Details=Step norm 676.1° exceeds limit 30.0°
  Segment 64: Magnitude=6.2698, Type=large_step, Details=Step norm 359.2° exceeds limit 30.0°
  Segment 65: Magnitude=6.4139, Type=large_step, Details=Step norm 367.5° exceeds limit 30.0°
  Segment 66: Magnitude=11.9917, Type=large_step, Details=Step norm 687.1° exceeds limit 30.0°
  Segment 67: Magnitude=3.8230, Type=large_step, Details=Step norm 219.0° exceeds limit 30.0°
  Segment 68: Magnitude=8.8144, Type=large_step, Details=Step norm 505.0° exceeds limit 30.0°
  Segment 69: Magnitude=5.8194, Type=large_step, Details=Step norm 333.4° exceeds limit 30.0°
  Segment 70: Magnitude=10.9199, Type=large_step, Details=Step norm 625.7° exceeds limit 30.0°
  Segment 71: Magnitude=5.2629, Type=large_step, Details=Step norm 301.5° exceeds limit 30.0°
  Segment 72: Magnitude=6.5260, Type=large_step, Details=Step norm 373.9° exceeds limit 30.0°
  Segment 73: Magnitude=6.7118, Type=large_step, Details=Step norm 384.6° exceeds limit 30.0°
  Segment 74: Magnitude=5.0107, Type=large_step, Details=Step norm 287.1° exceeds limit 30.0°
  Segment 75: Magnitude=7.4381, Type=large_step, Details=Step norm 426.2° exceeds limit 30.0°
  Segment 76: Magnitude=12.5956, Type=large_step, Details=Step norm 721.7° exceeds limit 30.0°
  Segment 77: Magnitude=10.3124, Type=large_step, Details=Step norm 590.9° exceeds limit 30.0°
  Segment 78: Magnitude=7.3625, Type=large_step, Details=Step norm 421.8° exceeds limit 30.0°
  Segment 79: Magnitude=8.6874, Type=large_step, Details=Step norm 497.8° exceeds limit 30.0°
  Segment 80: Magnitude=7.7700, Type=large_step, Details=Step norm 445.2° exceeds limit 30.0°
  Segment 81: Magnitude=5.2326, Type=large_step, Details=Step norm 299.8° exceeds limit 30.0°
  Segment 82: Magnitude=8.2641, Type=large_step, Details=Step norm 473.5° exceeds limit 30.0°
  Segment 83: Magnitude=15.3180, Type=large_step, Details=Step norm 877.7° exceeds limit 30.0°
  Segment 84: Magnitude=10.4143, Type=large_step, Details=Step norm 596.7° exceeds limit 30.0°
  Segment 85: Magnitude=8.3349, Type=large_step, Details=Step norm 477.6° exceeds limit 30.0°
  Segment 86: Magnitude=4.9646, Type=large_step, Details=Step norm 284.5° exceeds limit 30.0°

C1 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=168.7626, Type=velocity_limit, Ratio=53.72x limit
  Segment 0: Magnitude=317.1543, Type=velocity_limit, Ratio=73.57x limit
  Segment 0: Magnitude=64.4151, Type=velocity_limit, Ratio=7.38x limit
  Segment 0: Magnitude=484.3343, Type=velocity_limit, Ratio=66.87x limit
  Segment 0: Magnitude=25.6848, Type=velocity_limit, Ratio=2.14x limit
  Segment 1: Magnitude=538.4597, Type=velocity_limit, Ratio=120.99x limit
  Segment 1: Magnitude=165.9988, Type=velocity_limit, Ratio=52.84x limit
  Segment 1: Magnitude=306.5494, Type=velocity_limit, Ratio=71.11x limit
  Segment 1: Magnitude=403.6183, Type=velocity_limit, Ratio=46.25x limit
  Segment 1: Magnitude=291.1801, Type=velocity_limit, Ratio=24.28x limit
  Segment 2: Magnitude=543.5588, Type=velocity_limit, Ratio=122.13x limit
  Segment 2: Magnitude=167.8100, Type=velocity_limit, Ratio=53.42x limit
  Segment 2: Magnitude=309.8576, Type=velocity_limit, Ratio=71.88x limit
  Segment 2: Magnitude=272.0574, Type=velocity_limit, Ratio=31.18x limit
  Segment 2: Magnitude=385.5512, Type=velocity_limit, Ratio=32.15x limit
  Segment 3: Magnitude=676.8737, Type=velocity_limit, Ratio=152.09x limit
  Segment 3: Magnitude=372.2181, Type=velocity_limit, Ratio=118.48x limit
  Segment 3: Magnitude=166.9692, Type=velocity_limit, Ratio=38.73x limit
  Segment 3: Magnitude=134.6987, Type=velocity_limit, Ratio=15.44x limit
  Segment 3: Magnitude=488.8461, Type=velocity_limit, Ratio=67.49x limit
  Segment 3: Magnitude=873.2578, Type=velocity_limit, Ratio=72.83x limit
  Segment 4: Magnitude=475.5452, Type=velocity_limit, Ratio=106.85x limit
  Segment 4: Magnitude=30.7494, Type=velocity_limit, Ratio=9.79x limit
  Segment 4: Magnitude=5.9273, Type=velocity_limit, Ratio=1.37x limit
  Segment 4: Magnitude=90.1130, Type=velocity_limit, Ratio=10.33x limit
  Segment 4: Magnitude=595.4664, Type=velocity_limit, Ratio=49.66x limit
  Segment 5: Magnitude=345.7531, Type=velocity_limit, Ratio=77.69x limit
  Segment 5: Magnitude=240.1240, Type=velocity_limit, Ratio=76.43x limit
  Segment 5: Magnitude=139.7157, Type=velocity_limit, Ratio=32.41x limit
  Segment 5: Magnitude=231.1855, Type=velocity_limit, Ratio=26.49x limit
  Segment 5: Magnitude=499.3620, Type=velocity_limit, Ratio=68.94x limit
  Segment 5: Magnitude=105.9708, Type=velocity_limit, Ratio=8.84x limit
  Segment 6: Magnitude=344.8294, Type=velocity_limit, Ratio=39.51x limit
  Segment 6: Magnitude=497.9852, Type=velocity_limit, Ratio=68.75x limit
  Segment 6: Magnitude=344.8338, Type=velocity_limit, Ratio=28.76x limit
  Segment 7: Magnitude=553.4317, Type=velocity_limit, Ratio=124.35x limit
  Segment 7: Magnitude=3.7153, Type=velocity_limit, Ratio=1.18x limit
  Segment 7: Magnitude=12.2969, Type=velocity_limit, Ratio=2.85x limit
  Segment 7: Magnitude=19.7922, Type=velocity_limit, Ratio=1.65x limit
  Segment 8: Magnitude=704.8275, Type=velocity_limit, Ratio=58.78x limit
  Segment 9: Magnitude=211.4582, Type=velocity_limit, Ratio=47.51x limit
  Segment 9: Magnitude=216.9409, Type=velocity_limit, Ratio=69.05x limit
  Segment 9: Magnitude=198.3795, Type=velocity_limit, Ratio=46.02x limit
  Segment 9: Magnitude=82.0310, Type=velocity_limit, Ratio=9.40x limit
  Segment 9: Magnitude=508.3175, Type=velocity_limit, Ratio=70.18x limit
  Segment 9: Magnitude=418.2048, Type=velocity_limit, Ratio=34.88x limit
  Segment 10: Magnitude=354.1294, Type=velocity_limit, Ratio=79.57x limit
  Segment 10: Magnitude=221.5685, Type=velocity_limit, Ratio=70.53x limit
  Segment 10: Magnitude=187.8156, Type=velocity_limit, Ratio=43.57x limit
  Segment 10: Magnitude=627.9365, Type=velocity_limit, Ratio=71.96x limit
  Segment 10: Magnitude=511.4549, Type=velocity_limit, Ratio=70.61x limit
  Segment 10: Magnitude=400.8328, Type=velocity_limit, Ratio=33.43x limit
  Segment 11: Magnitude=355.8760, Type=velocity_limit, Ratio=40.78x limit
  Segment 11: Magnitude=513.9035, Type=velocity_limit, Ratio=70.95x limit
  Segment 11: Magnitude=355.8770, Type=velocity_limit, Ratio=29.68x limit
  Segment 12: Magnitude=701.4572, Type=velocity_limit, Ratio=58.50x limit
  Segment 13: Magnitude=557.1903, Type=velocity_limit, Ratio=125.19x limit
  Segment 13: Magnitude=152.9784, Type=velocity_limit, Ratio=48.69x limit
  Segment 13: Magnitude=398.0928, Type=velocity_limit, Ratio=92.34x limit
  Segment 13: Magnitude=406.7328, Type=velocity_limit, Ratio=46.61x limit
  Segment 13: Magnitude=454.1395, Type=velocity_limit, Ratio=62.70x limit
  Segment 13: Magnitude=799.6803, Type=velocity_limit, Ratio=66.69x limit
  Segment 14: Magnitude=553.8525, Type=velocity_limit, Ratio=124.44x limit
  Segment 14: Magnitude=152.3477, Type=velocity_limit, Ratio=48.49x limit
  Segment 14: Magnitude=396.1357, Type=velocity_limit, Ratio=91.89x limit
  Segment 14: Magnitude=750.2319, Type=velocity_limit, Ratio=85.97x limit
  Segment 14: Magnitude=48.1952, Type=velocity_limit, Ratio=6.65x limit
  Segment 14: Magnitude=449.0835, Type=velocity_limit, Ratio=37.45x limit
  Segment 15: Magnitude=173.4735, Type=velocity_limit, Ratio=55.22x limit
  Segment 15: Magnitude=315.8500, Type=velocity_limit, Ratio=73.27x limit
  Segment 15: Magnitude=275.5243, Type=velocity_limit, Ratio=31.57x limit
  Segment 15: Magnitude=289.5373, Type=velocity_limit, Ratio=24.15x limit
  Segment 16: Magnitude=344.4889, Type=velocity_limit, Ratio=77.40x limit
  Segment 16: Magnitude=384.6195, Type=velocity_limit, Ratio=122.43x limit
  Segment 16: Magnitude=125.1581, Type=velocity_limit, Ratio=29.03x limit
  Segment 16: Magnitude=128.2235, Type=velocity_limit, Ratio=14.69x limit
  Segment 16: Magnitude=497.6422, Type=velocity_limit, Ratio=68.71x limit
  Segment 16: Magnitude=208.5632, Type=velocity_limit, Ratio=17.39x limit
  Segment 17: Magnitude=338.6573, Type=velocity_limit, Ratio=76.09x limit
  Segment 17: Magnitude=206.3872, Type=velocity_limit, Ratio=65.70x limit
  Segment 17: Magnitude=189.3945, Type=velocity_limit, Ratio=43.93x limit
  Segment 17: Magnitude=192.5782, Type=velocity_limit, Ratio=22.07x limit
  Segment 17: Magnitude=829.5278, Type=velocity_limit, Ratio=69.18x limit
  Segment 18: Magnitude=172.1407, Type=velocity_limit, Ratio=54.79x limit
  Segment 18: Magnitude=313.3826, Type=velocity_limit, Ratio=72.69x limit
  Segment 18: Magnitude=469.6383, Type=velocity_limit, Ratio=53.82x limit
  Segment 18: Magnitude=489.4940, Type=velocity_limit, Ratio=67.58x limit
  Segment 19: Magnitude=179.4752, Type=velocity_limit, Ratio=57.13x limit
  Segment 19: Magnitude=326.6608, Type=velocity_limit, Ratio=75.77x limit
  Segment 19: Magnitude=135.9497, Type=velocity_limit, Ratio=15.58x limit
  Segment 19: Magnitude=1055.5155, Type=velocity_limit, Ratio=88.03x limit
  Segment 20: Magnitude=373.6431, Type=velocity_limit, Ratio=83.95x limit
  Segment 20: Magnitude=269.0482, Type=velocity_limit, Ratio=85.64x limit
  Segment 20: Magnitude=132.5104, Type=velocity_limit, Ratio=30.74x limit
  Segment 20: Magnitude=268.9564, Type=velocity_limit, Ratio=30.82x limit
  Segment 20: Magnitude=539.7659, Type=velocity_limit, Ratio=74.52x limit
  Segment 20: Magnitude=94.4647, Type=velocity_limit, Ratio=7.88x limit
  Segment 21: Magnitude=398.7419, Type=velocity_limit, Ratio=89.59x limit
  Segment 21: Magnitude=286.7161, Type=velocity_limit, Ratio=91.26x limit
  Segment 21: Magnitude=141.9081, Type=velocity_limit, Ratio=32.92x limit
  Segment 21: Magnitude=111.3827, Type=velocity_limit, Ratio=12.76x limit
  Segment 21: Magnitude=499.1465, Type=velocity_limit, Ratio=41.63x limit
  Segment 22: Magnitude=417.8716, Type=velocity_limit, Ratio=47.88x limit
  Segment 22: Magnitude=603.1964, Type=velocity_limit, Ratio=83.28x limit
  Segment 22: Magnitude=1253.0475, Type=velocity_limit, Ratio=104.50x limit
  Segment 23: Magnitude=445.5638, Type=velocity_limit, Ratio=100.11x limit
  Segment 23: Magnitude=266.0492, Type=velocity_limit, Ratio=84.69x limit
  Segment 23: Magnitude=259.1337, Type=velocity_limit, Ratio=60.11x limit
  Segment 23: Magnitude=171.0769, Type=velocity_limit, Ratio=19.60x limit
  Segment 23: Magnitude=250.3650, Type=velocity_limit, Ratio=20.88x limit
  Segment 24: Magnitude=474.7622, Type=velocity_limit, Ratio=106.67x limit
  Segment 24: Magnitude=283.0255, Type=velocity_limit, Ratio=90.09x limit
  Segment 24: Magnitude=276.6343, Type=velocity_limit, Ratio=64.17x limit
  Segment 24: Magnitude=181.4370, Type=velocity_limit, Ratio=20.79x limit
  Segment 24: Magnitude=267.3912, Type=velocity_limit, Ratio=22.30x limit
  Segment 25: Magnitude=768.6025, Type=velocity_limit, Ratio=88.08x limit
  Segment 25: Magnitude=1576.9632, Type=velocity_limit, Ratio=131.52x limit
  Segment 26: Magnitude=517.6198, Type=velocity_limit, Ratio=116.30x limit
  Segment 26: Magnitude=374.4343, Type=velocity_limit, Ratio=119.19x limit
  Segment 26: Magnitude=153.7889, Type=velocity_limit, Ratio=35.67x limit
  Segment 26: Magnitude=915.9835, Type=velocity_limit, Ratio=104.96x limit
  Segment 26: Magnitude=1216.9096, Type=velocity_limit, Ratio=101.49x limit
  Segment 27: Magnitude=432.7537, Type=velocity_limit, Ratio=97.24x limit
  Segment 27: Magnitude=535.5981, Type=velocity_limit, Ratio=170.49x limit
  Segment 27: Magnitude=276.5909, Type=velocity_limit, Ratio=64.16x limit
  Segment 27: Magnitude=22.5438, Type=velocity_limit, Ratio=2.58x limit
  Segment 27: Magnitude=625.3587, Type=velocity_limit, Ratio=86.34x limit
  Segment 27: Magnitude=404.8782, Type=velocity_limit, Ratio=33.77x limit
  Segment 28: Magnitude=358.7301, Type=velocity_limit, Ratio=80.60x limit
  Segment 28: Magnitude=396.0501, Type=velocity_limit, Ratio=126.07x limit
  Segment 28: Magnitude=122.3827, Type=velocity_limit, Ratio=28.39x limit
  Segment 28: Magnitude=197.2888, Type=velocity_limit, Ratio=22.61x limit
  Segment 28: Magnitude=547.8468, Type=velocity_limit, Ratio=45.69x limit
  Segment 29: Magnitude=305.3804, Type=velocity_limit, Ratio=68.62x limit
  Segment 29: Magnitude=179.5404, Type=velocity_limit, Ratio=57.15x limit
  Segment 29: Magnitude=182.3803, Type=velocity_limit, Ratio=42.31x limit
  Segment 29: Magnitude=111.5963, Type=velocity_limit, Ratio=12.79x limit
  Segment 29: Magnitude=441.0584, Type=velocity_limit, Ratio=60.89x limit
  Segment 29: Magnitude=188.6970, Type=velocity_limit, Ratio=15.74x limit
  Segment 30: Magnitude=529.4304, Type=velocity_limit, Ratio=44.15x limit
  Segment 31: Magnitude=232.5012, Type=velocity_limit, Ratio=52.24x limit
  Segment 31: Magnitude=167.7202, Type=velocity_limit, Ratio=53.39x limit
  Segment 31: Magnitude=65.1872, Type=velocity_limit, Ratio=15.12x limit
  Segment 31: Magnitude=411.6657, Type=velocity_limit, Ratio=47.17x limit
  Segment 31: Magnitude=185.3193, Type=velocity_limit, Ratio=15.46x limit
  Segment 32: Magnitude=127.2580, Type=velocity_limit, Ratio=28.59x limit
  Segment 32: Magnitude=259.4564, Type=velocity_limit, Ratio=82.59x limit
  Segment 32: Magnitude=140.7997, Type=velocity_limit, Ratio=32.66x limit
  Segment 32: Magnitude=200.8393, Type=velocity_limit, Ratio=23.01x limit
  Segment 32: Magnitude=15.3620, Type=velocity_limit, Ratio=1.28x limit
