Continuity Violations Report: Traj_12_[1-87]
================================================================================

Commanded Speed: 100.0 mm/s
Number of Poses: 87

C0 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 0
  Segment 56: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 56
  Segment 57: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 57
  Segment 58: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 58
  Segment 59: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 59
  Segment 60: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 60
  Segment 61: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 61
  Segment 62: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 62
  Segment 63: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 63
  Segment 64: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 64
  Segment 65: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 65
  Segment 66: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 66
  Segment 67: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 67
  Segment 68: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 68
  Segment 69: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 69
  Segment 70: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 70
  Segment 71: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 71
  Segment 72: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 72
  Segment 73: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 73
  Segment 74: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 74
  Segment 75: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 75
  Segment 76: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 76
  Segment 77: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 77
  Segment 78: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 78
  Segment 79: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 79
  Segment 80: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 80
  Segment 81: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 81
  Segment 82: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 82
  Segment 83: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 83
  Segment 84: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 84
  Segment 85: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 85
  Segment 86: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 86
  Segment 0: Magnitude=10.6478, Type=large_step, Details=Step norm 610.1° exceeds limit 30.0°
  Segment 2: Magnitude=11.2292, Type=large_step, Details=Step norm 643.4° exceeds limit 30.0°
  Segment 3: Magnitude=6.8371, Type=large_step, Details=Step norm 391.7° exceeds limit 30.0°
  Segment 4: Magnitude=6.8351, Type=large_step, Details=Step norm 391.6° exceeds limit 30.0°
  Segment 5: Magnitude=12.1935, Type=large_step, Details=Step norm 698.6° exceeds limit 30.0°
  Segment 6: Magnitude=14.1021, Type=large_step, Details=Step norm 808.0° exceeds limit 30.0°
  Segment 7: Magnitude=9.3134, Type=large_step, Details=Step norm 533.6° exceeds limit 30.0°
  Segment 8: Magnitude=4.6732, Type=large_step, Details=Step norm 267.8° exceeds limit 30.0°
  Segment 9: Magnitude=7.7221, Type=large_step, Details=Step norm 442.4° exceeds limit 30.0°
  Segment 10: Magnitude=8.8737, Type=large_step, Details=Step norm 508.4° exceeds limit 30.0°
  Segment 11: Magnitude=6.8830, Type=large_step, Details=Step norm 394.4° exceeds limit 30.0°
  Segment 12: Magnitude=6.4958, Type=large_step, Details=Step norm 372.2° exceeds limit 30.0°
  Segment 13: Magnitude=4.6982, Type=large_step, Details=Step norm 269.2° exceeds limit 30.0°
  Segment 14: Magnitude=14.2367, Type=large_step, Details=Step norm 815.7° exceeds limit 30.0°
  Segment 15: Magnitude=7.0641, Type=large_step, Details=Step norm 404.7° exceeds limit 30.0°
  Segment 16: Magnitude=4.6576, Type=large_step, Details=Step norm 266.9° exceeds limit 30.0°
  Segment 17: Magnitude=5.8604, Type=large_step, Details=Step norm 335.8° exceeds limit 30.0°
  Segment 18: Magnitude=8.2988, Type=large_step, Details=Step norm 475.5° exceeds limit 30.0°
  Segment 19: Magnitude=8.3214, Type=large_step, Details=Step norm 476.8° exceeds limit 30.0°
  Segment 20: Magnitude=7.9752, Type=large_step, Details=Step norm 456.9° exceeds limit 30.0°
  Segment 21: Magnitude=4.8131, Type=large_step, Details=Step norm 275.8° exceeds limit 30.0°
  Segment 22: Magnitude=5.7733, Type=large_step, Details=Step norm 330.8° exceeds limit 30.0°
  Segment 23: Magnitude=10.8306, Type=large_step, Details=Step norm 620.5° exceeds limit 30.0°
  Segment 24: Magnitude=11.0181, Type=large_step, Details=Step norm 631.3° exceeds limit 30.0°
  Segment 25: Magnitude=11.6788, Type=large_step, Details=Step norm 669.1° exceeds limit 30.0°
  Segment 26: Magnitude=13.9270, Type=large_step, Details=Step norm 798.0° exceeds limit 30.0°
  Segment 27: Magnitude=11.9667, Type=large_step, Details=Step norm 685.6° exceeds limit 30.0°
  Segment 28: Magnitude=6.7920, Type=large_step, Details=Step norm 389.2° exceeds limit 30.0°
  Segment 29: Magnitude=8.6426, Type=large_step, Details=Step norm 495.2° exceeds limit 30.0°
  Segment 31: Magnitude=9.8234, Type=large_step, Details=Step norm 562.8° exceeds limit 30.0°
  Segment 32: Magnitude=5.4332, Type=large_step, Details=Step norm 311.3° exceeds limit 30.0°
  Segment 33: Magnitude=5.1278, Type=large_step, Details=Step norm 293.8° exceeds limit 30.0°
  Segment 34: Magnitude=8.0901, Type=large_step, Details=Step norm 463.5° exceeds limit 30.0°
  Segment 35: Magnitude=7.4260, Type=large_step, Details=Step norm 425.5° exceeds limit 30.0°
  Segment 36: Magnitude=7.9564, Type=large_step, Details=Step norm 455.9° exceeds limit 30.0°
  Segment 37: Magnitude=6.0096, Type=large_step, Details=Step norm 344.3° exceeds limit 30.0°
  Segment 38: Magnitude=6.3146, Type=large_step, Details=Step norm 361.8° exceeds limit 30.0°
  Segment 39: Magnitude=7.6727, Type=large_step, Details=Step norm 439.6° exceeds limit 30.0°
  Segment 40: Magnitude=6.2065, Type=large_step, Details=Step norm 355.6° exceeds limit 30.0°
  Segment 41: Magnitude=7.8384, Type=large_step, Details=Step norm 449.1° exceeds limit 30.0°
  Segment 42: Magnitude=6.3534, Type=large_step, Details=Step norm 364.0° exceeds limit 30.0°
  Segment 43: Magnitude=4.7085, Type=large_step, Details=Step norm 269.8° exceeds limit 30.0°
  Segment 45: Magnitude=7.4425, Type=large_step, Details=Step norm 426.4° exceeds limit 30.0°
  Segment 46: Magnitude=3.3629, Type=large_step, Details=Step norm 192.7° exceeds limit 30.0°
  Segment 47: Magnitude=8.7473, Type=large_step, Details=Step norm 501.2° exceeds limit 30.0°
  Segment 48: Magnitude=11.7985, Type=large_step, Details=Step norm 676.0° exceeds limit 30.0°
  Segment 49: Magnitude=8.9763, Type=large_step, Details=Step norm 514.3° exceeds limit 30.0°
  Segment 50: Magnitude=8.9797, Type=large_step, Details=Step norm 514.5° exceeds limit 30.0°
  Segment 51: Magnitude=9.0657, Type=large_step, Details=Step norm 519.4° exceeds limit 30.0°
  Segment 52: Magnitude=4.6554, Type=large_step, Details=Step norm 266.7° exceeds limit 30.0°
  Segment 53: Magnitude=8.1882, Type=large_step, Details=Step norm 469.1° exceeds limit 30.0°
  Segment 54: Magnitude=6.3048, Type=large_step, Details=Step norm 361.2° exceeds limit 30.0°
  Segment 55: Magnitude=11.8411, Type=large_step, Details=Step norm 678.4° exceeds limit 30.0°
  Segment 56: Magnitude=6.3511, Type=large_step, Details=Step norm 363.9° exceeds limit 30.0°
  Segment 57: Magnitude=12.1172, Type=large_step, Details=Step norm 694.3° exceeds limit 30.0°
  Segment 58: Magnitude=6.3503, Type=large_step, Details=Step norm 363.8° exceeds limit 30.0°
  Segment 59: Magnitude=8.1268, Type=large_step, Details=Step norm 465.6° exceeds limit 30.0°
  Segment 60: Magnitude=5.6736, Type=large_step, Details=Step norm 325.1° exceeds limit 30.0°
  Segment 61: Magnitude=7.6688, Type=large_step, Details=Step norm 439.4° exceeds limit 30.0°
  Segment 62: Magnitude=8.9293, Type=large_step, Details=Step norm 511.6° exceeds limit 30.0°
  Segment 63: Magnitude=11.7174, Type=large_step, Details=Step norm 671.4° exceeds limit 30.0°
  Segment 64: Magnitude=13.4410, Type=large_step, Details=Step norm 770.1° exceeds limit 30.0°
  Segment 65: Magnitude=12.7288, Type=large_step, Details=Step norm 729.3° exceeds limit 30.0°
  Segment 66: Magnitude=11.7262, Type=large_step, Details=Step norm 671.9° exceeds limit 30.0°
  Segment 67: Magnitude=10.1987, Type=large_step, Details=Step norm 584.3° exceeds limit 30.0°
  Segment 68: Magnitude=8.8179, Type=large_step, Details=Step norm 505.2° exceeds limit 30.0°
  Segment 69: Magnitude=5.1157, Type=large_step, Details=Step norm 293.1° exceeds limit 30.0°
  Segment 70: Magnitude=9.3203, Type=large_step, Details=Step norm 534.0° exceeds limit 30.0°
  Segment 71: Magnitude=5.5060, Type=large_step, Details=Step norm 315.5° exceeds limit 30.0°
  Segment 72: Magnitude=8.1699, Type=large_step, Details=Step norm 468.1° exceeds limit 30.0°
  Segment 73: Magnitude=4.9483, Type=large_step, Details=Step norm 283.5° exceeds limit 30.0°
  Segment 74: Magnitude=5.7197, Type=large_step, Details=Step norm 327.7° exceeds limit 30.0°
  Segment 75: Magnitude=9.2838, Type=large_step, Details=Step norm 531.9° exceeds limit 30.0°
  Segment 76: Magnitude=5.1293, Type=large_step, Details=Step norm 293.9° exceeds limit 30.0°
  Segment 77: Magnitude=8.4903, Type=large_step, Details=Step norm 486.5° exceeds limit 30.0°
  Segment 78: Magnitude=8.8560, Type=large_step, Details=Step norm 507.4° exceeds limit 30.0°
  Segment 79: Magnitude=6.7911, Type=large_step, Details=Step norm 389.1° exceeds limit 30.0°
  Segment 80: Magnitude=10.9240, Type=large_step, Details=Step norm 625.9° exceeds limit 30.0°
  Segment 81: Magnitude=13.5048, Type=large_step, Details=Step norm 773.8° exceeds limit 30.0°
  Segment 82: Magnitude=8.6605, Type=large_step, Details=Step norm 496.2° exceeds limit 30.0°
  Segment 83: Magnitude=4.7746, Type=large_step, Details=Step norm 273.6° exceeds limit 30.0°
  Segment 84: Magnitude=8.8921, Type=large_step, Details=Step norm 509.5° exceeds limit 30.0°
  Segment 85: Magnitude=12.1036, Type=large_step, Details=Step norm 693.5° exceeds limit 30.0°

C1 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=575.3053, Type=velocity_limit, Ratio=129.26x limit
  Segment 0: Magnitude=218.9008, Type=velocity_limit, Ratio=69.68x limit
  Segment 0: Magnitude=130.8860, Type=velocity_limit, Ratio=30.36x limit
  Segment 0: Magnitude=287.3292, Type=velocity_limit, Ratio=32.93x limit
  Segment 0: Magnitude=6.7257, Type=velocity_limit, Ratio=0.93x limit
  Segment 0: Magnitude=686.9398, Type=velocity_limit, Ratio=57.29x limit
  Segment 2: Magnitude=180.7283, Type=velocity_limit, Ratio=40.61x limit
  Segment 2: Magnitude=210.0974, Type=velocity_limit, Ratio=66.88x limit
  Segment 2: Magnitude=112.9590, Type=velocity_limit, Ratio=26.20x limit
  Segment 2: Magnitude=106.5304, Type=velocity_limit, Ratio=12.21x limit
  Segment 2: Magnitude=967.9243, Type=velocity_limit, Ratio=80.72x limit
  Segment 3: Magnitude=282.8825, Type=velocity_limit, Ratio=63.56x limit
  Segment 3: Magnitude=196.0680, Type=velocity_limit, Ratio=62.41x limit
  Segment 3: Magnitude=118.7988, Type=velocity_limit, Ratio=27.56x limit
  Segment 3: Magnitude=94.8173, Type=velocity_limit, Ratio=10.87x limit
  Segment 3: Magnitude=409.6608, Type=velocity_limit, Ratio=56.56x limit
  Segment 3: Magnitude=267.5516, Type=velocity_limit, Ratio=22.31x limit
  Segment 4: Magnitude=284.1016, Type=velocity_limit, Ratio=63.83x limit
  Segment 4: Magnitude=196.7618, Type=velocity_limit, Ratio=62.63x limit
  Segment 4: Magnitude=119.5483, Type=velocity_limit, Ratio=27.73x limit
  Segment 4: Magnitude=94.9548, Type=velocity_limit, Ratio=10.88x limit
  Segment 4: Magnitude=411.4476, Type=velocity_limit, Ratio=56.81x limit
  Segment 4: Magnitude=268.4470, Type=velocity_limit, Ratio=22.39x limit
  Segment 5: Magnitude=280.4378, Type=velocity_limit, Ratio=63.01x limit
  Segment 5: Magnitude=326.4283, Type=velocity_limit, Ratio=103.91x limit
  Segment 5: Magnitude=123.4224, Type=velocity_limit, Ratio=28.63x limit
  Segment 5: Magnitude=61.7465, Type=velocity_limit, Ratio=7.08x limit
  Segment 5: Magnitude=406.0757, Type=velocity_limit, Ratio=56.06x limit
  Segment 5: Magnitude=906.3622, Type=velocity_limit, Ratio=75.59x limit
  Segment 6: Magnitude=132.4138, Type=velocity_limit, Ratio=42.15x limit
  Segment 6: Magnitude=241.6393, Type=velocity_limit, Ratio=56.05x limit
  Segment 6: Magnitude=379.4904, Type=velocity_limit, Ratio=43.49x limit
  Segment 6: Magnitude=1169.5434, Type=velocity_limit, Ratio=97.54x limit
  Segment 7: Magnitude=335.3673, Type=velocity_limit, Ratio=38.43x limit
  Segment 7: Magnitude=407.5577, Type=velocity_limit, Ratio=56.27x limit
  Segment 7: Magnitude=648.9314, Type=velocity_limit, Ratio=54.12x limit
  Segment 8: Magnitude=278.9301, Type=velocity_limit, Ratio=62.67x limit
  Segment 8: Magnitude=184.3517, Type=velocity_limit, Ratio=58.68x limit
  Segment 8: Magnitude=133.1065, Type=velocity_limit, Ratio=30.88x limit
  Segment 8: Magnitude=101.1677, Type=velocity_limit, Ratio=11.59x limit
  Segment 8: Magnitude=181.8835, Type=velocity_limit, Ratio=15.17x limit
  Segment 9: Magnitude=278.1258, Type=velocity_limit, Ratio=62.49x limit
  Segment 9: Magnitude=315.7360, Type=velocity_limit, Ratio=100.50x limit
  Segment 9: Magnitude=108.1157, Type=velocity_limit, Ratio=25.08x limit
  Segment 9: Magnitude=56.1645, Type=velocity_limit, Ratio=6.44x limit
  Segment 9: Magnitude=402.4489, Type=velocity_limit, Ratio=55.56x limit
  Segment 9: Magnitude=339.3882, Type=velocity_limit, Ratio=28.30x limit
  Segment 10: Magnitude=277.3981, Type=velocity_limit, Ratio=62.33x limit
  Segment 10: Magnitude=314.9451, Type=velocity_limit, Ratio=100.25x limit
  Segment 10: Magnitude=107.9589, Type=velocity_limit, Ratio=25.04x limit
  Segment 10: Magnitude=223.0155, Type=velocity_limit, Ratio=25.56x limit
  Segment 10: Magnitude=615.2996, Type=velocity_limit, Ratio=51.32x limit
  Segment 11: Magnitude=276.7160, Type=velocity_limit, Ratio=62.18x limit
  Segment 11: Magnitude=182.3888, Type=velocity_limit, Ratio=58.06x limit
  Segment 11: Magnitude=132.6629, Type=velocity_limit, Ratio=30.77x limit
  Segment 11: Magnitude=456.1429, Type=velocity_limit, Ratio=52.27x limit
  Segment 11: Magnitude=182.3739, Type=velocity_limit, Ratio=15.21x limit
  Segment 12: Magnitude=276.7853, Type=velocity_limit, Ratio=62.19x limit
  Segment 12: Magnitude=192.0758, Type=velocity_limit, Ratio=61.14x limit
  Segment 12: Magnitude=114.8362, Type=velocity_limit, Ratio=26.64x limit
  Segment 12: Magnitude=184.8131, Type=velocity_limit, Ratio=21.18x limit
  Segment 12: Magnitude=400.4593, Type=velocity_limit, Ratio=55.29x limit
  Segment 12: Magnitude=86.0422, Type=velocity_limit, Ratio=7.18x limit
  Segment 13: Magnitude=267.9866, Type=velocity_limit, Ratio=60.21x limit
  Segment 13: Magnitude=185.7210, Type=velocity_limit, Ratio=59.12x limit
  Segment 13: Magnitude=111.5409, Type=velocity_limit, Ratio=25.87x limit
  Segment 13: Magnitude=88.9321, Type=velocity_limit, Ratio=10.19x limit
  Segment 13: Magnitude=185.5842, Type=velocity_limit, Ratio=15.48x limit
  Segment 14: Magnitude=426.9656, Type=velocity_limit, Ratio=95.93x limit
  Segment 14: Magnitude=117.7881, Type=velocity_limit, Ratio=37.49x limit
  Segment 14: Magnitude=223.0492, Type=velocity_limit, Ratio=51.74x limit
  Segment 14: Magnitude=38.8056, Type=velocity_limit, Ratio=4.45x limit
  Segment 14: Magnitude=377.8218, Type=velocity_limit, Ratio=52.16x limit
  Segment 14: Magnitude=1007.4250, Type=velocity_limit, Ratio=84.02x limit
  Segment 15: Magnitude=415.4046, Type=velocity_limit, Ratio=93.34x limit
  Segment 15: Magnitude=114.7954, Type=velocity_limit, Ratio=36.54x limit
  Segment 15: Magnitude=217.3425, Type=velocity_limit, Ratio=50.42x limit
  Segment 15: Magnitude=217.3696, Type=velocity_limit, Ratio=24.91x limit
  Segment 15: Magnitude=217.2339, Type=velocity_limit, Ratio=18.12x limit
  Segment 16: Magnitude=91.4581, Type=velocity_limit, Ratio=20.55x limit
  Segment 16: Magnitude=172.0434, Type=velocity_limit, Ratio=54.76x limit
  Segment 16: Magnitude=177.4970, Type=velocity_limit, Ratio=41.17x limit
  Segment 16: Magnitude=249.6018, Type=velocity_limit, Ratio=28.60x limit
  Segment 16: Magnitude=65.5324, Type=velocity_limit, Ratio=5.47x limit
  Segment 17: Magnitude=332.2091, Type=velocity_limit, Ratio=74.64x limit
  Segment 17: Magnitude=5.1834, Type=velocity_limit, Ratio=1.65x limit
  Segment 17: Magnitude=81.9040, Type=velocity_limit, Ratio=19.00x limit
  Segment 17: Magnitude=173.3549, Type=velocity_limit, Ratio=19.87x limit
  Segment 17: Magnitude=241.9160, Type=velocity_limit, Ratio=20.18x limit
  Segment 18: Magnitude=237.1081, Type=velocity_limit, Ratio=53.28x limit
  Segment 18: Magnitude=283.1635, Type=velocity_limit, Ratio=90.13x limit
  Segment 18: Magnitude=118.5535, Type=velocity_limit, Ratio=27.50x limit
  Segment 18: Magnitude=114.0554, Type=velocity_limit, Ratio=13.07x limit
  Segment 18: Magnitude=479.2179, Type=velocity_limit, Ratio=39.97x limit
  Segment 19: Magnitude=379.6334, Type=velocity_limit, Ratio=85.30x limit
  Segment 19: Magnitude=48.7022, Type=velocity_limit, Ratio=15.50x limit
  Segment 19: Magnitude=93.3998, Type=velocity_limit, Ratio=21.67x limit
  Segment 19: Magnitude=162.2241, Type=velocity_limit, Ratio=18.59x limit
  Segment 19: Magnitude=335.6356, Type=velocity_limit, Ratio=46.34x limit
  Segment 19: Magnitude=291.9352, Type=velocity_limit, Ratio=24.35x limit
  Segment 20: Magnitude=144.7969, Type=velocity_limit, Ratio=32.53x limit
  Segment 20: Magnitude=220.5634, Type=velocity_limit, Ratio=70.21x limit
  Segment 20: Magnitude=15.6733, Type=velocity_limit, Ratio=3.64x limit
  Segment 20: Magnitude=159.3472, Type=velocity_limit, Ratio=18.26x limit
  Segment 20: Magnitude=490.9116, Type=velocity_limit, Ratio=40.94x limit
  Segment 21: Magnitude=344.5998, Type=velocity_limit, Ratio=39.49x limit
  Segment 21: Magnitude=88.1640, Type=velocity_limit, Ratio=7.35x limit
  Segment 22: Magnitude=234.4645, Type=velocity_limit, Ratio=52.68x limit
  Segment 22: Magnitude=277.7661, Type=velocity_limit, Ratio=88.42x limit
  Segment 22: Magnitude=113.2340, Type=velocity_limit, Ratio=26.27x limit
  Segment 22: Magnitude=199.3785, Type=velocity_limit, Ratio=22.85x limit
  Segment 22: Magnitude=35.7938, Type=velocity_limit, Ratio=2.99x limit
  Segment 23: Magnitude=114.6440, Type=velocity_limit, Ratio=36.49x limit
  Segment 23: Magnitude=209.0438, Type=velocity_limit, Ratio=48.49x limit
  Segment 23: Magnitude=265.6494, Type=velocity_limit, Ratio=30.44x limit
  Segment 23: Magnitude=733.1901, Type=velocity_limit, Ratio=61.15x limit
  Segment 24: Magnitude=237.7008, Type=velocity_limit, Ratio=53.41x limit
  Segment 24: Magnitude=158.2328, Type=velocity_limit, Ratio=50.37x limit
  Segment 24: Magnitude=110.1448, Type=velocity_limit, Ratio=25.55x limit
  Segment 24: Magnitude=62.5176, Type=velocity_limit, Ratio=7.16x limit
  Segment 24: Magnitude=773.4701, Type=velocity_limit, Ratio=64.51x limit
  Segment 25: Magnitude=4.3323, Type=velocity_limit, Ratio=1.38x limit
  Segment 25: Magnitude=7.2374, Type=velocity_limit, Ratio=1.68x limit
  Segment 25: Magnitude=355.0214, Type=velocity_limit, Ratio=40.68x limit
  Segment 25: Magnitude=827.0206, Type=velocity_limit, Ratio=68.97x limit
  Segment 26: Magnitude=153.6580, Type=velocity_limit, Ratio=34.53x limit
  Segment 26: Magnitude=164.7801, Type=velocity_limit, Ratio=52.45x limit
  Segment 26: Magnitude=118.0739, Type=velocity_limit, Ratio=27.39x limit
  Segment 26: Magnitude=295.6167, Type=velocity_limit, Ratio=33.88x limit
  Segment 26: Magnitude=1002.3283, Type=velocity_limit, Ratio=83.59x limit
  Segment 27: Magnitude=400.3154, Type=velocity_limit, Ratio=89.95x limit
  Segment 27: Magnitude=8.1803, Type=velocity_limit, Ratio=2.60x limit
  Segment 27: Magnitude=243.0933, Type=velocity_limit, Ratio=27.86x limit
  Segment 27: Magnitude=354.1421, Type=velocity_limit, Ratio=48.89x limit
  Segment 27: Magnitude=726.1952, Type=velocity_limit, Ratio=60.56x limit
  Segment 28: Magnitude=77.1267, Type=velocity_limit, Ratio=17.33x limit
  Segment 28: Magnitude=147.5468, Type=velocity_limit, Ratio=46.97x limit
  Segment 28: Magnitude=95.1220, Type=velocity_limit, Ratio=22.07x limit
  Segment 28: Magnitude=29.8173, Type=velocity_limit, Ratio=3.42x limit
  Segment 28: Magnitude=299.0277, Type=velocity_limit, Ratio=41.28x limit
  Segment 28: Magnitude=281.2002, Type=velocity_limit, Ratio=23.45x limit
  Segment 29: Magnitude=60.9530, Type=velocity_limit, Ratio=13.70x limit
  Segment 29: Magnitude=116.4536, Type=velocity_limit, Ratio=37.07x limit
  Segment 29: Magnitude=75.3341, Type=velocity_limit, Ratio=17.47x limit
  Segment 29: Magnitude=188.3773, Type=velocity_limit, Ratio=21.59x limit
  Segment 29: Magnitude=387.1332, Type=velocity_limit, Ratio=32.29x limit
  Segment 31: Magnitude=117.6583, Type=velocity_limit, Ratio=26.44x limit
  Segment 31: Magnitude=79.1920, Type=velocity_limit, Ratio=25.21x limit
  Segment 31: Magnitude=52.6122, Type=velocity_limit, Ratio=12.20x limit
  Segment 31: Magnitude=137.5686, Type=velocity_limit, Ratio=15.76x limit
  Segment 31: Magnitude=169.9202, Type=velocity_limit, Ratio=23.46x limit
  Segment 31: Magnitude=254.2204, Type=velocity_limit, Ratio=21.20x limit
  Segment 32: Magnitude=103.1712, Type=velocity_limit, Ratio=23.18x limit
  Segment 32: Magnitude=69.4532, Type=velocity_limit, Ratio=22.11x limit
