Continuity Violations Report: Traj_18_[1-65]
================================================================================

Commanded Speed: 100.0 mm/s
Number of Poses: 65

C0 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 0
  Segment 56: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 56
  Segment 57: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 57
  Segment 58: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 58
  Segment 59: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 59
  Segment 60: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 60
  Segment 61: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 61
  Segment 62: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 62
  Segment 63: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 63
  Segment 64: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 64
  Segment 0: Magnitude=11.0728, Type=large_step, Details=Step norm 634.4° exceeds limit 30.0°
  Segment 1: Magnitude=8.1893, Type=large_step, Details=Step norm 469.2° exceeds limit 30.0°
  Segment 2: Magnitude=5.4475, Type=large_step, Details=Step norm 312.1° exceeds limit 30.0°
  Segment 3: Magnitude=6.3513, Type=large_step, Details=Step norm 363.9° exceeds limit 30.0°
  Segment 4: Magnitude=5.2729, Type=large_step, Details=Step norm 302.1° exceeds limit 30.0°
  Segment 5: Magnitude=6.2896, Type=large_step, Details=Step norm 360.4° exceeds limit 30.0°
  Segment 6: Magnitude=4.6847, Type=large_step, Details=Step norm 268.4° exceeds limit 30.0°
  Segment 7: Magnitude=7.0269, Type=large_step, Details=Step norm 402.6° exceeds limit 30.0°
  Segment 8: Magnitude=8.0029, Type=large_step, Details=Step norm 458.5° exceeds limit 30.0°
  Segment 9: Magnitude=5.3238, Type=large_step, Details=Step norm 305.0° exceeds limit 30.0°
  Segment 10: Magnitude=7.6332, Type=large_step, Details=Step norm 437.3° exceeds limit 30.0°
  Segment 11: Magnitude=13.3573, Type=large_step, Details=Step norm 765.3° exceeds limit 30.0°
  Segment 12: Magnitude=5.7071, Type=large_step, Details=Step norm 327.0° exceeds limit 30.0°
  Segment 13: Magnitude=8.2282, Type=large_step, Details=Step norm 471.4° exceeds limit 30.0°
  Segment 14: Magnitude=8.1030, Type=large_step, Details=Step norm 464.3° exceeds limit 30.0°
  Segment 15: Magnitude=14.1189, Type=large_step, Details=Step norm 809.0° exceeds limit 30.0°
  Segment 16: Magnitude=6.2866, Type=large_step, Details=Step norm 360.2° exceeds limit 30.0°
  Segment 17: Magnitude=8.8351, Type=large_step, Details=Step norm 506.2° exceeds limit 30.0°
  Segment 18: Magnitude=10.9187, Type=large_step, Details=Step norm 625.6° exceeds limit 30.0°
  Segment 21: Magnitude=6.5205, Type=large_step, Details=Step norm 373.6° exceeds limit 30.0°
  Segment 22: Magnitude=4.8624, Type=large_step, Details=Step norm 278.6° exceeds limit 30.0°
  Segment 23: Magnitude=7.7234, Type=large_step, Details=Step norm 442.5° exceeds limit 30.0°
  Segment 24: Magnitude=6.2827, Type=large_step, Details=Step norm 360.0° exceeds limit 30.0°
  Segment 25: Magnitude=4.9526, Type=large_step, Details=Step norm 283.8° exceeds limit 30.0°
  Segment 26: Magnitude=7.3647, Type=large_step, Details=Step norm 422.0° exceeds limit 30.0°
  Segment 27: Magnitude=6.1185, Type=large_step, Details=Step norm 350.6° exceeds limit 30.0°
  Segment 29: Magnitude=7.7009, Type=large_step, Details=Step norm 441.2° exceeds limit 30.0°
  Segment 30: Magnitude=4.7891, Type=large_step, Details=Step norm 274.4° exceeds limit 30.0°
  Segment 31: Magnitude=11.6496, Type=large_step, Details=Step norm 667.5° exceeds limit 30.0°
  Segment 32: Magnitude=9.4617, Type=large_step, Details=Step norm 542.1° exceeds limit 30.0°
  Segment 33: Magnitude=5.4126, Type=large_step, Details=Step norm 310.1° exceeds limit 30.0°
  Segment 34: Magnitude=13.9349, Type=large_step, Details=Step norm 798.4° exceeds limit 30.0°
  Segment 35: Magnitude=5.5854, Type=large_step, Details=Step norm 320.0° exceeds limit 30.0°
  Segment 36: Magnitude=6.2790, Type=large_step, Details=Step norm 359.8° exceeds limit 30.0°
  Segment 37: Magnitude=6.2882, Type=large_step, Details=Step norm 360.3° exceeds limit 30.0°
  Segment 38: Magnitude=8.1921, Type=large_step, Details=Step norm 469.4° exceeds limit 30.0°
  Segment 39: Magnitude=8.2040, Type=large_step, Details=Step norm 470.1° exceeds limit 30.0°
  Segment 40: Magnitude=5.8963, Type=large_step, Details=Step norm 337.8° exceeds limit 30.0°
  Segment 41: Magnitude=8.1207, Type=large_step, Details=Step norm 465.3° exceeds limit 30.0°
  Segment 42: Magnitude=10.7011, Type=large_step, Details=Step norm 613.1° exceeds limit 30.0°
  Segment 43: Magnitude=14.8827, Type=large_step, Details=Step norm 852.7° exceeds limit 30.0°
  Segment 44: Magnitude=8.2031, Type=large_step, Details=Step norm 470.0° exceeds limit 30.0°
  Segment 45: Magnitude=6.3303, Type=large_step, Details=Step norm 362.7° exceeds limit 30.0°
  Segment 46: Magnitude=5.1269, Type=large_step, Details=Step norm 293.7° exceeds limit 30.0°
  Segment 47: Magnitude=10.9657, Type=large_step, Details=Step norm 628.3° exceeds limit 30.0°
  Segment 48: Magnitude=4.3970, Type=large_step, Details=Step norm 251.9° exceeds limit 30.0°
  Segment 49: Magnitude=12.5438, Type=large_step, Details=Step norm 718.7° exceeds limit 30.0°
  Segment 50: Magnitude=7.5711, Type=large_step, Details=Step norm 433.8° exceeds limit 30.0°
  Segment 51: Magnitude=10.4863, Type=large_step, Details=Step norm 600.8° exceeds limit 30.0°
  Segment 52: Magnitude=14.6902, Type=large_step, Details=Step norm 841.7° exceeds limit 30.0°
  Segment 53: Magnitude=5.2228, Type=large_step, Details=Step norm 299.2° exceeds limit 30.0°
  Segment 55: Magnitude=8.1990, Type=large_step, Details=Step norm 469.8° exceeds limit 30.0°
  Segment 56: Magnitude=7.4879, Type=large_step, Details=Step norm 429.0° exceeds limit 30.0°
  Segment 57: Magnitude=9.2964, Type=large_step, Details=Step norm 532.6° exceeds limit 30.0°
  Segment 58: Magnitude=8.1125, Type=large_step, Details=Step norm 464.8° exceeds limit 30.0°
  Segment 59: Magnitude=12.6466, Type=large_step, Details=Step norm 724.6° exceeds limit 30.0°
  Segment 60: Magnitude=15.8695, Type=large_step, Details=Step norm 909.3° exceeds limit 30.0°
  Segment 61: Magnitude=6.6359, Type=large_step, Details=Step norm 380.2° exceeds limit 30.0°
  Segment 62: Magnitude=5.9243, Type=large_step, Details=Step norm 339.4° exceeds limit 30.0°
  Segment 63: Magnitude=6.1066, Type=large_step, Details=Step norm 349.9° exceeds limit 30.0°

C1 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=59.0499, Type=velocity_limit, Ratio=18.80x limit
  Segment 0: Magnitude=113.4537, Type=velocity_limit, Ratio=26.32x limit
  Segment 0: Magnitude=178.1007, Type=velocity_limit, Ratio=20.41x limit
  Segment 0: Magnitude=961.5229, Type=velocity_limit, Ratio=80.19x limit
  Segment 1: Magnitude=413.4892, Type=velocity_limit, Ratio=92.91x limit
  Segment 1: Magnitude=4.2071, Type=velocity_limit, Ratio=1.34x limit
  Segment 1: Magnitude=516.0420, Type=velocity_limit, Ratio=43.04x limit
  Segment 2: Magnitude=112.7610, Type=velocity_limit, Ratio=35.89x limit
  Segment 2: Magnitude=205.5989, Type=velocity_limit, Ratio=47.69x limit
  Segment 2: Magnitude=228.0110, Type=velocity_limit, Ratio=26.13x limit
  Segment 2: Magnitude=236.8397, Type=velocity_limit, Ratio=19.75x limit
  Segment 3: Magnitude=216.3989, Type=velocity_limit, Ratio=24.80x limit
  Segment 3: Magnitude=311.8315, Type=velocity_limit, Ratio=43.05x limit
  Segment 3: Magnitude=215.4612, Type=velocity_limit, Ratio=17.97x limit
  Segment 4: Magnitude=206.8779, Type=velocity_limit, Ratio=46.48x limit
  Segment 4: Magnitude=143.2581, Type=velocity_limit, Ratio=45.60x limit
  Segment 4: Magnitude=87.9453, Type=velocity_limit, Ratio=20.40x limit
  Segment 4: Magnitude=15.8029, Type=velocity_limit, Ratio=1.81x limit
  Segment 4: Magnitude=221.7918, Type=velocity_limit, Ratio=18.50x limit
  Segment 5: Magnitude=124.6674, Type=velocity_limit, Ratio=28.01x limit
  Segment 5: Magnitude=139.0715, Type=velocity_limit, Ratio=44.27x limit
  Segment 5: Magnitude=87.1265, Type=velocity_limit, Ratio=20.21x limit
  Segment 5: Magnitude=181.1760, Type=velocity_limit, Ratio=20.76x limit
  Segment 5: Magnitude=286.0001, Type=velocity_limit, Ratio=39.49x limit
  Segment 6: Magnitude=123.3997, Type=velocity_limit, Ratio=27.73x limit
  Segment 6: Magnitude=134.5951, Type=velocity_limit, Ratio=42.84x limit
  Segment 6: Magnitude=91.8972, Type=velocity_limit, Ratio=21.32x limit
  Segment 6: Magnitude=21.6310, Type=velocity_limit, Ratio=2.48x limit
  Segment 6: Magnitude=207.8549, Type=velocity_limit, Ratio=17.34x limit
  Segment 7: Magnitude=195.2083, Type=velocity_limit, Ratio=43.86x limit
  Segment 7: Magnitude=131.8223, Type=velocity_limit, Ratio=41.96x limit
  Segment 7: Magnitude=89.0576, Type=velocity_limit, Ratio=20.66x limit
  Segment 7: Magnitude=217.3263, Type=velocity_limit, Ratio=24.90x limit
  Segment 7: Magnitude=281.9074, Type=velocity_limit, Ratio=38.92x limit
  Segment 7: Magnitude=21.2865, Type=velocity_limit, Ratio=1.78x limit
  Segment 8: Magnitude=324.5440, Type=velocity_limit, Ratio=72.92x limit
  Segment 8: Magnitude=389.9036, Type=velocity_limit, Ratio=32.52x limit
  Segment 9: Magnitude=97.5522, Type=velocity_limit, Ratio=31.05x limit
  Segment 9: Magnitude=188.8645, Type=velocity_limit, Ratio=43.81x limit
  Segment 9: Magnitude=195.9647, Type=velocity_limit, Ratio=22.46x limit
  Segment 9: Magnitude=201.5028, Type=velocity_limit, Ratio=16.81x limit
  Segment 10: Magnitude=223.1146, Type=velocity_limit, Ratio=71.02x limit
  Segment 10: Magnitude=237.3781, Type=velocity_limit, Ratio=55.06x limit
  Segment 10: Magnitude=66.3147, Type=velocity_limit, Ratio=7.60x limit
  Segment 10: Magnitude=314.7321, Type=velocity_limit, Ratio=43.45x limit
  Segment 10: Magnitude=265.9007, Type=velocity_limit, Ratio=22.18x limit
  Segment 11: Magnitude=467.3253, Type=velocity_limit, Ratio=105.00x limit
  Segment 11: Magnitude=37.6839, Type=velocity_limit, Ratio=12.00x limit
  Segment 11: Magnitude=157.2972, Type=velocity_limit, Ratio=36.49x limit
  Segment 11: Magnitude=514.8290, Type=velocity_limit, Ratio=59.00x limit
  Segment 11: Magnitude=331.7074, Type=velocity_limit, Ratio=45.80x limit
  Segment 11: Magnitude=606.0967, Type=velocity_limit, Ratio=50.55x limit
  Segment 12: Magnitude=94.8462, Type=velocity_limit, Ratio=21.31x limit
  Segment 12: Magnitude=180.8689, Type=velocity_limit, Ratio=57.57x limit
  Segment 12: Magnitude=122.6126, Type=velocity_limit, Ratio=28.44x limit
  Segment 12: Magnitude=9.5804, Type=velocity_limit, Ratio=1.10x limit
  Segment 12: Magnitude=363.4742, Type=velocity_limit, Ratio=50.18x limit
  Segment 12: Magnitude=165.5234, Type=velocity_limit, Ratio=13.80x limit
  Segment 13: Magnitude=137.0743, Type=velocity_limit, Ratio=43.63x limit
  Segment 13: Magnitude=249.8382, Type=velocity_limit, Ratio=57.95x limit
  Segment 13: Magnitude=537.9686, Type=velocity_limit, Ratio=61.65x limit
  Segment 13: Magnitude=402.6136, Type=velocity_limit, Ratio=55.59x limit
  Segment 13: Magnitude=15.6985, Type=velocity_limit, Ratio=1.31x limit
  Segment 14: Magnitude=500.7817, Type=velocity_limit, Ratio=112.52x limit
  Segment 14: Magnitude=3.0240, Type=velocity_limit, Ratio=0.96x limit
  Segment 14: Magnitude=614.2729, Type=velocity_limit, Ratio=70.39x limit
  Segment 15: Magnitude=550.7665, Type=velocity_limit, Ratio=123.75x limit
  Segment 15: Magnitude=3.5698, Type=velocity_limit, Ratio=1.14x limit
  Segment 15: Magnitude=780.4718, Type=velocity_limit, Ratio=89.44x limit
  Segment 15: Magnitude=488.0953, Type=velocity_limit, Ratio=67.39x limit
  Segment 15: Magnitude=1074.9792, Type=velocity_limit, Ratio=89.65x limit
  Segment 16: Magnitude=745.4303, Type=velocity_limit, Ratio=62.17x limit
  Segment 17: Magnitude=194.7230, Type=velocity_limit, Ratio=61.98x limit
  Segment 17: Magnitude=354.7343, Type=velocity_limit, Ratio=82.29x limit
  Segment 17: Magnitude=488.1194, Type=velocity_limit, Ratio=55.93x limit
  Segment 17: Magnitude=568.0151, Type=velocity_limit, Ratio=78.42x limit
  Segment 17: Magnitude=705.9912, Type=velocity_limit, Ratio=58.88x limit
  Segment 18: Magnitude=410.3184, Type=velocity_limit, Ratio=47.02x limit
  Segment 18: Magnitude=593.2685, Type=velocity_limit, Ratio=81.91x limit
  Segment 18: Magnitude=1231.8462, Type=velocity_limit, Ratio=102.74x limit
  Segment 21: Magnitude=404.5187, Type=velocity_limit, Ratio=90.89x limit
  Segment 21: Magnitude=260.0866, Type=velocity_limit, Ratio=82.79x limit
  Segment 21: Magnitude=207.4644, Type=velocity_limit, Ratio=48.12x limit
  Segment 21: Magnitude=98.8550, Type=velocity_limit, Ratio=11.33x limit
  Segment 21: Magnitude=584.4056, Type=velocity_limit, Ratio=80.68x limit
  Segment 21: Magnitude=282.0449, Type=velocity_limit, Ratio=23.52x limit
  Segment 22: Magnitude=25.6186, Type=velocity_limit, Ratio=8.15x limit
  Segment 22: Magnitude=47.4177, Type=velocity_limit, Ratio=11.00x limit
  Segment 22: Magnitude=136.5025, Type=velocity_limit, Ratio=15.64x limit
  Segment 22: Magnitude=556.5610, Type=velocity_limit, Ratio=76.84x limit
  Segment 22: Magnitude=156.0762, Type=velocity_limit, Ratio=13.02x limit
  Segment 23: Magnitude=358.8595, Type=velocity_limit, Ratio=80.63x limit
  Segment 23: Magnitude=253.9872, Type=velocity_limit, Ratio=80.85x limit
  Segment 23: Magnitude=140.6243, Type=velocity_limit, Ratio=32.62x limit
  Segment 23: Magnitude=678.8714, Type=velocity_limit, Ratio=77.79x limit
  Segment 23: Magnitude=322.7430, Type=velocity_limit, Ratio=26.92x limit
  Segment 24: Magnitude=682.3336, Type=velocity_limit, Ratio=78.19x limit
  Segment 25: Magnitude=318.3394, Type=velocity_limit, Ratio=71.53x limit
  Segment 25: Magnitude=227.3954, Type=velocity_limit, Ratio=72.38x limit
  Segment 25: Magnitude=120.9413, Type=velocity_limit, Ratio=28.05x limit
  Segment 25: Magnitude=32.3614, Type=velocity_limit, Ratio=3.71x limit
  Segment 25: Magnitude=288.4338, Type=velocity_limit, Ratio=24.06x limit
  Segment 26: Magnitude=25.6779, Type=velocity_limit, Ratio=8.17x limit
  Segment 26: Magnitude=47.4809, Type=velocity_limit, Ratio=11.01x limit
  Segment 26: Magnitude=392.2112, Type=velocity_limit, Ratio=44.94x limit
  Segment 26: Magnitude=436.3048, Type=velocity_limit, Ratio=60.24x limit
  Segment 26: Magnitude=392.8196, Type=velocity_limit, Ratio=32.76x limit
  Segment 27: Magnitude=288.9005, Type=velocity_limit, Ratio=64.91x limit
  Segment 27: Magnitude=181.3858, Type=velocity_limit, Ratio=57.74x limit
  Segment 27: Magnitude=155.7377, Type=velocity_limit, Ratio=36.13x limit
  Segment 27: Magnitude=115.8889, Type=velocity_limit, Ratio=13.28x limit
  Segment 27: Magnitude=403.0827, Type=velocity_limit, Ratio=33.62x limit
  Segment 29: Magnitude=270.4907, Type=velocity_limit, Ratio=60.78x limit
  Segment 29: Magnitude=168.2864, Type=velocity_limit, Ratio=53.57x limit
  Segment 29: Magnitude=148.7001, Type=velocity_limit, Ratio=34.49x limit
  Segment 29: Magnitude=115.3672, Type=velocity_limit, Ratio=13.22x limit
  Segment 29: Magnitude=390.7352, Type=velocity_limit, Ratio=53.95x limit
  Segment 29: Magnitude=387.4585, Type=velocity_limit, Ratio=32.31x limit
  Segment 30: Magnitude=166.9216, Type=velocity_limit, Ratio=37.51x limit
  Segment 30: Magnitude=295.2423, Type=velocity_limit, Ratio=93.98x limit
  Segment 30: Magnitude=98.2480, Type=velocity_limit, Ratio=22.79x limit
  Segment 30: Magnitude=129.1847, Type=velocity_limit, Ratio=14.80x limit
  Segment 30: Magnitude=144.0203, Type=velocity_limit, Ratio=12.01x limit
  Segment 31: Magnitude=422.2139, Type=velocity_limit, Ratio=94.87x limit
  Segment 31: Magnitude=128.5385, Type=velocity_limit, Ratio=40.92x limit
  Segment 31: Magnitude=238.9348, Type=velocity_limit, Ratio=55.42x limit
  Segment 31: Magnitude=275.7029, Type=velocity_limit, Ratio=31.59x limit
  Segment 31: Magnitude=769.6103, Type=velocity_limit, Ratio=64.19x limit
  Segment 32: Magnitude=128.6847, Type=velocity_limit, Ratio=40.96x limit
  Segment 32: Magnitude=234.2584, Type=velocity_limit, Ratio=54.34x limit
  Segment 32: Magnitude=61.2612, Type=velocity_limit, Ratio=7.02x limit
  Segment 32: Magnitude=713.2049, Type=velocity_limit, Ratio=59.48x limit
  Segment 33: Magnitude=249.5806, Type=velocity_limit, Ratio=56.08x limit
  Segment 33: Magnitude=307.4891, Type=velocity_limit, Ratio=97.88x limit
  Segment 33: Magnitude=140.6757, Type=velocity_limit, Ratio=32.63x limit
  Segment 33: Magnitude=88.5158, Type=velocity_limit, Ratio=10.14x limit
  Segment 33: Magnitude=21.2754, Type=velocity_limit, Ratio=1.77x limit
  Segment 34: Magnitude=240.0999, Type=velocity_limit, Ratio=53.95x limit
  Segment 34: Magnitude=173.7416, Type=velocity_limit, Ratio=55.30x limit
  Segment 34: Magnitude=86.8184, Type=velocity_limit, Ratio=20.14x limit
  Segment 34: Magnitude=211.9026, Type=velocity_limit, Ratio=24.28x limit
  Segment 34: Magnitude=346.7898, Type=velocity_limit, Ratio=47.88x limit
  Segment 34: Magnitude=934.6429, Type=velocity_limit, Ratio=77.95x limit
  Segment 35: Magnitude=117.5349, Type=velocity_limit, Ratio=37.41x limit
  Segment 35: Magnitude=213.9205, Type=velocity_limit, Ratio=49.62x limit
  Segment 35: Magnitude=248.5849, Type=velocity_limit, Ratio=28.49x limit
  Segment 35: Magnitude=216.6166, Type=velocity_limit, Ratio=18.07x limit
  Segment 36: Magnitude=437.4164, Type=velocity_limit, Ratio=36.48x limit
  Segment 37: Magnitude=414.3759, Type=velocity_limit, Ratio=34.56x limit
  Segment 38: Magnitude=311.3061, Type=velocity_limit, Ratio=69.95x limit
  Segment 38: Magnitude=190.4941, Type=velocity_limit, Ratio=21.83x limit
  Segment 38: Magnitude=275.4665, Type=velocity_limit, Ratio=38.03x limit
  Segment 38: Magnitude=195.5067, Type=velocity_limit, Ratio=16.31x limit
  Segment 39: Magnitude=288.8491, Type=velocity_limit, Ratio=64.90x limit
  Segment 39: Magnitude=177.7624, Type=velocity_limit, Ratio=20.37x limit
  Segment 39: Magnitude=255.6065, Type=velocity_limit, Ratio=35.29x limit
  Segment 39: Magnitude=182.1562, Type=velocity_limit, Ratio=15.19x limit
  Segment 40: Magnitude=82.7938, Type=velocity_limit, Ratio=26.35x limit
  Segment 40: Magnitude=150.6678, Type=velocity_limit, Ratio=34.95x limit
  Segment 40: Magnitude=178.3687, Type=velocity_limit, Ratio=20.44x limit
  Segment 40: Magnitude=174.8598, Type=velocity_limit, Ratio=14.58x limit
  Segment 41: Magnitude=243.2790, Type=velocity_limit, Ratio=54.66x limit
  Segment 41: Magnitude=149.6438, Type=velocity_limit, Ratio=17.15x limit
  Segment 41: Magnitude=215.2919, Type=velocity_limit, Ratio=29.72x limit
  Segment 41: Magnitude=143.1840, Type=velocity_limit, Ratio=11.94x limit
  Segment 42: Magnitude=86.2139, Type=velocity_limit, Ratio=19.37x limit
  Segment 42: Magnitude=82.2215, Type=velocity_limit, Ratio=26.17x limit
  Segment 42: Magnitude=82.7226, Type=velocity_limit, Ratio=19.19x limit
  Segment 42: Magnitude=47.1837, Type=velocity_limit, Ratio=5.41x limit
  Segment 42: Magnitude=438.9805, Type=velocity_limit, Ratio=36.61x limit
  Segment 43: Magnitude=126.6950, Type=velocity_limit, Ratio=28.47x limit
  Segment 43: Magnitude=76.2780, Type=velocity_limit, Ratio=24.28x limit
  Segment 43: Magnitude=74.4255, Type=velocity_limit, Ratio=17.26x limit
  Segment 43: Magnitude=81.2772, Type=velocity_limit, Ratio=9.31x limit
  Segment 43: Magnitude=183.0380, Type=velocity_limit, Ratio=25.27x limit
  Segment 43: Magnitude=541.1637, Type=velocity_limit, Ratio=45.13x limit
  Segment 44: Magnitude=191.7363, Type=velocity_limit, Ratio=43.08x limit
  Segment 44: Magnitude=239.5199, Type=velocity_limit, Ratio=19.98x limit
  Segment 45: Magnitude=109.8013, Type=velocity_limit, Ratio=12.58x limit
  Segment 45: Magnitude=159.7436, Type=velocity_limit, Ratio=22.05x limit
  Segment 45: Magnitude=109.9331, Type=velocity_limit, Ratio=9.17x limit
  Segment 46: Magnitude=171.0271, Type=velocity_limit, Ratio=38.43x limit
  Segment 47: Magnitude=37.6896, Type=velocity_limit, Ratio=4.32x limit
  Segment 47: Magnitude=145.1818, Type=velocity_limit, Ratio=20.04x limit
  Segment 47: Magnitude=317.1550, Type=velocity_limit, Ratio=26.45x limit
  Segment 48: Magnitude=136.0844, Type=velocity_limit, Ratio=15.59x limit
  Segment 48: Magnitude=13.8122, Type=velocity_limit, Ratio=1.15x limit
  Segment 49: Magnitude=382.7973, Type=velocity_limit, Ratio=31.93x limit
  Segment 50: Magnitude=6.8096, Type=velocity_limit, Ratio=1.53x limit
  Segment 50: Magnitude=36.9341, Type=velocity_limit, Ratio=11.76x limit
  Segment 50: Magnitude=26.2725, Type=velocity_limit, Ratio=6.09x limit
  Segment 50: Magnitude=26.0481, Type=velocity_limit, Ratio=2.98x limit
  Segment 50: Magnitude=223.0492, Type=velocity_limit, Ratio=18.60x limit
  Segment 51: Magnitude=88.8610, Type=velocity_limit, Ratio=19.97x limit
  Segment 51: Magnitude=94.2038, Type=velocity_limit, Ratio=29.99x limit
  Segment 51: Magnitude=30.6486, Type=velocity_limit, Ratio=7.11x limit
  Segment 51: Magnitude=24.6764, Type=velocity_limit, Ratio=2.83x limit
  Segment 51: Magnitude=138.1444, Type=velocity_limit, Ratio=19.07x limit
  Segment 51: Magnitude=253.9845, Type=velocity_limit, Ratio=21.18x limit
  Segment 52: Magnitude=61.3653, Type=velocity_limit, Ratio=13.79x limit
  Segment 52: Magnitude=56.5230, Type=velocity_limit, Ratio=17.99x limit
  Segment 52: Magnitude=61.3816, Type=velocity_limit, Ratio=14.24x limit
  Segment 52: Magnitude=49.8488, Type=velocity_limit, Ratio=5.71x limit
  Segment 52: Magnitude=140.8845, Type=velocity_limit, Ratio=19.45x limit
  Segment 52: Magnitude=418.2730, Type=velocity_limit, Ratio=34.88x limit
