Continuity Violations Report: Traj_5_[1-96]
================================================================================

Commanded Speed: 100.0 mm/s
Number of Poses: 96

C0 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 0
  Segment 37: Magnitude=7.4347, Type=large_step, Details=Step norm 426.0° exceeds limit 30.0°
  Segment 38: Magnitude=11.4890, Type=large_step, Details=Step norm 658.3° exceeds limit 30.0°
  Segment 40: Magnitude=9.4370, Type=large_step, Details=Step norm 540.7° exceeds limit 30.0°
  Segment 41: Magnitude=8.7256, Type=large_step, Details=Step norm 499.9° exceeds limit 30.0°
  Segment 42: Magnitude=10.5183, Type=large_step, Details=Step norm 602.7° exceeds limit 30.0°
  Segment 43: Magnitude=9.0342, Type=large_step, Details=Step norm 517.6° exceeds limit 30.0°
  Segment 44: Magnitude=12.3937, Type=large_step, Details=Step norm 710.1° exceeds limit 30.0°
  Segment 45: Magnitude=8.0135, Type=large_step, Details=Step norm 459.1° exceeds limit 30.0°
  Segment 46: Magnitude=5.3819, Type=large_step, Details=Step norm 308.4° exceeds limit 30.0°
  Segment 47: Magnitude=5.9002, Type=large_step, Details=Step norm 338.1° exceeds limit 30.0°
  Segment 48: Magnitude=8.4597, Type=large_step, Details=Step norm 484.7° exceeds limit 30.0°
  Segment 49: Magnitude=6.2935, Type=large_step, Details=Step norm 360.6° exceeds limit 30.0°
  Segment 51: Magnitude=8.5380, Type=large_step, Details=Step norm 489.2° exceeds limit 30.0°
  Segment 52: Magnitude=7.6219, Type=large_step, Details=Step norm 436.7° exceeds limit 30.0°
  Segment 53: Magnitude=8.8343, Type=large_step, Details=Step norm 506.2° exceeds limit 30.0°
  Segment 54: Magnitude=10.1827, Type=large_step, Details=Step norm 583.4° exceeds limit 30.0°
  Segment 55: Magnitude=11.6603, Type=large_step, Details=Step norm 668.1° exceeds limit 30.0°
  Segment 56: Magnitude=7.1025, Type=large_step, Details=Step norm 406.9° exceeds limit 30.0°
  Segment 57: Magnitude=8.5665, Type=large_step, Details=Step norm 490.8° exceeds limit 30.0°
  Segment 58: Magnitude=9.0321, Type=large_step, Details=Step norm 517.5° exceeds limit 30.0°
  Segment 59: Magnitude=12.1117, Type=large_step, Details=Step norm 694.0° exceeds limit 30.0°
  Segment 60: Magnitude=7.9820, Type=large_step, Details=Step norm 457.3° exceeds limit 30.0°
  Segment 61: Magnitude=7.4651, Type=large_step, Details=Step norm 427.7° exceeds limit 30.0°
  Segment 62: Magnitude=8.0593, Type=large_step, Details=Step norm 461.8° exceeds limit 30.0°
  Segment 63: Magnitude=4.7162, Type=large_step, Details=Step norm 270.2° exceeds limit 30.0°
  Segment 64: Magnitude=6.2185, Type=large_step, Details=Step norm 356.3° exceeds limit 30.0°
  Segment 65: Magnitude=8.8909, Type=large_step, Details=Step norm 509.4° exceeds limit 30.0°
  Segment 66: Magnitude=10.2128, Type=large_step, Details=Step norm 585.1° exceeds limit 30.0°
  Segment 67: Magnitude=6.6014, Type=large_step, Details=Step norm 378.2° exceeds limit 30.0°
  Segment 68: Magnitude=6.3671, Type=large_step, Details=Step norm 364.8° exceeds limit 30.0°
  Segment 69: Magnitude=5.8768, Type=large_step, Details=Step norm 336.7° exceeds limit 30.0°
  Segment 70: Magnitude=11.3394, Type=large_step, Details=Step norm 649.7° exceeds limit 30.0°
  Segment 71: Magnitude=10.2268, Type=large_step, Details=Step norm 586.0° exceeds limit 30.0°
  Segment 72: Magnitude=9.3275, Type=large_step, Details=Step norm 534.4° exceeds limit 30.0°
  Segment 73: Magnitude=12.4860, Type=large_step, Details=Step norm 715.4° exceeds limit 30.0°
  Segment 74: Magnitude=7.4409, Type=large_step, Details=Step norm 426.3° exceeds limit 30.0°
  Segment 75: Magnitude=8.4264, Type=large_step, Details=Step norm 482.8° exceeds limit 30.0°
  Segment 76: Magnitude=6.8140, Type=large_step, Details=Step norm 390.4° exceeds limit 30.0°
  Segment 77: Magnitude=6.9369, Type=large_step, Details=Step norm 397.5° exceeds limit 30.0°
  Segment 78: Magnitude=9.0679, Type=large_step, Details=Step norm 519.6° exceeds limit 30.0°
  Segment 79: Magnitude=7.7815, Type=large_step, Details=Step norm 445.8° exceeds limit 30.0°
  Segment 81: Magnitude=6.2841, Type=large_step, Details=Step norm 360.1° exceeds limit 30.0°
  Segment 82: Magnitude=13.0263, Type=large_step, Details=Step norm 746.4° exceeds limit 30.0°

C1 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=455.2382, Type=velocity_limit, Ratio=102.29x limit
  Segment 0: Magnitude=30.2328, Type=velocity_limit, Ratio=9.62x limit
  Segment 0: Magnitude=97.7195, Type=velocity_limit, Ratio=22.67x limit
  Segment 0: Magnitude=280.8971, Type=velocity_limit, Ratio=32.19x limit
  Segment 0: Magnitude=452.0278, Type=velocity_limit, Ratio=62.41x limit
  Segment 0: Magnitude=377.4776, Type=velocity_limit, Ratio=31.48x limit
  Segment 1: Magnitude=466.2773, Type=velocity_limit, Ratio=104.77x limit
  Segment 1: Magnitude=13.9475, Type=velocity_limit, Ratio=4.44x limit
  Segment 1: Magnitude=154.5179, Type=velocity_limit, Ratio=35.84x limit
  Segment 1: Magnitude=366.9677, Type=velocity_limit, Ratio=42.05x limit
  Segment 1: Magnitude=334.2265, Type=velocity_limit, Ratio=46.14x limit
  Segment 1: Magnitude=670.4311, Type=velocity_limit, Ratio=55.91x limit
  Segment 2: Magnitude=522.6716, Type=velocity_limit, Ratio=117.44x limit
  Segment 2: Magnitude=378.9227, Type=velocity_limit, Ratio=120.61x limit
  Segment 2: Magnitude=419.6718, Type=velocity_limit, Ratio=97.35x limit
  Segment 2: Magnitude=481.7242, Type=velocity_limit, Ratio=55.20x limit
  Segment 2: Magnitude=8.2556, Type=velocity_limit, Ratio=1.14x limit
  Segment 2: Magnitude=42.1907, Type=velocity_limit, Ratio=3.52x limit
  Segment 35: Magnitude=36.8009, Type=velocity_limit, Ratio=8.27x limit
  Segment 35: Magnitude=24.0577, Type=velocity_limit, Ratio=2.76x limit
  Segment 35: Magnitude=34.2115, Type=velocity_limit, Ratio=4.72x limit
  Segment 35: Magnitude=23.9725, Type=velocity_limit, Ratio=2.00x limit
  Segment 36: Magnitude=38.4125, Type=velocity_limit, Ratio=8.63x limit
  Segment 36: Magnitude=14.6988, Type=velocity_limit, Ratio=4.68x limit
  Segment 36: Magnitude=26.6055, Type=velocity_limit, Ratio=6.17x limit
  Segment 36: Magnitude=35.7060, Type=velocity_limit, Ratio=4.93x limit
  Segment 36: Magnitude=50.6598, Type=velocity_limit, Ratio=4.23x limit
  Segment 37: Magnitude=41.3901, Type=velocity_limit, Ratio=9.30x limit
  Segment 37: Magnitude=11.1516, Type=velocity_limit, Ratio=3.55x limit
  Segment 37: Magnitude=32.5319, Type=velocity_limit, Ratio=7.55x limit
  Segment 37: Magnitude=31.9413, Type=velocity_limit, Ratio=2.66x limit
  Segment 38: Magnitude=16.2895, Type=velocity_limit, Ratio=3.66x limit
  Segment 38: Magnitude=26.0527, Type=velocity_limit, Ratio=8.29x limit
  Segment 38: Magnitude=12.3701, Type=velocity_limit, Ratio=2.87x limit
  Segment 38: Magnitude=37.7238, Type=velocity_limit, Ratio=4.32x limit
  Segment 38: Magnitude=94.9102, Type=velocity_limit, Ratio=7.92x limit
  Segment 40: Magnitude=19.8561, Type=velocity_limit, Ratio=4.46x limit
  Segment 40: Magnitude=37.6199, Type=velocity_limit, Ratio=11.97x limit
  Segment 40: Magnitude=9.3268, Type=velocity_limit, Ratio=2.16x limit
  Segment 40: Magnitude=38.4732, Type=velocity_limit, Ratio=4.41x limit
  Segment 40: Magnitude=51.7040, Type=velocity_limit, Ratio=7.14x limit
  Segment 40: Magnitude=74.2408, Type=velocity_limit, Ratio=6.19x limit
  Segment 41: Magnitude=20.7955, Type=velocity_limit, Ratio=6.62x limit
  Segment 41: Magnitude=39.9019, Type=velocity_limit, Ratio=9.26x limit
  Segment 41: Magnitude=79.3787, Type=velocity_limit, Ratio=9.10x limit
  Segment 41: Magnitude=55.5985, Type=velocity_limit, Ratio=7.68x limit
  Segment 42: Magnitude=62.8186, Type=velocity_limit, Ratio=14.11x limit
  Segment 42: Magnitude=93.5038, Type=velocity_limit, Ratio=10.71x limit
  Segment 42: Magnitude=58.3260, Type=velocity_limit, Ratio=8.05x limit
  Segment 42: Magnitude=46.7529, Type=velocity_limit, Ratio=3.90x limit
  Segment 43: Magnitude=97.1740, Type=velocity_limit, Ratio=11.14x limit
  Segment 43: Magnitude=59.8642, Type=velocity_limit, Ratio=8.26x limit
  Segment 43: Magnitude=34.3210, Type=velocity_limit, Ratio=2.86x limit
  Segment 44: Magnitude=98.9232, Type=velocity_limit, Ratio=11.34x limit
  Segment 44: Magnitude=60.9418, Type=velocity_limit, Ratio=8.41x limit
  Segment 44: Magnitude=119.1806, Type=velocity_limit, Ratio=9.94x limit
  Segment 45: Magnitude=43.2530, Type=velocity_limit, Ratio=9.72x limit
  Segment 45: Magnitude=30.0115, Type=velocity_limit, Ratio=9.55x limit
  Segment 45: Magnitude=9.8413, Type=velocity_limit, Ratio=2.28x limit
  Segment 45: Magnitude=7.8653, Type=velocity_limit, Ratio=0.90x limit
  Segment 45: Magnitude=62.3813, Type=velocity_limit, Ratio=8.61x limit
  Segment 45: Magnitude=72.8970, Type=velocity_limit, Ratio=6.08x limit
  Segment 46: Magnitude=44.8831, Type=velocity_limit, Ratio=10.08x limit
  Segment 46: Magnitude=31.2598, Type=velocity_limit, Ratio=9.95x limit
  Segment 46: Magnitude=9.9903, Type=velocity_limit, Ratio=2.32x limit
  Segment 46: Magnitude=8.7714, Type=velocity_limit, Ratio=1.01x limit
  Segment 46: Magnitude=52.1197, Type=velocity_limit, Ratio=4.35x limit
  Segment 47: Magnitude=17.5736, Type=velocity_limit, Ratio=2.01x limit
  Segment 47: Magnitude=67.1534, Type=velocity_limit, Ratio=9.27x limit
  Segment 47: Magnitude=52.9666, Type=velocity_limit, Ratio=4.42x limit
  Segment 48: Magnitude=47.0594, Type=velocity_limit, Ratio=10.57x limit
  Segment 48: Magnitude=24.4369, Type=velocity_limit, Ratio=7.78x limit
  Segment 48: Magnitude=33.7308, Type=velocity_limit, Ratio=7.82x limit
  Segment 48: Magnitude=75.5815, Type=velocity_limit, Ratio=8.66x limit
  Segment 48: Magnitude=68.0032, Type=velocity_limit, Ratio=9.39x limit
  Segment 48: Magnitude=42.2594, Type=velocity_limit, Ratio=3.52x limit
  Segment 49: Magnitude=44.3151, Type=velocity_limit, Ratio=5.08x limit
  Segment 49: Magnitude=65.2219, Type=velocity_limit, Ratio=9.00x limit
  Segment 49: Magnitude=44.3231, Type=velocity_limit, Ratio=3.70x limit
  Segment 51: Magnitude=36.9623, Type=velocity_limit, Ratio=8.31x limit
  Segment 51: Magnitude=19.6340, Type=velocity_limit, Ratio=6.25x limit
  Segment 51: Magnitude=25.7119, Type=velocity_limit, Ratio=5.96x limit
  Segment 51: Magnitude=29.1493, Type=velocity_limit, Ratio=3.34x limit
  Segment 51: Magnitude=82.5658, Type=velocity_limit, Ratio=6.89x limit
  Segment 52: Magnitude=15.1132, Type=velocity_limit, Ratio=3.40x limit
  Segment 52: Magnitude=14.9204, Type=velocity_limit, Ratio=4.75x limit
  Segment 52: Magnitude=30.9932, Type=velocity_limit, Ratio=7.19x limit
  Segment 52: Magnitude=32.5570, Type=velocity_limit, Ratio=3.73x limit
  Segment 52: Magnitude=66.7819, Type=velocity_limit, Ratio=5.57x limit
  Segment 53: Magnitude=67.9509, Type=velocity_limit, Ratio=15.27x limit
  Segment 53: Magnitude=16.5305, Type=velocity_limit, Ratio=5.26x limit
  Segment 53: Magnitude=29.5233, Type=velocity_limit, Ratio=6.85x limit
  Segment 53: Magnitude=49.0749, Type=velocity_limit, Ratio=6.78x limit
  Segment 53: Magnitude=30.9126, Type=velocity_limit, Ratio=2.58x limit
  Segment 54: Magnitude=57.0644, Type=velocity_limit, Ratio=12.82x limit
  Segment 54: Magnitude=73.9331, Type=velocity_limit, Ratio=8.47x limit
  Segment 54: Magnitude=72.8207, Type=velocity_limit, Ratio=6.07x limit
  Segment 55: Magnitude=22.7968, Type=velocity_limit, Ratio=7.26x limit
  Segment 55: Magnitude=41.4002, Type=velocity_limit, Ratio=9.60x limit
  Segment 55: Magnitude=58.1191, Type=velocity_limit, Ratio=6.66x limit
  Segment 55: Magnitude=139.9524, Type=velocity_limit, Ratio=11.67x limit
  Segment 56: Magnitude=54.1105, Type=velocity_limit, Ratio=12.16x limit
  Segment 56: Magnitude=59.1202, Type=velocity_limit, Ratio=18.82x limit
  Segment 56: Magnitude=17.3072, Type=velocity_limit, Ratio=4.01x limit
  Segment 56: Magnitude=33.3559, Type=velocity_limit, Ratio=3.82x limit
  Segment 56: Magnitude=84.5311, Type=velocity_limit, Ratio=7.05x limit
  Segment 57: Magnitude=74.5979, Type=velocity_limit, Ratio=16.76x limit
  Segment 57: Magnitude=41.9316, Type=velocity_limit, Ratio=13.35x limit
  Segment 57: Magnitude=47.9553, Type=velocity_limit, Ratio=11.12x limit
  Segment 57: Magnitude=128.6006, Type=velocity_limit, Ratio=14.74x limit
  Segment 57: Magnitude=107.7059, Type=velocity_limit, Ratio=14.87x limit
  Segment 57: Magnitude=59.8441, Type=velocity_limit, Ratio=4.99x limit
  Segment 58: Magnitude=111.4126, Type=velocity_limit, Ratio=25.03x limit
  Segment 58: Magnitude=62.9776, Type=velocity_limit, Ratio=20.05x limit
  Segment 58: Magnitude=71.1277, Type=velocity_limit, Ratio=16.50x limit
  Segment 58: Magnitude=193.0584, Type=velocity_limit, Ratio=22.12x limit
  Segment 58: Magnitude=160.9808, Type=velocity_limit, Ratio=22.23x limit
  Segment 58: Magnitude=134.3253, Type=velocity_limit, Ratio=11.20x limit
  Segment 59: Magnitude=105.6805, Type=velocity_limit, Ratio=23.75x limit
  Segment 59: Magnitude=203.5772, Type=velocity_limit, Ratio=64.80x limit
  Segment 59: Magnitude=59.0319, Type=velocity_limit, Ratio=13.69x limit
  Segment 59: Magnitude=120.3493, Type=velocity_limit, Ratio=13.79x limit
  Segment 59: Magnitude=672.4900, Type=velocity_limit, Ratio=56.09x limit
  Segment 60: Magnitude=620.8671, Type=velocity_limit, Ratio=139.50x limit
  Segment 60: Magnitude=2.9582, Type=velocity_limit, Ratio=0.94x limit
  Segment 60: Magnitude=794.9245, Type=velocity_limit, Ratio=66.30x limit
  Segment 61: Magnitude=2629.1506, Type=velocity_limit, Ratio=590.74x limit
  Segment 61: Magnitude=809.1391, Type=velocity_limit, Ratio=257.56x limit
  Segment 61: Magnitude=1556.9874, Type=velocity_limit, Ratio=361.17x limit
  Segment 61: Magnitude=1006.3375, Type=velocity_limit, Ratio=115.32x limit
  Segment 61: Magnitude=2225.7506, Type=velocity_limit, Ratio=185.63x limit
  Segment 62: Magnitude=1400.5325, Type=velocity_limit, Ratio=314.68x limit
  Segment 62: Magnitude=41.6645, Type=velocity_limit, Ratio=13.26x limit
  Segment 62: Magnitude=29.5728, Type=velocity_limit, Ratio=6.86x limit
  Segment 62: Magnitude=904.3512, Type=velocity_limit, Ratio=103.63x limit
  Segment 62: Magnitude=1293.3172, Type=velocity_limit, Ratio=178.56x limit
  Segment 62: Magnitude=906.3756, Type=velocity_limit, Ratio=75.59x limit
  Segment 63: Magnitude=743.9274, Type=velocity_limit, Ratio=85.25x limit
  Segment 63: Magnitude=32.2863, Type=velocity_limit, Ratio=2.69x limit
  Segment 64: Magnitude=397.9202, Type=velocity_limit, Ratio=89.41x limit
  Segment 64: Magnitude=284.0589, Type=velocity_limit, Ratio=90.42x limit
  Segment 64: Magnitude=116.6095, Type=velocity_limit, Ratio=27.05x limit
  Segment 64: Magnitude=574.0882, Type=velocity_limit, Ratio=79.26x limit
  Segment 64: Magnitude=191.5776, Type=velocity_limit, Ratio=15.98x limit
  Segment 65: Magnitude=710.0838, Type=velocity_limit, Ratio=81.37x limit
  Segment 65: Magnitude=710.1490, Type=velocity_limit, Ratio=59.23x limit
  Segment 66: Magnitude=339.0714, Type=velocity_limit, Ratio=76.19x limit
  Segment 66: Magnitude=241.5622, Type=velocity_limit, Ratio=76.89x limit
  Segment 66: Magnitude=99.2971, Type=velocity_limit, Ratio=23.03x limit
  Segment 66: Magnitude=512.2164, Type=velocity_limit, Ratio=58.70x limit
  Segment 66: Magnitude=875.2695, Type=velocity_limit, Ratio=73.00x limit
  Segment 67: Magnitude=336.9156, Type=velocity_limit, Ratio=75.70x limit
  Segment 67: Magnitude=187.8038, Type=velocity_limit, Ratio=59.78x limit
  Segment 67: Magnitude=219.5539, Type=velocity_limit, Ratio=50.93x limit
  Segment 67: Magnitude=75.6676, Type=velocity_limit, Ratio=8.67x limit
  Segment 67: Magnitude=486.6826, Type=velocity_limit, Ratio=67.19x limit
  Segment 67: Magnitude=248.3832, Type=velocity_limit, Ratio=20.72x limit
  Segment 68: Magnitude=5.2306, Type=velocity_limit, Ratio=1.18x limit
  Segment 68: Magnitude=398.1692, Type=velocity_limit, Ratio=126.74x limit
  Segment 68: Magnitude=65.6150, Type=velocity_limit, Ratio=15.22x limit
  Segment 68: Magnitude=195.1355, Type=velocity_limit, Ratio=22.36x limit
  Segment 68: Magnitude=469.7050, Type=velocity_limit, Ratio=64.85x limit
  Segment 68: Magnitude=168.0990, Type=velocity_limit, Ratio=14.02x limit
  Segment 69: Magnitude=190.5527, Type=velocity_limit, Ratio=42.82x limit
  Segment 69: Magnitude=38.4603, Type=velocity_limit, Ratio=12.24x limit
  Segment 69: Magnitude=167.7839, Type=velocity_limit, Ratio=38.92x limit
  Segment 69: Magnitude=15.1875, Type=velocity_limit, Ratio=1.74x limit
  Segment 69: Magnitude=466.0306, Type=velocity_limit, Ratio=64.34x limit
  Segment 69: Magnitude=306.4177, Type=velocity_limit, Ratio=25.56x limit
  Segment 70: Magnitude=518.5425, Type=velocity_limit, Ratio=116.51x limit
  Segment 70: Magnitude=175.7924, Type=velocity_limit, Ratio=55.96x limit
  Segment 70: Magnitude=320.4978, Type=velocity_limit, Ratio=74.34x limit
  Segment 70: Magnitude=817.6612, Type=velocity_limit, Ratio=93.70x limit
  Segment 70: Magnitude=478.6683, Type=velocity_limit, Ratio=66.09x limit
  Segment 70: Magnitude=361.2833, Type=velocity_limit, Ratio=30.13x limit
  Segment 71: Magnitude=174.9268, Type=velocity_limit, Ratio=55.68x limit
  Segment 71: Magnitude=317.7470, Type=velocity_limit, Ratio=73.71x limit
  Segment 71: Magnitude=806.9694, Type=velocity_limit, Ratio=92.47x limit
  Segment 71: Magnitude=472.4325, Type=velocity_limit, Ratio=65.23x limit
  Segment 71: Magnitude=357.2985, Type=velocity_limit, Ratio=29.80x limit
  Segment 72: Magnitude=174.1344, Type=velocity_limit, Ratio=55.43x limit
  Segment 72: Magnitude=316.2260, Type=velocity_limit, Ratio=73.35x limit
  Segment 72: Magnitude=133.2320, Type=velocity_limit, Ratio=15.27x limit
  Segment 72: Magnitude=469.4918, Type=velocity_limit, Ratio=64.82x limit
  Segment 72: Magnitude=750.2105, Type=velocity_limit, Ratio=62.57x limit
  Segment 73: Magnitude=675.6650, Type=velocity_limit, Ratio=77.43x limit
  Segment 73: Magnitude=1116.7736, Type=velocity_limit, Ratio=93.14x limit
  Segment 74: Magnitude=174.3267, Type=velocity_limit, Ratio=55.49x limit
  Segment 74: Magnitude=316.5931, Type=velocity_limit, Ratio=73.44x limit
  Segment 74: Magnitude=678.2687, Type=velocity_limit, Ratio=56.57x limit
  Segment 75: Magnitude=173.7243, Type=velocity_limit, Ratio=55.30x limit
  Segment 75: Magnitude=315.4151, Type=velocity_limit, Ratio=73.17x limit
  Segment 75: Magnitude=664.3618, Type=velocity_limit, Ratio=76.13x limit
  Segment 75: Magnitude=422.6902, Type=velocity_limit, Ratio=35.25x limit
  Segment 76: Magnitude=326.4211, Type=velocity_limit, Ratio=73.34x limit
  Segment 76: Magnitude=177.7112, Type=velocity_limit, Ratio=56.57x limit
  Segment 76: Magnitude=219.9500, Type=velocity_limit, Ratio=51.02x limit
  Segment 76: Magnitude=162.4217, Type=velocity_limit, Ratio=18.61x limit
  Segment 76: Magnitude=537.0656, Type=velocity_limit, Ratio=44.79x limit
  Segment 77: Magnitude=53.1978, Type=velocity_limit, Ratio=16.93x limit
  Segment 77: Magnitude=128.4147, Type=velocity_limit, Ratio=29.79x limit
  Segment 77: Magnitude=330.4172, Type=velocity_limit, Ratio=37.86x limit
  Segment 77: Magnitude=465.9148, Type=velocity_limit, Ratio=64.33x limit
  Segment 77: Magnitude=402.1295, Type=velocity_limit, Ratio=33.54x limit
  Segment 78: Magnitude=53.5743, Type=velocity_limit, Ratio=17.05x limit
  Segment 78: Magnitude=128.9358, Type=velocity_limit, Ratio=29.91x limit
  Segment 78: Magnitude=491.6990, Type=velocity_limit, Ratio=56.34x limit
  Segment 78: Magnitude=773.1918, Type=velocity_limit, Ratio=64.48x limit
  Segment 79: Magnitude=324.7601, Type=velocity_limit, Ratio=72.97x limit
  Segment 79: Magnitude=175.5714, Type=velocity_limit, Ratio=55.89x limit
  Segment 79: Magnitude=220.8172, Type=velocity_limit, Ratio=51.22x limit
  Segment 79: Magnitude=343.8907, Type=velocity_limit, Ratio=39.41x limit
  Segment 79: Magnitude=586.2327, Type=velocity_limit, Ratio=48.89x limit
  Segment 81: Magnitude=647.1089, Type=velocity_limit, Ratio=53.97x limit
  Segment 82: Magnitude=174.3160, Type=velocity_limit, Ratio=55.49x limit
  Segment 82: Magnitude=316.3858, Type=velocity_limit, Ratio=73.39x limit
  Segment 82: Magnitude=129.9436, Type=velocity_limit, Ratio=14.89x limit
  Segment 82: Magnitude=463.0611, Type=velocity_limit, Ratio=63.93x limit
  Segment 82: Magnitude=1185.4393, Type=velocity_limit, Ratio=98.87x limit

C2 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=78631.7799, Ratio=88338.61x limit
  Segment 0: Magnitude=1389.6084, Ratio=2211.63x limit
  Segment 0: Magnitude=21523.1028, Ratio=24963.22x limit
  Segment 0: Magnitude=7344.3044, Ratio=4207.98x limit
  Segment 0: Magnitude=67090.1093, Ratio=46313.01x limit
  Segment 0: Magnitude=24997.3624, Ratio=10423.90x limit
  Segment 1: Magnitude=86695.0628, Ratio=97397.28x limit
  Segment 1: Magnitude=31995.1285, Ratio=50921.83x limit
  Segment 1: Magnitude=50335.6808, Ratio=58381.01x limit
  Segment 1: Magnitude=74399.5965, Ratio=42627.83x limit
  Segment 1: Magnitude=30023.2986, Ratio=20725.40x limit
  Segment 1: Magnitude=62471.1642, Ratio=26050.47x limit
  Segment 2: Magnitude=56747.0101, Ratio=63752.24x limit
  Segment 2: Magnitude=41128.8915, Ratio=65458.66x limit
  Segment 2: Magnitude=45543.0863, Ratio=52822.40x limit
  Segment 2: Magnitude=52308.5637, Ratio=29970.60x limit
  Segment 2: Magnitude=887.8413, Ratio=612.89x limit
  Segment 2: Magnitude=4573.9790, Ratio=1907.35x limit
