Continuity Violations Report: Traj_7_[1-80]
================================================================================

Commanded Speed: 100.0 mm/s
Number of Poses: 80

C0 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 0
  Segment 56: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 56
  Segment 57: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 57
  Segment 58: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 58
  Segment 59: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 59
  Segment 60: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 60
  Segment 61: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 61
  Segment 62: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 62
  Segment 63: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 63
  Segment 64: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 64
  Segment 65: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 65
  Segment 66: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 66
  Segment 67: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 67
  Segment 68: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 68
  Segment 69: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 69
  Segment 70: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 70
  Segment 71: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 71
  Segment 72: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 72
  Segment 73: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 73
  Segment 74: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 74
  Segment 75: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 75
  Segment 76: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 76
  Segment 77: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 77
  Segment 78: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 78
  Segment 79: Magnitude=0.0000, Type=ik_failure, Details=IK failed at pose 79
  Segment 0: Magnitude=9.2116, Type=large_step, Details=Step norm 527.8° exceeds limit 30.0°
  Segment 1: Magnitude=10.6241, Type=large_step, Details=Step norm 608.7° exceeds limit 30.0°
  Segment 2: Magnitude=11.2377, Type=large_step, Details=Step norm 643.9° exceeds limit 30.0°
  Segment 3: Magnitude=8.3969, Type=large_step, Details=Step norm 481.1° exceeds limit 30.0°
  Segment 4: Magnitude=10.4800, Type=large_step, Details=Step norm 600.5° exceeds limit 30.0°
  Segment 5: Magnitude=7.7797, Type=large_step, Details=Step norm 445.7° exceeds limit 30.0°
  Segment 6: Magnitude=6.4788, Type=large_step, Details=Step norm 371.2° exceeds limit 30.0°
  Segment 7: Magnitude=8.1673, Type=large_step, Details=Step norm 468.0° exceeds limit 30.0°
  Segment 8: Magnitude=7.5234, Type=large_step, Details=Step norm 431.1° exceeds limit 30.0°
  Segment 9: Magnitude=9.6225, Type=large_step, Details=Step norm 551.3° exceeds limit 30.0°
  Segment 10: Magnitude=10.2198, Type=large_step, Details=Step norm 585.6° exceeds limit 30.0°
  Segment 11: Magnitude=8.1662, Type=large_step, Details=Step norm 467.9° exceeds limit 30.0°
  Segment 12: Magnitude=7.6134, Type=large_step, Details=Step norm 436.2° exceeds limit 30.0°
  Segment 13: Magnitude=8.6348, Type=large_step, Details=Step norm 494.7° exceeds limit 30.0°
  Segment 14: Magnitude=8.5976, Type=large_step, Details=Step norm 492.6° exceeds limit 30.0°
  Segment 15: Magnitude=12.4993, Type=large_step, Details=Step norm 716.2° exceeds limit 30.0°
  Segment 16: Magnitude=7.4989, Type=large_step, Details=Step norm 429.7° exceeds limit 30.0°
  Segment 17: Magnitude=10.9131, Type=large_step, Details=Step norm 625.3° exceeds limit 30.0°
  Segment 18: Magnitude=10.0706, Type=large_step, Details=Step norm 577.0° exceeds limit 30.0°
  Segment 19: Magnitude=11.1215, Type=large_step, Details=Step norm 637.2° exceeds limit 30.0°
  Segment 20: Magnitude=16.1141, Type=large_step, Details=Step norm 923.3° exceeds limit 30.0°
  Segment 21: Magnitude=14.9271, Type=large_step, Details=Step norm 855.3° exceeds limit 30.0°
  Segment 22: Magnitude=4.2996, Type=large_step, Details=Step norm 246.3° exceeds limit 30.0°
  Segment 23: Magnitude=4.6056, Type=large_step, Details=Step norm 263.9° exceeds limit 30.0°
  Segment 24: Magnitude=7.0795, Type=large_step, Details=Step norm 405.6° exceeds limit 30.0°
  Segment 25: Magnitude=10.9312, Type=large_step, Details=Step norm 626.3° exceeds limit 30.0°
  Segment 26: Magnitude=3.9827, Type=large_step, Details=Step norm 228.2° exceeds limit 30.0°
  Segment 27: Magnitude=4.1672, Type=large_step, Details=Step norm 238.8° exceeds limit 30.0°
  Segment 28: Magnitude=12.7891, Type=large_step, Details=Step norm 732.8° exceeds limit 30.0°
  Segment 29: Magnitude=6.3498, Type=large_step, Details=Step norm 363.8° exceeds limit 30.0°
  Segment 30: Magnitude=6.3566, Type=large_step, Details=Step norm 364.2° exceeds limit 30.0°
  Segment 31: Magnitude=8.8766, Type=large_step, Details=Step norm 508.6° exceeds limit 30.0°
  Segment 32: Magnitude=11.8085, Type=large_step, Details=Step norm 676.6° exceeds limit 30.0°
  Segment 33: Magnitude=12.2576, Type=large_step, Details=Step norm 702.3° exceeds limit 30.0°
  Segment 34: Magnitude=8.1672, Type=large_step, Details=Step norm 467.9° exceeds limit 30.0°
  Segment 35: Magnitude=6.3603, Type=large_step, Details=Step norm 364.4° exceeds limit 30.0°
  Segment 36: Magnitude=8.1289, Type=large_step, Details=Step norm 465.8° exceeds limit 30.0°
  Segment 37: Magnitude=8.8378, Type=large_step, Details=Step norm 506.4° exceeds limit 30.0°
  Segment 38: Magnitude=5.8708, Type=large_step, Details=Step norm 336.4° exceeds limit 30.0°
  Segment 39: Magnitude=9.9530, Type=large_step, Details=Step norm 570.3° exceeds limit 30.0°
  Segment 40: Magnitude=8.9360, Type=large_step, Details=Step norm 512.0° exceeds limit 30.0°
  Segment 41: Magnitude=5.9895, Type=large_step, Details=Step norm 343.2° exceeds limit 30.0°
  Segment 42: Magnitude=7.7631, Type=large_step, Details=Step norm 444.8° exceeds limit 30.0°
  Segment 43: Magnitude=9.2139, Type=large_step, Details=Step norm 527.9° exceeds limit 30.0°
  Segment 44: Magnitude=10.8960, Type=large_step, Details=Step norm 624.3° exceeds limit 30.0°
  Segment 45: Magnitude=8.4113, Type=large_step, Details=Step norm 481.9° exceeds limit 30.0°
  Segment 46: Magnitude=8.1838, Type=large_step, Details=Step norm 468.9° exceeds limit 30.0°
  Segment 47: Magnitude=8.7115, Type=large_step, Details=Step norm 499.1° exceeds limit 30.0°
  Segment 48: Magnitude=7.3639, Type=large_step, Details=Step norm 421.9° exceeds limit 30.0°
  Segment 49: Magnitude=6.0533, Type=large_step, Details=Step norm 346.8° exceeds limit 30.0°
  Segment 50: Magnitude=7.7797, Type=large_step, Details=Step norm 445.7° exceeds limit 30.0°
  Segment 51: Magnitude=9.6207, Type=large_step, Details=Step norm 551.2° exceeds limit 30.0°
  Segment 52: Magnitude=8.1338, Type=large_step, Details=Step norm 466.0° exceeds limit 30.0°
  Segment 53: Magnitude=8.2041, Type=large_step, Details=Step norm 470.1° exceeds limit 30.0°
  Segment 54: Magnitude=5.3717, Type=large_step, Details=Step norm 307.8° exceeds limit 30.0°
  Segment 55: Magnitude=6.8120, Type=large_step, Details=Step norm 390.3° exceeds limit 30.0°
  Segment 56: Magnitude=7.2299, Type=large_step, Details=Step norm 414.2° exceeds limit 30.0°
  Segment 57: Magnitude=10.0714, Type=large_step, Details=Step norm 577.1° exceeds limit 30.0°
  Segment 58: Magnitude=7.9604, Type=large_step, Details=Step norm 456.1° exceeds limit 30.0°
  Segment 59: Magnitude=10.0045, Type=large_step, Details=Step norm 573.2° exceeds limit 30.0°
  Segment 60: Magnitude=9.9731, Type=large_step, Details=Step norm 571.4° exceeds limit 30.0°
  Segment 61: Magnitude=9.2931, Type=large_step, Details=Step norm 532.5° exceeds limit 30.0°
  Segment 62: Magnitude=7.8328, Type=large_step, Details=Step norm 448.8° exceeds limit 30.0°
  Segment 63: Magnitude=9.0500, Type=large_step, Details=Step norm 518.5° exceeds limit 30.0°
  Segment 64: Magnitude=10.9888, Type=large_step, Details=Step norm 629.6° exceeds limit 30.0°
  Segment 65: Magnitude=9.0110, Type=large_step, Details=Step norm 516.3° exceeds limit 30.0°
  Segment 66: Magnitude=9.5871, Type=large_step, Details=Step norm 549.3° exceeds limit 30.0°
  Segment 67: Magnitude=6.0566, Type=large_step, Details=Step norm 347.0° exceeds limit 30.0°
  Segment 68: Magnitude=12.1719, Type=large_step, Details=Step norm 697.4° exceeds limit 30.0°
  Segment 69: Magnitude=10.4554, Type=large_step, Details=Step norm 599.0° exceeds limit 30.0°
  Segment 70: Magnitude=7.0047, Type=large_step, Details=Step norm 401.3° exceeds limit 30.0°
  Segment 71: Magnitude=9.6161, Type=large_step, Details=Step norm 551.0° exceeds limit 30.0°
  Segment 72: Magnitude=8.0627, Type=large_step, Details=Step norm 462.0° exceeds limit 30.0°
  Segment 73: Magnitude=7.5815, Type=large_step, Details=Step norm 434.4° exceeds limit 30.0°
  Segment 74: Magnitude=7.2612, Type=large_step, Details=Step norm 416.0° exceeds limit 30.0°
  Segment 75: Magnitude=9.2937, Type=large_step, Details=Step norm 532.5° exceeds limit 30.0°
  Segment 77: Magnitude=10.0857, Type=large_step, Details=Step norm 577.9° exceeds limit 30.0°
  Segment 78: Magnitude=7.5730, Type=large_step, Details=Step norm 433.9° exceeds limit 30.0°

C1 CONTINUITY VIOLATIONS:
--------------------------------------------------------------------------------
  Segment 0: Magnitude=503.8397, Type=velocity_limit, Ratio=113.21x limit
  Segment 0: Magnitude=575.1360, Type=velocity_limit, Ratio=183.07x limit
  Segment 0: Magnitude=212.6573, Type=velocity_limit, Ratio=49.33x limit
  Segment 0: Magnitude=919.6248, Type=velocity_limit, Ratio=105.38x limit
  Segment 0: Magnitude=726.6535, Type=velocity_limit, Ratio=100.32x limit
  Segment 0: Magnitude=415.0587, Type=velocity_limit, Ratio=34.62x limit
  Segment 1: Magnitude=1040.8646, Type=velocity_limit, Ratio=233.87x limit
  Segment 1: Magnitude=46.1527, Type=velocity_limit, Ratio=14.69x limit
  Segment 1: Magnitude=158.0707, Type=velocity_limit, Ratio=36.67x limit
  Segment 1: Magnitude=1462.7175, Type=velocity_limit, Ratio=167.62x limit
  Segment 1: Magnitude=846.4012, Type=velocity_limit, Ratio=116.86x limit
  Segment 1: Magnitude=836.1829, Type=velocity_limit, Ratio=69.74x limit
  Segment 2: Magnitude=757.9968, Type=velocity_limit, Ratio=170.31x limit
  Segment 2: Magnitude=190.8218, Type=velocity_limit, Ratio=60.74x limit
  Segment 2: Magnitude=523.5972, Type=velocity_limit, Ratio=121.46x limit
  Segment 2: Magnitude=595.0446, Type=velocity_limit, Ratio=68.19x limit
  Segment 2: Magnitude=616.0099, Type=velocity_limit, Ratio=85.05x limit
  Segment 2: Magnitude=1070.6879, Type=velocity_limit, Ratio=89.30x limit
  Segment 3: Magnitude=174.6105, Type=velocity_limit, Ratio=55.58x limit
  Segment 3: Magnitude=318.7110, Type=velocity_limit, Ratio=73.93x limit
  Segment 3: Magnitude=521.1431, Type=velocity_limit, Ratio=71.95x limit
  Segment 3: Magnitude=725.4458, Type=velocity_limit, Ratio=60.50x limit
  Segment 4: Magnitude=152.2126, Type=velocity_limit, Ratio=48.45x limit
  Segment 4: Magnitude=277.2504, Type=velocity_limit, Ratio=64.31x limit
  Segment 4: Magnitude=302.4600, Type=velocity_limit, Ratio=34.66x limit
  Segment 4: Magnitude=946.6576, Type=velocity_limit, Ratio=78.95x limit
  Segment 5: Magnitude=304.9211, Type=velocity_limit, Ratio=68.51x limit
  Segment 5: Magnitude=206.1633, Type=velocity_limit, Ratio=65.62x limit
  Segment 5: Magnitude=128.1452, Type=velocity_limit, Ratio=29.73x limit
  Segment 5: Magnitude=414.7391, Type=velocity_limit, Ratio=47.53x limit
  Segment 5: Magnitude=497.5430, Type=velocity_limit, Ratio=41.50x limit
  Segment 6: Magnitude=326.9717, Type=velocity_limit, Ratio=73.47x limit
  Segment 6: Magnitude=219.8612, Type=velocity_limit, Ratio=69.98x limit
  Segment 6: Magnitude=138.3941, Type=velocity_limit, Ratio=32.10x limit
  Segment 6: Magnitude=111.5102, Type=velocity_limit, Ratio=12.78x limit
  Segment 6: Magnitude=472.2269, Type=velocity_limit, Ratio=65.20x limit
  Segment 6: Magnitude=211.5144, Type=velocity_limit, Ratio=17.64x limit
  Segment 7: Magnitude=648.2381, Type=velocity_limit, Ratio=145.65x limit
  Segment 7: Magnitude=4.7890, Type=velocity_limit, Ratio=1.52x limit
  Segment 7: Magnitude=802.8916, Type=velocity_limit, Ratio=66.96x limit
  Segment 8: Magnitude=892.2396, Type=velocity_limit, Ratio=200.48x limit
  Segment 8: Magnitude=262.3551, Type=velocity_limit, Ratio=83.51x limit
  Segment 8: Magnitude=491.0662, Type=velocity_limit, Ratio=113.91x limit
  Segment 8: Magnitude=491.7464, Type=velocity_limit, Ratio=56.35x limit
  Segment 8: Magnitude=601.3663, Type=velocity_limit, Ratio=50.15x limit
  Segment 9: Magnitude=1514.6427, Type=velocity_limit, Ratio=340.32x limit
  Segment 9: Magnitude=446.6666, Type=velocity_limit, Ratio=142.18x limit
  Segment 9: Magnitude=834.6906, Type=velocity_limit, Ratio=193.62x limit
  Segment 9: Magnitude=103.0404, Type=velocity_limit, Ratio=11.81x limit
  Segment 9: Magnitude=1338.7481, Type=velocity_limit, Ratio=184.83x limit
  Segment 9: Magnitude=1750.9401, Type=velocity_limit, Ratio=146.03x limit
  Segment 10: Magnitude=2392.1282, Type=velocity_limit, Ratio=537.49x limit
  Segment 10: Magnitude=21.6147, Type=velocity_limit, Ratio=6.88x limit
  Segment 10: Magnitude=5.3876, Type=velocity_limit, Ratio=1.25x limit
  Segment 10: Magnitude=2907.5963, Type=velocity_limit, Ratio=333.19x limit
  Segment 10: Magnitude=2911.1528, Type=velocity_limit, Ratio=242.79x limit
  Segment 11: Magnitude=1291.6460, Type=velocity_limit, Ratio=290.22x limit
  Segment 11: Magnitude=400.0022, Type=velocity_limit, Ratio=127.32x limit
  Segment 11: Magnitude=172.5972, Type=velocity_limit, Ratio=40.04x limit
  Segment 11: Magnitude=1274.3792, Type=velocity_limit, Ratio=146.03x limit
  Segment 11: Magnitude=857.0277, Type=velocity_limit, Ratio=71.48x limit
  Segment 12: Magnitude=306.2482, Type=velocity_limit, Ratio=68.81x limit
  Segment 12: Magnitude=546.4859, Type=velocity_limit, Ratio=173.95x limit
  Segment 12: Magnitude=303.2447, Type=velocity_limit, Ratio=70.34x limit
  Segment 12: Magnitude=307.9297, Type=velocity_limit, Ratio=35.29x limit
  Segment 12: Magnitude=679.1566, Type=velocity_limit, Ratio=93.77x limit
  Segment 12: Magnitude=557.3097, Type=velocity_limit, Ratio=46.48x limit
  Segment 13: Magnitude=219.1519, Type=velocity_limit, Ratio=49.24x limit
  Segment 13: Magnitude=212.8758, Type=velocity_limit, Ratio=67.76x limit
  Segment 13: Magnitude=141.5970, Type=velocity_limit, Ratio=32.85x limit
  Segment 13: Magnitude=335.0204, Type=velocity_limit, Ratio=38.39x limit
  Segment 13: Magnitude=486.0061, Type=velocity_limit, Ratio=67.10x limit
  Segment 13: Magnitude=654.3109, Type=velocity_limit, Ratio=54.57x limit
  Segment 14: Magnitude=176.0960, Type=velocity_limit, Ratio=39.57x limit
  Segment 14: Magnitude=173.5853, Type=velocity_limit, Ratio=55.25x limit
  Segment 14: Magnitude=146.0321, Type=velocity_limit, Ratio=33.87x limit
  Segment 14: Magnitude=339.2141, Type=velocity_limit, Ratio=38.87x limit
  Segment 14: Magnitude=614.2224, Type=velocity_limit, Ratio=51.23x limit
  Segment 15: Magnitude=232.8419, Type=velocity_limit, Ratio=52.32x limit
  Segment 15: Magnitude=142.4726, Type=velocity_limit, Ratio=45.35x limit
  Segment 15: Magnitude=123.7438, Type=velocity_limit, Ratio=28.70x limit
  Segment 15: Magnitude=261.5324, Type=velocity_limit, Ratio=29.97x limit
  Segment 15: Magnitude=836.7094, Type=velocity_limit, Ratio=69.78x limit
  Segment 16: Magnitude=339.7132, Type=velocity_limit, Ratio=76.33x limit
  Segment 16: Magnitude=2.8562, Type=velocity_limit, Ratio=0.91x limit
  Segment 16: Magnitude=185.4166, Type=velocity_limit, Ratio=21.25x limit
  Segment 16: Magnitude=300.0088, Type=velocity_limit, Ratio=41.42x limit
  Segment 16: Magnitude=77.4309, Type=velocity_limit, Ratio=6.46x limit
  Segment 17: Magnitude=190.2426, Type=velocity_limit, Ratio=21.80x limit
  Segment 17: Magnitude=275.7582, Type=velocity_limit, Ratio=38.07x limit
  Segment 17: Magnitude=572.3418, Type=velocity_limit, Ratio=47.73x limit
  Segment 18: Magnitude=295.2542, Type=velocity_limit, Ratio=66.34x limit
  Segment 18: Magnitude=88.1722, Type=velocity_limit, Ratio=28.07x limit
  Segment 18: Magnitude=164.6369, Type=velocity_limit, Ratio=38.19x limit
  Segment 18: Magnitude=19.3669, Type=velocity_limit, Ratio=2.22x limit
  Segment 18: Magnitude=260.8334, Type=velocity_limit, Ratio=36.01x limit
  Segment 18: Magnitude=380.2851, Type=velocity_limit, Ratio=31.72x limit
  Segment 19: Magnitude=175.0389, Type=velocity_limit, Ratio=39.33x limit
  Segment 19: Magnitude=194.3192, Type=velocity_limit, Ratio=61.85x limit
  Segment 19: Magnitude=65.8066, Type=velocity_limit, Ratio=15.26x limit
  Segment 19: Magnitude=38.0194, Type=velocity_limit, Ratio=4.36x limit
  Segment 19: Magnitude=556.4101, Type=velocity_limit, Ratio=46.40x limit
  Segment 20: Magnitude=15.1809, Type=velocity_limit, Ratio=4.83x limit
  Segment 20: Magnitude=28.0733, Type=velocity_limit, Ratio=6.51x limit
  Segment 20: Magnitude=406.1269, Type=velocity_limit, Ratio=46.54x limit
  Segment 20: Magnitude=249.6100, Type=velocity_limit, Ratio=34.46x limit
  Segment 20: Magnitude=746.6038, Type=velocity_limit, Ratio=62.27x limit
  Segment 21: Magnitude=110.2713, Type=velocity_limit, Ratio=24.78x limit
  Segment 21: Magnitude=123.1209, Type=velocity_limit, Ratio=39.19x limit
  Segment 21: Magnitude=65.3612, Type=velocity_limit, Ratio=15.16x limit
  Segment 21: Magnitude=212.5425, Type=velocity_limit, Ratio=24.36x limit
  Segment 21: Magnitude=251.0314, Type=velocity_limit, Ratio=34.66x limit
  Segment 21: Magnitude=736.2805, Type=velocity_limit, Ratio=61.41x limit
  Segment 22: Magnitude=112.0233, Type=velocity_limit, Ratio=25.17x limit
  Segment 22: Magnitude=109.5394, Type=velocity_limit, Ratio=34.87x limit
  Segment 22: Magnitude=95.3994, Type=velocity_limit, Ratio=22.13x limit
  Segment 22: Magnitude=156.9020, Type=velocity_limit, Ratio=17.98x limit
  Segment 22: Magnitude=14.8195, Type=velocity_limit, Ratio=1.24x limit
  Segment 23: Magnitude=16.4152, Type=velocity_limit, Ratio=5.23x limit
  Segment 23: Magnitude=30.3604, Type=velocity_limit, Ratio=7.04x limit
  Segment 23: Magnitude=133.3569, Type=velocity_limit, Ratio=15.28x limit
  Segment 23: Magnitude=231.7375, Type=velocity_limit, Ratio=19.33x limit
  Segment 24: Magnitude=192.2142, Type=velocity_limit, Ratio=43.19x limit
  Segment 24: Magnitude=133.9617, Type=velocity_limit, Ratio=42.64x limit
  Segment 24: Magnitude=72.0696, Type=velocity_limit, Ratio=16.72x limit
  Segment 24: Magnitude=222.8184, Type=velocity_limit, Ratio=25.53x limit
  Segment 24: Magnitude=277.7003, Type=velocity_limit, Ratio=38.34x limit
  Segment 24: Magnitude=29.1895, Type=velocity_limit, Ratio=2.43x limit
  Segment 25: Magnitude=204.3873, Type=velocity_limit, Ratio=23.42x limit
  Segment 25: Magnitude=294.2452, Type=velocity_limit, Ratio=40.62x limit
  Segment 25: Magnitude=611.6024, Type=velocity_limit, Ratio=51.01x limit
  Segment 26: Magnitude=271.0352, Type=velocity_limit, Ratio=31.06x limit
  Segment 26: Magnitude=37.1073, Type=velocity_limit, Ratio=3.09x limit
  Segment 27: Magnitude=228.3369, Type=velocity_limit, Ratio=51.30x limit
  Segment 27: Magnitude=138.3102, Type=velocity_limit, Ratio=44.03x limit
  Segment 27: Magnitude=124.0471, Type=velocity_limit, Ratio=28.77x limit
  Segment 27: Magnitude=40.0981, Type=velocity_limit, Ratio=4.59x limit
  Segment 27: Magnitude=58.7597, Type=velocity_limit, Ratio=4.90x limit
  Segment 28: Magnitude=237.7690, Type=velocity_limit, Ratio=53.42x limit
  Segment 28: Magnitude=144.0295, Type=velocity_limit, Ratio=45.85x limit
  Segment 28: Magnitude=129.2724, Type=velocity_limit, Ratio=29.99x limit
  Segment 28: Magnitude=496.5435, Type=velocity_limit, Ratio=56.90x limit
  Segment 28: Magnitude=343.4643, Type=velocity_limit, Ratio=47.42x limit
  Segment 28: Magnitude=691.7528, Type=velocity_limit, Ratio=57.69x limit
  Segment 29: Magnitude=244.5800, Type=velocity_limit, Ratio=28.03x limit
  Segment 29: Magnitude=354.0409, Type=velocity_limit, Ratio=48.88x limit
  Segment 29: Magnitude=245.5019, Type=velocity_limit, Ratio=20.47x limit
  Segment 30: Magnitude=244.8470, Type=velocity_limit, Ratio=28.06x limit
  Segment 30: Magnitude=352.9093, Type=velocity_limit, Ratio=48.72x limit
  Segment 30: Magnitude=244.7367, Type=velocity_limit, Ratio=20.41x limit
  Segment 31: Magnitude=479.6387, Type=velocity_limit, Ratio=54.96x limit
  Segment 31: Magnitude=479.7292, Type=velocity_limit, Ratio=40.01x limit
  Segment 32: Magnitude=382.0464, Type=velocity_limit, Ratio=85.84x limit
  Segment 32: Magnitude=111.4187, Type=velocity_limit, Ratio=35.47x limit
  Segment 32: Magnitude=211.9359, Type=velocity_limit, Ratio=49.16x limit
  Segment 32: Magnitude=472.8247, Type=velocity_limit, Ratio=54.18x limit
  Segment 32: Magnitude=337.9483, Type=velocity_limit, Ratio=46.66x limit
  Segment 32: Magnitude=482.0087, Type=velocity_limit, Ratio=40.20x limit
  Segment 33: Magnitude=141.0851, Type=velocity_limit, Ratio=31.70x limit
  Segment 33: Magnitude=240.8373, Type=velocity_limit, Ratio=76.66x limit
  Segment 33: Magnitude=79.7830, Type=velocity_limit, Ratio=18.51x limit
  Segment 33: Magnitude=452.1027, Type=velocity_limit, Ratio=51.81x limit
  Segment 33: Magnitude=684.0292, Type=velocity_limit, Ratio=57.05x limit
  Segment 34: Magnitude=214.0139, Type=velocity_limit, Ratio=48.09x limit
  Segment 34: Magnitude=129.3321, Type=velocity_limit, Ratio=41.17x limit
  Segment 34: Magnitude=117.3419, Type=velocity_limit, Ratio=27.22x limit
  Segment 34: Magnitude=217.3034, Type=velocity_limit, Ratio=24.90x limit
